global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
551,critic,capacity_insert,75,0,476,,-0.0013680232223123312,0.00040947896195575595,0.00516932737082243
710,critic,capacity_insert,137,0,498,,-0.0007230887422338128,0.0006690302980132401,0.004516817629337311
861,critic,capacity_insert,123,26,500,,0.0,0.0008514187065884471,0.005516817327588797
961,critic,capacity_insert,110,0,490,,0.0,0.001045079668983817,0.005567318294197321
1064,critic,capacity_insert,77,16,500,,0.0,0.0011679313611239195,0.00579634727910161
1230,critic,capacity_insert,100,66,500,,0.0,0.0013728636549785733,0.006391296628862619
1349,critic,capacity_insert,64,55,500,,0.0,0.001487631700001657,0.007391295395791531
1405,critic,capacity_insert,48,8,500,,0.0,0.0015720127848908305,0.008391295559704304
1513,critic,capacity_insert,72,36,500,,0.0,0.0016733878292143345,0.008391295559704304
1618,critic,capacity_insert,70,35,500,,0.0,0.0017964370781555772,0.008516756817698479
1734,critic,capacity_insert,33,83,500,,0.0,0.001852330518886447,0.008522111922502518
1839,critic,capacity_insert,62,43,500,,0.0,0.001920652692206204,0.009516756050288677
1916,critic,capacity_insert,34,43,500,,0.0,0.0019246537704020739,0.010391294956207275
2060,critic,capacity_insert,86,58,500,,0.0,0.0020153794903308153,0.009391295723617077
2162,critic,capacity_insert,61,41,500,,0.0,0.0020903991535305977,0.01039129588752985
2323,critic,capacity_insert,63,98,500,,0.0,0.002194395987316966,0.010015465319156647
2448,critic,capacity_insert,50,75,500,,0.0,0.002278032014146447,0.009522052481770515
2618,critic,capacity_insert,63,107,500,,0.0,0.0023609506897628307,0.010522052645683289
2822,critic,capacity_insert,66,138,500,,0.0,0.002419838448986411,0.011522051878273487
2947,critic,capacity_insert,54,71,500,,0.0,0.0025158382486552,0.012522051110863686
3060,critic,capacity_insert,45,68,500,,0.0,0.002603615168482065,0.013522051274776459
3177,critic,capacity_insert,43,74,500,,0.0,0.002701616147533059,0.01452204305678606
3343,critic,capacity_insert,60,106,500,,0.0,0.0028141560032963753,0.013522043824195862
3565,critic,capacity_insert,46,176,500,,0.0,0.002810114063322544,0.014522043988108635
3718,critic,capacity_insert,47,106,500,,0.0,0.002885294146835804,0.013522043824195862
3845,critic,capacity_insert,50,77,500,,0.0,0.002943596104159951,0.014522043988108635
4039,critic,capacity_insert,48,146,500,,0.0,0.0030677339527755976,0.015522044152021408
4171,critic,capacity_insert,60,72,500,,0.0,0.0030857641249895096,0.01652204431593418
4388,critic,capacity_insert,50,167,500,,0.0,0.003180724335834384,0.017522044479846954
4560,critic,capacity_insert,33,139,500,,0.0,0.0032301645260304213,0.01652204617857933
4678,critic,capacity_insert,36,82,500,,0.0,0.003262163605540991,0.015522046014666557
4848,critic,capacity_insert,57,113,500,,0.0,0.003284825012087822,0.015459392219781876
5041,critic,capacity_insert,65,128,500,,0.0,0.0033808236476033926,0.01552204042673111
5250,critic,capacity_insert,23,186,500,,0.0,0.003310389583930373,0.015000112354755402
5521,critic,capacity_insert,49,222,500,,0.0,0.003456972073763609,0.01599997840821743
5744,critic,capacity_insert,56,167,500,,0.0,0.0035419249907135963,0.016999978572130203
6024,critic,capacity_insert,48,232,500,,0.0,0.0036030805204063654,0.016000131145119667
6122,critic,capacity_insert,28,70,500,,0.0,0.0036449916660785675,0.016999978572130203
6241,critic,capacity_insert,44,75,500,,0.0,0.003698991145938635,0.01599998027086258
6489,critic,capacity_insert,47,201,500,,0.0,0.003732420038431883,0.016999980434775352
6661,critic,capacity_insert,35,137,500,,0.0,0.003840280696749687,0.017999980598688126
6842,critic,capacity_insert,34,147,500,,0.0,0.0038962813559919596,0.0189999807626009
7089,critic,capacity_insert,43,204,500,,0.0,0.003925928380340338,0.017999982461333275
7348,critic,capacity_insert,40,219,500,,0.0,0.003951928112655878,0.01801157370209694
7473,critic,capacity_insert,53,72,500,,0.0,0.004039949271827936,0.017011575400829315
7637,critic,capacity_insert,40,124,500,,0.0,0.00416899286210537,0.016011575236916542
7896,critic,capacity_insert,44,215,500,,0.0,0.004287876188755035,0.017000114545226097
8084,critic,capacity_insert,12,176,500,,0.0,0.004343876149505377,0.018000002950429916
8404,critic,capacity_insert,41,279,500,,0.0,0.004368831403553486,0.01800011470913887
8606,critic,capacity_insert,48,154,500,,0.0,0.004384831991046667,0.01800011470913887
8847,critic,capacity_insert,44,197,500,,0.0,0.004386344458907843,0.019000010564923286
9208,critic,capacity_insert,42,319,500,,0.0,0.004432343877851963,0.02000001072883606
9437,critic,capacity_insert,27,202,500,,0.0,0.004508094862103462,0.021000001579523087
9664,critic,capacity_insert,44,183,500,,0.0,0.004559812135994434,0.02099999599158764
9990,critic,capacity_insert,35,291,500,,0.0,0.004594739992171526,0.021999996155500412
10289,critic,capacity_insert,42,257,500,,0.0,0.004662740975618362,0.022999996319413185
10546,critic,capacity_insert,40,217,500,,0.0,0.004726740997284651,0.023999996483325958
10855,critic,capacity_insert,36,273,500,,0.0,0.004812741186469793,0.023000000044703484
11040,critic,capacity_insert,44,141,500,,0.0,0.004764741752296686,0.023999998345971107
11425,critic,capacity_insert,25,360,500,,0.0,0.0047947415150702,0.02499999850988388
11626,critic,capacity_insert,27,174,500,,0.0,0.0047727422788739204,0.025999998673796654
11967,critic,capacity_insert,49,292,500,,0.0,0.004908722825348377,0.026999998837709427
12283,critic,capacity_insert,27,289,500,,0.0,0.004977677948772907,0.0279999990016222
12683,critic,capacity_insert,46,354,500,,0.0,0.005033654626458883,0.028999999165534973
12984,critic,capacity_insert,36,265,500,,0.0,0.0051796515472233295,0.029999999329447746
13189,critic,capacity_insert,20,185,500,,0.0,0.005173652898520231,0.03099999949336052
13611,critic,capacity_insert,34,388,500,,0.0,0.0052359155379235744,0.03199999779462814
14022,critic,capacity_insert,54,357,500,,0.0,0.005342929624021053,0.03299999609589577
14426,critic,capacity_insert,61,343,500,,0.0,0.005436929874122143,0.03199999779462814
14712,critic,capacity_insert,31,255,500,,0.0,0.005445966497063637,0.03299999609589577
15239,critic,capacity_insert,46,481,500,,0.0,0.005511847324669361,0.03399999439716339
15684,critic,capacity_insert,17,428,500,,0.0,0.005515847355127335,0.03299999609589577
16217,critic,capacity_insert,32,501,500,,0.0,0.00574980303645134,0.03399999439716339
16840,critic,capacity_insert,35,588,500,,0.0,0.00588780315592885,0.03299999609589577
17470,critic,capacity_insert,34,596,500,,0.0,0.006015803199261427,0.03199999779462814
