global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
1922,4,1922,268.4249267578125,-0.041132885962724686,-0.0302566085010767,268.466064453125,265.1788330078125,0.003659367561340332,-0.017606953158974648,True,1.0876277685165405,1.0876277685165405,0.0,0.0,0.0,0.0,-0.998959481716156,-16.24983787536621,-0.017472997307777405,-16.163951873779297,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-480.0,2,4,mlp,,mlp,,,,,
3909,4,1987,268.5249938964844,-0.03505931794643402,-0.024212531745433807,268.56005859375,265.26416015625,-0.016472816467285156,-0.12337646633386612,True,1.0846787691116333,1.0846787691116333,0.0,0.0,0.0,0.0,-0.9994966983795166,-16.257843017578125,-0.018464380875229836,-16.277612686157227,online_value_model,0,0,0,0,0,1,0,0,0,0,0,-496.5,1,4,mlp,,mlp,,,,,
5399,4,1490,262.8438415527344,-0.02584400773048401,-0.015156153589487076,262.86968994140625,258.9222717285156,-0.025266408920288086,-0.2525087296962738,True,1.0687854290008545,1.0687854290008545,0.0,0.0,0.0,0.0,-0.9973154664039612,-16.024608612060547,-0.010702774859964848,-16.149093627929688,online_value_model,0,0,0,0,0,4,0,0,0,0,0,-371.5,4,4,mlp,,mlp,,,,,
7304,4,1905,266.87738037109375,-0.033436864614486694,-0.022647719830274582,266.91082763671875,263.594970703125,-0.0477602481842041,-0.3322463929653168,True,1.0789144039154053,1.0789144039154053,0.0,0.0,0.0,0.0,-0.9989501237869263,-16.196002960205078,-0.017057111486792564,-16.422395706176758,online_value_model,0,0,0,0,0,2,0,0,0,0,0,-475.75,2,4,mlp,,mlp,,,,,
9033,4,1729,264.95660400390625,-0.03536921739578247,-0.024569740518927574,264.9919738769531,261.6036682128906,-0.10344290733337402,-0.46338951587677,True,1.0799477100372314,1.0799477100372314,0.0,0.0,0.0,0.0,-0.9988433122634888,-16.11764144897461,-0.014444844797253609,-16.47127914428711,online_value_model,0,0,0,0,0,2,0,0,0,0,0,-431.75,2,4,mlp,,mlp,,,,,
10371,4,1338,259.0816955566406,-0.04026595503091812,-0.029542041942477226,259.1219482421875,255.3560791015625,-0.10171699523925781,-0.6245228052139282,True,1.0723912715911865,1.0723912715911865,0.0,0.0,0.0,0.0,-0.9970104694366455,-15.869278907775879,-0.008035805076360703,-16.36890411376953,online_value_model,0,0,0,0,0,4,0,0,0,0,0,-333.5,4,4,mlp,,mlp,,,,,
11970,4,1599,262.7040100097656,-0.03429770842194557,-0.023527858778834343,262.7383117675781,259.1064758300781,-0.18543624877929688,-0.711448073387146,True,1.0769848823547363,1.0769848823547363,0.0,0.0,0.0,0.0,-0.998123824596405,-16.021753311157227,-0.012455547228455544,-16.61351203918457,online_value_model,0,0,0,0,0,5,0,0,0,0,0,-399.0,3,4,mlp,,mlp,,,,,
13372,4,1402,259.2543640136719,-0.04010728374123573,-0.029326092451810837,259.2944641113281,255.70436096191406,-0.15306437015533447,-0.8071587085723877,True,1.078119158744812,1.078119158744812,0.0,0.0,0.0,0.0,-0.9971469640731812,-15.872434616088867,-0.007871443405747414,-16.56052589416504,online_value_model,0,0,0,0,0,7,0,0,0,0,0,-349.5,4,4,mlp,,mlp,,,,,
14368,4,996,250.23992919921875,-0.04023437201976776,-0.029575170949101448,250.28016662597656,246.0328369140625,-0.15417850017547607,-1.0765451192855835,True,1.065920114517212,1.065920114517212,0.0,0.0,0.0,0.0,-0.995983898639679,-15.493854522705078,-0.0010257542598992586,-16.424772262573242,online_value_model,0,0,0,0,0,8,0,0,0,0,0,-248.0,4,4,mlp,,mlp,,,,,
15725,4,1357,257.67071533203125,-0.02456914633512497,-0.01383244525641203,257.6952819824219,253.86851501464844,-0.21087419986724854,-1.0579054355621338,True,1.0736700296401978,1.0736700296401978,0.0,0.0,0.0,0.0,-0.9970523715019226,-15.800701141357422,-0.007062479853630066,-16.729928970336914,online_value_model,0,0,0,0,0,9,0,0,0,0,0,-338.25,4,4,mlp,,mlp,,,,,
