global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.007827365378034301,890.8859897613526,1.3810246717184782,0.005274943949189037,0.06328125,3.2591533174272627,-30.020488739013672,29.870779037475586,-29.90066909790039,0.0030153989791870117
4096,2,2048,0.000295904,2048,64,320,10,False,-0.008913051053241361,1002.4935001373291,1.3676441118121148,0.007093119388446212,0.072705078125,4.147515145409852,-33.8500862121582,29.534963607788086,-33.91860580444336,0.0037319064140319824
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.009508534177439288,605.9704299926758,1.3539581693708898,0.0051807532290695235,0.061328125,3.9443982896395027,-21.3900203704834,27.616004943847656,-21.676158905029297,0.0024048686027526855
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.005560341732052621,523.7597247123718,1.3331252932548523,0.0041652663028799,0.039306640625,4.229920600354672,-21.642549514770508,24.237285614013672,-22.165884017944336,0.006600797176361084
10240,5,8192,0.000283616,2048,64,320,10,False,-0.004953183726320276,603.4713527202606,1.3333545446395874,0.002897867068531923,0.017041015625,6.408263579662889,-22.409622192382812,26.70926284790039,-23.18221664428711,0.005616366863250732
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.007751884746539872,703.0816823005676,1.2964788265526295,0.005797976063331589,0.0333984375,5.148704964015633,-23.724138259887695,29.197933197021484,-24.706043243408203,0.007616877555847168
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.005883624578564195,420.4213659763336,1.2837272483855486,0.0020523334329482167,0.017138671875,6.123760526254773,-11.74812126159668,26.601951599121094,-12.941461563110352,0.01334911584854126
16384,8,14336,0.000271328,2048,64,320,10,False,-0.011869291253970005,436.19648933410645,1.2388386700302363,0.009081904709455557,0.1048828125,5.406592597067356,-16.31787872314453,24.74932098388672,-17.687335968017578,0.009702861309051514
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.008319000883057015,264.8654688119888,1.1903062149882317,0.0069174048578133805,0.0720703125,5.514210180938244,-6.1010613441467285,22.26304054260254,-7.82270622253418,0.03069359064102173
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.006962088202999439,312.39207458496094,1.2100780460983516,0.005592786587658338,0.056591796875,5.847229659371078,-12.170919418334961,21.948341369628906,-13.948545455932617,0.03323638439178467
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.008654899631801527,186.6403578400612,1.188274409994483,0.005212570339790545,0.05458984375,5.887921658903361,-5.6188201904296875,18.57559585571289,-7.685975074768066,0.056332409381866455
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.009490646612539422,278.37108500003814,1.0941055644303561,0.007552966399816796,0.066552734375,5.592528825253249,-7.03262186050415,22.618473052978516,-9.185592651367188,0.07576417922973633
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.004753248903580243,131.945563185215,1.1208217419683932,0.004393236894975417,0.042822265625,4.945849754102528,-2.403409957885742,16.156522750854492,-4.874107360839844,0.12674754858016968
