global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
22000,44,-500.0,500,0.721346,7.221743583679199,-71.12834167480469,22000,7299,"[-63.51438522338867, -53.05634689331055, -46.13397979736328]"
22500,45,-500.0,500,0.7150126666666667,5.71787166595459,-72.36880493164062,22500,7467,"[-56.29600524902344, -77.73568725585938, -47.064571380615234]"
23000,46,-500.0,500,0.7086793333333333,6.299857139587402,-70.22846221923828,23000,7645,"[-51.6329345703125, -58.66533660888672, -61.39928436279297]"
23500,47,-500.0,500,0.7023459999999999,7.322964668273926,-70.87318420410156,23500,7794,"[-52.77693176269531, -51.993263244628906, -49.586448669433594]"
24000,48,-500.0,500,0.6960126666666666,6.895000457763672,-71.33126831054688,24000,7962,"[-42.76703643798828, -50.356971740722656, -59.810890197753906]"
24500,49,-500.0,500,0.6896793333333333,6.934815406799316,-70.36419677734375,24500,8137,"[-57.19428253173828, -54.551483154296875, -69.2439193725586]"
25000,50,-500.0,500,0.683346,5.964346885681152,-71.57575988769531,25000,8301,"[-75.86089324951172, -58.25535202026367, -76.2884521484375]"
25500,51,-500.0,500,0.6770126666666667,7.1383161544799805,-70.32365417480469,25500,8463,"[-66.391357421875, -41.707000732421875, -60.66913604736328]"
26000,52,-500.0,500,0.6706793333333334,5.7257609367370605,-71.4867172241211,26000,8637,"[-66.72125244140625, -41.72374725341797, -64.70928192138672]"
26500,53,-500.0,500,0.664346,6.156874656677246,-71.44174194335938,26500,8806,"[-69.72818756103516, -66.62814331054688, -70.17237854003906]"
27000,54,-500.0,500,0.6580126666666667,6.977923393249512,-70.90745544433594,27000,8986,"[-60.41490173339844, -60.597450256347656, -50.52073669433594]"
27500,55,-500.0,500,0.6516793333333333,9.254311561584473,-69.24967956542969,27500,9156,"[-49.17744445800781, -48.97777557373047, -50.24934005737305]"
28000,56,-500.0,500,0.645346,7.887057781219482,-69.55621337890625,28000,9322,"[-65.2658920288086, -67.87911987304688, -66.32801818847656]"
28500,57,-500.0,500,0.6390126666666667,6.689232349395752,-71.72222900390625,28500,9485,"[-72.66801452636719, -75.08531188964844, -71.05230712890625]"
29000,58,-500.0,500,0.6326793333333334,6.719639301300049,-70.54185485839844,29000,9644,"[-65.15576934814453, -71.85205841064453, -71.35008239746094]"
29500,59,-500.0,500,0.6263460000000001,7.882230758666992,-71.69679260253906,29500,9796,"[-70.14187622070312, -66.46232604980469, -70.47914123535156]"
30000,60,-500.0,500,0.6200126666666667,6.948579788208008,-70.8994369506836,29953,9953,"[-69.84986877441406, -78.72465515136719, -63.7272834777832]"
30500,61,-500.0,500,0.6136793333333334,7.3495283126831055,-71.17020416259766,30000,10000,"[-64.39817810058594, -60.643226623535156, -53.39104080200195]"
31000,62,-500.0,500,0.6073459999999999,6.493105411529541,-71.76625061035156,30000,10000,"[-76.00491333007812, -60.60933303833008, -67.015625]"
31500,63,-500.0,500,0.6010126666666666,6.253080368041992,-72.43182373046875,30000,10000,"[-64.21915435791016, -68.935791015625, -63.260528564453125]"
32000,64,-500.0,500,0.5946793333333333,6.951600551605225,-70.9262466430664,30000,10000,"[-74.60150146484375, -71.3491439819336, -75.47905731201172]"
32500,65,-500.0,500,0.588346,7.3939361572265625,-72.31051635742188,30000,10000,"[-70.91563415527344, -75.54850769042969, -71.26004791259766]"
33000,66,-500.0,500,0.5820126666666667,6.63344669342041,-72.10784912109375,30000,10000,"[-76.1695556640625, -79.5719223022461, -79.78628540039062]"
33500,67,-500.0,500,0.5756793333333333,6.831465721130371,-72.1365966796875,30000,10000,"[-57.795196533203125, -65.38906860351562, -74.974609375]"
34000,68,-500.0,500,0.569346,8.073217391967773,-72.25117492675781,30000,10000,"[-64.44773864746094, -69.03944396972656, -71.26282501220703]"
34500,69,-500.0,500,0.5630126666666666,7.676249980926514,-72.30542755126953,30000,10000,"[-52.30640411376953, -71.73081970214844, -65.67121887207031]"
35000,70,-500.0,500,0.5566793333333333,7.129384994506836,-71.82102966308594,30000,10000,"[-51.780086517333984, -60.34393310546875, -50.085960388183594]"
35500,71,-500.0,500,0.550346,7.7226104736328125,-73.01976013183594,30000,10000,"[-51.98426055908203, -45.16352081298828, -55.931373596191406]"
35693,72,-192.0,193,0.5479013333333334,8.596295356750488,-71.02339172363281,30000,10000,"[-51.746734619140625, -45.57160949707031, -53.306434631347656]"
36193,73,-500.0,500,0.541568,7.529808044433594,-71.82162475585938,30000,10000,"[-61.12049102783203, -75.29666900634766, -64.25975036621094]"
36693,74,-500.0,500,0.5352346666666666,5.875078201293945,-72.05888366699219,30000,10000,"[-79.22418212890625, -77.19316101074219, -79.2281494140625]"
37193,75,-500.0,500,0.5289013333333333,8.146265029907227,-70.56439208984375,30000,10000,"[-68.77392578125, -76.19807434082031, -72.89999389648438]"
37693,76,-500.0,500,0.5225679999999999,7.449189186096191,-72.97064208984375,30000,10000,"[-40.26561737060547, -64.84412384033203, -40.54498291015625]"
38193,77,-500.0,500,0.5162346666666666,7.9717254638671875,-71.31712341308594,30000,10000,"[-69.77849578857422, -64.81819915771484, -69.771240234375]"
38693,78,-500.0,500,0.5099013333333333,8.097433090209961,-71.6068115234375,30000,10000,"[-40.74176788330078, -64.20655822753906, -59.43926239013672]"
39193,79,-500.0,500,0.503568,7.619884967803955,-71.58442687988281,30000,10000,"[-63.58523178100586, -41.17247009277344, -43.84300231933594]"
39693,80,-500.0,500,0.4972346666666667,8.204780578613281,-72.13227081298828,30000,10000,"[-71.33564758300781, -54.09453582763672, -72.30889129638672]"
40193,81,-500.0,500,0.4909013333333333,8.23613166809082,-71.88629150390625,30000,10000,"[-65.43647766113281, -60.65580749511719, -68.32249450683594]"
40693,82,-500.0,500,0.484568,6.320038795471191,-73.33204650878906,30000,10000,"[-68.84683227539062, -77.16923522949219, -77.25997924804688]"
41193,83,-500.0,500,0.4782346666666667,8.423725128173828,-69.5279769897461,30000,10000,"[-72.35195922851562, -74.28639221191406, -74.20054626464844]"
41693,84,-500.0,500,0.4719013333333333,7.984406471252441,-71.70439147949219,30000,10000,"[-28.859718322753906, -44.24990463256836, -56.17621994018555]"
42193,85,-500.0,500,0.465568,8.388694763183594,-72.14291381835938,30000,10000,"[-68.74486541748047, -79.45939636230469, -75.39374542236328]"
42693,86,-500.0,500,0.4592346666666667,8.978504180908203,-72.98744201660156,30000,10000,"[-70.05524444580078, -78.71160888671875, -61.81293487548828]"
43085,87,-391.0,392,0.4542693333333333,8.40861988067627,-72.78892517089844,30000,10000,"[-52.5828971862793, -41.904266357421875, -62.25088882446289]"
43585,88,-500.0,500,0.447936,8.482156753540039,-71.95269775390625,30000,10000,"[-63.775516510009766, -72.27177429199219, -52.53927993774414]"
44085,89,-500.0,500,0.4416026666666667,9.63895034790039,-71.42193603515625,30000,10000,"[-70.12525939941406, -63.986907958984375, -66.81800842285156]"
44585,90,-500.0,500,0.4352693333333333,8.295169830322266,-73.27540588378906,30000,10000,"[-54.243438720703125, -63.20880889892578, -55.243377685546875]"
45085,91,-500.0,500,0.428936,8.093587875366211,-73.99248504638672,30000,10000,"[-41.576698303222656, -55.54039001464844, -61.0537109375]"
45585,92,-500.0,500,0.4226026666666667,8.865248680114746,-73.19102478027344,30000,10000,"[-38.10041427612305, -47.03118133544922, -54.22273254394531]"
46085,93,-500.0,500,0.4162693333333334,7.988216876983643,-73.19583892822266,30000,10000,"[-64.23246765136719, -56.76285171508789, -54.167091369628906]"
46585,94,-500.0,500,0.40993599999999997,9.711270332336426,-71.7945556640625,30000,10000,"[-63.99169158935547, -61.60028839111328, -69.7076416015625]"
47085,95,-500.0,500,0.40360266666666667,5.884727954864502,-75.74563598632812,30000,10000,"[-57.28435516357422, -49.218631744384766, -59.3409423828125]"
47585,96,-500.0,500,0.39726933333333336,6.652137756347656,-72.60995483398438,30000,10000,"[-55.7064208984375, -54.883304595947266, -57.96990203857422]"
48085,97,-500.0,500,0.39093599999999995,8.88271427154541,-72.12358093261719,30000,10000,"[-59.264610290527344, -68.9981918334961, -73.71073150634766]"
48585,98,-500.0,500,0.38460266666666665,8.87144947052002,-73.37809753417969,30000,10000,"[-55.740966796875, -38.10858917236328, -52.15119934082031]"
49085,99,-500.0,500,0.37826933333333335,6.638514995574951,-72.94534301757812,30000,10000,"[-68.03343963623047, -65.51083374023438, -58.802772521972656]"
49585,100,-500.0,500,0.37193600000000004,6.886142730712891,-74.35264587402344,30000,10000,"[-75.375732421875, -82.45301818847656, -74.46215057373047]"
50085,101,-500.0,500,0.36560266666666663,7.136844158172607,-74.43690490722656,30000,10000,"[-72.20919799804688, -66.97698211669922, -58.90249252319336]"
50585,102,-500.0,500,0.35926933333333333,7.579761505126953,-72.60775756835938,30000,10000,"[-72.04882049560547, -74.54297637939453, -61.893516540527344]"
51085,103,-500.0,500,0.352936,9.478164672851562,-70.72405242919922,30000,10000,"[-73.23283386230469, -67.73912048339844, -66.55036926269531]"
51585,104,-500.0,500,0.3466026666666666,8.930999755859375,-72.03619384765625,30000,10000,"[-58.97792053222656, -31.023656845092773, -28.546125411987305]"
52085,105,-500.0,500,0.3402693333333333,7.462099075317383,-74.25273895263672,30000,10000,"[-74.40422058105469, -71.56396484375, -68.76740264892578]"
52585,106,-500.0,500,0.333936,9.454544067382812,-70.891357421875,30000,10000,"[-68.05000305175781, -62.307640075683594, -56.744056701660156]"
53085,107,-500.0,500,0.3276026666666667,7.398029327392578,-74.25360107421875,30000,10000,"[-56.75286865234375, -70.76951599121094, -67.98857116699219]"
53585,108,-500.0,500,0.3212693333333333,8.748737335205078,-72.04690551757812,30000,10000,"[-62.60765838623047, -55.07184600830078, -38.374061584472656]"
54085,109,-500.0,500,0.314936,7.784386157989502,-72.68952178955078,30000,10000,"[-56.37776184082031, -76.35940551757812, -74.18829345703125]"
54585,110,-500.0,500,0.3086026666666667,8.132698059082031,-72.30101013183594,30000,10000,"[-68.06732177734375, -65.11491394042969, -66.47859191894531]"
55085,111,-500.0,500,0.3022693333333333,7.27741813659668,-73.34909057617188,30000,10000,"[-61.98435974121094, -60.41062927246094, -62.50291442871094]"
55585,112,-500.0,500,0.295936,8.680185317993164,-72.1095962524414,30000,10000,"[-64.6673355102539, -40.747535705566406, -67.22088623046875]"
56085,113,-500.0,500,0.2896026666666667,9.181509017944336,-72.01406860351562,30000,10000,"[-73.5120620727539, -68.34945678710938, -79.00532531738281]"
56585,114,-500.0,500,0.2832693333333334,6.056679725646973,-74.73724365234375,30000,10000,"[-71.86016845703125, -55.7585563659668, -67.44851684570312]"
57085,115,-500.0,500,0.27693599999999996,8.549020767211914,-74.62551879882812,30000,10000,"[-76.86074829101562, -69.87469482421875, -72.37348937988281]"
57585,116,-500.0,500,0.27060266666666666,8.484758377075195,-72.3132095336914,30000,10000,"[-64.57990264892578, -64.06857299804688, -59.44001770019531]"
58085,117,-500.0,500,0.26426933333333336,6.983942031860352,-74.05350494384766,30000,10000,"[-72.31967163085938, -66.74571228027344, -75.44552612304688]"
58585,118,-500.0,500,0.25793599999999994,9.604040145874023,-71.80519104003906,30000,10000,"[-61.47610092163086, -43.57972717285156, -51.769691467285156]"
59085,119,-500.0,500,0.25160266666666664,9.321678161621094,-72.01942443847656,30000,10000,"[-62.26554870605469, -62.82170867919922, -57.68706512451172]"
59585,120,-500.0,500,0.24526933333333334,10.048055648803711,-71.87007141113281,30000,10000,"[-61.736751556396484, -59.86021041870117, -50.376461029052734]"
60085,121,-500.0,500,0.23893600000000004,8.785167694091797,-70.53256225585938,30000,10000,"[-57.13227081298828, -60.74684143066406, -56.718143463134766]"
60585,122,-500.0,500,0.23260266666666662,7.7145795822143555,-73.43991088867188,30000,10000,"[-52.13662338256836, -47.22112274169922, -60.70280075073242]"
61085,123,-500.0,500,0.22626933333333332,7.8951005935668945,-72.65139770507812,30000,10000,"[-64.2802963256836, -65.13228607177734, -77.98042297363281]"
61585,124,-500.0,500,0.21993600000000002,7.333939552307129,-73.3355712890625,30000,10000,"[-66.33049011230469, -64.80123138427734, -62.08100509643555]"
62085,125,-500.0,500,0.2136026666666666,7.610996246337891,-72.82786560058594,30000,10000,"[-63.700538635253906, -66.56504821777344, -59.903602600097656]"
62585,126,-500.0,500,0.2072693333333333,7.047338008880615,-71.93923950195312,30000,10000,"[-62.65252685546875, -63.29740905761719, -62.26213836669922]"
63085,127,-500.0,500,0.200936,6.127981185913086,-74.10828399658203,30000,10000,"[-62.26978302001953, -62.1268424987793, -51.46775817871094]"
63585,128,-500.0,500,0.1946026666666667,8.672531127929688,-70.37461853027344,30000,10000,"[-61.319236755371094, -52.43872833251953, -59.22492218017578]"
64085,129,-500.0,500,0.1882693333333333,9.357250213623047,-70.91368103027344,30000,10000,"[-63.39794158935547, -75.26985168457031, -74.79049682617188]"
64585,130,-500.0,500,0.181936,7.257946014404297,-72.45358276367188,30000,10000,"[-67.26763916015625, -62.030853271484375, -54.15138244628906]"
65085,131,-500.0,500,0.17560266666666668,9.155603408813477,-70.49322509765625,30000,10000,"[-63.26412582397461, -42.21600341796875, -36.46165466308594]"
65585,132,-500.0,500,0.16926933333333327,7.422643661499023,-71.96341705322266,30000,10000,"[-75.93241882324219, -67.22593688964844, -60.915855407714844]"
66085,133,-500.0,500,0.16293599999999997,6.958191871643066,-72.44108581542969,30000,10000,"[-67.33464050292969, -61.272926330566406, -61.1784782409668]"
66585,134,-500.0,500,0.15660266666666667,7.654483795166016,-72.57534790039062,30000,10000,"[-68.52018737792969, -63.58926010131836, -64.22348022460938]"
67085,135,-500.0,500,0.15026933333333337,5.76715612411499,-75.16744232177734,30000,10000,"[-57.519996643066406, -63.58613204956055, -69.98251342773438]"
67585,136,-500.0,500,0.14393599999999995,8.694314956665039,-71.39755249023438,30000,10000,"[-60.927513122558594, -69.67408752441406, -58.87923049926758]"
68085,137,-500.0,500,0.13760266666666665,8.993535995483398,-71.63615417480469,30000,10000,"[-73.6728286743164, -79.9015884399414, -73.15742492675781]"
68585,138,-500.0,500,0.13126933333333335,9.363021850585938,-71.36650085449219,30000,10000,"[-76.34983825683594, -79.3818130493164, -64.27024841308594]"
69085,139,-500.0,500,0.12493599999999994,8.419805526733398,-72.00611877441406,30000,10000,"[-79.59141540527344, -78.54335021972656, -69.2461166381836]"
69585,140,-500.0,500,0.11860266666666663,9.116323471069336,-71.64910888671875,30000,10000,"[-59.67469787597656, -46.29789733886719, -61.329132080078125]"
70085,141,-500.0,500,0.11226933333333333,8.35857105255127,-72.41706085205078,30000,10000,"[-79.22402954101562, -83.85993957519531, -74.93759155273438]"
70585,142,-500.0,500,0.10593600000000003,8.066490173339844,-70.89035034179688,30000,10000,"[-75.98872375488281, -62.5526123046875, -67.26747131347656]"
71085,143,-500.0,500,0.09960266666666662,7.7909255027771,-72.79000091552734,30000,10000,"[-78.35417938232422, -72.28489685058594, -77.609619140625]"
71585,144,-500.0,500,0.09326933333333332,8.88601303100586,-71.3351058959961,30000,10000,"[-59.102699279785156, -59.26746368408203, -63.9769287109375]"
72085,145,-500.0,500,0.08693600000000001,8.655405044555664,-71.81594848632812,30000,10000,"[-73.00948333740234, -69.31486511230469, -66.15196990966797]"
72585,146,-500.0,500,0.08060266666666671,9.98316478729248,-71.66465759277344,30000,10000,"[-76.6064453125, -62.911224365234375, -73.98475646972656]"
73085,147,-500.0,500,0.0742693333333333,7.2935686111450195,-72.69061279296875,30000,10000,"[-66.1934814453125, -53.76142120361328, -52.73348617553711]"
73585,148,-500.0,500,0.067936,9.608097076416016,-69.91564178466797,30000,10000,"[-56.302860260009766, -33.32316589355469, -61.36007308959961]"
74085,149,-500.0,500,0.061602666666666694,7.94134521484375,-71.3105239868164,30000,10000,"[-64.89376831054688, -56.67387390136719, -66.28298950195312]"
74585,150,-500.0,500,0.05526933333333328,8.712413787841797,-70.30770111083984,30000,10000,"[-71.24417877197266, -70.69573974609375, -79.28285217285156]"
75085,151,-500.0,500,0.05,7.528628349304199,-71.9375991821289,30000,10000,"[-56.31247329711914, -53.11846923828125, -50.430198669433594]"
75585,152,-500.0,500,0.05,9.002401351928711,-70.23481750488281,30000,10000,"[-71.27192687988281, -68.67042541503906, -64.33921813964844]"
76085,153,-500.0,500,0.05,8.109590530395508,-72.4503173828125,30000,10000,"[-37.95920944213867, -45.80413055419922, -49.60948181152344]"
76585,154,-500.0,500,0.05,8.014640808105469,-73.47099304199219,30000,10000,"[-53.866641998291016, -65.2613525390625, -61.46998596191406]"
77085,155,-500.0,500,0.05,8.781838417053223,-71.14581298828125,30000,10000,"[-75.56683349609375, -75.85028076171875, -71.35388946533203]"
77585,156,-500.0,500,0.05,7.684454917907715,-72.62946319580078,30000,10000,"[-59.95307540893555, -63.70325469970703, -58.537986755371094]"
78085,157,-500.0,500,0.05,7.944199562072754,-71.26740264892578,30000,10000,"[-70.35797119140625, -59.96463394165039, -67.15866088867188]"
78585,158,-500.0,500,0.05,8.383590698242188,-72.1482925415039,30000,10000,"[-74.04693603515625, -68.91064453125, -73.29531860351562]"
79085,159,-500.0,500,0.05,8.079561233520508,-70.26670837402344,30000,10000,"[-53.69929504394531, -73.598388671875, -79.07992553710938]"
79585,160,-500.0,500,0.05,7.591238021850586,-71.62821960449219,30000,10000,"[-73.33349609375, -70.91339111328125, -63.35548782348633]"
80085,161,-500.0,500,0.05,7.636696815490723,-72.47871398925781,30000,10000,"[-60.15522384643555, -55.453697204589844, -48.604373931884766]"
80585,162,-500.0,500,0.05,8.30364990234375,-69.9976577758789,30000,10000,"[-66.53524780273438, -61.819725036621094, -70.59712219238281]"
80984,163,-398.0,399,0.05,7.891953945159912,-71.22278594970703,30000,10000,"[-72.62483978271484, -72.90601348876953, -76.46370697021484]"
81484,164,-500.0,500,0.05,7.591446399688721,-72.2738265991211,30000,10000,"[-67.05889129638672, -62.51149368286133, -62.474754333496094]"
81984,165,-500.0,500,0.05,9.837379455566406,-69.38465118408203,30000,10000,"[-75.65563201904297, -72.65794372558594, -69.65921020507812]"
82484,166,-500.0,500,0.05,10.496238708496094,-72.43873596191406,30000,10000,"[-70.23634338378906, -74.79352569580078, -77.17008209228516]"
82984,167,-500.0,500,0.05,9.065876007080078,-69.69544982910156,30000,10000,"[-61.35625457763672, -67.61740112304688, -68.39830017089844]"
83484,168,-500.0,500,0.05,8.939233779907227,-71.53775787353516,30000,10000,"[-63.91865539550781, -62.45738220214844, -67.0770492553711]"
83984,169,-500.0,500,0.05,9.326595306396484,-69.36984252929688,30000,10000,"[-77.46755981445312, -61.18163299560547, -75.27351379394531]"
84484,170,-500.0,500,0.05,10.405976295471191,-69.16322326660156,30000,10000,"[-70.97482299804688, -75.9843521118164, -65.04743194580078]"
84984,171,-500.0,500,0.05,8.443231582641602,-70.06552124023438,30000,10000,"[-72.53663635253906, -63.205604553222656, -68.20259094238281]"
85484,172,-500.0,500,0.05,7.286502361297607,-73.11356353759766,30000,10000,"[-73.10423278808594, -63.97393798828125, -63.59320831298828]"
85984,173,-500.0,500,0.05,8.136999130249023,-71.61701202392578,30000,10000,"[-63.78392791748047, -65.46521759033203, -68.9908447265625]"
86484,174,-500.0,500,0.05,9.024898529052734,-69.49639129638672,30000,10000,"[-71.63485717773438, -74.65648651123047, -62.68708801269531]"
86984,175,-500.0,500,0.05,10.260019302368164,-70.11542510986328,30000,10000,"[-71.68386840820312, -67.81715393066406, -67.11924743652344]"
87484,176,-500.0,500,0.05,7.778254508972168,-72.02281188964844,30000,10000,"[-73.595947265625, -77.28912353515625, -74.284423828125]"
87984,177,-500.0,500,0.05,7.886655330657959,-71.37960815429688,30000,10000,"[-76.99198913574219, -77.49787902832031, -73.82611083984375]"
88484,178,-500.0,500,0.05,9.155447006225586,-71.67831420898438,30000,10000,"[-74.03546142578125, -58.995216369628906, -62.58025360107422]"
88984,179,-500.0,500,0.05,9.51923942565918,-70.52339172363281,30000,10000,"[-58.090919494628906, -67.95360565185547, -69.78399658203125]"
89484,180,-500.0,500,0.05,7.534576416015625,-71.04974365234375,30000,10000,"[-69.1412124633789, -63.533504486083984, -55.56298065185547]"
89984,181,-500.0,500,0.05,9.175572395324707,-70.27560424804688,30000,10000,"[-68.37112426757812, -55.40692901611328, -71.01028442382812]"
90484,182,-500.0,500,0.05,8.186017990112305,-70.96226501464844,30000,10000,"[-70.16927337646484, -71.49899291992188, -71.43123626708984]"
90984,183,-500.0,500,0.05,9.237003326416016,-72.81690979003906,30000,10000,"[-58.122344970703125, -65.56443786621094, -63.75672912597656]"
91484,184,-500.0,500,0.05,8.507370948791504,-71.6868896484375,30000,10000,"[-67.82582092285156, -63.480796813964844, -63.85954284667969]"
91984,185,-500.0,500,0.05,7.845862865447998,-71.94245910644531,30000,10000,"[-67.21794128417969, -70.54960632324219, -70.59873962402344]"
92484,186,-500.0,500,0.05,7.1338090896606445,-71.84779357910156,30000,10000,"[-63.68224334716797, -72.21170043945312, -60.99650573730469]"
92984,187,-500.0,500,0.05,8.970088005065918,-70.23548889160156,30000,10000,"[-75.09072875976562, -67.557861328125, -57.047142028808594]"
93484,188,-500.0,500,0.05,8.451654434204102,-70.97126770019531,30000,10000,"[-72.56118774414062, -64.98583984375, -59.3066520690918]"
93984,189,-500.0,500,0.05,9.53421401977539,-71.00788879394531,30000,10000,"[-61.309024810791016, -61.2564582824707, -50.8858642578125]"
