global_step,loss,mean_q_value,epsilon
999,0.013201252557337284,0.10564345866441727,0.987346
1000,0.016037501394748688,0.13692818582057953,0.9873333333333333
1001,0.021235378459095955,0.15941449999809265,0.9873206666666666
1002,0.024964068084955215,0.17927460372447968,0.987308
1003,0.00981674063950777,0.19800381362438202,0.9872953333333333
1004,0.03178057074546814,0.1990928053855896,0.9872826666666666
1005,0.027124879881739616,0.1983415186405182,0.98727
1006,0.017185144126415253,0.2082117795944214,0.9872573333333333
1007,0.006409797817468643,0.20101545751094818,0.9872446666666667
1008,0.015722613781690598,0.19259141385555267,0.987232
1009,0.020023241639137268,0.17797911167144775,0.9872193333333333
1010,0.01221005991101265,0.17054744064807892,0.9872066666666667
1011,0.020045725628733635,0.15989163517951965,0.987194
1012,0.008163112215697765,0.16228768229484558,0.9871813333333334
1013,0.004544935654848814,0.16298425197601318,0.9871686666666667
1014,0.008653526194393635,0.1647110879421234,0.987156
1015,0.023142028599977493,0.1688127964735031,0.9871433333333334
1016,0.026316406205296516,0.18064844608306885,0.9871306666666667
1017,0.014926152303814888,0.18844059109687805,0.987118
1018,0.02231273427605629,0.19329257309436798,0.9871053333333333
1019,0.009058356285095215,0.19912122189998627,0.9870926666666666
1020,0.011996421031653881,0.19606003165245056,0.98708
1021,0.011575249955058098,0.1842210590839386,0.9870673333333333
1022,0.025387439876794815,0.17128193378448486,0.9870546666666666
1023,0.0110291987657547,0.16235139966011047,0.987042
1024,0.017994392663240433,0.15886534750461578,0.9870293333333333
1025,0.014280642382800579,0.16987061500549316,0.9870166666666667
1026,0.007386547513306141,0.17590589821338654,0.987004
1027,0.004165890160948038,0.18381905555725098,0.9869913333333333
1028,0.016026459634304047,0.1805085688829422,0.9869786666666667
1029,0.018683910369873047,0.18251624703407288,0.986966
1030,0.016652021557092667,0.18015600740909576,0.9869533333333333
1031,0.023411454632878304,0.1977548748254776,0.9869406666666667
1032,0.018183806911110878,0.2036321461200714,0.986928
1033,0.01725035533308983,0.21254032850265503,0.9869153333333334
1034,0.01959061063826084,0.204359769821167,0.9869026666666667
