global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693,0.053662109375,3.745710855489597,-28.866151809692383,27.4266414642334,-29.012521743774414,-0.0019615888595581055
4096,2,2048,0.000295904,2048,64,320,10,False,-0.009510528275859543,959.1122971534729,1.3761303924024104,0.008153548542759381,0.085595703125,3.48275271137245,-33.92964172363281,27.931873321533203,-34.14555358886719,-0.015578866004943848
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.005904870615631807,919.2939449310303,1.3664387226104737,0.004760170145891607,0.042431640625,3.990197707898915,-30.714807510375977,30.118494033813477,-31.1420841217041,-0.012457013130187988
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.007591244043578626,895.9387906074523,1.3612221639603377,0.0040929112466983495,0.038232421875,5.206636886345223,-30.051347732543945,30.006643295288086,-30.756221771240234,-0.007708430290222168
10240,5,8192,0.000283616,2048,64,320,10,False,-0.0050518773598014375,548.5269586086273,1.3608964532613754,0.0023024032270768657,0.01279296875,4.744830438867211,-21.70155906677246,25.18948745727539,-22.62635612487793,-0.011281251907348633
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.006764376196952071,702.7573128700257,1.345537854731083,0.004535361236776225,0.0498046875,6.6362006209790705,-22.031892776489258,30.47224998474121,-23.169021606445312,-0.007937908172607422
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.008055116167815868,506.4107838153839,1.3192017011344432,0.0060866631043609235,0.04931640625,4.985042533744126,-19.051841735839844,25.635540008544922,-20.444992065429688,-0.005744218826293945
16384,8,14336,0.000271328,2048,64,320,10,False,-0.007326890869444469,395.5117829322815,1.296112037822604,0.004472303413785994,0.04423828125,5.847804874740541,-14.515737533569336,24.205381393432617,-16.09510612487793,-0.0026532411575317383
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.004382000853365753,605.4207250118255,1.2879975743591785,0.0039807289285818115,0.01416015625,5.941845572181046,-19.51882553100586,28.938074111938477,-21.3637752532959,0.00014448165893554688
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.005238901855045696,306.98964951038363,1.2724007610231638,0.002705410367343575,0.0216796875,5.78368592504412,-12.520524978637695,21.496692657470703,-14.550326347351074,0.006094932556152344
