global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
100,1,-76.51456101119616,100,0,0.0003,,,,
214,2,-72.96358783577136,114,0,0.0003,,,,
359,3,-214.36256634356363,145,0,0.0003,,,,
482,4,-202.55925874983026,123,0,0.0003,,,,
560,5,-208.15148897001586,78,0,0.0003,,,,
635,6,-81.80744459143398,75,0,0.0003,,,,
725,7,-401.60663538222593,90,0,0.0003,,,,
823,8,-106.97026499460553,98,0,0.0003,,,,
892,9,-114.68345092675244,69,0,0.0003,,,,
972,10,-81.34758269711776,80,0,0.0003,,,,
1064,11,-118.6529171525531,92,0,0.0003,,,,
1159,12,-105.17049962579166,95,0,0.0003,,,,
1289,13,-71.10749228461665,130,0,0.0003,,,,
1397,14,-401.6099109216625,108,0,0.0003,,,,
1494,15,-380.1626653163456,97,0,0.0003,,,,
1587,16,-416.2128271639649,93,0,0.0003,,,,
1675,17,-130.26018107165447,88,0,0.0003,,,,
1745,18,-115.9287033406426,70,0,0.0003,,,,
1812,19,-146.84078147854072,67,0,0.0003,,,,
1883,20,-94.85022629753526,71,0,0.0003,,,,
1965,21,-125.29970212205559,82,0,0.0003,,,,
2033,22,-89.28680530734238,68,0,0.0003,,,,
2165,23,-165.56180404224176,132,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2258,24,-302.72544174535636,93,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2357,25,-288.9118520473511,99,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2414,26,-147.02350953653524,57,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2506,27,-345.89976019298297,92,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2589,28,-138.33501231163078,83,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2659,29,-89.90057766239275,70,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2780,30,-122.59216115327519,121,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2851,31,-62.36089397830068,71,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2930,32,-74.80361010567484,79,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
2995,33,-184.1867853252269,65,1,0.000295904,-0.010333966970210894,787.0798865318299,1.3821382764726877,0.00420482164772693
