global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
45056,22,43008,0.0002870976,2048,64,320,10,False,-0.003441450024547521,0.022755957643676085,1.596726044639945,0.006738984247203916,0.043115234375,0.6025820665992796,0.022151876240968704,0.262136846780777,-2.020193576812744,0.8816961646080017
47104,23,45056,0.0002864832,2048,64,320,10,False,-0.002361793948512059,0.016985275196202566,1.6057244975119829,0.004394624210544862,0.04462890625,0.6072988771367818,0.014705320820212364,0.23507405817508698,-1.9984264373779297,0.9266966581344604
49152,24,47104,0.00028586879999999994,2048,64,320,10,False,-0.008607888834376354,0.017353946472576355,1.6374549247324466,0.008121708969702013,0.095361328125,0.60079908631742,-0.0010398158337920904,0.23503701388835907,-1.9108359813690186,0.935326874256134
51200,25,49152,0.0002852544,2048,64,320,10,False,-0.0017753199957951439,0.011484201499843038,1.6994447134435178,0.005597294226754456,0.032470703125,0.5170686766505241,-0.05415133759379387,0.19291789829730988,-1.9504038095474243,0.9519326686859131
53248,26,51200,0.00028463999999999996,2048,64,320,10,False,-0.007803537290601526,0.011412417657265906,1.6585660297423601,0.008623690681997687,0.0796875,0.5441829175688326,-0.03047056309878826,0.2127513289451599,-1.947980284690857,0.9474809169769287
55296,27,53248,0.00028402559999999997,2048,64,320,10,False,-0.013451229978818447,0.006265717520000181,1.6545623507350684,0.009601827649748883,0.11162109375,0.5444275967311114,-0.06319337338209152,0.14573228359222412,-2.063051700592041,0.9720209240913391
57344,28,55296,0.0002834112,2048,64,320,10,False,-0.010898483390337787,0.018257812099182046,1.6782725099474192,0.008523211104329676,0.10146484375,0.5928416133858263,0.01945912279188633,0.23888199031352997,-2.0163230895996094,0.9108339548110962
59392,29,57344,0.0002827968,2048,64,320,10,False,-0.019679456314770506,0.021223098247719462,1.6752471659332513,0.011056070920312777,0.16181640625,0.5871888422872871,0.037091609090566635,0.25600600242614746,-2.1154873371124268,0.9086086750030518
61440,30,59392,0.0002821824,2048,64,320,10,False,-0.018866081454325466,0.0097029404125351,1.6492789395153522,0.00862527534191031,0.123828125,0.6099160578101873,-0.013135050423443317,0.183710977435112,-2.2213149070739746,0.9512385129928589
63488,31,61440,0.00028156799999999994,2048,64,320,10,False,-0.03210769256693311,0.016745846187404823,1.6311522949486972,0.011886731439153664,0.19091796875,0.650993222091347,0.0422295443713665,0.23093266785144806,-2.1339142322540283,0.9285852909088135
65536,32,63488,0.00028095359999999995,2048,64,320,10,False,-0.038859187814523466,0.011822173318796559,1.6357448242604733,0.015311446497798897,0.230908203125,0.5887498774565756,0.0010655124206095934,0.1925218105316162,-2.106694459915161,0.9458497762680054
67584,33,65536,0.00028033919999999996,2048,64,320,10,False,-0.03710639758646721,0.006283510682624183,1.600543924048543,0.01306053544394672,0.20576171875,0.6402101525105536,-0.04095442593097687,0.15283362567424774,-2.1904709339141846,0.9712638258934021
69632,34,67584,0.00027972479999999997,2048,64,320,10,False,-0.04781864178366959,0.009800038034882164,1.5792293410748244,0.017978456540731713,0.259326171875,0.7540495640598237,-0.0025240734685212374,0.18078388273715973,-2.1391069889068604,0.9474175572395325
71680,35,69632,0.0002791104,2048,64,320,10,False,-0.048409805285336914,0.018466435905429533,1.5581641349941493,0.016118549249949866,0.249365234375,0.7811603623442351,0.06538090854883194,0.2431049942970276,-2.0683093070983887,0.9433568120002747
73728,36,71680,0.000278496,2048,64,320,10,False,-0.0496287242451217,0.0214499347974197,1.5530887018889188,0.01746570093673654,0.24609375,0.8114043349400163,0.044324494898319244,0.24943837523460388,-2.110200881958008,0.9103929996490479
75776,37,73728,0.0002778816,2048,64,320,10,False,-0.051938994161901064,0.011438316324347397,1.5177084844559432,0.018709946449962444,0.279638671875,0.8738027578219771,0.006415305193513632,0.20019283890724182,-2.0698604583740234,0.9465169906616211
77824,38,75776,0.0002772672,2048,64,320,10,False,-0.059096967402729204,0.01658117135084467,1.5288604713976384,0.024723050714237617,0.351904296875,0.8405569310300052,0.03749074786901474,0.2336796671152115,-2.1116771697998047,0.9566017389297485
79872,39,77824,0.00027665279999999995,2048,64,320,10,False,-0.06263317322591319,0.031253747634764295,1.4833215948194265,0.022259667876642197,0.309912109375,0.9600489176809788,0.15046171844005585,0.29954516887664795,-1.9078443050384521,0.8721107244491577
81920,40,79872,0.0002760384,2048,64,320,10,False,-0.0631452186833485,0.01976444100291701,1.519200025126338,0.022309104324085637,0.330224609375,0.9513744959607721,0.06115032732486725,0.24740120768547058,-2.0026278495788574,0.9167517423629761
83968,41,81920,0.00027542399999999997,2048,64,320,10,False,-0.06071686486830004,0.019539699796587227,1.4355347249656916,0.025503189765731803,0.347705078125,1.0344983998686075,0.06889444589614868,0.247930645942688,-1.9263882637023926,0.9324942827224731
86016,42,83968,0.0002748096,2048,64,320,10,False,-0.06146500966970052,0.02843056979763787,1.38977382555604,0.026777107268571854,0.354150390625,1.106504082493484,0.1348678171634674,0.29426681995391846,-2.0374741554260254,0.8789870738983154
88064,43,86016,0.0002741952,2048,64,320,10,False,-0.06160198631259846,0.018671039320179262,1.3137712247669697,0.03169222299475223,0.378125,1.0843105470761656,0.059915412217378616,0.25615859031677246,-1.938544750213623,0.908749520778656
90112,44,88064,0.00027358079999999994,2048,64,320,10,False,-0.06567027790879365,0.02354381360055413,1.3583151057362557,0.029605306865414606,0.3666015625,1.064913425128907,0.09365078806877136,0.2629503905773163,-1.8172357082366943,0.9134455323219299
92160,45,90112,0.0002729664,2048,64,320,10,False,-0.06615679070237093,0.01780532392440364,1.317137597128749,0.03166181729757227,0.37763671875,1.0678260251879692,0.09761905670166016,0.2322225719690323,-1.805371642112732,0.9053469300270081
94208,46,92160,0.00027235199999999996,2048,64,320,10,False,-0.06617269919952377,0.023921597609296442,1.3009198419749737,0.03327660437498707,0.37578125,1.044398213829845,0.09083753079175949,0.27531883120536804,-1.7475231885910034,0.8889283537864685
96256,47,94208,0.00027173759999999996,2048,64,320,10,False,-0.06530784713104368,0.02871886678185547,1.3132524810731412,0.0342907535523409,0.385595703125,1.0353716388344765,0.0844537615776062,0.3127753734588623,-1.7497620582580566,0.8762754201889038
98304,48,96256,0.00027112319999999997,2048,64,320,10,False,-0.06400973767449614,0.023509947014099454,1.2540356002748012,0.035723627856350505,0.38232421875,1.0448689619079232,0.12655127048492432,0.2708278298377991,-1.803515076637268,0.8625221252441406
100352,49,98304,0.0002705088,2048,64,320,10,False,-0.07069286542973714,0.02849206483224407,1.241146345436573,0.03886299171426799,0.3990234375,1.0131835960783064,0.13106945157051086,0.3031827211380005,-1.5846349000930786,0.850415050983429
102400,50,100352,0.0002698944,2048,64,320,10,False,-0.06854562610969879,0.018985433584748534,1.1940070226788522,0.044107480888487774,0.413916015625,0.9597448754590004,0.12002678215503693,0.2567097842693329,-1.531922459602356,0.9356839060783386
104448,51,102400,0.00026927999999999994,2048,64,320,10,False,-0.06650866405689157,0.020912164318724537,1.1980872344225646,0.042165109430789015,0.40634765625,1.0180871843360364,0.08287522196769714,0.26072564721107483,-1.5844836235046387,0.9168038964271545
106496,52,104448,0.0002686656,2048,64,320,10,False,-0.07076531514030648,0.02807931843562983,1.2005454786121845,0.0439653627894586,0.4166015625,1.0646039274521173,0.13229914009571075,0.2922004759311676,-1.60860013961792,0.8748793601989746
108544,53,106496,0.00026805119999999996,2048,64,320,10,False,-0.06404366593924352,0.016187986760633065,1.1685267195105553,0.042020909901475535,0.38974609375,1.085881468001753,0.11559027433395386,0.24617761373519897,-1.4626076221466064,0.944525957107544
110592,54,108544,0.00026743679999999997,2048,64,320,10,False,-0.07318962831486715,0.012983215429994744,1.118857421912253,0.053209061006782576,0.431689453125,1.005044470820576,0.05942680314183235,0.22552992403507233,-1.4440323114395142,0.9504475593566895
112640,55,110592,0.0002668224,2048,64,320,10,False,-0.062095770981977695,0.014866549876751378,1.1359591234475375,0.04608786508324556,0.4052734375,1.0690182845108211,0.0004938876954838634,0.2442398965358734,-1.3340225219726562,0.9514372944831848
114688,56,112640,0.000266208,2048,64,320,10,False,-0.06686817726731534,0.01316415796391084,1.0856046056374908,0.05085598324658349,0.412158203125,0.955365480389446,0.030957993119955063,0.2387697696685791,-1.288586139678955,0.9440838098526001
116736,57,114688,0.0002655936,2048,64,320,10,False,-0.06510045074683149,0.02487304065580247,1.1041277181357145,0.047447562238085085,0.412744140625,0.9958126904442907,0.09217522293329239,0.29353952407836914,-1.3828113079071045,0.8753517866134644
118784,58,116736,0.0002649792,2048,64,320,10,False,-0.060993933485588056,0.018510783632518724,1.1444861890748144,0.051146632968448104,0.407373046875,1.1752322253771126,0.03378153592348099,0.26016294956207275,-1.3290950059890747,0.8992819786071777
120832,59,118784,0.00026436479999999995,2048,64,320,10,False,-0.06854005134518956,0.022720810631290077,1.0599293306469917,0.05815843774471432,0.44228515625,1.0347020252607764,0.12928712368011475,0.2716221213340759,-1.351985216140747,0.9161257147789001
122880,60,120832,0.00026375039999999996,2048,64,320,10,False,-0.07216575769125484,0.013561108233989216,1.0780956832692028,0.05728915411746129,0.4154296875,1.024502167198807,0.09545253217220306,0.23239672183990479,-1.2584911584854126,0.9555869102478027
124928,61,122880,0.00026313599999999997,2048,64,320,10,False,-0.0695603452710202,0.026114251087710726,0.9958806628361344,0.060218736759270544,0.41083984375,1.0165321768261493,0.1481977254152298,0.28144845366477966,-1.1388225555419922,0.9074206352233887
126976,62,124928,0.0002625216,2048,64,320,10,False,-0.06216890688810963,0.012208436454966432,0.9158863475546241,0.058989943651249634,0.389990234375,0.9973009877838195,0.0033677867613732815,0.23527854681015015,-1.209436297416687,0.9331221580505371
129024,63,126976,0.0002619072,2048,64,320,10,False,-0.07033825617691036,0.02022867596242577,1.0078974090516568,0.06558079229143914,0.430908203125,1.0053754102438688,0.06560099869966507,0.27315324544906616,-1.1748485565185547,0.9103546142578125
131072,64,129024,0.0002612928,2048,64,320,10,False,-0.06595815236505587,0.012920410367223667,0.9678157540038228,0.0658109921234427,0.41953125,0.9539306797552853,-0.013540353626012802,0.24069896340370178,-1.0200011730194092,0.9353842735290527
133120,65,131072,0.0002606784,2048,64,320,10,False,-0.07326949176786002,0.013595065430854448,1.0231375325471164,0.06980666134331841,0.436962890625,0.9839934875722974,0.06986584514379501,0.2385033369064331,-1.1443638801574707,0.9178235530853271
135168,66,133120,0.00026006399999999995,2048,64,320,10,False,-0.06764437440433539,0.008675151428906246,0.9783996365964412,0.06371701777679846,0.419775390625,0.9754769450053573,0.019762005656957626,0.20365530252456665,-1.0760833024978638,0.9654678702354431
137216,67,135168,0.0002594496,2048,64,320,10,False,-0.06454118898982415,0.009115480289619882,0.9291947243735195,0.07185159723740071,0.426904296875,0.9906662636902184,0.04346485808491707,0.21039821207523346,-1.1158055067062378,0.9702773094177246
139264,68,137216,0.00025883519999999997,2048,64,320,10,False,-0.07103097765066195,0.01775141138059553,1.0268528239801527,0.06258443473489024,0.435595703125,1.098545973841101,-0.007197541184723377,0.28588998317718506,-1.079074740409851,0.9137507677078247
141312,69,139264,0.0002582208,2048,64,320,10,False,-0.07531621995731257,0.015613606019178406,0.9677702084183692,0.07777970761817414,0.43984375,0.9333323713392019,0.07380712032318115,0.26476338505744934,-1.0765070915222168,0.9317816495895386
143360,70,141312,0.0002576064,2048,64,320,10,False,-0.06641324983502273,0.017874548018153292,0.9212645053863525,0.06955704184365459,0.417529296875,0.9506186672020703,-0.04558109492063522,0.2790173888206482,-1.028785228729248,0.9257422089576721
145408,71,143360,0.000256992,2048,64,320,10,False,-0.07295735363732092,0.013898587119183504,0.959621374681592,0.07464919109188486,0.42470703125,1.0024506660178303,-0.009341398254036903,0.24907934665679932,-1.1088597774505615,0.9493929743766785
147456,72,145408,0.0002563776,2048,64,320,10,False,-0.0721274601535697,0.02426615971053252,0.9316667022183538,0.06943905921070836,0.426708984375,0.9257764809764921,0.12468892335891724,0.2943366467952728,-1.1096091270446777,0.9238977432250977
149504,73,147456,0.00025576319999999996,2048,64,320,10,False,-0.06330018122680485,0.015192313560692127,0.8840408073738217,0.07556158160441555,0.40537109375,0.973027222789824,0.04430785030126572,0.26958316564559937,-1.011099100112915,0.9548127055168152
151552,74,149504,0.00025514879999999997,2048,64,320,10,False,-0.06385375194222434,0.014109989281860181,0.8674149945378303,0.07795379122544546,0.3953125,0.9569952476304024,-0.013044727966189384,0.26316332817077637,-0.802370548248291,0.9482645988464355
153600,75,151552,0.0002545344,2048,64,320,10,False,-0.06388077415758744,0.02417850908241235,0.8858135705813766,0.06758644548535812,0.39990234375,0.9645641348324716,-0.0323655791580677,0.3137734830379486,-1.0255632400512695,0.9151849746704102
155648,76,153600,0.00025392,2048,64,320,10,False,-0.0630315271395375,0.02116675542347366,0.9113959312438965,0.07419064348796382,0.418798828125,0.8900287708267569,0.07318519800901413,0.27839338779449463,-1.0985554456710815,0.9208815097808838
157696,77,155648,0.0002533056,2048,64,320,10,False,-0.06859042017313186,0.013163597282982664,0.9396571774035692,0.06923885295691434,0.42578125,0.9574132322333753,-0.02320210635662079,0.2472209483385086,-0.7871652841567993,0.9432460069656372
159744,78,157696,0.00025269119999999994,2048,64,320,10,False,-0.06998885753855574,0.01426067402571789,0.8798266395926475,0.07154181271034758,0.412451171875,1.0608441693708301,-0.06153014302253723,0.2589483857154846,-0.93171226978302,0.9500401020050049
161792,79,159744,0.0002520768,2048,64,320,10,False,-0.06588382893241942,0.0201787211743067,0.8958546033129096,0.07127918037003837,0.41142578125,1.013021222036332,0.0928129255771637,0.28445324301719666,-1.1772027015686035,0.9416192770004272
163840,80,161792,0.0002514624,2048,64,320,10,False,-0.07074392966460437,0.015901707526063548,0.9059173613786697,0.07061976041004528,0.426220703125,1.0399833988398313,-0.08924544602632523,0.2592560946941376,-0.9229349493980408,0.9302371144294739
165888,81,163840,0.00025084799999999997,2048,64,320,10,False,-0.06804763757390901,0.021662385811214335,0.8649319259449839,0.07165077397075947,0.419970703125,0.939965964667499,0.10221945494413376,0.29336923360824585,-0.8635135293006897,0.9426012635231018
167936,82,165888,0.0002502336,2048,64,320,10,False,-0.06894419314303377,0.013748995988862589,0.9071548176929355,0.07504878053441644,0.413037109375,0.929241002490744,0.020216308534145355,0.26228249073028564,-0.9389387369155884,0.9552914500236511
169984,83,167936,0.0002496192,2048,64,320,10,False,-0.06276330632390455,0.01351262267853599,0.8754808768630028,0.06423475663468707,0.396142578125,0.9204487982671707,0.06650403141975403,0.25154024362564087,-0.8935693502426147,0.9751278758049011
172032,84,169984,0.0002490048,2048,64,320,10,False,-0.06806272609974258,0.023176835977938025,0.8941338395699858,0.07758973909367342,0.435546875,0.8013397776056082,0.10535715520381927,0.28859665989875793,-0.9819282293319702,0.9175756573677063
174080,85,172032,0.0002483904,2048,64,320,10,False,-0.06706475264509208,0.02115469419222791,0.9418287416920066,0.07857029805018101,0.423681640625,0.9037206291221083,0.09767650812864304,0.27116432785987854,-0.9356126189231873,0.9218149781227112
176128,86,174080,0.00024777599999999995,2048,64,320,10,False,-0.07239191816479433,0.018878264172235502,0.9155384801328182,0.08120640211855061,0.453271484375,0.9560391346458346,0.0496087521314621,0.2850678563117981,-0.9799319505691528,0.9094735383987427
178176,87,176128,0.00024716159999999996,2048,64,320,10,False,-0.07483124360151124,0.011278622261306737,0.916017721965909,0.0929644144634949,0.471142578125,0.8783238423522561,0.03286445885896683,0.22989939153194427,-1.0111820697784424,0.942048966884613
180224,88,178176,0.00024654719999999997,2048,64,320,10,False,-0.0720340299711097,0.012577177886123536,0.89152090549469,0.0816484502487583,0.441162109375,0.9045642537996172,-0.004471356514841318,0.258074551820755,-0.8929663300514221,0.9616628289222717
182272,89,180224,0.0002459328,2048,64,320,10,False,-0.0665268168086186,0.00961363806418376,0.8560238106176257,0.08305530384532175,0.43994140625,0.9146483081392944,0.019483152776956558,0.22984494268894196,-0.8290713429450989,0.9730484485626221
184320,90,182272,0.0002453184,2048,64,320,10,False,-0.07573870289488696,0.009423134721146198,0.8615388413891196,0.09679931277350988,0.461376953125,0.9479090297129005,-0.0755358338356018,0.21581272780895233,-0.883441686630249,0.9377767443656921
186368,91,184320,0.000244704,2048,64,320,10,False,-0.07000904726883164,0.014160110924422042,0.8548334252089262,0.08897877137933392,0.445068359375,0.9635386249050498,-0.034347012639045715,0.25588783621788025,-0.9411298036575317,0.9441985487937927
188416,92,186368,0.00024408959999999997,2048,64,320,10,False,-0.07579101697920124,0.017271601364336676,0.8888524329289794,0.09170004635525401,0.45791015625,0.9857818126678467,0.05893940478563309,0.27286049723625183,-1.0063074827194214,0.9339048266410828
190464,93,188416,0.00024347519999999998,2048,64,320,10,False,-0.07139578289061319,0.015048467052838532,0.8948137881234288,0.08454057510243729,0.44111328125,0.8527907004812733,0.06576590240001678,0.2579861283302307,-0.8626413941383362,0.9435411095619202
192512,94,190464,0.0002428608,2048,64,320,10,False,-0.07053061139013153,0.012873994083929575,0.9025192128494381,0.08110922735068016,0.437451171875,0.9071246003732085,0.004130584187805653,0.24983689188957214,-0.8974843621253967,0.9292877912521362
194560,95,192512,0.00024224639999999997,2048,64,320,10,False,-0.06569845779886237,0.010309056279947982,0.8454516686499118,0.07794448605854995,0.4134765625,0.9344929072074593,0.011128243058919907,0.22341930866241455,-0.8152521848678589,0.9618523716926575
196608,96,194560,0.00024163199999999995,2048,64,320,10,False,-0.07608848239469808,0.016754227718047333,0.9272850159555673,0.08798940420674625,0.448388671875,0.8806942769326269,0.05111268162727356,0.26238495111465454,-0.9433174729347229,0.9001830816268921
198656,97,196608,0.0002410176,2048,64,320,10,False,-0.07143812404538039,0.012710427428828552,0.8741804642602802,0.0846180081483908,0.43251953125,0.8642132443375885,-0.025918293744325638,0.24617144465446472,-0.8135950565338135,0.9406688213348389
200704,98,198656,0.0002404032,2048,64,320,10,False,-0.06699015189660713,0.011069412458891748,0.8296619020402431,0.09418624561512842,0.428857421875,0.9560393915046006,-0.050965502858161926,0.24059708416461945,-0.8086387515068054,0.9572166204452515
202752,99,200704,0.00023978879999999998,2048,64,320,10,False,-0.07552951092075091,0.01168847757144249,0.8659872086718678,0.09225899153680076,0.450146484375,0.9779764263425023,0.0035888736601918936,0.24608150124549866,-1.0781230926513672,0.9450643658638
204800,100,202752,0.00023917439999999996,2048,64,320,10,False,-0.06911070999340155,0.009089631440292577,0.8866323314607143,0.08134692656458356,0.435107421875,0.9366512931883335,-0.050245411694049835,0.20909343659877777,-0.9091467261314392,0.9629693031311035
206848,101,204800,0.00023856,2048,64,320,10,False,-0.06556732893222943,0.015447072223469149,0.8643833352252841,0.08443025283631869,0.420849609375,0.9403296764008701,0.0011058889795094728,0.2560032904148102,-0.9632677435874939,0.9267667531967163
208896,102,206848,0.00023794559999999997,2048,64,320,10,False,-0.06949838061409537,0.018245495265728096,0.8791908197104931,0.09462805270159151,0.442138671875,0.8605481820181012,0.10891876369714737,0.2616212069988251,-1.1098467111587524,0.9482041001319885
210944,103,208896,0.00023733119999999998,2048,64,320,10,False,-0.07488604043755913,0.022417288344877308,0.8599767042323947,0.09736285277467686,0.46376953125,0.9184740336146205,0.15145666897296906,0.26777344942092896,-1.0978894233703613,0.89103764295578
212992,104,210944,0.00023671679999999996,2048,64,320,10,False,-0.0774007376487134,0.010553868751594564,0.8781309736892581,0.08851764000137337,0.453759765625,1.0103958507068456,-0.04402695596218109,0.2287527620792389,-0.9548853039741516,0.9033599495887756
215040,105,212992,0.0002361024,2048,64,320,10,False,-0.07247152913623722,0.01094619035575306,0.8632040258497,0.08709772236470599,0.438671875,0.8634869379922747,0.08035080134868622,0.21907706558704376,-1.0314463376998901,0.9615518450737
217088,106,215040,0.00023548799999999998,2048,64,320,10,False,-0.07523542794515378,0.019621391857799608,0.9526090864092112,0.08913222218106967,0.462060546875,0.8730345394462347,0.09710690379142761,0.2741100490093231,-1.0238369703292847,0.9136466979980469
219136,107,217088,0.0002348736,2048,64,320,10,False,-0.07219247790926601,0.012258067747825407,0.9170795980840921,0.0940169857989531,0.4564453125,0.8315691808238626,0.03617234528064728,0.22762706875801086,-0.9875202775001526,0.9205981492996216
221184,108,219136,0.00023425919999999997,2048,64,320,10,False,-0.0749601564661134,0.009693038171280931,0.85091264359653,0.09962820802757051,0.45087890625,0.8166538558900356,-0.014431804418563843,0.21633495390415192,-1.013812780380249,0.9446629285812378
223232,109,221184,0.00023364479999999998,2048,64,320,10,False,-0.07532030230067903,0.011788959682598943,0.8963288269937039,0.08427033980551642,0.45205078125,0.8891418005805463,0.08656564354896545,0.22548635303974152,-1.0250787734985352,0.9570615291595459
225280,110,223232,0.00023303039999999998,2048,64,320,10,False,-0.07935701370879542,0.012451269028679235,0.9153244748711586,0.09743325932940934,0.459033203125,0.8157427712343633,0.06533762067556381,0.24552762508392334,-0.9303427338600159,0.9413051605224609
227328,111,225280,0.00023241599999999996,2048,64,320,10,False,-0.07073487892339472,0.013540622444998008,0.8443138344213367,0.08499770377238747,0.4314453125,0.8855443481821567,0.07472409307956696,0.24139948189258575,-0.9624202251434326,0.9464505314826965
229376,112,227328,0.0002318016,2048,64,320,10,False,-0.07274012496054638,0.01161180644048727,0.8850996775552631,0.08738231479655952,0.4466796875,0.8611427716678008,0.00798862986266613,0.2415846884250641,-0.8295227289199829,0.9554358720779419
231424,113,229376,0.00023118719999999998,2048,64,320,10,False,-0.07472078155115014,0.01074070516770007,0.872045985609293,0.08636485862662084,0.442236328125,0.8529118452686817,0.04359045624732971,0.22534234821796417,-0.9471665024757385,0.9556702375411987
233472,114,231424,0.0002305728,2048,64,320,10,False,-0.07457188806438353,0.009794590470846742,0.8343679763376712,0.1019660226360429,0.43447265625,0.8311705682892352,0.04319128021597862,0.23250609636306763,-0.9884799718856812,0.9568954706192017
235520,115,233472,0.00022995839999999997,2048,64,320,10,False,-0.07158503563550767,0.012611888003448257,0.8215238526463509,0.09925323557981755,0.4388671875,0.8810421796049923,0.08753877878189087,0.23851560056209564,-0.9485282897949219,0.9534224271774292
237568,116,235520,0.000229344,2048,64,320,10,False,-0.07429668593395036,0.012861040864663664,0.8355597730726003,0.0971624359866837,0.4408203125,0.8504971199203283,0.02440614625811577,0.25289639830589294,-0.8837995529174805,0.9464765191078186
239616,117,237568,0.00022872959999999999,2048,64,320,10,False,-0.07199238672619686,0.012713114889993448,0.8435063460841775,0.0985793553350959,0.45263671875,0.7449544672621414,0.0918462947010994,0.22834189236164093,-0.9384332895278931,0.9580984711647034
