global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
68,4,68,61.17145538330078,-0.000979290809482336,0.005840770900249481,61.17243576049805,,,,False,0.6820061802864075,0.6820061802864075,0.0,0.0,0.0,0.0,1.0,7.016945838928223,-1.7530777940422126e-09,7.016945838928223,nnknn_target_value_model,0,0,0,0,0,68,68,0,0,0,0,17.0,0,4,mlp,,nnknn,68,,,,
136,4,68,22.1589412689209,0.005515769124031067,0.0124055752530694,22.153425216674805,,,,False,0.6889806389808655,0.6889806389808655,0.0,0.0,0.0,0.0,1.0,0.307796835899353,1.051846698629788e-08,9.843413352966309,nnknn_target_value_model,0,0,0,0,0,41,68,0,0,0,0,17.0,0,4,mlp,,nnknn,136,,,,
207,4,71,32.90668869018555,0.011652225628495216,0.018539732322096825,32.89503479003906,32.15829086303711,0.4119240641593933,8.727818489074707,True,0.6887506246566772,0.6887506246566772,0.0,0.0,0.0,0.0,1.0,2.2567129135131836,-3.358008093812259e-09,10.935778617858887,nnknn_target_value_model,0,0,0,0,0,38,71,0,0,0,0,17.75,0,4,mlp,,nnknn,207,,,,
296,4,89,47.679805755615234,-0.005040612071752548,0.0018654110608622432,47.684844970703125,,,,False,0.6906023621559143,0.6906023621559143,0.0,0.0,0.0,0.0,1.0,3.3322620391845703,2.1430883734296913e-08,13.02631950378418,nnknn_target_value_model,0,0,0,0,0,64,89,0,0,0,0,22.25,0,4,mlp,,nnknn,296,,,,
361,4,65,11.862360954284668,-0.00617539556697011,0.0007407128578051925,11.868535995483398,11.931403160095215,0.6236534118652344,10.248804092407227,True,0.6916108727455139,0.6916108727455139,0.0,0.0,0.0,0.0,1.0,-0.7151171565055847,0.0,9.53862476348877,nnknn_target_value_model,0,0,0,0,0,19,65,0,0,0,0,16.25,0,4,mlp,,nnknn,361,,,,
450,4,89,44.826080322265625,-0.008923576213419437,-0.002006722381338477,44.83500289916992,,,,False,0.6916853785514832,0.6916853785514832,0.0,0.0,0.0,0.0,1.0,1.9830338954925537,-1.0715441867148456e-08,12.93092155456543,nnknn_target_value_model,0,0,0,0,0,47,89,0,0,0,0,22.25,0,4,mlp,,nnknn,450,,,,
551,4,101,58.90211486816406,-0.009790943935513496,-0.002863453235477209,58.91190719604492,,,,False,0.6927490234375,0.6927490234375,0.0,0.0,0.0,0.0,1.0,3.1806845664978027,1.593391552034973e-08,15.162049293518066,nnknn_target_value_model,0,0,0,0,0,54,101,75,0,0,0,25.25,0,4,mlp,,nnknn,476,,,,
710,4,159,61.13640213012695,-0.016302788630127907,-0.009382574819028378,61.152706146240234,60.51262283325195,0.20740258693695068,14.770627975463867,True,0.6920214295387268,0.6920214295387268,0.0,0.0,0.0,0.0,1.0,3.1046905517578125,2.0243087206495147e-08,17.935771942138672,nnknn_target_value_model,0,0,0,0,0,100,159,151,0,0,0,39.75,0,4,mlp,,nnknn,484,,,,
861,4,151,57.73524475097656,-0.021221639588475227,-0.01431379932910204,57.756465911865234,,,,False,0.6907839775085449,0.6907839775085449,0.0,0.0,0.0,0.0,1.0,2.788963794708252,4.7367930022801374e-08,18.218536376953125,nnknn_target_value_model,0,0,0,0,0,95,151,122,13,0,0,37.75,0,4,mlp,,nnknn,500,,,,
961,4,100,48.878578186035156,-0.023228220641613007,-0.016325950622558594,48.90180587768555,49.390159606933594,0.29508352279663086,16.29644203186035,True,0.6902269721031189,0.6902269721031189,0.0,0.0,0.0,0.0,1.0,-1.3661738634109497,-1.668930060816365e-08,15.023200988769531,nnknn_target_value_model,0,0,0,0,0,38,100,110,1,0,0,25.0,0,4,mlp,,nnknn,489,,,,
1064,4,103,31.74654769897461,-0.0331275574862957,-0.026236027479171753,31.779674530029297,,,,False,0.6891528964042664,0.6891528964042664,0.0,0.0,0.0,0.0,1.0,-1.3062165975570679,-1.1573717095814118e-08,15.155299186706543,nnknn_target_value_model,0,0,0,0,0,42,103,76,16,0,0,25.75,0,4,mlp,,nnknn,500,,,,
1230,4,166,56.13523483276367,-0.02894746884703636,-0.022056134417653084,56.164180755615234,,,,False,0.6891334652900696,0.6891334652900696,0.0,0.0,0.0,0.0,1.0,3.8880186080932617,-7.899410547906882e-08,19.812105178833008,nnknn_target_value_model,0,0,0,0,0,108,166,101,65,0,0,41.5,0,4,mlp,,nnknn,500,,,,
1349,4,119,28.18244743347168,-0.03427622467279434,-0.027411656454205513,28.216724395751953,27.4576473236084,0.5956803560256958,16.521360397338867,True,0.6864570379257202,0.6864570379257202,0.0,0.0,0.0,0.0,1.0,-0.71341472864151,-2.0035175740673594e-09,15.808090209960938,nnknn_target_value_model,0,0,0,0,0,60,119,70,49,0,0,29.75,0,4,mlp,,nnknn,500,,,,
1405,4,56,49.241111755371094,-0.061493828892707825,-0.05468122288584709,49.30260467529297,,,,False,0.6812607645988464,0.6812607645988464,0.0,0.0,0.0,0.0,1.0,-5.595276355743408,-3.831727113379202e-08,8.897078514099121,nnknn_target_value_model,0,0,0,0,0,7,56,47,9,0,0,14.0,0,4,mlp,,nnknn,500,,,,
1513,4,108,23.672500610351562,-0.04388948902487755,-0.03707681596279144,23.71639060974121,23.61031723022461,0.6361862421035767,15.595047950744629,True,0.6812673211097717,0.6812673211097717,0.0,0.0,0.0,0.0,1.0,-1.0386273860931396,4.635916894812908e-08,14.52476692199707,nnknn_target_value_model,0,0,0,0,0,44,108,73,35,0,0,27.0,0,4,mlp,,nnknn,500,,,,
1702,4,189,77.0424575805664,-0.042938508093357086,-0.036128055304288864,77.08539581298828,,,,False,0.6810454726219177,0.6810454726219177,0.0,0.0,0.0,0.0,1.0,4.693722248077393,6.055075374433727e-08,21.51299476623535,nnknn_target_value_model,0,0,0,0,0,127,189,68,121,0,0,47.25,0,4,mlp,,nnknn,500,,,,
1828,4,126,48.87481689453125,-0.05783391743898392,-0.051084842532873154,48.93265151977539,,,,False,0.6749076247215271,0.6749076247215271,0.0,0.0,0.0,0.0,1.0,1.7379555702209473,1.797600468478322e-08,17.829687118530273,nnknn_target_value_model,0,0,0,0,0,75,126,52,74,0,0,31.5,0,4,mlp,,nnknn,500,,,,
1920,4,92,32.78043746948242,-0.04529372602701187,-0.038503021001815796,32.82572937011719,32.12968826293945,0.6795990467071533,17.015413284301758,True,0.6790704131126404,0.6790704131126404,0.0,0.0,0.0,0.0,1.0,-4.000710964202881,2.073205074282214e-08,13.16773796081543,nnknn_target_value_model,0,0,0,0,0,15,92,56,36,0,0,23.0,0,4,mlp,,nnknn,500,,,,
2108,4,188,62.70528793334961,-0.03121725097298622,-0.024450190365314484,62.73650360107422,,,,False,0.6767060160636902,0.6767060160636902,0.0,0.0,0.0,0.0,1.0,4.331517219543457,5.580009343475467e-08,20.0928897857666,nnknn_target_value_model,0,0,0,0,0,131,188,70,118,0,0,47.0,0,4,mlp,,nnknn,500,,,,
