global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
149,1,-356.2536746924748,149,0,0.0003,,,,
305,2,-390.81558085562637,156,0,0.0003,,,,
454,3,-139.94421801774342,149,0,0.0003,,,,
608,4,-386.485310411761,154,0,0.0003,,,,
831,5,-185.35143057171234,223,0,0.0003,,,,
917,6,-380.7379218846764,86,0,0.0003,,,,
1016,7,-517.5524083311141,99,0,0.0003,,,,
1120,8,-203.67037294534572,104,0,0.0003,,,,
1209,9,-341.6329693327101,89,0,0.0003,,,,
1387,10,-286.7693443922419,178,0,0.0003,,,,
1480,11,-77.69725355783132,93,0,0.0003,,,,
1579,12,-96.1558049429434,99,0,0.0003,,,,
1690,13,-169.48723285454741,111,0,0.0003,,,,
1813,14,-296.9278116994757,123,0,0.0003,,,,
1957,15,-440.6513971459737,144,0,0.0003,,,,
2044,16,-430.3155266182982,87,0,0.0003,,,,
2190,17,-391.4215204692591,146,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2282,18,-364.03406677659524,92,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2417,19,-79.6325355738192,135,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2525,20,-346.7645964089832,108,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2619,21,-168.62671787752612,94,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2731,22,-134.37380524971454,112,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2868,23,-296.87794235545994,137,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
2937,24,8.737824091013678,69,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3084,25,-290.17958687717777,147,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3170,26,-252.24360985251462,86,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3271,27,-295.690031500876,101,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3355,28,-53.81113243999385,84,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3447,29,-309.8056733788461,92,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3542,30,-212.25290764595917,95,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3622,31,-171.45449511302283,80,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3782,32,-437.14533722398215,160,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3877,33,-118.73461191483634,95,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
3971,34,-62.256065084905934,94,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
4067,35,-192.19599143549823,96,1,0.000295904,-0.0070331157898181115,1212.2602470397949,2.8270455695688725,0.00454961103387177
4210,36,-564.5194880385836,143,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4296,37,-71.80204985812708,86,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4424,38,-265.2955854245605,128,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4520,39,-61.35527072384714,96,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4597,40,-33.233207979133965,77,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4757,41,-120.91042905630636,160,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
4904,42,-92.99865658401123,147,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
5004,43,-12.515873919491852,100,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
5099,44,-309.2824014755948,95,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
5225,45,-120.04430445223407,126,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
5309,46,-357.18194021232523,84,2,0.00029180799999999995,-0.003484405970812077,955.5923160552978,2.835686448216438,0.002911105359089561
