global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
62,4,62,50.391876220703125,-0.0069314828142523766,-1.1536382515942023e-08,50.398807525634766,49.62861251831055,-0.005049586296081543,-0.04333753511309624,True,0.6931471228599548,0.6931471228599548,1.0,1.0,1.0,0.0,1.0,6.455071926116943,-1.1536382515942023e-08,6.344937324523926,online_value_model,0,0,62,0,0,62,0,0,0,0,0,15.5,0,4,nnknn,62,mlp,,"[26, 36]",0.0,0.0,0.0
160,4,98,88.18724822998047,-0.0064701358787715435,4.4485743273980916e-05,88.19371795654297,87.22953796386719,-0.004296660423278809,0.0020035887137055397,True,0.6514621376991272,0.6931471228599548,0.9986003041267395,0.9979860186576843,0.9992146492004395,0.0,1.0,8.592529296875,2.1895584012554536e-08,8.536578178405762,online_value_model,0,0,98,0,0,98,0,0,0,0,0,24.5,0,4,nnknn,160,mlp,,"[70, 90]",-0.000499891524668783,-4.6746408770559356e-05,0.0004999719094485044
238,4,78,77.7446060180664,-0.006453247275203466,-3.1755902455188334e-05,77.75106048583984,76.85111236572266,-0.005678415298461914,0.06818225234746933,True,0.6421491503715515,0.6931468844413757,0.9974857568740845,0.9969980120658875,0.9979733228683472,9.192730487939116e-08,1.0,7.872338771820068,5.196302410581666e-08,7.878014087677002,online_value_model,0,0,78,0,0,78,0,0,0,0,0,19.5,0,4,nnknn,238,mlp,,"[111, 127]",-0.0010000044712796807,-7.323312456719577e-05,0.0010001923656091094
302,4,64,55.02668380737305,-0.006638568360358477,5.2383169531822205e-05,55.033321380615234,54.23882293701172,-0.02217113971710205,0.12948058545589447,True,0.6690951585769653,0.6931468844413757,0.9965863227844238,0.9961873292922974,0.9969853162765503,2.226772721769521e-07,1.0,6.640527248382568,8.940696716308594e-08,6.702345371246338,online_value_model,0,0,64,0,0,64,0,0,0,0,0,16.0,0,4,nnknn,302,mlp,,"[148, 154]",-0.0014784564264118671,-8.591316145611927e-05,0.0013869047397747636
399,4,97,89.0142593383789,-0.006293316371738911,0.0002535968669690192,89.02055358886719,88.06660461425781,-0.02472364902496338,0.18550175428390503,True,0.6546913385391235,0.6931464672088623,0.9955666661262512,0.9949586391448975,0.996174693107605,3.654799627383909e-07,0.9999999403953552,8.554208755493164,2.1506829739337263e-07,8.679173469543457,online_value_model,0,0,97,0,0,97,0,0,0,0,0,24.25,0,4,nnknn,399,mlp,,"[196, 203]",-0.00195417576469481,-9.941971802618355e-05,0.0017627993365749717
507,4,108,108.27397918701172,-0.006503816228359938,-2.5101282517425716e-05,108.28047943115234,107.22850036621094,-0.022043943405151367,0.24476981163024902,True,0.6478714942932129,0.6931456923484802,0.9942683577537537,0.9935906529426575,0.9949460029602051,4.798267809746903e-07,1.0,9.38931655883789,-1.5011539744591573e-07,9.573284149169922,online_value_model,0,0,108,25,0,108,0,0,0,0,0,27.0,0,4,nnknn,482,mlp,,"[246, 236]",-0.0015650861896574497,-1.6782003513071686e-05,0.002080501290038228
603,4,96,84.56177520751953,-0.00665744673460722,-1.5266239643096924e-05,84.56843566894531,83.60536193847656,-0.034432053565979004,0.3165973126888275,True,0.6642180681228638,0.693145751953125,0.9929763674736023,0.9923746585845947,0.9935780167579651,4.235548658471089e-07,1.0,8.336344718933105,-2.3345153010723152e-07,8.58942985534668,online_value_model,0,0,96,100,0,96,0,0,0,0,0,24.0,0,4,nnknn,478,mlp,,"[247, 231]",-0.0006234974134713411,0.00020615707035176456,0.0025794748216867447
728,4,125,131.65322875976562,-0.006679453421384096,-0.00031297162058763206,131.659912109375,130.43621826171875,-0.020849108695983887,0.38592812418937683,True,0.6366482377052307,0.6931434869766235,0.9915767312049866,0.9907913208007812,0.9923620223999023,4.043882881887839e-07,1.0,10.348950386047363,2.479553273815327e-08,10.671457290649414,online_value_model,0,0,125,125,0,125,0,0,0,0,0,31.25,0,4,nnknn,478,mlp,,"[238, 240]",-0.0004889399860985577,0.0003441771841607988,0.003079134039580822
826,4,98,83.67924499511719,-0.006705035921186209,-0.0005117995315231383,83.68595123291016,82.72844696044922,-0.03695499897003174,0.41536274552345276,True,0.6193236708641052,0.6931407451629639,0.9901642799377441,0.989549994468689,0.9907786846160889,4.304539231725357e-07,1.0,8.292655944824219,2.432842594046747e-09,8.645793914794922,online_value_model,0,0,98,100,0,98,0,0,0,0,0,24.5,0,4,nnknn,476,mlp,,"[232, 244]",-5.706616866518743e-05,0.0004149772576056421,0.0027940738946199417
921,4,95,84.78092193603516,-0.006526234559714794,-0.0006305130082182586,84.78744506835938,83.78561401367188,-0.03570222854614258,0.47342991828918457,True,0.5895721912384033,0.6931352615356445,0.9889420866966248,0.9883466958999634,0.9895373582839966,4.911020710096636e-07,1.0,8.279054641723633,-1.3050281211235415e-07,8.686834335327148,online_value_model,0,0,95,75,0,95,0,0,0,0,0,23.75,0,4,nnknn,496,mlp,,"[260, 236]",-0.0002536487299948931,0.0004259519628249109,0.0027415419463068247
