global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
32,1,32.0,32,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.532459557056427, 0.467540442943573]","[0.532459557056427, 0.467540442943573]",,,,
58,2,26.0,26,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5354297757148743, 0.46457019448280334]","[0.5354297757148743, 0.46457019448280334]",,,,
116,3,58.0,58,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5301684141159058, 0.46983152627944946]","[0.5301684141159058, 0.46983152627944946]",,,,
139,4,23.0,23,125.43025207519531,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5322720408439636, 0.4677279591560364]","[0.5322720408439636, 0.4677279591560364]",,,,
155,5,16.0,16,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.46901196241378784, 0.5309880971908569]","[0.46901196241378784, 0.5309880971908569]",,,,
176,6,21.0,21,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4775567054748535, 0.5224432945251465]","[0.4775567054748535, 0.5224432945251465]",,,,
200,7,24.0,24,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4660566747188568, 0.5339433550834656]","[0.4660566747188568, 0.5339433550834656]",,,,
215,8,15.0,15,30.353702545166016,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5469765663146973, 0.45302343368530273]","[0.5469765663146973, 0.45302343368530273]",,,,
228,9,13.0,13,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.44869518280029297, 0.551304817199707]","[0.44869518280029297, 0.551304817199707]",,,,
245,10,17.0,17,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4780779480934143, 0.5219220519065857]","[0.4780779480934143, 0.5219220519065857]",,,,
266,11,21.0,21,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5548995733261108, 0.44510045647621155]","[0.5548995733261108, 0.44510045647621155]",,,,
287,12,21.0,21,9.457140922546387,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5649631023406982, 0.43503695726394653]","[0.5649631023406982, 0.43503695726394653]",,,,
304,13,17.0,17,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4582453966140747, 0.5417546033859253]","[0.4582453966140747, 0.5417546033859253]",,,,
336,14,32.0,32,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4480036795139313, 0.5519962906837463]","[0.4480036795139313, 0.5519962906837463]",,,,
346,15,10.0,10,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.46531638503074646, 0.5346836447715759]","[0.46531638503074646, 0.5346836447715759]",,,,
372,16,26.0,26,19.558521270751953,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.5591171383857727, 0.4408828914165497]","[0.5591171383857727, 0.4408828914165497]",,,,
390,17,18.0,18,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4516657590866089, 0.5483342409133911]","[0.4516657590866089, 0.5483342409133911]",,,,
406,18,16.0,16,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.45210909843444824, 0.5478909015655518]","[0.45210909843444824, 0.5478909015655518]",,,,
