global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.007040478989074473,0.07126293716137297,1.7814901635050773,0.01074648074572906,0.0939453125,0.775360566843301,-0.3294970393180847,0.32363778352737427,-0.4559873938560486,0.042103469371795654
4096,2,2048,0.0002987712,2048,64,320,10,False,-0.001613546346925432,0.05956708374433219,1.7777981139719485,0.006633233805769123,0.033447265625,0.5233717411756516,-0.32151317596435547,0.31659188866615295,-0.6661856174468994,0.07096648216247559
6144,3,4096,0.0002975424,2048,64,320,10,False,-0.0033921526395715774,0.05119468581397087,1.7559405006468296,0.008152818807866424,0.064501953125,0.6828907336108386,-0.3126899003982544,0.29448944330215454,-0.837613582611084,0.15956473350524902
8192,4,6144,0.00029631359999999997,2048,64,320,10,False,-0.006849049311131239,0.04957295983913355,1.7706012584269046,0.012306895444635303,0.105419921875,0.5054588926490396,-0.220040962100029,0.3226180672645569,-0.9566959142684937,0.34919804334640503
10240,5,8192,0.0002950848,2048,64,320,10,False,-0.0065182933132746255,0.0415519192814827,1.7863174233585597,0.0103862299118191,0.060498046875,0.33472998021170497,-0.27868327498435974,0.28270652890205383,-1.112577199935913,0.44603538513183594
12288,6,10240,0.00029385599999999995,2048,64,320,10,False,-0.0035965563649369868,0.04081229462753981,1.7739764984697104,0.0067949878866784275,0.0529296875,0.4521794923115522,-0.1724642813205719,0.2999744713306427,-1.1710803508758545,0.47688084840774536
14336,7,12288,0.00029262719999999996,2048,64,320,10,False,-0.005328599497443065,0.03330565676442347,1.7851651072502137,0.00938516881724354,0.058740234375,0.3493880942929536,-0.130617156624794,0.28348156809806824,-1.2305760383605957,0.4961588382720947
16384,8,14336,0.0002913984,2048,64,320,10,False,-0.0044334698024613315,0.03872885050950572,1.784215696528554,0.008274294197326526,0.048095703125,0.38874651603400706,-0.08136015385389328,0.316810667514801,-1.3205007314682007,0.6051090955734253
18432,9,16384,0.0002901696,2048,64,320,10,False,-0.0026316827090340665,0.023890218988526613,1.7872963029891253,0.008688791200984269,0.027294921875,0.3259788673371077,-0.13824082911014557,0.25625160336494446,-1.4745311737060547,0.7566803097724915
20480,10,18432,0.00028894079999999996,2048,64,320,10,False,-0.005084973711927887,0.022299097428913228,1.7642114251852035,0.009678165492368862,0.0970703125,0.5706374580506235,-0.1268301159143448,0.2380710244178772,-1.5612609386444092,0.7692703008651733
22528,11,20480,0.00028771199999999997,2048,64,320,10,False,-0.007626457134028897,0.01983900139457546,1.7285779874771834,0.012135996093275026,0.142431640625,0.7802224130835385,-0.1154823750257492,0.21792250871658325,-1.6475785970687866,0.8393155336380005
24576,12,22528,0.0002864832,2048,64,320,10,False,-0.008854268895811401,0.015342216538556386,1.748380420729518,0.009242668625665829,0.10576171875,0.6052005586680025,-0.12996473908424377,0.19314739108085632,-1.7537554502487183,0.8258463144302368
26624,13,24576,0.0002852544,2048,64,320,10,False,-0.0043348354411136825,0.027272385900141673,1.761725301295519,0.007476357920677401,0.045361328125,0.5653057541232556,-0.03826456889510155,0.26439571380615234,-1.7831780910491943,0.7707387208938599
28672,14,26624,0.00028402559999999997,2048,64,320,10,False,-0.006714136208756827,0.022223421228409278,1.7475549593567847,0.008548611757578328,0.0662109375,0.6281754065304994,-0.07207313925027847,0.23003119230270386,-1.8725448846817017,0.814191460609436
30720,15,28672,0.0002827968,2048,64,320,10,False,-0.0034657986885576974,0.014308280068507883,1.7274174932390451,0.008118723821826278,0.058203125,0.680731906928122,-0.08038464188575745,0.21010923385620117,-1.9609137773513794,0.8813109993934631
32768,16,30720,0.00028156799999999994,2048,64,320,10,False,-0.001962522615576745,0.02145477091835346,1.7460640333592892,0.0061275744461454455,0.031005859375,0.650042753200978,-0.02679593488574028,0.2365652471780777,-1.9434306621551514,0.8522784113883972
34816,17,32768,0.00028033919999999996,2048,64,320,10,False,0.00017441611198591999,0.021847967375651933,1.7196940001100303,0.0029617148160468788,0.010791015625,0.7361065038014203,-0.039079971611499786,0.2522859275341034,-1.9789848327636719,0.8426246643066406
36864,18,34816,0.0002791104,2048,64,320,10,False,-0.0030478479609882926,0.02605297134432476,1.749934746697545,0.0044765470724087205,0.031494140625,0.6194113353732973,0.031416039913892746,0.2796105146408081,-2.065133571624756,0.8313474655151367
38912,19,36864,0.0002778816,2048,64,320,10,False,0.0003332447449793108,0.015542806797020603,1.716603811457753,0.002956291241571307,0.004345703125,0.6749167864210903,-0.06614550948143005,0.2104981690645218,-1.9401259422302246,0.8909689784049988
