global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625,0.025,8.581935397023335,-104.43738555908203,30.641393661499023,-104.28121948242188,-0.007341742515563965
4096,2,2048,0.000295904,2048,64,320,10,False,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245,0.017919921875,6.982784516271204,-91.3987045288086,29.247217178344727,-91.63589477539062,-0.0103837251663208
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.0016177589670405724,4937.595142364502,1.4252510551363229,0.002290739177260548,0.018603515625,6.437668208475225,-93.7597885131836,33.47676086425781,-94.42266845703125,-0.008698225021362305
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-4.352882970124483e-05,4391.12112197876,1.4322539567947388,0.0008204240963095799,0.002197265625,5.338316265470349,-89.09931945800781,29.637632369995117,-90.2891845703125,-0.0051277875900268555
10240,5,8192,0.000283616,2048,64,320,10,False,-0.001402310421690345,4148.950012207031,1.439050229266286,0.001606488914694637,0.013427734375,5.338328625191934,-85.72518157958984,31.34865951538086,-87.55724334716797,-0.004890084266662598
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.0006603329355129972,3696.995314788818,1.4474442657083273,0.0018178365484345705,0.01201171875,6.250511701614596,-81.08917999267578,29.16180992126465,-83.67070007324219,-0.0032210350036621094
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.0017856988008134067,5076.381338500976,1.445208577811718,0.0014609200734412298,0.01240234375,5.116376800253056,-94.16464233398438,36.37229919433594,-97.4526596069336,0.0034047365188598633
16384,8,14336,0.000271328,2048,64,320,10,False,-0.0023923385015223175,4625.389839172363,1.428470203652978,0.002120722012477927,0.017041015625,5.407438573194668,-90.64507293701172,32.711334228515625,-94.89297485351562,0.005750000476837158
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.0005013961621443741,4476.602438354492,1.4183134589344264,0.0019326817768160255,0.009619140625,6.322914119204507,-87.787353515625,35.79444885253906,-92.94618225097656,0.016172409057617188
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.0010396867946838029,4960.22218170166,1.4153412971645594,0.0015440238727023824,0.007861328125,6.422598205693066,-94.7435073852539,31.330015182495117,-100.96916198730469,0.021256625652313232
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.0022428129268519115,4933.290177154541,1.406977266445756,0.002203596231993288,0.0154296875,5.434398017148487,-94.1537857055664,32.23202133178711,-101.36670684814453,0.03008091449737549
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.004184029237512732,4364.0598068237305,1.3965502511709929,0.003902806603582576,0.037548828125,5.417139796889387,-89.97908020019531,25.835710525512695,-98.31548309326172,0.028575539588928223
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.002636404399527237,4266.334117889404,1.3902095817029476,0.0035561959230108187,0.03896484375,5.314251766866073,-86.19795227050781,33.7148551940918,-95.64431762695312,0.035095930099487305
28672,14,26624,0.000246752,2048,64,320,10,False,-0.0035890633807866834,3491.5365875244142,1.3896083146333695,0.003978295854176394,0.045263671875,5.380732010724023,-78.59774017333984,28.92337989807129,-88.39661407470703,0.045333921909332275
30720,15,28672,0.00024265599999999998,2048,64,320,10,False,-0.0026814791955985127,4332.506660461426,1.3809679843485356,0.0028630022192373873,0.028466796875,5.953247285913676,-88.5263671875,29.378829956054688,-99.79583740234375,0.035217881202697754
32768,16,30720,0.00023856,2048,64,320,10,False,-0.0028558355319546536,4396.962907409668,1.3701486121863127,0.0027331469289492817,0.025634765625,6.041693663690239,-88.58403015136719,31.334209442138672,-100.87332153320312,0.03442096710205078
34816,17,32768,0.00023446399999999996,2048,64,320,10,False,-0.0012136235382058658,3866.954225921631,1.363703878596425,0.0019326320791151375,0.0138671875,6.723794675059617,-84.0406265258789,26.538480758666992,-96.51365661621094,0.052892982959747314
36864,18,34816,0.00023036799999999997,2048,64,320,10,False,-0.001794862021051813,4136.788495635987,1.3564894549548625,0.002574703504797071,0.020849609375,6.082677059154958,-86.06439208984375,30.008617401123047,-99.99336242675781,0.05454379320144653
38912,19,36864,0.000226272,2048,64,320,10,False,-0.002393507088709157,3978.706922149658,1.341460655629635,0.002514326843083836,0.020166015625,6.952568166796118,-84.7143325805664,28.536724090576172,-99.43577575683594,0.04573190212249756
40960,20,38912,0.000222176,2048,64,320,10,False,-0.00278334969189018,4046.5784400939942,1.3404737159609794,0.0027870569116203114,0.02900390625,6.743438679678365,-85.54518127441406,28.442434310913086,-100.96797943115234,0.04089212417602539
43008,21,40960,0.00021807999999999997,2048,64,320,10,False,-0.003441555036988575,3750.8912216186523,1.3496707189828157,0.0032330392219591885,0.036962890625,7.755920503241941,-81.13541412353516,30.835798263549805,-97.60176849365234,0.03763937950134277
