global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
200,1,-1178.1921108940126,200,0,0.0003,,,,
400,2,-1596.2946505079474,200,0,0.0003,,,,
600,3,-1516.7230439229443,200,0,0.0003,,,,
800,4,-1467.781053459955,200,0,0.0003,,,,
1000,5,-873.0431821663984,200,0,0.0003,,,,
1200,6,-1087.7420989332159,200,0,0.0003,,,,
1400,7,-1164.1293373866013,200,0,0.0003,,,,
1600,8,-1390.8535758133032,200,0,0.0003,,,,
1800,9,-1714.362517325464,200,0,0.0003,,,,
2000,10,-1575.533490336662,200,0,0.0003,,,,
2200,11,-1172.2355131269796,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
2400,12,-1432.6395544241084,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
2600,13,-1528.34140475484,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
2800,14,-1187.1792420561558,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
3000,15,-872.5673104290428,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
3200,16,-1379.5465191919714,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
3400,17,-963.9542722398638,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
3600,18,-875.5290891879769,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
3800,19,-1170.7098712909003,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
4000,20,-1299.6428710093155,200,1,0.000295904,-0.0017128931052866393,5903.065126037598,1.4266762744635344,0.002756097906967625
4200,21,-1071.7869944465274,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
4400,22,-961.979381034581,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
4600,23,-1056.5750989785076,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
4800,24,-1262.5771977508582,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
5000,25,-755.7086905121554,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
5200,26,-1000.6634307413954,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
5400,27,-1363.9862420924578,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
5600,28,-1831.552888061391,200,2,0.00029180799999999995,-0.0024648986334796065,4587.090892028808,1.4272227890789508,0.0023019726417260245
