global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
15,1,15.0,15,0,0.0003,,,,
51,2,36.0,36,0,0.0003,,,,
62,3,11.0,11,0,0.0003,,,,
99,4,37.0,37,0,0.0003,,,,
113,5,14.0,14,0,0.0003,,,,
142,6,29.0,29,0,0.0003,,,,
179,7,37.0,37,0,0.0003,,,,
197,8,18.0,18,0,0.0003,,,,
217,9,20.0,20,0,0.0003,,,,
250,10,33.0,33,0,0.0003,,,,
262,11,12.0,12,0,0.0003,,,,
286,12,24.0,24,0,0.0003,,,,
323,13,37.0,37,0,0.0003,,,,
340,14,17.0,17,0,0.0003,,,,
364,15,24.0,24,0,0.0003,,,,
380,16,16.0,16,0,0.0003,,,,
395,17,15.0,15,0,0.0003,,,,
404,18,9.0,9,0,0.0003,,,,
420,19,16.0,16,0,0.0003,,,,
433,20,13.0,13,0,0.0003,,,,
454,21,21.0,21,0,0.0003,,,,
476,22,22.0,22,0,0.0003,,,,
493,23,17.0,17,0,0.0003,,,,
523,24,30.0,30,0,0.0003,,,,
548,25,25.0,25,0,0.0003,,,,
561,26,13.0,13,0,0.0003,,,,
571,27,10.0,10,0,0.0003,,,,
588,28,17.0,17,0,0.0003,,,,
629,29,41.0,41,0,0.0003,,,,
647,30,18.0,18,0,0.0003,,,,
676,31,29.0,29,0,0.0003,,,,
691,32,15.0,15,0,0.0003,,,,
720,33,29.0,29,0,0.0003,,,,
747,34,27.0,27,0,0.0003,,,,
772,35,25.0,25,0,0.0003,,,,
788,36,16.0,16,0,0.0003,,,,
803,37,15.0,15,0,0.0003,,,,
824,38,21.0,21,0,0.0003,,,,
852,39,28.0,28,0,0.0003,,,,
865,40,13.0,13,0,0.0003,,,,
880,41,15.0,15,0,0.0003,,,,
900,42,20.0,20,0,0.0003,,,,
912,43,12.0,12,0,0.0003,,,,
940,44,28.0,28,0,0.0003,,,,
963,45,23.0,23,0,0.0003,,,,
978,46,15.0,15,0,0.0003,,,,
1001,47,23.0,23,0,0.0003,,,,
1031,48,30.0,30,0,0.0003,,,,
1050,49,19.0,19,0,0.0003,,,,
1066,50,16.0,16,0,0.0003,,,,
1102,51,36.0,36,0,0.0003,,,,
1136,52,34.0,34,0,0.0003,,,,
1170,53,34.0,34,0,0.0003,,,,
1198,54,28.0,28,0,0.0003,,,,
1210,55,12.0,12,0,0.0003,,,,
1221,56,11.0,11,0,0.0003,,,,
1232,57,11.0,11,0,0.0003,,,,
1253,58,21.0,21,0,0.0003,,,,
1267,59,14.0,14,0,0.0003,,,,
1290,60,23.0,23,0,0.0003,,,,
1306,61,16.0,16,0,0.0003,,,,
1321,62,15.0,15,0,0.0003,,,,
1343,63,22.0,22,0,0.0003,,,,
1393,64,50.0,50,0,0.0003,,,,
1409,65,16.0,16,0,0.0003,,,,
1420,66,11.0,11,0,0.0003,,,,
1434,67,14.0,14,0,0.0003,,,,
1458,68,24.0,24,0,0.0003,,,,
1494,69,36.0,36,0,0.0003,,,,
1520,70,26.0,26,0,0.0003,,,,
1552,71,32.0,32,0,0.0003,,,,
1572,72,20.0,20,0,0.0003,,,,
1586,73,14.0,14,0,0.0003,,,,
1606,74,20.0,20,0,0.0003,,,,
1633,75,27.0,27,0,0.0003,,,,
1647,76,14.0,14,0,0.0003,,,,
1661,77,14.0,14,0,0.0003,,,,
1678,78,17.0,17,0,0.0003,,,,
1706,79,28.0,28,0,0.0003,,,,
1766,80,60.0,60,0,0.0003,,,,
1786,81,20.0,20,0,0.0003,,,,
1806,82,20.0,20,0,0.0003,,,,
1823,83,17.0,17,0,0.0003,,,,
1840,84,17.0,17,0,0.0003,,,,
1889,85,49.0,49,0,0.0003,,,,
1898,86,9.0,9,0,0.0003,,,,
1956,87,58.0,58,0,0.0003,,,,
1967,88,11.0,11,0,0.0003,,,,
1989,89,22.0,22,0,0.0003,,,,
2004,90,15.0,15,0,0.0003,,,,
2013,91,9.0,9,0,0.0003,,,,
2039,92,26.0,26,0,0.0003,,,,
2065,93,26.0,26,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2111,94,46.0,46,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2131,95,20.0,20,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2150,96,19.0,19,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2163,97,13.0,13,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2188,98,25.0,25,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2213,99,25.0,25,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2234,100,21.0,21,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2265,101,31.0,31,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2301,102,36.0,36,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2317,103,16.0,16,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2349,104,32.0,32,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
2375,105,26.0,26,1,0.000295904,-0.01911775812623091,41.95873629450798,0.6851669104769826,0.008064261235995218
