global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
11500,23,-500.0,500,0.854346,5.404720306396484,-68.7940444946289,11500,3773,"[-63.70380401611328, -59.081077575683594, -50.73888397216797]"
12000,24,-500.0,500,0.8480126666666666,7.776692867279053,-65.61056518554688,12000,3960,"[-70.55001068115234, -63.17024230957031, -70.33939361572266]"
12500,25,-500.0,500,0.8416793333333333,6.204255104064941,-68.70335388183594,12500,4121,"[-62.948699951171875, -56.79466247558594, -75.28192138671875]"
13000,26,-500.0,500,0.835346,5.952482223510742,-68.43690490722656,13000,4269,"[-55.94072723388672, -42.940303802490234, -42.725303649902344]"
13500,27,-500.0,500,0.8290126666666666,6.848025321960449,-67.76734161376953,13500,4438,"[-70.55474853515625, -75.75776672363281, -71.69679260253906]"
14000,28,-500.0,500,0.8226793333333333,7.395683288574219,-68.34767150878906,14000,4610,"[-55.29969024658203, -55.03859329223633, -61.08675003051758]"
14500,29,-500.0,500,0.816346,7.690998077392578,-65.81053161621094,14500,4795,"[-63.89655303955078, -72.43402862548828, -54.13265609741211]"
15000,30,-500.0,500,0.8100126666666667,6.2592854499816895,-68.40121459960938,15000,4951,"[-56.69022750854492, -69.99032592773438, -61.76813507080078]"
15500,31,-500.0,500,0.8036793333333333,6.963839054107666,-69.80194091796875,15500,5115,"[-64.40589141845703, -55.1419563293457, -57.01527786254883]"
16000,32,-500.0,500,0.797346,7.8073835372924805,-67.078369140625,16000,5309,"[-67.6320571899414, -50.87263488769531, -69.98321533203125]"
16500,33,-500.0,500,0.7910126666666667,6.723162651062012,-68.60481262207031,16500,5486,"[-40.710121154785156, -45.85693359375, -65.01583862304688]"
17000,34,-500.0,500,0.7846793333333333,6.260660171508789,-69.9591064453125,17000,5648,"[-70.74748229980469, -63.263893127441406, -62.03033447265625]"
17500,35,-500.0,500,0.778346,6.056735992431641,-70.76023864746094,17500,5817,"[-67.75119018554688, -62.312416076660156, -67.0977783203125]"
18000,36,-500.0,500,0.7720126666666667,7.154816627502441,-68.96871185302734,18000,5979,"[-70.11637878417969, -62.69184875488281, -69.56903076171875]"
18500,37,-500.0,500,0.7656793333333334,8.039101600646973,-68.79057312011719,18500,6135,"[-56.616172790527344, -39.07988739013672, -55.470306396484375]"
19000,38,-500.0,500,0.759346,6.335440635681152,-70.22137451171875,19000,6303,"[-53.98741149902344, -52.32847213745117, -67.75672912597656]"
19500,39,-500.0,500,0.7530126666666667,6.911282062530518,-69.23759460449219,19500,6468,"[-72.72400665283203, -71.75652313232422, -51.34235382080078]"
20000,40,-500.0,500,0.7466793333333333,7.152767181396484,-68.35897827148438,20000,6644,"[-60.177001953125, -60.4669189453125, -61.870384216308594]"
20500,41,-500.0,500,0.740346,6.388086318969727,-69.86642456054688,20500,6808,"[-63.87495803833008, -54.90593719482422, -66.56068420410156]"
21000,42,-500.0,500,0.7340126666666666,7.029914379119873,-68.84649658203125,21000,6981,"[-47.18548583984375, -51.83619689941406, -66.8509292602539]"
21500,43,-500.0,500,0.7276793333333333,7.081486701965332,-69.77873992919922,21500,7149,"[-63.43628692626953, -71.73780059814453, -51.484188079833984]"
22000,44,-500.0,500,0.721346,8.171394348144531,-67.68804931640625,22000,7302,"[-48.97740173339844, -44.8289794921875, -58.311405181884766]"
22500,45,-500.0,500,0.7150126666666667,6.601856708526611,-70.28970336914062,22500,7472,"[-74.49319458007812, -62.4128303527832, -65.24432373046875]"
23000,46,-500.0,500,0.7086793333333333,7.841352939605713,-67.87507629394531,23000,7620,"[-63.64897155761719, -56.054176330566406, -60.9112663269043]"
23500,47,-500.0,500,0.7023459999999999,6.842800140380859,-70.72119140625,23500,7781,"[-77.61460876464844, -71.07391357421875, -79.32743835449219]"
24000,48,-500.0,500,0.6960126666666666,7.2336039543151855,-69.91629028320312,24000,7942,"[-48.451622009277344, -67.1748046875, -62.436126708984375]"
24500,49,-500.0,500,0.6896793333333333,6.059393882751465,-71.76016235351562,24500,8099,"[-56.46391677856445, -47.39778518676758, -60.28313064575195]"
25000,50,-500.0,500,0.683346,7.202960014343262,-70.44021606445312,25000,8268,"[-62.56145477294922, -66.05305480957031, -64.52873229980469]"
25500,51,-500.0,500,0.6770126666666667,5.206672191619873,-71.728759765625,25500,8434,"[-58.51959991455078, -65.9774398803711, -69.73045349121094]"
26000,52,-500.0,500,0.6706793333333334,6.726286888122559,-69.80293273925781,26000,8593,"[-37.560546875, -45.277496337890625, -41.861351013183594]"
26500,53,-500.0,500,0.664346,6.287848472595215,-70.87612915039062,26500,8757,"[-70.97271728515625, -66.9637680053711, -75.8345947265625]"
27000,54,-500.0,500,0.6580126666666667,7.418503761291504,-68.91362762451172,27000,8926,"[-76.87510681152344, -71.1826400756836, -69.71707153320312]"
27500,55,-500.0,500,0.6516793333333333,7.181351661682129,-70.53883361816406,27500,9093,"[-60.06016159057617, -67.65696716308594, -53.2977294921875]"
28000,56,-500.0,500,0.645346,6.78197717666626,-71.9676284790039,28000,9264,"[-66.74386596679688, -75.4061050415039, -72.30939483642578]"
28500,57,-500.0,500,0.6390126666666667,6.997241497039795,-70.34632110595703,28500,9414,"[-57.56789779663086, -63.12073516845703, -66.46803283691406]"
29000,58,-500.0,500,0.6326793333333334,7.059385776519775,-70.16939544677734,29000,9588,"[-59.516815185546875, -66.91378784179688, -65.64663696289062]"
29500,59,-500.0,500,0.6263460000000001,6.527135848999023,-71.39762878417969,29500,9745,"[-71.09327697753906, -61.0310173034668, -61.99043273925781]"
30000,60,-500.0,500,0.6200126666666667,6.46875,-69.99784851074219,29888,9914,"[-63.08415222167969, -70.40653991699219, -68.47420501708984]"
30500,61,-500.0,500,0.6136793333333334,7.661891937255859,-70.14347839355469,30000,10000,"[-43.13970184326172, -64.68067169189453, -51.186973571777344]"
31000,62,-500.0,500,0.6073459999999999,7.156863212585449,-70.39956665039062,30000,10000,"[-38.456214904785156, -25.254005432128906, -54.533203125]"
31500,63,-500.0,500,0.6010126666666666,8.637940406799316,-69.126220703125,30000,10000,"[-75.92127990722656, -70.21302795410156, -78.35664367675781]"
32000,64,-500.0,500,0.5946793333333333,7.509384632110596,-69.50653076171875,30000,10000,"[-72.37494659423828, -66.54610443115234, -59.70396423339844]"
32500,65,-500.0,500,0.588346,7.408151626586914,-70.64492797851562,30000,10000,"[-67.80582427978516, -60.46735382080078, -65.44525909423828]"
33000,66,-500.0,500,0.5820126666666667,7.161957740783691,-71.33622741699219,30000,10000,"[-61.306522369384766, -54.506099700927734, -69.3250961303711]"
33500,67,-500.0,500,0.5756793333333333,7.89929723739624,-70.02890014648438,30000,10000,"[-72.47631072998047, -70.46075439453125, -70.32539367675781]"
34000,68,-500.0,500,0.569346,6.428643226623535,-71.20664978027344,30000,10000,"[-64.48446655273438, -65.4638442993164, -57.90256118774414]"
34500,69,-500.0,500,0.5630126666666666,7.566044807434082,-70.34477996826172,30000,10000,"[-64.53842163085938, -76.88700103759766, -71.98622131347656]"
35000,70,-500.0,500,0.5566793333333333,8.257393836975098,-71.44638061523438,30000,10000,"[-60.85792922973633, -59.527610778808594, -65.9306411743164]"
35500,71,-500.0,500,0.550346,8.410287857055664,-70.75254821777344,30000,10000,"[-57.62615966796875, -55.27369689941406, -54.56120300292969]"
36000,72,-500.0,500,0.5440126666666667,8.594034194946289,-69.82167053222656,30000,10000,"[-42.01893615722656, -44.11115264892578, -49.150978088378906]"
36500,73,-500.0,500,0.5376793333333334,7.780359745025635,-72.00719451904297,30000,10000,"[-70.04995727539062, -76.38247680664062, -72.49549102783203]"
37000,74,-500.0,500,0.531346,8.061389923095703,-71.07491302490234,30000,10000,"[-71.85975646972656, -54.15386199951172, -66.84716033935547]"
37500,75,-500.0,500,0.5250126666666667,8.03647232055664,-70.85137939453125,30000,10000,"[-75.4780044555664, -74.60748291015625, -73.82234191894531]"
38000,76,-500.0,500,0.5186793333333333,6.812039375305176,-71.59130859375,30000,10000,"[-77.20899963378906, -64.99678039550781, -73.8447265625]"
38500,77,-500.0,500,0.512346,7.52305269241333,-71.32018280029297,30000,10000,"[-67.76638793945312, -71.9515609741211, -64.97029876708984]"
39000,78,-500.0,500,0.5060126666666667,7.4814252853393555,-70.35426330566406,30000,10000,"[-60.743438720703125, -51.01764678955078, -63.11952590942383]"
39500,79,-500.0,500,0.49967933333333336,8.118444442749023,-71.58387756347656,30000,10000,"[-67.5801010131836, -57.734474182128906, -67.01402282714844]"
40000,80,-500.0,500,0.49334599999999995,8.876874923706055,-71.76860809326172,30000,10000,"[-75.58206176757812, -62.286075592041016, -58.80412292480469]"
40500,81,-500.0,500,0.48701266666666665,8.912046432495117,-69.99381256103516,30000,10000,"[-56.95151138305664, -50.683170318603516, -42.79702377319336]"
41000,82,-500.0,500,0.48067933333333335,7.926682949066162,-72.22930908203125,30000,10000,"[-75.59595489501953, -63.03778076171875, -68.16190338134766]"
41500,83,-500.0,500,0.47434600000000005,8.129266738891602,-69.72044372558594,30000,10000,"[-60.230712890625, -49.20484924316406, -38.108978271484375]"
42000,84,-500.0,500,0.46801266666666663,8.861333847045898,-70.11210632324219,30000,10000,"[-73.22361755371094, -62.23787307739258, -79.50871276855469]"
42500,85,-500.0,500,0.46167933333333333,8.632604598999023,-69.86151885986328,30000,10000,"[-71.63434600830078, -74.04208374023438, -71.66183471679688]"
43000,86,-500.0,500,0.45534600000000003,10.303873062133789,-68.92926025390625,30000,10000,"[-64.10113525390625, -75.96955871582031, -73.60675048828125]"
43500,87,-500.0,500,0.4490126666666666,9.185568809509277,-70.09375,30000,10000,"[-54.424835205078125, -73.58810424804688, -65.72512817382812]"
44000,88,-500.0,500,0.4426793333333333,8.40288257598877,-69.95597839355469,30000,10000,"[-67.96751403808594, -73.79429626464844, -66.69032287597656]"
44500,89,-500.0,500,0.436346,7.76724910736084,-71.221923828125,30000,10000,"[-28.459064483642578, -58.12140655517578, -59.0037841796875]"
45000,90,-500.0,500,0.4300126666666667,8.574033737182617,-70.66934204101562,30000,10000,"[-69.78390502929688, -63.57170104980469, -64.77208709716797]"
45500,91,-500.0,500,0.4236793333333333,7.721785545349121,-72.05442810058594,30000,10000,"[-54.099082946777344, -68.5641860961914, -67.44355010986328]"
46000,92,-500.0,500,0.417346,8.299365997314453,-70.90802764892578,30000,10000,"[-60.49635314941406, -68.82823181152344, -64.71373748779297]"
46500,93,-500.0,500,0.4110126666666667,7.957277297973633,-71.76966857910156,30000,10000,"[-61.76332092285156, -45.53034210205078, -65.87638092041016]"
47000,94,-500.0,500,0.4046793333333333,8.244343757629395,-71.71957397460938,30000,10000,"[-70.90583038330078, -71.64544677734375, -73.67741394042969]"
47500,95,-500.0,500,0.398346,8.466869354248047,-71.11320495605469,30000,10000,"[-68.83229064941406, -68.68312072753906, -66.53878021240234]"
48000,96,-500.0,500,0.3920126666666667,8.950366973876953,-70.25370025634766,30000,10000,"[-67.05673217773438, -72.57062530517578, -76.04191589355469]"
48500,97,-500.0,500,0.3856793333333334,7.915652275085449,-70.79024505615234,30000,10000,"[-68.09526062011719, -75.8463134765625, -67.65371704101562]"
49000,98,-500.0,500,0.37934599999999996,5.999948024749756,-72.88645935058594,30000,10000,"[-52.6231575012207, -58.60966491699219, -66.48245239257812]"
49500,99,-500.0,500,0.37301266666666666,7.584634780883789,-71.93343353271484,30000,10000,"[-58.12077331542969, -62.911415100097656, -66.96263885498047]"
50000,100,-500.0,500,0.36667933333333336,8.85515022277832,-71.68756103515625,30000,10000,"[-68.14097595214844, -69.45169067382812, -67.63927459716797]"
50471,101,-470.0,471,0.36071333333333333,8.081766128540039,-70.25106811523438,30000,10000,"[-46.640586853027344, -68.54452514648438, -59.13640213012695]"
50971,102,-500.0,500,0.35438000000000003,8.137541770935059,-71.55548095703125,30000,10000,"[-73.03846740722656, -73.59211730957031, -55.024078369140625]"
51471,103,-500.0,500,0.3480466666666666,7.8455586433410645,-71.40892028808594,30000,10000,"[-42.859336853027344, -51.6513671875, -31.672983169555664]"
51971,104,-500.0,500,0.3417133333333333,8.171424865722656,-71.54972839355469,30000,10000,"[-67.864013671875, -60.49848937988281, -68.34002685546875]"
52471,105,-500.0,500,0.33538,9.872831344604492,-70.82711791992188,30000,10000,"[-69.68235778808594, -66.55723571777344, -68.77371215820312]"
52971,106,-500.0,500,0.3290466666666667,6.820460319519043,-72.84915161132812,30000,10000,"[-32.24042510986328, -57.21875, -67.39013671875]"
53471,107,-500.0,500,0.3227133333333333,7.490715026855469,-70.89030456542969,30000,10000,"[-66.6581039428711, -67.86839294433594, -67.84371948242188]"
53971,108,-500.0,500,0.31638,7.756405830383301,-69.88267517089844,30000,10000,"[-17.742557525634766, -41.430572509765625, -28.669496536254883]"
54471,109,-500.0,500,0.3100466666666667,9.120628356933594,-70.78817749023438,30000,10000,"[-68.91316223144531, -64.01702880859375, -75.04335021972656]"
54793,110,-321.0,322,0.305968,8.350578308105469,-71.14292907714844,30000,10000,"[-74.87623596191406, -65.06922912597656, -61.20746612548828]"
55293,111,-500.0,500,0.2996346666666666,7.71142578125,-72.18247985839844,30000,10000,"[-70.99324035644531, -66.14852905273438, -65.32373046875]"
55793,112,-500.0,500,0.2933013333333333,7.664762496948242,-72.3811264038086,30000,10000,"[-52.25475311279297, -44.69929122924805, -58.344520568847656]"
56293,113,-500.0,500,0.286968,6.885276794433594,-73.33426666259766,30000,10000,"[-45.905540466308594, -63.97754669189453, -53.57815170288086]"
56793,114,-500.0,500,0.2806346666666667,10.863970756530762,-70.6698226928711,30000,10000,"[-65.98271179199219, -49.63294982910156, -65.20430755615234]"
57293,115,-500.0,500,0.2743013333333333,7.628772258758545,-72.785400390625,30000,10000,"[-65.68670654296875, -58.01652526855469, -55.00357437133789]"
57793,116,-500.0,500,0.267968,7.920226097106934,-71.51446533203125,30000,10000,"[-72.75967407226562, -68.191162109375, -72.46150207519531]"
58293,117,-500.0,500,0.2616346666666667,8.082569122314453,-71.40510559082031,30000,10000,"[-73.01200866699219, -57.307838439941406, -64.88331604003906]"
58793,118,-500.0,500,0.2553013333333334,7.222347259521484,-71.12321472167969,30000,10000,"[-78.96498107910156, -76.72932434082031, -75.19151306152344]"
59227,119,-433.0,434,0.24980400000000003,8.36363410949707,-70.39905548095703,30000,10000,"[-53.08190155029297, -75.87791442871094, -72.44371795654297]"
59727,120,-500.0,500,0.2434706666666666,7.682124137878418,-72.43106079101562,30000,10000,"[-75.02882385253906, -63.35569763183594, -73.40878295898438]"
60174,121,-446.0,447,0.23780866666666667,7.094381332397461,-72.80380249023438,30000,10000,"[-64.02774047851562, -69.00813293457031, -52.4246711730957]"
60674,122,-500.0,500,0.23147533333333337,6.271574974060059,-73.46788024902344,30000,10000,"[-76.09265899658203, -69.83210754394531, -63.90847396850586]"
61174,123,-500.0,500,0.22514199999999995,8.03222942352295,-71.90135192871094,30000,10000,"[-71.79983520507812, -75.58136749267578, -62.73054504394531]"
61592,124,-417.0,418,0.21984733333333328,7.629620552062988,-71.77484893798828,30000,10000,"[-70.9632568359375, -57.75239181518555, -72.02983093261719]"
62092,125,-500.0,500,0.21351399999999998,8.836523056030273,-70.499267578125,30000,10000,"[-54.18840026855469, -66.80381774902344, -61.03575897216797]"
62592,126,-500.0,500,0.20718066666666668,6.844944953918457,-71.90681457519531,30000,10000,"[-64.2066650390625, -76.11456298828125, -77.67228698730469]"
63092,127,-500.0,500,0.20084733333333338,8.302961349487305,-70.93903350830078,30000,10000,"[-62.21116256713867, -64.58194732666016, -64.4984359741211]"
63592,128,-500.0,500,0.19451399999999996,8.415410995483398,-70.67411804199219,30000,10000,"[-55.99586486816406, -70.09100341796875, -67.85590362548828]"
64092,129,-500.0,500,0.18818066666666666,8.822181701660156,-70.52123260498047,30000,10000,"[-73.80831909179688, -58.887474060058594, -72.32337951660156]"
64592,130,-500.0,500,0.18184733333333336,8.280710220336914,-72.30701446533203,30000,10000,"[-72.21778106689453, -74.36759948730469, -69.75611877441406]"
65092,131,-500.0,500,0.17551399999999995,7.584850311279297,-72.57872009277344,30000,10000,"[-59.44448471069336, -62.10285949707031, -74.54206848144531]"
65592,132,-500.0,500,0.16918066666666665,6.859851837158203,-70.75868225097656,30000,10000,"[-69.333984375, -59.46101379394531, -70.67174530029297]"
66092,133,-500.0,500,0.16284733333333334,8.48369312286377,-72.0953598022461,30000,10000,"[-59.33338928222656, -68.89939880371094, -76.02367401123047]"
66592,134,-500.0,500,0.15651400000000004,8.175596237182617,-71.2771987915039,30000,10000,"[-76.43458557128906, -64.18437194824219, -66.84159851074219]"
67092,135,-500.0,500,0.15018066666666663,7.407020568847656,-71.9775619506836,30000,10000,"[-72.41622924804688, -78.96379852294922, -75.20216369628906]"
67592,136,-500.0,500,0.14384733333333333,7.691869735717773,-72.18177795410156,30000,10000,"[-78.38984680175781, -79.24213409423828, -79.57891845703125]"
68092,137,-500.0,500,0.13751400000000003,7.4171247482299805,-73.211181640625,30000,10000,"[-59.961605072021484, -59.18421173095703, -49.157447814941406]"
68592,138,-500.0,500,0.1311806666666666,6.584778785705566,-72.58958435058594,30000,10000,"[-73.97311401367188, -60.06040954589844, -62.669281005859375]"
69092,139,-500.0,500,0.12484733333333331,8.510007858276367,-72.21482849121094,30000,10000,"[-60.864990234375, -71.2652359008789, -69.27400207519531]"
69592,140,-500.0,500,0.11851400000000001,9.569587707519531,-72.51612091064453,30000,10000,"[-76.05165100097656, -69.38001251220703, -70.33563232421875]"
70092,141,-500.0,500,0.1121806666666667,7.631887435913086,-73.18606567382812,30000,10000,"[-78.79290771484375, -80.5824966430664, -74.69877624511719]"
70592,142,-500.0,500,0.1058473333333333,8.060365676879883,-73.00347900390625,30000,10000,"[-77.2181396484375, -71.75398254394531, -76.00271606445312]"
71092,143,-500.0,500,0.09951399999999999,8.430246353149414,-72.93889617919922,30000,10000,"[-79.41521453857422, -70.82911682128906, -70.91946411132812]"
71592,144,-500.0,500,0.09318066666666669,8.146957397460938,-73.61222839355469,30000,10000,"[-47.8870735168457, -68.29801940917969, -57.536949157714844]"
72092,145,-500.0,500,0.08684733333333328,9.328115463256836,-72.5457992553711,30000,10000,"[-63.28155517578125, -56.81754684448242, -65.79753112792969]"
72592,146,-500.0,500,0.08051399999999997,7.417044639587402,-73.37818908691406,30000,10000,"[-61.83173370361328, -81.80987548828125, -80.72946166992188]"
73092,147,-500.0,500,0.07418066666666667,9.962226867675781,-71.42259979248047,30000,10000,"[-21.29656982421875, -30.12782096862793, -49.700504302978516]"
73592,148,-500.0,500,0.06784733333333337,6.414719581604004,-74.59752655029297,30000,10000,"[-59.44926452636719, -74.99483489990234, -68.74314880371094]"
74092,149,-500.0,500,0.06151399999999996,7.4346537590026855,-73.81107330322266,30000,10000,"[-63.8762321472168, -68.50825500488281, -64.52948760986328]"
74592,150,-500.0,500,0.055180666666666656,7.589685440063477,-73.4677505493164,30000,10000,"[-10.295024871826172, -34.653587341308594, -49.053829193115234]"
75092,151,-500.0,500,0.05,7.691686630249023,-73.0926742553711,30000,10000,"[-78.51069641113281, -77.17726135253906, -78.771240234375]"
75592,152,-500.0,500,0.05,8.546422958374023,-72.3614501953125,30000,10000,"[-55.93892288208008, -79.76974487304688, -65.17064666748047]"
76092,153,-500.0,500,0.05,7.291664123535156,-74.42923736572266,30000,10000,"[-68.67848205566406, -69.63096618652344, -70.144775390625]"
76592,154,-500.0,500,0.05,8.195077896118164,-72.89346313476562,30000,10000,"[-83.91685485839844, -82.2178955078125, -83.6241683959961]"
77092,155,-500.0,500,0.05,7.777393341064453,-73.1639404296875,30000,10000,"[-60.68812942504883, -73.71470642089844, -71.9019546508789]"
77592,156,-500.0,500,0.05,8.017996788024902,-73.74839782714844,30000,10000,"[-63.157291412353516, -62.34864807128906, -77.27215576171875]"
78092,157,-500.0,500,0.05,7.972799777984619,-73.7948989868164,30000,10000,"[-73.54134368896484, -73.00321960449219, -71.09246826171875]"
78592,158,-500.0,500,0.05,7.734251976013184,-73.36639404296875,30000,10000,"[-71.64703369140625, -59.27490234375, -66.41357421875]"
79092,159,-500.0,500,0.05,7.968827247619629,-73.47586059570312,30000,10000,"[-67.333740234375, -73.66903686523438, -66.3736572265625]"
79592,160,-500.0,500,0.05,8.06635856628418,-73.63565063476562,30000,10000,"[-66.57453155517578, -71.25146484375, -68.51896667480469]"
80092,161,-500.0,500,0.05,7.372946739196777,-73.7557373046875,30000,10000,"[-59.427406311035156, -74.27772521972656, -62.29315185546875]"
80592,162,-500.0,500,0.05,7.953112602233887,-75.60964965820312,30000,10000,"[-69.92193603515625, -72.74604797363281, -74.7766342163086]"
81092,163,-500.0,500,0.05,7.387687683105469,-74.68423461914062,30000,10000,"[-78.78892517089844, -76.18061065673828, -70.02503967285156]"
81592,164,-500.0,500,0.05,7.748272895812988,-74.08171081542969,30000,10000,"[-77.00816345214844, -69.317138671875, -62.300148010253906]"
82092,165,-500.0,500,0.05,8.488557815551758,-73.14443969726562,30000,10000,"[-68.05009460449219, -74.88409423828125, -78.35470581054688]"
82592,166,-500.0,500,0.05,6.361756801605225,-75.48532104492188,30000,10000,"[-66.06201171875, -71.01331329345703, -75.00153350830078]"
83092,167,-500.0,500,0.05,8.687141418457031,-74.01808166503906,30000,10000,"[-79.71488952636719, -76.96385192871094, -71.64573669433594]"
83592,168,-500.0,500,0.05,7.064743518829346,-73.60810852050781,30000,10000,"[-71.77107238769531, -65.5162353515625, -61.503257751464844]"
84092,169,-500.0,500,0.05,6.538220405578613,-75.24696350097656,30000,10000,"[-77.10067749023438, -66.85722351074219, -71.97953796386719]"
84592,170,-500.0,500,0.05,7.294576644897461,-74.89104461669922,30000,10000,"[-78.16410827636719, -79.7891845703125, -65.22335815429688]"
85092,171,-500.0,500,0.05,7.766704559326172,-73.76310729980469,30000,10000,"[-28.477462768554688, -31.872886657714844, -27.71880340576172]"
85592,172,-500.0,500,0.05,8.440439224243164,-74.13643646240234,30000,10000,"[-71.8466796875, -64.44992065429688, -72.75827026367188]"
86092,173,-500.0,500,0.05,8.198966979980469,-74.57537841796875,30000,10000,"[-73.44216918945312, -64.0197525024414, -77.3664779663086]"
86592,174,-500.0,500,0.05,8.305553436279297,-74.22895812988281,30000,10000,"[-78.03624725341797, -72.62633514404297, -73.43942260742188]"
87092,175,-500.0,500,0.05,6.690542221069336,-76.88348388671875,30000,10000,"[-78.49249267578125, -68.30604553222656, -77.70823669433594]"
87592,176,-500.0,500,0.05,7.566511154174805,-74.39579010009766,30000,10000,"[-67.27104187011719, -71.76443481445312, -66.02700805664062]"
88092,177,-500.0,500,0.05,8.213460922241211,-73.4100341796875,30000,10000,"[-66.27735137939453, -68.5660629272461, -63.82260513305664]"
88435,178,-342.0,343,0.05,8.52544116973877,-74.63543701171875,30000,10000,"[-59.93125915527344, -60.991947174072266, -70.9173583984375]"
88935,179,-500.0,500,0.05,9.677679061889648,-71.52295684814453,30000,10000,"[-77.27745819091797, -55.521018981933594, -75.91230010986328]"
89435,180,-500.0,500,0.05,8.141942024230957,-72.2060317993164,30000,10000,"[-47.49101257324219, -76.78945922851562, -70.26766967773438]"
89935,181,-500.0,500,0.05,8.724919319152832,-72.75648498535156,30000,10000,"[-68.14315795898438, -75.3363037109375, -79.96476745605469]"
90435,182,-500.0,500,0.05,7.743565082550049,-73.77684020996094,30000,10000,"[-74.31497192382812, -76.62702941894531, -61.90965270996094]"
90935,183,-500.0,500,0.05,8.64635944366455,-73.45170593261719,30000,10000,"[-61.579463958740234, -78.16690063476562, -79.85459899902344]"
91435,184,-500.0,500,0.05,8.234172821044922,-74.23021697998047,30000,10000,"[-58.572296142578125, -69.4459228515625, -66.42878723144531]"
91935,185,-500.0,500,0.05,7.67794132232666,-75.49142456054688,30000,10000,"[-78.74664306640625, -62.562217712402344, -68.28517150878906]"
92435,186,-500.0,500,0.05,7.4303693771362305,-73.58767700195312,30000,10000,"[-73.56134796142578, -75.11331176757812, -61.57342529296875]"
92935,187,-500.0,500,0.05,7.307452201843262,-75.30915069580078,30000,10000,"[-66.38484191894531, -72.73857116699219, -79.9847412109375]"
93435,188,-500.0,500,0.05,8.671981811523438,-74.39884185791016,30000,10000,"[-81.60171508789062, -83.24850463867188, -82.28760528564453]"
93935,189,-500.0,500,0.05,7.687840938568115,-74.24664306640625,30000,10000,"[-66.45536041259766, -69.88191223144531, -70.94271850585938]"
94435,190,-500.0,500,0.05,10.083673477172852,-74.28813171386719,30000,10000,"[-61.131019592285156, -70.05905151367188, -56.89286804199219]"
