global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
2000,critic,capacity_insert,0,1500,500,,0.0,0.0,0.0
4000,critic,capacity_insert,73,1927,500,,0.0,0.0004110100562684238,0.0004999997327104211
5853,critic,capacity_insert,407,1446,500,,0.0,0.00010276278044329956,0.0009953620610758662
7853,critic,capacity_insert,66,1934,500,,0.0,0.00036076249671168625,0.0009999998146668077
7853,actor,scheduled_batch_boundary,1,0,15,"[2, 8, 5]",-0.0004999891971237957,-3.2865802495507523e-05,0.0004999916418455541
9732,critic,capacity_insert,185,1694,500,,0.0,0.0003139999171253294,0.0010000000474974513
9732,actor,scheduled_batch_boundary,2,0,39,"[10, 14, 15]",-0.000999671989120543,2.5840972739388235e-05,0.0009999829344451427
11452,critic,capacity_insert,118,1602,500,,0.0,0.0004629998002201319,0.0010000000474974513
11452,actor,scheduled_batch_boundary,5,0,89,"[20, 33, 36]",-0.0004999911761842668,0.00010117567580891773,0.0014999686973169446
13452,critic,capacity_insert,78,1922,500,,0.0,0.000552999903447926,0.0014999998966231942
13452,actor,scheduled_batch_boundary,6,0,97,"[20, 35, 42]",-0.0004999919328838587,0.00014945579459890723,0.001999959582462907
15345,critic,capacity_insert,85,1808,500,,0.0,0.0007659997208975255,0.0019999996293336153
15345,actor,scheduled_batch_boundary,9,0,156,"[29, 58, 69]",-0.000999887241050601,0.00013472446880768985,0.0024996961001306772
17345,critic,capacity_insert,50,1950,500,,0.0,0.0008029998862184584,0.001999999862164259
17345,actor,scheduled_batch_boundary,8,0,148,"[27, 57, 64]",-0.0009947739308699965,0.00015055487165227532,0.0023782546631991863
19345,critic,capacity_insert,56,1944,500,,0.0,0.0008949991897679865,0.0024999987799674273
19345,actor,scheduled_batch_boundary,8,0,146,"[30, 58, 58]",-0.0009997258894145489,0.00018922629533335567,0.001999756321310997
21345,critic,capacity_insert,33,1967,500,,0.0,0.0009729984449222684,0.00299999862909317
21345,actor,scheduled_batch_boundary,8,0,141,"[29, 58, 54]",-0.0009999475441873074,0.000266681716311723,0.002499749418348074
23345,critic,capacity_insert,79,1921,500,,0.0,0.0011109976330772042,0.002999998861923814
23345,actor,scheduled_batch_boundary,8,0,143,"[28, 59, 56]",-0.0009999900357797742,0.0003398647822905332,0.00244252965785563
25345,critic,capacity_insert,78,1922,500,,0.0,0.001191997667774558,0.0034999954514205456
25345,actor,scheduled_batch_boundary,8,0,138,"[27, 57, 54]",-0.0009994653519243002,0.00045361457159742713,0.002499696798622608
27310,critic,capacity_insert,53,1912,500,,0.0,0.0013279973063617945,0.0029999995604157448
27310,actor,scheduled_batch_boundary,9,0,169,"[29, 70, 70]",-0.000999936368316412,0.0004416100273374468,0.0029995995573699474
29203,critic,capacity_insert,32,1861,500,,0.0,0.0013229981996119022,0.0034999982453882694
29203,actor,scheduled_batch_boundary,11,0,198,"[33, 89, 76]",-0.000999947777017951,0.0003876574628520757,0.0033780524972826242
30850,critic,capacity_insert,39,1608,500,,0.0,0.0013099981006234884,0.0039999959990382195
30850,actor,scheduled_batch_boundary,14,0,251,"[46, 107, 98]",-0.0009999379981309175,0.000291890581138432,0.0034988271072506905
32327,critic,capacity_insert,82,1395,500,,0.0,0.001297998707741499,0.0034999994095414877
32327,actor,scheduled_batch_boundary,20,0,376,"[76, 148, 152]",-0.0009998803725466132,0.00026532079209573567,0.003998758736997843
34103,critic,capacity_insert,88,1688,500,,0.0,0.001378998626023531,0.003999999258667231
34103,actor,scheduled_batch_boundary,25,0,463,"[93, 192, 178]",-0.0009997767629101872,0.00030085380421951413,0.004498665686696768
35783,actor,capacity_insert,50,0,490,"[103, 195, 192]",-0.0009997724555432796,0.0003830543428193778,0.004998582415282726
35783,critic,capacity_insert,98,1582,500,,0.0,0.0014769990229979157,0.004499999340623617
35783,actor,scheduled_batch_boundary,25,0,465,"[98, 187, 180]",-0.0004999905941076577,0.0004498616326600313,0.004998582415282726
37783,critic,capacity_insert,22,1978,500,,0.0,0.0015139981405809522,0.004999999422580004
37783,actor,scheduled_batch_boundary,24,0,442,"[91, 185, 166]",-0.0005000021192245185,0.0005235858843661845,0.0049101077020168304
39661,critic,capacity_insert,51,1827,500,,0.0,0.0015319795347750187,0.00549999950453639
39661,actor,scheduled_batch_boundary,25,0,457,"[93, 195, 169]",-0.000988952349871397,0.000520770438015461,0.00479856738820672
41524,actor,capacity_insert,50,0,488,"[92, 219, 177]",-0.0005104917800053954,0.0006046434282325208,0.005298556759953499
41524,critic,capacity_insert,49,1814,500,,0.0,0.0014879805967211723,0.005999988876283169
41524,actor,scheduled_batch_boundary,25,0,463,"[89, 207, 167]",-0.0004999754019081593,0.0006644889363087714,0.005298556759953499
42731,actor,capacity_insert,125,0,496,"[111, 192, 193]",-7.349112962629079e-08,0.0007440756889991462,0.00542593514546752
42731,critic,capacity_insert,52,1155,500,,0.0,0.0014219804434105754,0.006499988492578268
42731,actor,scheduled_batch_boundary,8,0,488,"[111, 188, 189]",0.0,0.0007562742684967816,0.00542593514546752
43652,actor,capacity_insert,111,22,500,"[114, 186, 200]",0.0,0.0008266934310086071,0.005334317684173584
43652,critic,capacity_insert,71,850,500,,0.0,0.0014369807904586196,0.006499979645013809
44778,actor,capacity_insert,95,66,500,"[138, 179, 183]",0.0,0.0009183116490021348,0.005832691211253405
44778,critic,capacity_insert,75,1051,500,,0.0,0.0015279686776921153,0.006999976933002472
45625,actor,capacity_insert,96,72,500,"[123, 185, 192]",0.0,0.0009545210050418973,0.0053327069617807865
45625,critic,capacity_insert,89,758,500,,0.0,0.0014749692054465413,0.007499975617974997
46515,actor,capacity_insert,93,72,500,"[136, 192, 172]",0.0,0.0009998063324019313,0.005244803614914417
46515,critic,capacity_insert,71,819,500,,0.0,0.0014929691096767783,0.00699997553601861
47243,actor,capacity_insert,95,62,500,"[138, 196, 166]",0.0,0.001059225294739008,0.0049988520331680775
47243,critic,capacity_insert,79,649,500,,0.0,0.0014549697516486049,0.006499975919723511
48572,actor,capacity_insert,63,96,500,"[125, 191, 184]",0.0,0.0011815247125923634,0.005498824641108513
48572,critic,capacity_insert,65,1264,500,,0.0,0.001437969971448183,0.005999975837767124
49547,actor,capacity_insert,58,113,500,"[134, 188, 178]",0.0,0.0012492123059928417,0.004998831544071436
49547,critic,capacity_insert,84,891,500,,0.0,0.0014759693294763565,0.005499998107552528
50459,actor,capacity_insert,74,107,500,"[157, 188, 155]",0.0,0.0013001098996028304,0.005422518588602543
50459,critic,capacity_insert,102,810,500,,0.0,0.0015419848496094346,0.005499999970197678
51380,actor,capacity_insert,70,118,500,"[154, 187, 159]",0.0,0.0013641753466799855,0.005922180134803057
51380,critic,capacity_insert,67,854,500,,0.0,0.0016249847831204534,0.006000000052154064
52248,actor,capacity_insert,54,144,500,"[146, 173, 181]",0.0,0.0014305261429399252,0.006421865429729223
52248,critic,capacity_insert,81,787,500,,0.0,0.0016139844665303826,0.006500000134110451
52875,actor,capacity_insert,62,150,500,"[158, 166, 176]",0.0,0.0014006760902702808,0.0064225392416119576
52875,critic,capacity_insert,99,528,500,,0.0,0.0015719846123829484,0.006999998819082975
54107,actor,capacity_insert,44,110,500,"[155, 160, 185]",0.0,0.001496484619565308,0.0063203428871929646
54107,critic,capacity_insert,75,1157,500,,0.0,0.0015909834764897823,0.007499998435378075
55179,actor,capacity_insert,50,162,500,"[145, 158, 197]",0.0,0.0015541682951152325,0.006326145492494106
55179,critic,capacity_insert,87,985,500,,0.0,0.0015849912306293845,0.007999997586011887
56171,actor,capacity_insert,44,183,500,"[157, 149, 194]",0.0,0.0016246672021225095,0.0064820218831300735
56171,critic,capacity_insert,99,893,500,,0.0,0.0015909919748082757,0.008499997667968273
56886,actor,capacity_insert,58,160,500,"[176, 145, 179]",0.0,0.0016816642601042986,0.006982000079005957
56886,critic,capacity_insert,92,623,500,,0.0,0.001622992567718029,0.008999996818602085
57565,actor,capacity_insert,37,203,500,"[185, 140, 175]",0.0,0.001782669685781002,0.007481967099010944
57565,critic,capacity_insert,82,597,500,,0.0,0.0016259921249002218,0.009499995969235897
58114,actor,capacity_insert,35,209,500,"[187, 141, 172]",0.0,0.001862711040303111,0.00797787681221962
58114,critic,capacity_insert,81,468,500,,0.0,0.0016089923446998,0.008999996818602085
58777,actor,capacity_insert,34,189,500,"[182, 143, 175]",0.0,0.0019017402082681656,0.008477861993014812
