global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
6,1,0.0,6,0,0.0003,,,,
34,2,2.0,28,0,0.0003,,,,
40,3,0.0,6,0,0.0003,,,,
46,4,0.0,6,0,0.0003,,,,
52,5,0.0,6,0,0.0003,,,,
58,6,0.0,6,0,0.0003,,,,
64,7,0.0,6,0,0.0003,,,,
70,8,0.0,6,0,0.0003,,,,
76,9,0.0,6,0,0.0003,,,,
82,10,0.0,6,0,0.0003,,,,
88,11,0.0,6,0,0.0003,,,,
114,12,2.0,26,0,0.0003,,,,
120,13,0.0,6,0,0.0003,,,,
126,14,0.0,6,0,0.0003,,,,
132,15,0.0,6,0,0.0003,,,,
138,16,0.0,6,0,0.0003,,,,
144,17,0.0,6,0,0.0003,,,,
150,18,0.0,6,0,0.0003,,,,
156,19,0.0,6,0,0.0003,,,,
182,20,2.0,26,0,0.0003,,,,
220,21,3.0,38,0,0.0003,,,,
236,22,1.0,16,0,0.0003,,,,
242,23,0.0,6,0,0.0003,,,,
258,24,1.0,16,0,0.0003,,,,
264,25,0.0,6,0,0.0003,,,,
270,26,0.0,6,0,0.0003,,,,
276,27,0.0,6,0,0.0003,,,,
282,28,0.0,6,0,0.0003,,,,
288,29,0.0,6,0,0.0003,,,,
294,30,0.0,6,0,0.0003,,,,
300,31,0.0,6,0,0.0003,,,,
306,32,0.0,6,0,0.0003,,,,
312,33,0.0,6,0,0.0003,,,,
318,34,0.0,6,0,0.0003,,,,
334,35,1.0,16,0,0.0003,,,,
350,36,1.0,16,0,0.0003,,,,
376,37,2.0,26,0,0.0003,,,,
382,38,0.0,6,0,0.0003,,,,
388,39,0.0,6,0,0.0003,,,,
394,40,0.0,6,0,0.0003,,,,
410,41,1.0,16,0,0.0003,,,,
416,42,0.0,6,0,0.0003,,,,
432,43,1.0,16,0,0.0003,,,,
438,44,0.0,6,0,0.0003,,,,
454,45,1.0,16,0,0.0003,,,,
460,46,0.0,6,0,0.0003,,,,
466,47,0.0,6,0,0.0003,,,,
472,48,0.0,6,0,0.0003,,,,
478,49,0.0,6,0,0.0003,,,,
484,50,0.0,6,0,0.0003,,,,
490,51,0.0,6,0,0.0003,,,,
496,52,0.0,6,0,0.0003,,,,
502,53,0.0,6,0,0.0003,,,,
518,54,1.0,16,0,0.0003,,,,
534,55,1.0,16,0,0.0003,,,,
550,56,1.0,16,0,0.0003,,,,
556,57,0.0,6,0,0.0003,,,,
572,58,1.0,16,0,0.0003,,,,
598,59,2.0,26,0,0.0003,,,,
604,60,0.0,6,0,0.0003,,,,
610,61,0.0,6,0,0.0003,,,,
616,62,0.0,6,0,0.0003,,,,
632,63,1.0,16,0,0.0003,,,,
638,64,0.0,6,0,0.0003,,,,
644,65,0.0,6,0,0.0003,,,,
650,66,0.0,6,0,0.0003,,,,
656,67,0.0,6,0,0.0003,,,,
672,68,1.0,16,0,0.0003,,,,
678,69,0.0,6,0,0.0003,,,,
684,70,0.0,6,0,0.0003,,,,
690,71,0.0,6,0,0.0003,,,,
696,72,0.0,6,0,0.0003,,,,
712,73,1.0,16,0,0.0003,,,,
718,74,0.0,6,0,0.0003,,,,
724,75,0.0,6,0,0.0003,,,,
730,76,0.0,6,0,0.0003,,,,
758,77,2.0,28,0,0.0003,,,,
764,78,0.0,6,0,0.0003,,,,
770,79,0.0,6,0,0.0003,,,,
776,80,0.0,6,0,0.0003,,,,
782,81,0.0,6,0,0.0003,,,,
798,82,1.0,16,0,0.0003,,,,
804,83,0.0,6,0,0.0003,,,,
810,84,0.0,6,0,0.0003,,,,
816,85,0.0,6,0,0.0003,,,,
854,86,3.0,38,0,0.0003,,,,
860,87,0.0,6,0,0.0003,,,,
866,88,0.0,6,0,0.0003,,,,
904,89,3.0,38,0,0.0003,,,,
910,90,0.0,6,0,0.0003,,,,
926,91,1.0,16,0,0.0003,,,,
942,92,1.0,16,0,0.0003,,,,
948,93,0.0,6,0,0.0003,,,,
964,94,1.0,16,0,0.0003,,,,
970,95,0.0,6,0,0.0003,,,,
976,96,0.0,6,0,0.0003,,,,
982,97,0.0,6,0,0.0003,,,,
988,98,0.0,6,0,0.0003,,,,
1004,99,1.0,16,0,0.0003,,,,
1010,100,0.0,6,0,0.0003,,,,
1016,101,0.0,6,0,0.0003,,,,
1022,102,0.0,6,0,0.0003,,,,
1028,103,0.0,6,0,0.0003,,,,
1044,104,1.0,16,0,0.0003,,,,
1050,105,0.0,6,0,0.0003,,,,
1056,106,0.0,6,0,0.0003,,,,
1062,107,0.0,6,0,0.0003,,,,
1068,108,0.0,6,0,0.0003,,,,
1074,109,0.0,6,0,0.0003,,,,
1080,110,0.0,6,0,0.0003,,,,
1086,111,0.0,6,0,0.0003,,,,
1102,112,1.0,16,0,0.0003,,,,
1108,113,0.0,6,0,0.0003,,,,
1124,114,1.0,16,0,0.0003,,,,
1130,115,0.0,6,0,0.0003,,,,
1136,116,0.0,6,0,0.0003,,,,
1142,117,0.0,6,0,0.0003,,,,
1148,118,0.0,6,0,0.0003,,,,
1154,119,0.0,6,0,0.0003,,,,
1160,120,0.0,6,0,0.0003,,,,
1166,121,0.0,6,0,0.0003,,,,
1172,122,0.0,6,0,0.0003,,,,
1188,123,1.0,16,0,0.0003,,,,
1194,124,0.0,6,0,0.0003,,,,
1200,125,0.0,6,0,0.0003,,,,
1206,126,0.0,6,0,0.0003,,,,
1212,127,0.0,6,0,0.0003,,,,
1218,128,0.0,6,0,0.0003,,,,
1224,129,0.0,6,0,0.0003,,,,
1230,130,0.0,6,0,0.0003,,,,
1236,131,0.0,6,0,0.0003,,,,
1242,132,0.0,6,0,0.0003,,,,
1248,133,0.0,6,0,0.0003,,,,
1276,134,2.0,28,0,0.0003,,,,
