global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
400,4,400,2358.83984375,-0.0019673164933919907,0.011862540617585182,2358.841796875,,,,False,1.3829857110977173,1.3829857110977173,0.0,0.0,0.0,0.0,-1.8476060628890991,-29.805273056030273,1.4901161193847656e-08,-29.805273056030273,nnknn_target_value_model,0,0,0,0,0,28,400,0,0,0,0,-184.76061114549657,4,4,mlp,,nnknn,400,,,,
876,4,476,1761.8861083984375,-0.011152391321957111,0.002682209014892578,1761.897216796875,,,,False,1.3834600448608398,1.3834600448608398,0.0,0.0,0.0,0.0,-1.302574634552002,-15.93759536743164,-1.5026381916527498e-08,-36.61375045776367,nnknn_target_value_model,0,0,0,0,0,116,476,123,253,0,0,-155.00637100298357,4,4,mlp,,nnknn,500,,,,
1235,4,359,1268.0531005859375,-0.010957352817058563,0.002886107424274087,1268.0640869140625,1262.6002197265625,-0.4274405241012573,-18.21647071838379,True,1.3843460083007812,1.3843460083007812,0.0,0.0,0.0,0.0,-2.0272562503814697,-25.049774169921875,-4.316770940704373e-09,-43.19522476196289,nnknn_target_value_model,0,0,0,0,0,30,359,79,280,0,0,-181.9462631965325,4,4,mlp,,nnknn,500,,,,
1614,4,379,560.1375122070312,-0.014010684564709663,-0.00016110615979414433,560.1515502929688,,,,False,1.3849579095840454,1.3849579095840454,0.0,0.0,0.0,0.0,-1.6541354656219482,-13.719877243041992,-1.8243110133653317e-08,-48.21246337890625,nnknn_target_value_model,0,0,0,0,0,111,379,55,324,0,0,-156.72933531356406,4,4,mlp,,nnknn,500,,,,
2021,4,407,2223.5263671875,-0.017115455120801926,-0.0032643345184624195,2223.54345703125,2211.927734375,0.4706718325614929,-37.86874771118164,True,1.3851120471954346,1.3851120471954346,0.0,0.0,0.0,0.0,-3.048304796218872,-38.01956558227539,-3.675863879948338e-08,-75.74131774902344,nnknn_target_value_model,0,0,0,0,0,11,407,73,334,0,0,-310.16501637885955,4,4,mlp,,nnknn,500,,,,
2309,4,288,974.8799438476562,-0.01656166836619377,-0.002710947534069419,974.896484375,,,,False,1.385072112083435,1.385072112083435,0.0,0.0,0.0,0.0,-2.6585676670074463,-26.225202560424805,6.374385463914223e-08,-74.82077026367188,nnknn_target_value_model,0,0,0,0,0,5,288,89,199,0,0,-191.41686140872437,4,4,mlp,,nnknn,500,,,,
2671,4,362,1728.4815673828125,-0.016041021794080734,-0.0021896257530897856,1728.49755859375,,,,False,1.3851395845413208,1.3851395845413208,0.0,0.0,0.0,0.0,-3.245393753051758,-32.72803497314453,-2.4368750572989484e-08,-104.84658813476562,nnknn_target_value_model,0,0,0,0,0,47,362,66,296,0,0,-293.70813800408627,4,4,mlp,,nnknn,500,,,,
3034,4,363,604.8538818359375,-0.0027223126962780952,0.011126197874546051,604.8566284179688,602.1279907226562,0.6799789667129517,-76.30982971191406,True,1.384851098060608,1.384851098060608,0.0,0.0,0.0,0.0,-2.1148321628570557,-11.72130298614502,0.0008353109587915242,-88.00948333740234,nnknn_target_value_model,0,0,0,0,0,100,363,38,325,0,0,-191.9210295166739,4,4,mlp,,nnknn,500,,,,
3370,4,336,466.1639404296875,-0.012558174319565296,0.0012959213927388191,466.176513671875,,,,False,1.3854095935821533,1.3854095935821533,0.0,0.0,0.0,0.0,-1.2131704092025757,-1.2896902561187744,-0.002333239885047078,-55.96082305908203,nnknn_target_value_model,0,0,0,0,0,94,336,69,267,0,0,-101.90631787189622,4,4,mlp,,nnknn,500,,,,
3765,4,395,739.8590087890625,-0.014080922119319439,-0.0002282317727804184,739.8731079101562,733.6476440429688,0.5437502861022949,-54.39871597290039,True,1.385269045829773,1.385269045829773,0.0,0.0,0.0,0.0,-1.950014352798462,-16.180906295776367,-1.2071826871462576e-09,-70.39661407470703,nnknn_target_value_model,0,0,0,0,0,99,395,61,334,0,0,-192.56392322668495,4,4,mlp,,nnknn,500,,,,
4103,4,338,502.262939453125,-0.014652116224169731,-0.0007980370428413153,502.277587890625,,,,False,1.3854079246520996,1.3854079246520996,0.0,0.0,0.0,0.0,-1.8823041915893555,-14.46021842956543,-1.4812989057588766e-08,-63.88005065917969,nnknn_target_value_model,0,0,0,0,0,50,338,44,294,0,0,-159.05470771892448,4,4,mlp,,nnknn,500,,,,
4472,4,369,412.45635986328125,-0.016896313056349754,-0.0030444993171840906,412.4732666015625,,,,False,1.3851813077926636,1.3851813077926636,0.0,0.0,0.0,0.0,-2.006082773208618,-12.403436660766602,-1.421465789519516e-08,-77.91263580322266,nnknn_target_value_model,0,0,0,0,0,72,369,35,334,0,0,-185.06113396163474,4,4,mlp,,nnknn,500,,,,
4804,4,332,991.939697265625,-0.0134534677490592,0.00040145989623852074,991.953125,990.8596801757812,-0.043851613998413086,-49.38328170776367,True,1.3854928016662598,1.3854928016662598,0.0,0.0,0.0,0.0,-1.9484881162643433,-14.756843566894531,7.181282235535491e-10,-63.989173889160156,nnknn_target_value_model,0,0,0,0,0,77,332,29,303,0,0,-161.72450596972558,4,4,mlp,,nnknn,500,,,,
