global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
87,1,-292.7225348104594,87,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.34600138664245605, 0.21794630587100983, 0.20467619597911835, 0.2313760668039322]","[0.34600138664245605, 0.21794630587100983, 0.20467619597911835, 0.2313760668039322]",,,,
194,2,-111.67466222484349,107,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.27668365836143494, 0.2227860689163208, 0.24686864018440247, 0.2536616325378418]","[0.27668365836143494, 0.2227860689163208, 0.24686864018440247, 0.2536616325378418]",,,,
313,3,-89.57719556082378,119,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.2666299045085907, 0.2329176813364029, 0.23659323155879974, 0.2638591527938843]","[0.2666299045085907, 0.2329176813364029, 0.23659323155879974, 0.2638591527938843]",,,,
400,4,-245.06805198585957,87,2358.83984375,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.29329413175582886, 0.23310837149620056, 0.22301290929317474, 0.25058460235595703]","[0.29329413175582886, 0.23310837149620056, 0.22301290929317474, 0.25058460235595703]",,,,
517,5,22.9802311529006,117,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.26475051045417786, 0.24258928000926971, 0.23335810005664825, 0.25930213928222656]","[0.26475051045417786, 0.24258928000926971, 0.23335810005664825, 0.25930213928222656]",,,,
639,6,-253.37269478757258,122,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.2947694957256317, 0.20850124955177307, 0.25960615277290344, 0.23712311685085297]","[0.2947694957256317, 0.20850124955177307, 0.25960615277290344, 0.23712311685085297]",,,,
802,7,-368.6102257215982,163,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3155619204044342, 0.22598908841609955, 0.2176503986120224, 0.24079857766628265]","[0.3155619204044342, 0.22598908841609955, 0.2176503986120224, 0.24079857766628265]",,,,
876,8,-21.022794655664143,74,1761.8861083984375,mlp,,123,253,0,0,123,253,0,0,0.0,0.0,True,"[0.27231690287590027, 0.2591796815395355, 0.23195192217826843, 0.23655150830745697]","[0.27231690287590027, 0.2591796815395355, 0.23195192217826843, 0.23655150830745697]",,,,
944,9,-75.5949739660555,68,,mlp,,123,253,0,0,123,253,0,0,0.0,0.0,True,"[0.27189093828201294, 0.22942794859409332, 0.24695691466331482, 0.2517242133617401]","[0.27189093828201294, 0.22942794859409332, 0.24695691466331482, 0.2517242133617401]",,,,
1055,10,-170.30795268871472,111,,mlp,,123,253,0,0,123,253,0,0,0.0,0.0,True,"[0.27413275837898254, 0.22050873935222626, 0.24759501218795776, 0.25776344537734985]","[0.27413275837898254, 0.22050873935222626, 0.24759501218795776, 0.25776344537734985]",,,,
1150,11,-295.64838943242455,95,,mlp,,123,253,0,0,123,253,0,0,0.0,0.0,True,"[0.28641027212142944, 0.21756598353385925, 0.2549635171890259, 0.2410603016614914]","[0.28641027212142944, 0.21756598353385925, 0.2549635171890259, 0.2410603016614914]",,,,
1235,12,-186.23373669893536,85,1268.0531005859375,mlp,,202,533,0,0,202,533,0,0,0.0,0.0,True,"[0.3040505349636078, 0.2705868184566498, 0.22045542299747467, 0.20490726828575134]","[0.3040505349636078, 0.2705868184566498, 0.22045542299747467, 0.20490726828575134]",,,,
1300,13,-197.16322413765897,65,,mlp,,202,533,0,0,202,533,0,0,0.0,0.0,True,"[0.29906165599823, 0.24094761908054352, 0.20586352050304413, 0.2541271448135376]","[0.29906165599823, 0.24094761908054352, 0.20586352050304413, 0.2541271448135376]",,,,
