global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
876,critic,capacity_insert,123,253,500,,0.0,0.0003519997699186206,0.0010000000474974513
1235,critic,capacity_insert,79,280,500,,0.0,0.0005179995205253363,0.001999999862164259
1614,critic,capacity_insert,55,324,500,,0.0,0.000643999082967639,0.003000000026077032
2021,critic,capacity_insert,73,334,500,,0.0,0.0006879986613057554,0.003999999724328518
2309,critic,capacity_insert,89,199,500,,0.0,0.0008419979712925851,0.004999998491257429
2671,critic,capacity_insert,66,296,500,,0.0,0.0010419976897537708,0.005999993532896042
3034,critic,capacity_insert,38,325,500,,0.0,0.0010739972349256277,0.005999993532896042
3370,critic,capacity_insert,69,267,500,,0.0,0.0011659970041364431,0.005999993532896042
3765,critic,capacity_insert,61,334,500,,0.0,0.0012899971334263682,0.005999996792525053
4103,critic,capacity_insert,44,294,500,,0.0,0.0013679966796189547,0.006999996490776539
4472,critic,capacity_insert,35,334,500,,0.0,0.0014699965249747038,0.007999994792044163
4804,critic,capacity_insert,29,303,500,,0.0,0.0014779967023059726,0.008999986574053764
5121,critic,capacity_insert,63,254,500,,0.0,0.0015879969578236341,0.007999986410140991
5459,critic,capacity_insert,55,283,500,,0.0,0.00168199825566262,0.007999986410140991
5830,critic,capacity_insert,56,315,500,,0.0,0.001735998084768653,0.008000842295587063
6187,critic,capacity_insert,37,320,500,,0.0,0.0018120008753612638,0.008000842295587063
6515,critic,capacity_insert,29,299,500,,0.0,0.001858001109212637,0.008000842295587063
6876,critic,capacity_insert,49,312,500,,0.0,0.002004000823944807,0.009000839665532112
7216,critic,capacity_insert,45,295,500,,0.0,0.0021000008564442396,0.008999999612569809
7560,critic,capacity_insert,19,325,500,,0.0,0.002119997516274452,0.009999988600611687
7926,critic,capacity_insert,34,332,500,,0.0,0.002185997786000371,0.009999998845160007
8251,critic,capacity_insert,22,303,500,,0.0,0.0022199973464012146,0.01099999900907278
8635,critic,capacity_insert,48,336,500,,0.0,0.002303997753188014,0.011999999172985554
9021,critic,capacity_insert,26,360,500,,0.0,0.002431991044431925,0.011999999172985554
9383,critic,capacity_insert,32,330,500,,0.0,0.0025319920387119055,0.012999998405575752
9757,critic,capacity_insert,10,364,500,,0.0,0.002519992645829916,0.012999998405575752
10064,critic,capacity_insert,21,286,500,,0.0,0.002605992369353771,0.01399999763816595
10377,critic,capacity_insert,13,300,500,,0.0,0.0026799433398991823,0.012999998405575752
10746,critic,capacity_insert,18,351,500,,0.0,0.0027119426522403955,0.01399999763816595
11037,critic,capacity_insert,18,273,500,,0.0,0.00275594275444746,0.014999997802078724
11415,critic,capacity_insert,19,359,500,,0.0,0.0028219427913427353,0.014999997802078724
11779,critic,capacity_insert,37,327,500,,0.0,0.002899942919611931,0.015999997034668922
12184,critic,capacity_insert,15,390,500,,0.0,0.0029999427497386932,0.015999997034668922
12581,critic,capacity_insert,31,366,500,,0.0,0.0030479426495730877,0.015999997034668922
12986,critic,capacity_insert,18,387,500,,0.0,0.003135942853987217,0.015999997034668922
13371,critic,capacity_insert,52,333,500,,0.0,0.0031779424753040075,0.015999997034668922
13751,critic,capacity_insert,16,364,500,,0.0,0.0031979423947632313,0.016999997198581696
14131,critic,capacity_insert,13,367,500,,0.0,0.0032259426079690456,0.016999997198581696
14512,critic,capacity_insert,50,331,500,,0.0,0.003291942412033677,0.01799996942281723
14910,critic,capacity_insert,26,372,500,,0.0,0.0033959425054490566,0.018999969586730003
15285,critic,capacity_insert,40,335,500,,0.0,0.003467942588031292,0.019999969750642776
15593,critic,capacity_insert,52,256,500,,0.0,0.0035879425704479218,0.02099996991455555
15940,critic,capacity_insert,33,314,500,,0.0,0.0036339431535452604,0.019999969750642776
16321,critic,capacity_insert,14,367,500,,0.0,0.0036339431535452604,0.018999969586730003
16845,critic,capacity_insert,60,464,500,,0.0,0.003719943342730403,0.019999969750642776
17193,critic,capacity_insert,28,320,500,,0.0,0.0037779430858790874,0.018999971449375153
17769,critic,capacity_insert,25,551,500,,0.0,0.003815943142399192,0.01799997128546238
18143,critic,capacity_insert,8,366,500,,0.0,0.0038319427985697985,0.016999971121549606
18573,critic,capacity_insert,8,422,500,,0.0,0.0038439433556050062,0.016996610909700394
18953,critic,capacity_insert,15,365,500,,0.0,0.0038479433860629797,0.016996610909700394
19324,critic,capacity_insert,27,344,500,,0.0,0.003923943266272545,0.017996609210968018
19698,critic,capacity_insert,30,344,500,,0.0,0.00398994330316782,0.018996603786945343
20103,critic,capacity_insert,16,389,500,,0.0,0.004025943111628294,0.018996603786945343
20557,critic,capacity_insert,11,443,500,,0.0,0.004051943309605122,0.019996603950858116
20894,critic,capacity_insert,28,309,500,,0.0,0.004115943796932697,0.02099660225212574
21254,critic,capacity_insert,21,339,500,,0.0,0.00416794465854764,0.02099660225212574
21632,critic,capacity_insert,50,328,500,,0.0,0.004259943962097168,0.019996613264083862
22018,critic,capacity_insert,24,362,500,,0.0,0.004333944525569677,0.020996613427996635
22424,critic,capacity_insert,10,396,500,,0.0,0.004351944196969271,0.020996613427996635
22853,critic,capacity_insert,7,422,500,,0.0,0.004345943219959736,0.02199660986661911
23226,critic,capacity_insert,13,360,500,,0.0,0.00435394374653697,0.022996610030531883
23592,critic,capacity_insert,3,363,500,,0.0,0.004375943448394537,0.022996610030531883
23954,critic,capacity_insert,30,332,500,,0.0,0.0044539435766637325,0.02399660460650921
24362,critic,capacity_insert,4,404,500,,0.0,0.004515943583101034,0.02399660460650921
24799,critic,capacity_insert,19,418,500,,0.0,0.004513944033533335,0.0249965637922287
25164,critic,capacity_insert,22,343,500,,0.0,0.004565943963825703,0.025996563956141472
25514,critic,capacity_insert,3,347,500,,0.0,0.0045339446514844894,0.025996563956141472
25941,critic,capacity_insert,19,408,500,,0.0,0.004517944995313883,0.025996563956141472
26345,critic,capacity_insert,24,380,500,,0.0,0.004623944405466318,0.025996563956141472
26754,critic,capacity_insert,36,373,500,,0.0,0.0047379438765347,0.024996574968099594
27194,critic,capacity_insert,26,414,500,,0.0,0.004807943478226662,0.025996573269367218
27578,critic,capacity_insert,24,360,500,,0.0,0.00486594345420599,0.025996573269367218
28043,critic,capacity_insert,7,458,500,,0.0,0.0048819431103765965,0.025996573269367218
28365,critic,capacity_insert,13,309,500,,0.0,0.004883943125605583,0.026996571570634842
28795,critic,capacity_insert,10,420,500,,0.0,0.004873943980783224,0.027996569871902466
29087,critic,capacity_insert,5,287,500,,0.0,0.004893943201750517,0.02899651601910591
29469,critic,capacity_insert,20,362,500,,0.0,0.004923942033201456,0.029996510595083237
29932,critic,capacity_insert,53,410,500,,0.0,0.004985942039638758,0.03099651075899601
30401,critic,capacity_insert,35,434,500,,0.0,0.0050499471835792065,0.031996503472328186
30782,critic,capacity_insert,36,345,500,,0.0,0.005165947135537863,0.030996505171060562
31247,critic,capacity_insert,9,456,500,,0.0,0.005119946785271168,0.030996505171060562
31662,critic,capacity_insert,23,392,500,,0.0,0.005139946937561035,0.029996512457728386
32215,critic,capacity_insert,36,517,500,,0.0,0.00521394656971097,0.03099651262164116
32660,critic,capacity_insert,20,425,500,,0.0,0.00522194616496563,0.03099651262164116
33046,critic,capacity_insert,6,380,500,,0.0,0.005349945742636919,0.03199648857116699
33472,critic,capacity_insert,14,412,500,,0.0,0.005319945979863405,0.03099649026989937
33931,critic,capacity_insert,19,440,500,,0.0,0.005331946071237326,0.029996506869792938
34314,critic,capacity_insert,30,353,500,,0.0,0.005385944619774818,0.030996501445770264
34701,critic,capacity_insert,7,380,500,,0.0,0.005393595900386572,0.029996508732438087
35111,critic,capacity_insert,40,370,500,,0.0,0.005491596646606922,0.029996508732438087
35649,critic,capacity_insert,15,523,500,,0.0,0.005531596951186657,0.029996508732438087
36042,critic,capacity_insert,20,373,500,,0.0,0.005581596400588751,0.02899651974439621
36521,critic,capacity_insert,39,440,500,,0.0,0.005585596896708012,0.029996518045663834
36993,critic,capacity_insert,9,463,500,,0.0,0.005661596544086933,0.029996518045663834
37415,critic,capacity_insert,31,391,500,,0.0,0.005705596413463354,0.03099651448428631
38016,critic,capacity_insert,13,588,500,,0.0,0.005735596176236868,0.03199651464819908
38443,critic,capacity_insert,7,420,500,,0.0,0.005813595373183489,0.03199651464819908
38872,critic,capacity_insert,17,412,500,,0.0,0.005859596189111471,0.03299650922417641
39362,critic,capacity_insert,8,482,500,,0.0,0.005879596341401339,0.03299650922417641
39940,critic,capacity_insert,3,575,500,,0.0,0.005877595394849777,0.033996500074863434
40458,critic,capacity_insert,7,511,500,,0.0,0.005865595769137144,0.033996500074863434
40888,critic,capacity_insert,47,383,500,,0.0,0.0059495959430933,0.033996500074863434
41410,critic,capacity_insert,34,488,500,,0.0,0.00601159455254674,0.03299650177359581
41944,critic,capacity_insert,33,501,500,,0.0,0.006075594574213028,0.03299650177359581
42400,critic,capacity_insert,9,447,500,,0.0,0.006053595338016748,0.03299650177359581
42876,critic,capacity_insert,15,461,500,,0.0,0.0060756453312933445,0.03399649262428284
43447,critic,capacity_insert,14,557,500,,0.0,0.006091648247092962,0.03299649432301521
43899,critic,capacity_insert,18,434,500,,0.0,0.006153646390885115,0.03199649602174759
44481,critic,capacity_insert,5,577,500,,0.0,0.006147647742182016,0.03199649602174759
45028,critic,capacity_insert,28,519,500,,0.0,0.006193648558109999,0.03199649602174759
45507,critic,capacity_insert,15,464,500,,0.0,0.006211647763848305,0.03199649602174759
45972,critic,capacity_insert,7,458,500,,0.0,0.0062276506796479225,0.032996490597724915
46530,critic,capacity_insert,32,526,500,,0.0,0.006275650579482317,0.03399647772312164
47027,critic,capacity_insert,43,454,500,,0.0,0.006323632318526506,0.03399647772312164
47509,critic,capacity_insert,5,477,500,,0.0,0.0063416319899261,0.03499647602438927
47969,critic,capacity_insert,54,406,500,,0.0,0.006421632133424282,0.03599647432565689
48490,critic,capacity_insert,44,477,500,,0.0,0.006445631850510836,0.03599647432565689
48889,critic,capacity_insert,30,369,500,,0.0,0.006475627887994051,0.036996472626924515
49455,critic,capacity_insert,12,554,500,,0.0,0.006517627742141485,0.03599647432565689
49990,critic,capacity_insert,30,505,500,,0.0,0.006561626214534044,0.03599647432565689
50461,critic,capacity_insert,38,433,500,,0.0,0.006549624726176262,0.03599647432565689
