global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
500,1,-500.0,500,0.9936793333333334,,
1000,2,-500.0,500,0.987346,0.39699655771255493,0.14623266458511353
1500,3,-500.0,500,0.9810126666666666,0.0005007853033021092,-1.7802855968475342
2000,4,-500.0,500,0.9746793333333333,0.00020766936358995736,-3.7175841331481934
2500,5,-500.0,500,0.968346,0.001338473055511713,-5.575167655944824
3000,6,-500.0,500,0.9620126666666666,0.000787383527494967,-7.415850639343262
3500,7,-500.0,500,0.9556793333333333,0.001609169295988977,-9.254446983337402
4000,8,-500.0,500,0.949346,0.001773081487044692,-11.107930183410645
4500,9,-500.0,500,0.9430126666666667,0.0011077491799369454,-12.790509223937988
5000,10,-500.0,500,0.9366793333333333,0.0020377880427986383,-14.461206436157227
5500,11,-500.0,500,0.930346,0.0037196394987404346,-16.083263397216797
6000,12,-500.0,500,0.9240126666666667,0.0016639514360576868,-17.751033782958984
6500,13,-500.0,500,0.9176793333333333,0.002743188990280032,-19.30544662475586
7000,14,-500.0,500,0.911346,0.0024132411926984787,-20.908510208129883
7500,15,-500.0,500,0.9050126666666667,0.0027055926620960236,-22.27631950378418
8000,16,-500.0,500,0.8986793333333334,0.0021188908722251654,-23.872665405273438
8398,17,-397.0,398,0.893638,0.0037755868397653103,-25.269765853881836
8898,18,-500.0,500,0.8873046666666666,0.0031311926431953907,-26.687185287475586
9398,19,-500.0,500,0.8809713333333333,0.003597092116251588,-28.043968200683594
9898,20,-500.0,500,0.874638,0.006365385837852955,-29.450828552246094
10259,21,-360.0,361,0.8700653333333334,0.0956353098154068,-31.075693130493164
10759,22,-500.0,500,0.8637319999999999,0.08600205928087234,-32.502777099609375
11254,23,-494.0,495,0.857462,0.12600308656692505,-32.78394317626953
11485,24,-230.0,231,0.854536,0.006887281313538551,-33.233787536621094
11977,25,-491.0,492,0.848304,0.005037439987063408,-34.403831481933594
12398,26,-420.0,421,0.8429713333333333,0.008335089311003685,-35.51875305175781
12898,27,-500.0,500,0.836638,0.009950464591383934,-36.4334602355957
13293,28,-394.0,395,0.8316346666666666,0.009729096665978432,-37.65929412841797
13704,29,-410.0,411,0.8264286666666667,0.0062927305698394775,-38.17279815673828
13973,30,-268.0,269,0.8230213333333334,0.014952713623642921,-38.713951110839844
14266,31,-292.0,293,0.81931,0.30095455050468445,-39.81314468383789
14766,32,-500.0,500,0.8129766666666667,0.276824951171875,-40.67291259765625
15033,33,-266.0,267,0.8095946666666667,0.015151802450418472,-41.15245819091797
15314,34,-280.0,281,0.8060353333333333,0.021028727293014526,-41.65900421142578
15602,35,-287.0,288,0.8023873333333333,0.01653209701180458,-42.29072952270508
16072,36,-469.0,470,0.796434,0.013141913339495659,-43.33256912231445
16386,37,-313.0,314,0.7924566666666667,0.017157336696982384,-43.536678314208984
16674,38,-287.0,288,0.7888086666666667,0.3155231773853302,-44.172882080078125
16959,39,-284.0,285,0.7851986666666666,0.020289890468120575,-44.70970153808594
17337,40,-377.0,378,0.7804106666666667,0.017686065286397934,-45.185577392578125
17837,41,-500.0,500,0.7740773333333333,0.3053205609321594,-46.134132385253906
18233,42,-395.0,396,0.7690613333333334,0.3389905095100403,-46.35821533203125
18589,43,-355.0,356,0.764552,0.02068917453289032,-47.54467010498047
18829,44,-239.0,240,0.761512,0.01783531904220581,-48.158355712890625
19224,45,-394.0,395,0.7565086666666667,0.023601427674293518,-47.97087097167969
19506,46,-281.0,282,0.7529366666666667,0.05856696516275406,-49.26753234863281
19875,47,-368.0,369,0.7482626666666667,0.3722635805606842,-49.10441589355469
20210,48,-334.0,335,0.7440193333333334,0.0372823067009449,-49.88642120361328
20442,49,-231.0,232,0.7410806666666667,0.02848977781832218,-49.69718551635742
20616,50,-173.0,174,0.7388766666666666,0.028315380215644836,-50.18431091308594
20869,51,-252.0,253,0.735672,0.30522775650024414,-49.87596893310547
21144,52,-274.0,275,0.7321886666666666,0.044528499245643616,-50.62220001220703
21516,53,-371.0,372,0.7274766666666667,0.35951951146125793,-51.440773010253906
21746,54,-229.0,230,0.7245633333333333,0.07696577161550522,-50.739173889160156
22047,55,-300.0,301,0.7207506666666667,0.3695947527885437,-51.643280029296875
22307,56,-259.0,260,0.7174573333333334,0.06457698345184326,-51.632415771484375
22596,57,-288.0,289,0.7137966666666666,0.369795560836792,-52.33147430419922
22775,58,-178.0,179,0.7115293333333333,0.2970401644706726,-52.1266975402832
22996,59,-220.0,221,0.70873,0.030935557559132576,-52.41130828857422
23240,60,-243.0,244,0.7056393333333333,0.3723432123661041,-52.498435974121094
23506,61,-265.0,266,0.70227,0.4018757939338684,-52.980201721191406
23724,62,-217.0,218,0.6995086666666667,0.06958615779876709,-53.003196716308594
23975,63,-250.0,251,0.6963293333333334,0.0950218066573143,-52.40825653076172
24214,64,-238.0,239,0.693302,0.0789099782705307,-54.31830978393555
24468,65,-253.0,254,0.6900846666666667,0.1070612445473671,-53.264732360839844
24632,66,-163.0,164,0.6880073333333333,0.0518772155046463,-55.22694396972656
24852,67,-219.0,220,0.6852206666666667,0.0698455423116684,-54.556610107421875
25202,68,-349.0,350,0.6807873333333334,0.6933265924453735,-53.3885498046875
25495,69,-292.0,293,0.677076,0.34795498847961426,-54.190101623535156
25693,70,-197.0,198,0.6745680000000001,0.11459086090326309,-53.49871063232422
25991,71,-297.0,298,0.6707933333333334,0.3512558937072754,-53.599815368652344
26178,72,-186.0,187,0.6684246666666667,0.1290028989315033,-54.223514556884766
26444,73,-265.0,266,0.6650553333333333,0.755733847618103,-54.0958251953125
26851,74,-406.0,407,0.6598999999999999,0.17488491535186768,-53.99884033203125
27070,75,-218.0,219,0.657126,0.2903847098350525,-53.16088104248047
27235,76,-164.0,165,0.655036,0.3290235698223114,-54.384986877441406
27735,77,-500.0,500,0.6487026666666666,0.3445090651512146,-50.787376403808594
27920,78,-184.0,185,0.6463593333333333,0.24948051571846008,-52.878170013427734
28073,79,-152.0,153,0.6444213333333333,0.4028169512748718,-51.31480407714844
28265,80,-191.0,192,0.6419893333333333,0.6212334632873535,-51.0316162109375
28541,81,-275.0,276,0.6384933333333334,0.4506753385066986,-51.79521942138672
28696,82,-154.0,155,0.63653,0.20157425105571747,-52.205955505371094
28927,83,-230.0,231,0.6336040000000001,0.24316531419754028,-51.12018966674805
29167,84,-239.0,240,0.630564,0.36644303798675537,-49.471160888671875
29425,85,-257.0,258,0.6272960000000001,0.3761557340621948,-51.79361343383789
29711,86,-285.0,286,0.6236733333333333,0.37091079354286194,-49.615692138671875
29928,87,-216.0,217,0.6209246666666667,0.2691735625267029,-52.20109558105469
30103,88,-174.0,175,0.618708,0.24177393317222595,-52.07522201538086
30363,89,-259.0,260,0.6154146666666667,0.3000507354736328,-51.17800521850586
30502,90,-138.0,139,0.6136539999999999,0.2932854890823364,-49.60912322998047
30644,91,-141.0,142,0.6118553333333333,0.38826894760131836,-51.3853645324707
30865,92,-220.0,221,0.609056,0.2713633179664612,-49.03887176513672
31087,93,-221.0,222,0.606244,0.5407264828681946,-49.066261291503906
31285,94,-197.0,198,0.603736,0.5170696973800659,-45.71881103515625
31447,95,-161.0,162,0.601684,0.3016810715198517,-49.55272674560547
31623,96,-175.0,176,0.5994546666666667,0.6000486612319946,-45.981407165527344
31795,97,-171.0,172,0.5972759999999999,0.2416917383670807,-49.33783721923828
32007,98,-211.0,212,0.5945906666666667,0.3437216877937317,-47.948455810546875
32150,99,-142.0,143,0.5927793333333333,0.33780160546302795,-50.2615966796875
32303,100,-152.0,153,0.5908413333333333,0.4484855830669403,-46.37364196777344
32452,101,-148.0,149,0.588954,0.32065463066101074,-48.73891067504883
32652,102,-199.0,200,0.5864206666666667,0.5757421255111694,-48.54237747192383
32816,103,-163.0,164,0.5843433333333333,0.2969726026058197,-48.31346893310547
32974,104,-157.0,158,0.5823419999999999,0.28949499130249023,-47.43408203125
33158,105,-183.0,184,0.5800113333333333,0.6278204321861267,-47.22676086425781
33306,106,-147.0,148,0.5781366666666667,0.38352447748184204,-46.454322814941406
33492,107,-185.0,186,0.5757806666666667,0.3370220959186554,-48.64811706542969
33641,108,-148.0,149,0.5738933333333334,0.3146913945674896,-45.29047393798828
33778,109,-136.0,137,0.5721579999999999,0.4697895348072052,-46.483123779296875
33963,110,-184.0,185,0.5698146666666666,0.41578081250190735,-46.374515533447266
34143,111,-179.0,180,0.5675346666666667,0.4753306806087494,-45.09901809692383
34315,112,-171.0,172,0.565356,0.4239642322063446,-43.67340087890625
34534,113,-218.0,219,0.5625819999999999,0.4608404040336609,-42.42414093017578
34717,114,-182.0,183,0.560264,0.4736500382423401,-45.0977783203125
34915,115,-197.0,198,0.5577559999999999,0.3581227660179138,-43.496498107910156
35070,116,-154.0,155,0.5557926666666666,0.46557894349098206,-45.00957489013672
35202,117,-131.0,132,0.5541206666666667,0.3998492956161499,-44.888797760009766
35372,118,-169.0,170,0.5519673333333333,0.4577540159225464,-44.360172271728516
35499,119,-126.0,127,0.5503586666666667,0.34597641229629517,-43.0428581237793
