global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
18,1,18.0,18,0.873828125,,
27,2,9.0,9,0.80703125,,
42,3,15.0,15,0.6957031250000001,0.4345005452632904,0.28546714782714844
69,4,27.0,27,0.49531250000000004,0.27624955773353577,0.4926868677139282
83,5,14.0,14,0.39140625000000007,0.1742161065340042,0.7438145875930786
94,6,11.0,11,0.30976562500000004,0.086217001080513,0.9055634140968323
103,7,9.0,9,0.24296875000000007,0.6112308502197266,0.9822770953178406
114,8,11.0,11,0.16132812500000004,0.47758859395980835,1.169987678527832
123,9,9.0,9,0.09453125000000007,0.3426613211631775,1.4414315223693848
133,10,10.0,10,0.05,0.2754272222518921,1.6494477987289429
143,11,10.0,10,0.05,0.20465916395187378,1.8339306116104126
152,12,9.0,9,0.05,0.11564122885465622,1.9214541912078857
162,13,10.0,10,0.05,0.0853167474269867,1.9509938955307007
172,14,10.0,10,0.05,0.23006539046764374,2.0848569869995117
183,15,11.0,11,0.05,0.10052302479743958,2.0480971336364746
193,16,10.0,10,0.05,0.12261437624692917,2.107754945755005
202,17,9.0,9,0.05,0.6227608919143677,2.031372547149658
212,18,10.0,10,0.05,0.5636647939682007,2.254741668701172
221,19,9.0,9,0.05,0.4371434450149536,2.4641542434692383
230,20,9.0,9,0.05,0.19642911851406097,2.6231746673583984
238,21,8.0,8,0.05,0.176457941532135,3.0181429386138916
248,22,10.0,10,0.05,0.16724377870559692,3.065049171447754
