global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
1307,56,15.0,15,0.9834573333333333,4.64940071105957,12.29583740234375,1307,643,"[4.567380905151367, 6.582480430603027]"
1326,57,19.0,19,0.9832166666666666,4.419224262237549,11.995521545410156,1326,650,"[2.5965847969055176, 2.323335886001587]"
1337,58,11.0,11,0.9830773333333334,4.613986968994141,11.500555992126465,1337,659,"[2.290670871734619, 2.1516199111938477]"
1356,59,19.0,19,0.9828366666666667,4.254421234130859,11.601970672607422,1356,669,"[2.925882339477539, 2.739042282104492]"
1371,60,15.0,15,0.9826466666666667,3.514174461364746,11.301158905029297,1371,675,"[2.374959945678711, 2.0422325134277344]"
1382,61,11.0,11,0.9825073333333333,3.5573792457580566,11.750409126281738,1382,683,"[2.090954542160034, 1.9188848733901978]"
1403,62,21.0,21,0.9822413333333333,3.81125807762146,11.351330757141113,1403,697,"[1.9806859493255615, 2.1756672859191895]"
1469,63,66.0,66,0.9814053333333334,4.569480895996094,12.176223754882812,1469,731,"[1.7935842275619507, 2.0525474548339844]"
1484,64,15.0,15,0.9812153333333333,5.203737258911133,11.041667938232422,1484,740,"[6.855864524841309, 5.3523149490356445]"
1500,65,16.0,16,0.9810126666666666,4.746767044067383,11.379718780517578,1500,748,"[2.4653449058532715, 2.1714301109313965]"
1511,66,11.0,11,0.9808733333333334,4.332454681396484,10.646740913391113,1511,755,"[1.969268560409546, 2.304331064224243]"
1538,67,27.0,27,0.9805313333333333,4.799015998840332,11.945379257202148,1538,768,"[2.3785367012023926, 1.6770884990692139]"
1548,68,10.0,10,0.9804046666666667,4.176750183105469,11.381621360778809,1548,770,"[2.2106547355651855, 2.3022730350494385]"
1570,69,22.0,22,0.980126,4.3595733642578125,12.746805191040039,1570,782,"[4.828222274780273, 3.0067129135131836]"
1625,70,55.0,55,0.9794293333333334,3.7412257194519043,11.341462135314941,1625,809,"[2.056187629699707, 1.9943286180496216]"
1654,71,29.0,29,0.979062,5.628720760345459,10.115797996520996,1654,824,"[2.544382095336914, 3.1713013648986816]"
1671,72,17.0,17,0.9788466666666666,4.2973551750183105,11.482166290283203,1671,831,"[3.2365009784698486, 4.381038188934326]"
1687,73,16.0,16,0.978644,3.589607000350952,11.64525032043457,1687,841,"[3.291097640991211, 1.9702156782150269]"
1699,74,12.0,12,0.978492,5.121013164520264,11.83549690246582,1699,849,"[2.8971381187438965, 2.078495979309082]"
1712,75,13.0,13,0.9783273333333333,4.426541805267334,11.824670791625977,1712,854,"[2.5630099773406982, 3.162886619567871]"
1749,76,37.0,37,0.9778586666666667,4.398095607757568,10.493867874145508,1749,869,"[3.260838031768799, 2.2617149353027344]"
1774,77,25.0,25,0.977542,4.194741249084473,11.968610763549805,1774,884,"[2.5453901290893555, 2.4724249839782715]"
1797,78,23.0,23,0.9772506666666667,3.725996971130371,11.788843154907227,1797,898,"[2.4253249168395996, 2.3138771057128906]"
1810,79,13.0,13,0.977086,4.590583324432373,11.962247848510742,1810,900,"[2.751345634460449, 2.227065086364746]"
1821,80,11.0,11,0.9769466666666666,3.8175292015075684,11.074629783630371,1821,904,"[2.827237129211426, 2.075888156890869]"
1869,81,48.0,48,0.9763386666666667,4.048902988433838,12.062704086303711,1869,926,"[3.0608415603637695, 2.8276946544647217]"
1893,82,24.0,24,0.9760346666666667,4.148749351501465,11.348737716674805,1893,934,"[2.5465621948242188, 1.7004852294921875]"
1917,83,24.0,24,0.9757306666666666,4.422173976898193,10.386063575744629,1917,946,"[3.170632839202881, 3.5260860919952393]"
1929,84,12.0,12,0.9755786666666667,4.119358062744141,10.739333152770996,1929,948,"[2.556880474090576, 1.5272159576416016]"
1945,85,16.0,16,0.975376,4.871234893798828,10.315204620361328,1945,955,"[2.492713451385498, 1.5310578346252441]"
1959,86,14.0,14,0.9751986666666667,3.2758030891418457,9.668495178222656,1959,965,"[5.222512245178223, 4.5741682052612305]"
1989,87,30.0,30,0.9748186666666667,5.204206466674805,11.435636520385742,1989,981,"[3.383242607116699, 5.173720359802246]"
2007,88,18.0,18,0.9745906666666667,4.741058349609375,11.848628997802734,2007,991,"[3.026369571685791, 5.536388397216797]"
2022,89,15.0,15,0.9744006666666667,4.605871200561523,11.667388916015625,2022,1001,"[2.4696459770202637, 4.702351093292236]"
2038,90,16.0,16,0.974198,4.472293376922607,12.142187118530273,2038,1006,"[2.0133159160614014, 1.5765365362167358]"
2059,91,21.0,21,0.973932,4.533762454986572,11.263243675231934,2059,1020,"[2.135406017303467, 4.292882919311523]"
2070,92,11.0,11,0.9737926666666666,3.538252353668213,10.24226188659668,2070,1023,"[2.088960647583008, 1.4149854183197021]"
2092,93,22.0,22,0.973514,3.80875301361084,11.636823654174805,2092,1036,"[1.7243578433990479, 4.039870262145996]"
2115,94,23.0,23,0.9732226666666667,4.186668395996094,10.003929138183594,2115,1048,"[1.4829522371292114, 3.627929925918579]"
2136,95,21.0,21,0.9729566666666667,5.078804969787598,12.418109893798828,2136,1057,"[1.7605342864990234, 1.5856248140335083]"
2151,96,15.0,15,0.9727666666666667,3.3872900009155273,9.746515274047852,2151,1064,"[2.5649478435516357, 1.632965087890625]"
2166,97,15.0,15,0.9725766666666666,3.559169292449951,10.051128387451172,2166,1070,"[1.6514455080032349, 1.5757267475128174]"
2184,98,18.0,18,0.9723486666666666,4.715651035308838,11.534378051757812,2184,1081,"[1.520042896270752, 2.884218215942383]"
2196,99,12.0,12,0.9721966666666667,5.11702823638916,10.677691459655762,2196,1089,"[1.5375783443450928, 2.4419188499450684]"
2207,100,11.0,11,0.9720573333333333,3.4768452644348145,10.216585159301758,2207,1092,"[1.4352495670318604, 1.5920113325119019]"
2224,101,17.0,17,0.971842,5.225690841674805,10.494911193847656,2224,1100,"[1.8363416194915771, 1.6684647798538208]"
2241,102,17.0,17,0.9716266666666666,3.516453266143799,10.898736953735352,2241,1110,"[1.660402774810791, 2.184464931488037]"
2253,103,12.0,12,0.9714746666666667,4.562027931213379,9.605823516845703,2253,1112,"[1.6234548091888428, 1.5437819957733154]"
2270,104,17.0,17,0.9712593333333334,4.070330619812012,10.849251747131348,2270,1120,"[1.4347676038742065, 1.4144377708435059]"
2290,105,20.0,20,0.971006,4.004767417907715,10.758196830749512,2290,1132,"[1.3845242261886597, 2.1709537506103516]"
2312,106,22.0,22,0.9707273333333334,4.651775360107422,10.310077667236328,2312,1145,"[1.6444534063339233, 1.876150131225586]"
2326,107,14.0,14,0.97055,4.4271392822265625,11.24074935913086,2326,1149,"[1.443706750869751, 1.3481630086898804]"
2342,108,16.0,16,0.9703473333333333,3.4676108360290527,10.787625312805176,2342,1160,"[1.429291009902954, 1.7941546440124512]"
2361,109,19.0,19,0.9701066666666667,3.3315539360046387,9.350906372070312,2361,1167,"[1.39726722240448, 1.275377631187439]"
2378,110,17.0,17,0.9698913333333333,3.678718090057373,10.764118194580078,2378,1175,"[3.208277702331543, 5.128781318664551]"
2393,111,15.0,15,0.9697013333333333,3.9398794174194336,9.743135452270508,2393,1179,"[1.4618479013442993, 1.2764313220977783]"
2504,112,111.0,111,0.9682953333333333,4.176247596740723,10.490832328796387,2504,1228,"[1.4768580198287964, 1.0988731384277344]"
2520,113,16.0,16,0.9680926666666667,4.925580024719238,12.587194442749023,2520,1233,"[1.5708644390106201, 1.30275297164917]"
2532,114,12.0,12,0.9679406666666667,5.408445358276367,11.526910781860352,2532,1236,"[1.447293758392334, 1.087336778640747]"
2548,115,16.0,16,0.967738,3.973297595977783,9.821603775024414,2548,1242,"[1.637683391571045, 1.7015178203582764]"
2581,116,33.0,33,0.96732,4.105385780334473,10.865826606750488,2581,1260,"[1.4451038837432861, 1.7207756042480469]"
2591,117,10.0,10,0.9671933333333333,3.436737060546875,10.791261672973633,2591,1269,"[1.5921947956085205, 1.9789378643035889]"
2602,118,11.0,11,0.967054,3.2261908054351807,11.953513145446777,2602,1279,"[1.454598307609558, 1.7524089813232422]"
2639,119,37.0,37,0.9665853333333333,5.495602607727051,11.552669525146484,2639,1298,"[3.9734244346618652, 3.0993003845214844]"
2670,120,31.0,31,0.9661926666666667,4.230156898498535,12.396936416625977,2670,1315,"[1.6241191625595093, 1.7813578844070435]"
2690,121,20.0,20,0.9659393333333334,3.9055330753326416,10.693050384521484,2690,1325,"[3.3037290573120117, 3.023017406463623]"
2740,122,50.0,50,0.965306,3.902153968811035,12.710722923278809,2740,1354,"[5.292126655578613, 7.526622295379639]"
2751,123,11.0,11,0.9651666666666666,3.2897205352783203,12.011301040649414,2751,1357,"[1.6309857368469238, 1.0879426002502441]"
2771,124,20.0,20,0.9649133333333333,3.6829283237457275,12.607653617858887,2771,1366,"[1.5501866340637207, 1.392824649810791]"
2784,125,13.0,13,0.9647486666666667,2.999481678009033,11.100077629089355,2784,1377,"[1.3867535591125488, 1.7672345638275146]"
2800,126,16.0,16,0.964546,4.094245910644531,12.284444808959961,2800,1386,"[1.56024169921875, 1.7926335334777832]"
2817,127,17.0,17,0.9643306666666667,4.331357002258301,11.479408264160156,2817,1394,"[2.1899077892303467, 2.116119384765625]"
2833,128,16.0,16,0.964128,4.382587909698486,12.965865135192871,2833,1406,"[1.333756685256958, 1.6337751150131226]"
2854,129,21.0,21,0.963862,4.5806684494018555,12.894904136657715,2854,1414,"[1.648486614227295, 1.1752572059631348]"
2876,130,22.0,22,0.9635833333333333,4.402899265289307,11.547685623168945,2876,1423,"[1.419432282447815, 1.1033897399902344]"
2891,131,15.0,15,0.9633933333333333,4.080187797546387,11.321428298950195,2891,1429,"[1.4733834266662598, 1.2951383590698242]"
2932,132,41.0,41,0.962874,3.3198392391204834,12.235109329223633,2932,1450,"[2.4009509086608887, 4.52658748626709]"
2953,133,21.0,21,0.962608,3.137350559234619,12.338667869567871,2953,1464,"[1.2707531452178955, 1.6447579860687256]"
2967,134,14.0,14,0.9624306666666667,3.374577760696411,11.172904968261719,2967,1473,"[1.8808214664459229, 2.0863544940948486]"
2985,135,18.0,18,0.9622026666666667,3.646528720855713,11.561422348022461,2985,1482,"[1.6732667684555054, 1.7254441976547241]"
3008,136,23.0,23,0.9619113333333333,4.2151408195495605,12.20134162902832,3008,1493,"[1.2606616020202637, 1.0]"
3028,137,20.0,20,0.961658,3.2862648963928223,11.505032539367676,3028,1503,"[2.730952501296997, 1.950444221496582]"
3055,138,27.0,27,0.961316,4.699239730834961,11.057183265686035,3055,1514,"[1.3259215354919434, 1.101961374282837]"
3069,139,14.0,14,0.9611386666666667,2.958719253540039,11.713247299194336,3069,1518,"[1.3607085943222046, 1.2690353393554688]"
3086,140,17.0,17,0.9609233333333334,2.9979615211486816,12.612677574157715,3086,1529,"[1.3356459140777588, 1.566490888595581]"
3140,141,54.0,54,0.9602393333333333,4.224046230316162,12.01137924194336,3140,1554,"[1.9052897691726685, 1.6784024238586426]"
3156,142,16.0,16,0.9600366666666666,3.857564926147461,11.341035842895508,3156,1562,"[1.7428828477859497, 1.706728219985962]"
3178,143,22.0,22,0.959758,3.7104952335357666,11.816569328308105,3178,1574,"[1.6275417804718018, 1.3005130290985107]"
3192,144,14.0,14,0.9595806666666666,3.3075766563415527,11.80094051361084,3192,1579,"[1.3189927339553833, 1.1565406322479248]"
3217,145,25.0,25,0.959264,3.6489298343658447,11.410868644714355,3217,1589,"[1.2002596855163574, 1.084301471710205]"
3240,146,23.0,23,0.9589726666666667,3.4942307472229004,12.784388542175293,3240,1598,"[1.1459174156188965, 1.0]"
3259,147,19.0,19,0.958732,3.991814613342285,12.702911376953125,3259,1608,"[1.6112244129180908, 1.4980107545852661]"
3273,148,14.0,14,0.9585546666666667,3.4634811878204346,11.819232940673828,3273,1617,"[1.3364907503128052, 1.1742559671401978]"
3330,149,57.0,57,0.9578326666666667,3.3137145042419434,12.719688415527344,3330,1645,"[2.2748594284057617, 1.4976089000701904]"
3365,150,35.0,35,0.9573893333333333,3.3622329235076904,11.051112174987793,3365,1659,"[1.3676084280014038, 1.0876353979110718]"
3380,151,15.0,15,0.9571993333333333,3.6679086685180664,12.245107650756836,3380,1668,"[1.3929178714752197, 1.1574287414550781]"
3414,152,34.0,34,0.9567686666666667,3.6441004276275635,12.2791166305542,3414,1686,"[1.434730052947998, 1.1483888626098633]"
3430,153,16.0,16,0.956566,3.440490961074829,11.446683883666992,3430,1698,"[1.3638920783996582, 1.299409031867981]"
3443,154,13.0,13,0.9564013333333333,4.034846305847168,12.469039916992188,3443,1702,"[1.1575062274932861, 1.0]"
3466,155,23.0,23,0.95611,4.165663719177246,11.126148223876953,3466,1714,"[1.3568035364151, 1.2980188131332397]"
3478,156,12.0,12,0.955958,3.2578725814819336,11.506327629089355,3478,1724,"[1.3545351028442383, 1.249515175819397]"
3500,157,22.0,22,0.9556793333333333,3.575068950653076,12.466663360595703,3500,1735,"[1.8785786628723145, 1.6219552755355835]"
3513,158,13.0,13,0.9555146666666666,4.063268184661865,11.913809776306152,3513,1743,"[1.887486457824707, 1.5905030965805054]"
3526,159,13.0,13,0.95535,3.8086750507354736,12.232378005981445,3526,1749,"[1.4605746269226074, 1.4137523174285889]"
3548,160,22.0,22,0.9550713333333334,3.9663126468658447,12.371976852416992,3548,1759,"[1.2630411386489868, 1.2889368534088135]"
3570,161,22.0,22,0.9547926666666666,3.483586549758911,10.807849884033203,3570,1768,"[1.4025323390960693, 1.1875492334365845]"
3587,162,17.0,17,0.9545773333333334,3.731750249862671,11.72500228881836,3587,1779,"[1.3258870840072632, 1.2090959548950195]"
3613,163,26.0,26,0.954248,3.9450724124908447,11.754217147827148,3613,1790,"[1.1830039024353027, 1.0939209461212158]"
3625,164,12.0,12,0.954096,3.0951552391052246,11.756607055664062,3625,1797,"[1.7242562770843506, 1.4261422157287598]"
3664,165,39.0,39,0.953602,3.674558401107788,11.78347396850586,3664,1819,"[2.0627431869506836, 2.466956853866577]"
3681,166,17.0,17,0.9533866666666667,2.647965908050537,10.62552261352539,3681,1828,"[2.8102078437805176, 3.39485502243042]"
3726,167,45.0,45,0.9528166666666666,3.651536464691162,11.953290939331055,3726,1851,"[1.4709959030151367, 1.0979658365249634]"
3747,168,21.0,21,0.9525506666666667,3.665764331817627,12.601731300354004,3747,1860,"[1.1919387578964233, 1.0908586978912354]"
3758,169,11.0,11,0.9524113333333333,4.139676094055176,11.969785690307617,3758,1868,"[1.3630046844482422, 1.0765130519866943]"
3778,170,20.0,20,0.952158,3.7835378646850586,10.543498039245605,3778,1877,"[1.2246344089508057, 1.4812372922897339]"
3788,171,10.0,10,0.9520313333333333,3.7351138591766357,10.621373176574707,3788,1879,"[0.9999999403953552, 1.088742733001709]"
3824,172,36.0,36,0.9515753333333333,4.403864860534668,10.84123706817627,3824,1897,"[1.6068055629730225, 1.091567873954773]"
3845,173,21.0,21,0.9513093333333333,3.5369739532470703,11.248268127441406,3845,1910,"[1.3029330968856812, 1.0786235332489014]"
3873,174,28.0,28,0.9509546666666666,3.701833724975586,11.38365364074707,3873,1922,"[3.8319249153137207, 9.215795516967773]"
3901,175,28.0,28,0.9506,4.138856410980225,11.567224502563477,3901,1938,"[1.227188229560852, 1.0831661224365234]"
3915,176,14.0,14,0.9504226666666666,3.5505571365356445,10.222975730895996,3915,1947,"[1.2890570163726807, 1.0820298194885254]"
3927,177,12.0,12,0.9502706666666667,3.666527271270752,11.298601150512695,3927,1950,"[1.505218505859375, 1.2677443027496338]"
3938,178,11.0,11,0.9501313333333333,3.5995664596557617,12.28873062133789,3938,1953,"[1.2721171379089355, 1.1540858745574951]"
3949,179,11.0,11,0.949992,3.7749717235565186,11.605379104614258,3949,1961,"[2.0160083770751953, 1.7130786180496216]"
3982,180,33.0,33,0.949574,3.257183074951172,10.80036735534668,3982,1977,"[1.1808688640594482, 1.0864267349243164]"
3998,181,16.0,16,0.9493713333333333,3.763604164123535,11.507452011108398,3998,1987,"[1.6409035921096802, 1.4053397178649902]"
4013,182,15.0,15,0.9491813333333333,3.441469430923462,10.725717544555664,4013,1997,"[1.2292721271514893, 1.0]"
4037,183,24.0,24,0.9488773333333334,4.303513526916504,11.195558547973633,4037,2007,"[1.530381202697754, 1.6203972101211548]"
4114,184,77.0,77,0.947902,4.3182878494262695,11.638646125793457,4114,2051,"[2.117588996887207, 1.8878931999206543]"
4134,185,20.0,20,0.9476486666666667,3.7454001903533936,13.035449981689453,4134,2061,"[1.6800528764724731, 1.5871275663375854]"
4170,186,36.0,36,0.9471926666666667,4.8038859367370605,11.849239349365234,4170,2080,"[1.681416392326355, 1.4553709030151367]"
4205,187,35.0,35,0.9467493333333333,3.960801362991333,12.135467529296875,4205,2096,"[1.3987199068069458, 1.1737768650054932]"
4216,188,11.0,11,0.94661,4.307275772094727,12.913769721984863,4216,2104,"[1.3051412105560303, 1.0]"
4227,189,11.0,11,0.9464706666666667,4.359757900238037,12.053191184997559,4227,2111,"[1.4410779476165771, 1.2955901622772217]"
4243,190,16.0,16,0.946268,3.88710355758667,11.995162010192871,4243,2121,"[1.4000658988952637, 1.082557201385498]"
4260,191,17.0,17,0.9460526666666667,3.3565926551818848,11.280776977539062,4260,2128,"[1.3651790618896484, 1.0839006900787354]"
4275,192,15.0,15,0.9458626666666666,3.585002899169922,11.235738754272461,4275,2136,"[1.209394931793213, 1.1128751039505005]"
4289,193,14.0,14,0.9456853333333334,3.7447381019592285,11.584195137023926,4289,2143,"[1.8089675903320312, 2.2000131607055664]"
4313,194,24.0,24,0.9453813333333333,4.319504737854004,12.62391185760498,4313,2156,"[1.843183159828186, 1.9837005138397217]"
4341,195,28.0,28,0.9450266666666667,3.710782289505005,10.722606658935547,4341,2170,"[1.3545055389404297, 1.083772897720337]"
4365,196,24.0,24,0.9447226666666667,4.813945293426514,12.33419418334961,4365,2180,"[1.5163229703903198, 1.470824956893921]"
4376,197,11.0,11,0.9445833333333333,3.566488742828369,11.00890064239502,4376,2186,"[1.4962437152862549, 1.3047881126403809]"
4417,198,41.0,41,0.944064,3.3170461654663086,11.481882095336914,4417,2204,"[3.0648856163024902, 4.597199440002441]"
4428,199,11.0,11,0.9439246666666666,4.15880012512207,11.93100357055664,4428,2205,"[1.301871418952942, 1.0]"
4440,200,12.0,12,0.9437726666666667,4.642733573913574,12.951507568359375,4440,2213,"[1.6594414710998535, 1.4978817701339722]"
4450,201,10.0,10,0.943646,2.61252760887146,10.453692436218262,4450,2215,"[1.4778622388839722, 1.3065913915634155]"
4478,202,28.0,28,0.9432913333333334,4.339126110076904,11.528816223144531,4478,2232,"[2.380857467651367, 2.0845131874084473]"
4489,203,11.0,11,0.943152,4.2754974365234375,11.962654113769531,4489,2239,"[1.0849027633666992, 1.1221747398376465]"
4520,204,31.0,31,0.9427593333333333,4.114444732666016,11.0059814453125,4520,2258,"[1.0953307151794434, 1.2780616283416748]"
4543,205,23.0,23,0.942468,3.3967342376708984,11.137468338012695,4543,2271,"[1.1774845123291016, 1.2017861604690552]"
4570,206,27.0,27,0.942126,3.5832526683807373,11.351390838623047,4570,2285,"[1.6276696920394897, 2.1844184398651123]"
4584,207,14.0,14,0.9419486666666667,3.228660821914673,11.735567092895508,4584,2289,"[1.370645523071289, 1.1861871480941772]"
4626,208,42.0,42,0.9414166666666667,3.546386241912842,11.414076805114746,4626,2311,"[1.2204840183258057, 1.3384641408920288]"
4648,209,22.0,22,0.941138,3.9557251930236816,12.308675765991211,4648,2324,"[1.8380563259124756, 1.41563081741333]"
4660,210,12.0,12,0.940986,3.2775332927703857,11.988736152648926,4660,2328,"[1.1802302598953247, 1.0825212001800537]"
4674,211,14.0,14,0.9408086666666666,3.849419116973877,11.604179382324219,4674,2332,"[1.292297124862671, 1.175764560699463]"
4695,212,21.0,21,0.9405426666666666,4.131373882293701,11.006734848022461,4695,2344,"[1.28794527053833, 1.0862069129943848]"
4722,213,27.0,27,0.9402006666666667,4.368968486785889,11.451696395874023,4722,2356,"[1.079958438873291, 1.1260919570922852]"
4749,214,27.0,27,0.9398586666666666,4.230862617492676,11.250947952270508,4749,2370,"[1.1664564609527588, 1.0686419010162354]"
4762,215,13.0,13,0.939694,4.6232709884643555,12.900382995605469,4762,2380,"[1.2621560096740723, 1.0]"
4775,216,13.0,13,0.9395293333333333,3.6244428157806396,11.112881660461426,4775,2385,"[1.2798210382461548, 1.0]"
4792,217,17.0,17,0.939314,4.456151008605957,11.866535186767578,4792,2395,"[1.1706318855285645, 1.0]"
4808,218,16.0,16,0.9391113333333333,4.842578411102295,12.31821060180664,4808,2403,"[1.435922622680664, 1.0947569608688354]"
4826,219,18.0,18,0.9388833333333333,3.8713173866271973,11.06130599975586,4826,2410,"[1.1658108234405518, 1.0]"
4840,220,14.0,14,0.938706,3.5878140926361084,11.6349515914917,4840,2419,"[1.20656418800354, 1.3006906509399414]"
4871,221,31.0,31,0.9383133333333333,2.6629953384399414,9.6035737991333,4871,2434,"[1.9790301322937012, 2.1768712997436523]"
4884,222,13.0,13,0.9381486666666666,3.7090742588043213,12.088111877441406,4884,2438,"[1.2218596935272217, 0.9999999403953552]"
4910,223,26.0,26,0.9378193333333333,4.132705211639404,10.359973907470703,4910,2450,"[1.1624224185943604, 1.0]"
4931,224,21.0,21,0.9375533333333333,3.3185763359069824,12.856653213500977,4931,2457,"[1.3097434043884277, 0.9999998807907104]"
4982,225,51.0,51,0.9369073333333333,2.7096874713897705,9.704561233520508,4982,2484,"[2.055528163909912, 3.1802096366882324]"
5002,226,20.0,20,0.936654,3.736168384552002,12.481964111328125,5002,2493,"[1.2800636291503906, 1.1648454666137695]"
5019,227,17.0,17,0.9364386666666666,4.12689733505249,11.414974212646484,5019,2505,"[1.396024465560913, 1.0901378393173218]"
5040,228,21.0,21,0.9361726666666667,4.04173469543457,12.131782531738281,5040,2513,"[1.4705737829208374, 1.2935458421707153]"
5059,229,19.0,19,0.935932,4.173840522766113,11.498732566833496,5059,2518,"[1.1691631078720093, 1.0]"
5078,230,19.0,19,0.9356913333333333,3.798191785812378,13.123886108398438,5078,2526,"[1.1640374660491943, 1.0]"
5095,231,17.0,17,0.935476,3.575908660888672,12.781805992126465,5095,2532,"[1.3035120964050293, 1.0]"
5128,232,33.0,33,0.935058,2.924257278442383,10.252431869506836,5128,2551,"[1.524647831916809, 1.1803886890411377]"
