global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
1114,actor,scheduled_batch_boundary,34,0,645,"[328, 317]",-0.002569940173998475,-5.112359576742165e-05,0.0037535023875534534
1114,critic,scheduled_batch_boundary,56,0,1058,,-0.0015868567861616611,0.00010973306780215353,0.0031581602524966
1557,critic,capacity_insert,75,0,1426,,-0.001785013359040022,0.00025440219906158745,0.005070707760751247
1716,critic,capacity_insert,150,0,1435,,-0.0009137023007497191,0.00040323601569980383,0.005293883383274078
1810,critic,capacity_insert,75,0,1454,,-0.0008021880057640374,0.0004494374734349549,0.005293883383274078
1875,critic,capacity_insert,75,0,1444,,-0.0007217639940790832,0.0005071362829767168,0.005793883465230465
1946,critic,capacity_insert,75,0,1440,,-0.000519897323101759,0.0005530562484636903,0.005793883465230465
2011,critic,capacity_insert,58,0,1447,,-0.0004999999073334038,0.0005919663817621768,0.0060707079246640205
2011,actor,scheduled_batch_boundary,51,0,966,"[503, 463]",-0.0030062408186495304,0.00021880074928048998,0.005733744241297245
2011,critic,scheduled_batch_boundary,71,0,1376,,-0.0004999996162950993,0.0006483104662038386,0.0060707079246640205
2155,critic,capacity_insert,71,0,1449,,-0.0004999995580874383,0.0006786681478843093,0.005827124696224928
2252,critic,capacity_insert,75,0,1471,,-0.0004999989178031683,0.0007056082831695676,0.005827124696224928
2313,critic,capacity_insert,75,0,1457,,-0.0004999932134523988,0.0007471037097275257,0.005827124696224928
2397,critic,capacity_insert,75,0,1466,,-0.0004999572993256152,0.0007825971115380526,0.006273971404880285
2484,critic,capacity_insert,75,0,1478,,-0.0004999988013878465,0.0008059534593485296,0.006273971404880285
2591,critic,capacity_insert,150,0,1435,,-0.00016887858510017395,0.0008907754090614617,0.006396399810910225
2708,critic,capacity_insert,75,0,1477,,-0.0004999988595955074,0.0008891164907254279,0.006396399810910225
2825,critic,capacity_insert,150,0,1444,,-3.4924596548080444e-10,0.0009491919772699475,0.006896399427205324
2910,critic,capacity_insert,75,0,1454,,-4.4883141526952386e-05,0.0009697785717435181,0.006896399427205324
3025,critic,capacity_insert,75,0,1494,,-0.0003113119164481759,0.0009757910738699138,0.007396399043500423
3025,actor,scheduled_batch_boundary,73,0,1383,"[695, 688]",-0.0031424739863723516,0.0004996177740395069,0.009118596091866493
3025,critic,scheduled_batch_boundary,49,0,1445,,0.0,0.0010101543739438057,0.007396399043500423
3128,critic,capacity_insert,75,0,1473,,-0.0004400585312396288,0.0010038207983598113,0.007896398194134235
3211,critic,capacity_insert,75,0,1481,,-0.000422770157456398,0.001037665642797947,0.008396396413445473
3279,actor,capacity_insert,75,0,1432,"[713, 719]",-0.0024013167712837458,0.0006511413957923651,0.008610108867287636
3279,critic,capacity_insert,75,0,1474,,-1.5599653124809265e-08,0.0010695786913856864,0.008396396413445473
3369,critic,capacity_insert,75,0,1489,,-3.7834979593753815e-09,0.0010777314892038703,0.007896407507359982
3450,actor,capacity_insert,75,0,1431,"[701, 730]",-0.001890525221824646,0.0007986233686096966,0.009349613450467587
3450,critic,capacity_insert,75,0,1495,,-1.4553079381585121e-05,0.0010977068450301886,0.007512570358812809
3532,critic,capacity_insert,101,0,1476,,0.0,0.001137008424848318,0.008012570440769196
3643,actor,capacity_insert,75,0,1441,"[717, 724]",-0.0015872899675741792,0.0009248314308933914,0.008644509129226208
3643,critic,capacity_insert,105,0,1482,,0.0,0.001149957301095128,0.008512569591403008
3774,actor,capacity_insert,75,0,1453,"[722, 731]",-0.0011037979274988174,0.000995744951069355,0.008705416694283485
3774,critic,capacity_insert,75,38,1500,,0.0,0.001140252803452313,0.008012570440769196
3863,critic,capacity_insert,66,23,1500,,0.0,0.0011636404087767005,0.008012570440769196
3970,actor,capacity_insert,75,0,1471,"[738, 733]",-0.0009693643660284579,0.0010644391877576709,0.008959327824413776
3970,critic,capacity_insert,71,36,1500,,0.0,0.0011763203656300902,0.008012570440769196
4120,actor,capacity_insert,150,0,1429,"[719, 710]",-0.000499832327477634,0.0011919928947463632,0.008905035443603992
4120,critic,capacity_insert,95,55,1500,,0.0,0.00119885359890759,0.008512569591403008
4120,actor,scheduled_batch_boundary,72,0,1357,"[681, 676]",-0.000369285378837958,0.0012790352338925004,0.008905035443603992
4294,critic,capacity_insert,93,81,1500,,0.0,0.0012297100620344281,0.008012569509446621
4375,actor,capacity_insert,75,0,1450,"[721, 729]",-0.0006973933195695281,0.0012653808807954192,0.008791523985564709
4375,critic,capacity_insert,72,9,1500,,0.0,0.0012417954858392477,0.008012569509446621
4467,critic,capacity_insert,57,35,1500,,0.0,0.0012603517388924956,0.008012569509446621
4543,actor,capacity_insert,75,0,1446,"[713, 733]",-0.0006372988573275506,0.0013181627728044987,0.00925266183912754
4543,critic,capacity_insert,63,13,1500,,0.0,0.0012857584515586495,0.008012569509446621
4645,actor,capacity_insert,75,0,1426,"[699, 727]",-0.00044458822230808437,0.0013670389307662845,0.009195934049785137
4645,critic,capacity_insert,74,28,1500,,0.0,0.0012993450509384274,0.008438715711236
4709,critic,capacity_insert,59,5,1500,,0.0,0.0013152064057067037,0.008512569591403008
4786,critic,capacity_insert,56,21,1500,,0.0,0.0013337534619495273,0.008012574166059494
4879,actor,capacity_insert,75,0,1427,"[702, 725]",-0.0006574916187673807,0.0014253038680180907,0.009290453046560287
4879,critic,capacity_insert,54,39,1500,,0.0,0.0013507282128557563,0.008012574166059494
4963,critic,capacity_insert,76,8,1500,,0.0,0.0013858070597052574,0.008012574166059494
5049,actor,capacity_insert,75,0,1430,"[712, 718]",-0.0005129374912939966,0.001491621369495988,0.010026777163147926
5049,critic,capacity_insert,73,13,1500,,0.0,0.001394869526848197,0.008012574166059494
5049,actor,scheduled_batch_boundary,72,0,1358,"[680, 678]",-0.0003426701296120882,0.001591359730809927,0.010026777163147926
5210,critic,capacity_insert,106,55,1500,,0.0,0.001405988703481853,0.008438715711236
5306,actor,capacity_insert,75,0,1444,"[731, 713]",-0.0005966291064396501,0.0015320302918553352,0.010861502029001713
5306,critic,capacity_insert,73,23,1500,,0.0,0.001433560042642057,0.008938715793192387
5423,actor,capacity_insert,75,0,1434,"[720, 714]",-0.0003507903020363301,0.0015729937003925443,0.011361006647348404
5423,critic,capacity_insert,95,22,1500,,0.0,0.001444141729734838,0.008438715711236
5525,critic,capacity_insert,63,39,1500,,0.0,0.001458045793697238,0.008438715711236
5613,actor,capacity_insert,75,0,1456,"[723, 733]",-0.0003271732130087912,0.0015999309252947569,0.01073086354881525
5613,critic,capacity_insert,50,38,1500,,0.0,0.0014779348857700825,0.008938714861869812
5695,critic,capacity_insert,70,12,1500,,0.0,0.0015036958502605557,0.00943871308118105
5856,actor,capacity_insert,150,0,1456,"[730, 726]",-8.928621355153155e-06,0.0016704906011000276,0.011038489639759064
5856,critic,capacity_insert,99,62,1500,,0.0,0.0015238822670653462,0.009938713163137436
5940,critic,capacity_insert,51,33,1500,,0.0,0.0015387082239612937,0.009938713163137436
6020,actor,capacity_insert,75,0,1435,"[715, 720]",-0.0001648271718295291,0.0017156823305413127,0.011361205019056797
6020,critic,capacity_insert,45,35,1500,,0.0,0.0015675619943067431,0.010438704863190651
6020,actor,scheduled_batch_boundary,21,0,1414,"[705, 709]",0.0,0.0017419812502339482,0.011361205019056797
6118,critic,capacity_insert,64,34,1500,,0.0,0.0015863016014918685,0.010438704863190651
6239,actor,capacity_insert,75,0,1469,"[724, 745]",-0.00016183083062060177,0.0017080225516110659,0.010797262191772461
6239,critic,capacity_insert,57,64,1500,,0.0,0.0016134903999045491,0.010938704013824463
6423,actor,capacity_insert,93,19,1500,"[741, 759]",0.0,0.0016872347332537174,0.011297137476503849
6423,critic,capacity_insert,98,86,1500,,0.0,0.0016427031951025128,0.011438703164458275
6524,actor,capacity_insert,37,5,1500,"[746, 754]",0.0,0.0016935503808781505,0.01179700717329979
6524,critic,capacity_insert,54,47,1500,,0.0,0.0016579388175159693,0.011438703164458275
6629,actor,capacity_insert,33,21,1500,"[750, 750]",0.0,0.0017121380660682917,0.011729049496352673
6629,critic,capacity_insert,46,58,1500,,0.0,0.0016799456207081676,0.010938705876469612
6690,actor,capacity_insert,29,0,1488,"[737, 751]",0.0,0.001727583585307002,0.011661430820822716
6690,critic,capacity_insert,42,19,1500,,0.0,0.0016870445106178522,0.010938705876469612
6822,actor,capacity_insert,64,6,1500,"[742, 758]",0.0,0.0017182199517264962,0.011593679897487164
6822,critic,capacity_insert,54,78,1500,,0.0,0.0017032157629728317,0.010938705876469612
6895,actor,capacity_insert,40,0,1471,"[724, 747]",0.0,0.001760546350851655,0.01109372079372406
6895,critic,capacity_insert,56,17,1500,,0.0,0.001735385856591165,0.010938705876469612
6991,actor,capacity_insert,51,0,1470,"[726, 744]",0.0,0.0017771176062524319,0.011028189212083817
6991,critic,capacity_insert,50,46,1500,,0.0,0.0017547323368489742,0.011375746689736843
7150,actor,capacity_insert,68,13,1500,"[750, 750]",0.0,0.0017646437045186758,0.01096295565366745
7150,critic,capacity_insert,93,66,1500,,0.0,0.0017886280547827482,0.011375746689736843
7226,actor,capacity_insert,25,10,1500,"[744, 756]",0.0,0.0017835610779002309,0.010463442653417587
7226,critic,capacity_insert,42,34,1500,,0.0,0.001801071222871542,0.011375746689736843
7336,actor,capacity_insert,54,12,1500,"[752, 748]",0.0,0.0018071505473926663,0.009964034892618656
7336,critic,capacity_insert,53,57,1500,,0.0,0.0018178477184846997,0.011875740252435207
7426,actor,capacity_insert,36,5,1500,"[754, 746]",0.0,0.0018191045382991433,0.009464296512305737
7426,critic,capacity_insert,61,29,1500,,0.0,0.0018321005627512932,0.01137574017047882
7509,actor,capacity_insert,17,29,1500,"[759, 741]",0.0,0.001830437802709639,0.00996393896639347
7509,critic,capacity_insert,45,38,1500,,0.0,0.0018477417761459947,0.011875739321112633
7641,actor,capacity_insert,62,21,1500,"[759, 741]",0.0,0.0018484130268916488,0.010463841259479523
