global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.0054190144233871255,129.7725130558014,1.0928674582391977,0.005652404416468926,0.061572265625,1.029964676592499,-16.15403938293457,2.2173404693603516,-16.227611541748047,-0.0019470453262329102
4096,2,2048,0.000295904,2048,64,320,10,False,-0.0063665969806606885,127.96309106349945,1.08511382676661,0.004044685058761388,0.0373046875,1.0318960194010287,-16.03638458251953,2.2387571334838867,-16.608837127685547,0.08794474601745605
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.006730934270308353,124.1116506099701,1.0615876991301776,0.006576212772051804,0.077001953125,1.0838306567166,-15.753677368164062,2.488339900970459,-16.980579376220703,0.13448846340179443
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.00823349028796656,118.42873859405518,1.0484458412975073,0.0038092837465228515,0.040869140625,1.0860619034152479,-15.29338264465332,2.9912209510803223,-17.158113479614258,0.14737099409103394
10240,5,8192,0.000283616,2048,64,320,10,False,-0.007703898847830714,116.49403727054596,1.0225546589121222,0.004935634537832812,0.0568359375,1.2203036810271441,-15.157173156738281,3.0291237831115723,-17.604507446289062,0.19073349237442017
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.0076723626552848145,112.82010200023652,0.9847006501629949,0.006840575861860998,0.07763671875,1.1747681571170687,-14.874433517456055,3.194861650466919,-17.795974731445312,0.22139114141464233
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.00680068968940759,109.61436820030212,0.954015913978219,0.00397188279312104,0.04140625,1.4775638225488366,-14.60886001586914,3.3934004306793213,-18.042930603027344,0.2413100004196167
16384,8,14336,0.000271328,2048,64,320,10,False,-0.002909550726326415,103.97211337089539,0.9128196651116014,0.002592616915353574,0.01611328125,1.4572922899387777,-14.134910583496094,3.6989500522613525,-18.108449935913086,0.2541189193725586
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.00814641309698345,100.56116874217987,0.9361090570688247,0.005735159461619332,0.06611328125,1.789313664380461,-13.855291366577148,3.816723108291626,-18.296119689941406,0.28168606758117676
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.006223644301644527,103.34460604190826,0.8689602188766002,0.003759657297632657,0.037939453125,1.708685922017321,-14.127154350280762,3.5545811653137207,-18.75336456298828,0.32149410247802734
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.00422408916929271,97.26303250789643,0.8642806699499488,0.004632289469009265,0.044140625,1.8444695187732578,-13.600785255432129,3.853766679763794,-18.862321853637695,0.337476909160614
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.00554850650660228,92.16456773281098,0.8378684373572469,0.003240431330050342,0.02607421875,2.083869676897302,-13.120159149169922,4.161208629608154,-18.855072021484375,0.31931352615356445
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.0030685793586599174,93.83257505893707,0.8208642115816474,0.0016880546812899412,0.013916015625,2.4011428103316574,-13.256196975708008,4.134938716888428,-19.37140655517578,0.2777307629585266
