global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.008024195658072131,130.8859864473343,1.0909083787351848,0.007830275941523723,0.12939453125,1.1256515288259834,-16.21906089782715,2.2461774349212646,-15.905563354492188,-0.009869217872619629
4096,2,2048,0.000295904,2048,64,320,10,False,-0.005044380704930518,129.11444234848022,1.0757316581904888,0.005411707508028485,0.051708984375,1.0368654950521887,-16.111783981323242,2.220085382461548,-16.407922744750977,-0.0032285451889038086
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.007565117219928652,126.57290234565735,1.0644385766237974,0.007500890907249413,0.10732421875,0.9348262079758569,-15.957775115966797,2.1805834770202637,-17.209156036376953,-0.027136564254760742
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.0010993484960636125,124.20585246086121,1.0540794149041175,0.002580585255054757,0.01083984375,0.9146963038947433,-15.809587478637695,2.163942337036133,-17.968402862548828,-0.02221834659576416
10240,5,8192,0.000283616,2048,64,320,10,False,-0.0036680876008176712,122.05487718582154,1.0654066562652589,0.005079693053266965,0.04384765625,0.9168049202300608,-15.676840782165527,2.12410306930542,-18.681074142456055,-0.015991806983947754
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.0034079922799719496,119.36753695011139,1.0601959627121686,0.006704771463409998,0.04052734375,0.9606702926335856,-15.502176284790039,2.125471830368042,-19.538211822509766,-0.0025055408477783203
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.0016491095855599269,116.75624966621399,1.0572684187442065,0.004044092376716435,0.019384765625,0.9828794176690281,-15.334156036376953,2.1002774238586426,-20.410551071166992,0.004331648349761963
16384,8,14336,0.000271328,2048,64,320,10,False,-0.005108216890948825,114.46417570114136,1.0172222005203366,0.010479849923285656,0.090283203125,0.9756512493360787,-15.18582534790039,2.073117733001709,-21.173011779785156,0.01160341501235962
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.007199078817211557,111.57065703868867,1.0238076847046613,0.004380757003673352,0.037255859375,1.0510053304256872,-14.993241310119629,2.06052827835083,-22.106853485107422,0.05637657642364502
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.002686588856158778,109.62338747978211,1.0187592102214693,0.0045201497414382175,0.037841796875,1.1157708609011023,-14.866024017333984,2.0244972705841064,-22.851085662841797,0.0344465970993042
