global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
1983,91,38.0,38,0.9874473333333333,3.5025410652160645,11.269327163696289,1983,978,"[1.4344645738601685, 1.837357521057129]"
2022,92,39.0,39,0.9872003333333333,4.269636154174805,11.997154235839844,2022,997,"[1.6494746208190918, 1.1699737310409546]"
2072,93,50.0,50,0.9868836666666667,4.364353179931641,10.99811840057373,2072,1024,"[1.3691458702087402, 1.8603919744491577]"
2093,94,21.0,21,0.9867506666666667,4.4407572746276855,12.099992752075195,2093,1036,"[1.5120303630828857, 2.381356716156006]"
2123,95,30.0,30,0.9865606666666666,4.65125036239624,12.122249603271484,2123,1049,"[1.7928698062896729, 1.9129586219787598]"
2142,96,19.0,19,0.9864403333333334,4.107282638549805,11.963672637939453,2142,1057,"[1.8089567422866821, 1.5954501628875732]"
2164,97,22.0,22,0.986301,4.991913318634033,12.252847671508789,2164,1071,"[1.3015987873077393, 1.832075595855713]"
2187,98,23.0,23,0.9861553333333334,4.62264347076416,11.8330078125,2187,1082,"[4.770829677581787, 11.14394474029541]"
2208,99,21.0,21,0.9860223333333333,4.413217067718506,12.053753852844238,2208,1092,"[2.3698666095733643, 1.6189913749694824]"
2230,100,22.0,22,0.985883,4.462348461151123,11.389179229736328,2230,1103,"[2.3039779663085938, 3.5287837982177734]"
2246,101,16.0,16,0.9857816666666667,3.8430185317993164,10.845159530639648,2246,1109,"[1.8264191150665283, 1.462902307510376]"
2269,102,23.0,23,0.985636,3.9453420639038086,10.219572067260742,2269,1123,"[1.6393156051635742, 1.8529940843582153]"
2312,103,43.0,43,0.9853636666666666,3.5342912673950195,10.200654983520508,2312,1144,"[1.6394851207733154, 1.381115198135376]"
2334,104,22.0,22,0.9852243333333334,4.2476806640625,12.629698753356934,2334,1156,"[1.6711950302124023, 2.111314296722412]"
2363,105,29.0,29,0.9850406666666667,3.9169085025787354,11.073715209960938,2363,1171,"[1.630713939666748, 1.6139206886291504]"
2374,106,11.0,11,0.984971,3.9352288246154785,11.378154754638672,2374,1173,"[1.4512344598770142, 1.6646058559417725]"
2406,107,32.0,32,0.9847683333333334,4.495477676391602,11.72072982788086,2406,1188,"[1.7889459133148193, 1.7378215789794922]"
2428,108,22.0,22,0.984629,3.1068108081817627,10.769628524780273,2428,1199,"[2.7804183959960938, 3.3944668769836426]"
2476,109,48.0,48,0.984325,4.157646656036377,11.453657150268555,2476,1218,"[1.8799539804458618, 1.7670446634292603]"
2500,110,24.0,24,0.984173,4.436095237731934,12.412580490112305,2500,1226,"[1.5372817516326904, 1.6279873847961426]"
2514,111,14.0,14,0.9840843333333333,3.0189554691314697,11.402337074279785,2514,1230,"[1.4297642707824707, 1.514163613319397]"
2533,112,19.0,19,0.983964,3.7874550819396973,11.975788116455078,2533,1238,"[1.6271480321884155, 1.6362775564193726]"
2557,113,24.0,24,0.983812,4.455878734588623,11.16952133178711,2557,1252,"[1.3908690214157104, 1.3175902366638184]"
2568,114,11.0,11,0.9837423333333334,4.190898895263672,11.36423110961914,2568,1262,"[1.68368661403656, 1.8136783838272095]"
2578,115,10.0,10,0.983679,4.925654888153076,11.216272354125977,2578,1271,"[1.431562900543213, 1.5610129833221436]"
2610,116,32.0,32,0.9834763333333333,4.171394348144531,13.108688354492188,2610,1286,"[1.630753517150879, 1.257564902305603]"
2625,117,15.0,15,0.9833813333333333,4.032930374145508,11.840675354003906,2625,1294,"[2.2247633934020996, 2.9090030193328857]"
2648,118,23.0,23,0.9832356666666666,3.8771188259124756,10.975276947021484,2648,1307,"[1.6267585754394531, 1.4263427257537842]"
2664,119,16.0,16,0.9831343333333333,3.541672706604004,10.799671173095703,2664,1314,"[1.2638921737670898, 1.3405795097351074]"
2688,120,24.0,24,0.9829823333333333,3.1268534660339355,10.986333847045898,2688,1328,"[1.4934778213500977, 1.3001110553741455]"
2699,121,11.0,11,0.9829126666666667,3.2153217792510986,11.865242004394531,2699,1336,"[1.4453668594360352, 1.4024888277053833]"
2714,122,15.0,15,0.9828176666666667,3.276991844177246,11.31997299194336,2714,1343,"[1.6558318138122559, 1.6232707500457764]"
2728,123,14.0,14,0.982729,4.2759690284729,10.732338905334473,2728,1347,"[1.584196925163269, 1.501481056213379]"
2757,124,29.0,29,0.9825453333333334,3.9342660903930664,11.216646194458008,2757,1366,"[1.2532484531402588, 1.6135581731796265]"
2785,125,28.0,28,0.982368,3.26420259475708,10.736810684204102,2785,1381,"[1.2733914852142334, 1.3090386390686035]"
2802,126,17.0,17,0.9822603333333333,4.337973117828369,10.999560356140137,2802,1394,"[1.177037000656128, 1.6170663833618164]"
2816,127,14.0,14,0.9821716666666667,3.8495101928710938,11.988870620727539,2816,1398,"[1.564328908920288, 1.3646652698516846]"
2852,128,36.0,36,0.9819436666666667,4.311272144317627,10.683869361877441,2852,1415,"[1.680192470550537, 1.3209404945373535]"
2873,129,21.0,21,0.9818106666666666,4.592265605926514,12.722074508666992,2873,1424,"[1.4649094343185425, 1.1856575012207031]"
2892,130,19.0,19,0.9816903333333333,3.9051947593688965,12.173190116882324,2892,1436,"[1.4666950702667236, 1.6202764511108398]"
2906,131,14.0,14,0.9816016666666667,3.8505122661590576,11.168240547180176,2906,1442,"[1.5894379615783691, 1.1701245307922363]"
2919,132,13.0,13,0.9815193333333333,3.7264585494995117,10.405531883239746,2919,1452,"[1.5583679676055908, 1.3632967472076416]"
2936,133,17.0,17,0.9814116666666667,3.4548263549804688,11.507102012634277,2936,1463,"[1.289682149887085, 1.4146976470947266]"
2959,134,23.0,23,0.981266,4.337114334106445,11.737008094787598,2959,1474,"[2.2764735221862793, 1.9015661478042603]"
2993,135,34.0,34,0.9810506666666666,4.363794326782227,10.894542694091797,2993,1490,"[1.4956868886947632, 1.288033366203308]"
3023,136,30.0,30,0.9808606666666667,3.8164374828338623,11.953766822814941,3023,1502,"[1.4361279010772705, 1.4632397890090942]"
3038,137,15.0,15,0.9807656666666666,3.526510238647461,11.330282211303711,3038,1507,"[1.7302488088607788, 1.7057502269744873]"
3054,138,16.0,16,0.9806643333333334,3.3234095573425293,11.921952247619629,3054,1517,"[1.6391676664352417, 1.681994915008545]"
3087,139,33.0,33,0.9804553333333333,3.1961522102355957,11.777109146118164,3087,1532,"[1.578849196434021, 1.596370816230774]"
3121,140,34.0,34,0.98024,3.146388530731201,10.103304862976074,3121,1550,"[1.498319149017334, 1.1922073364257812]"
3148,141,27.0,27,0.980069,3.24527645111084,10.442808151245117,3148,1564,"[2.4776077270507812, 1.7120976448059082]"
3160,142,12.0,12,0.979993,3.4212608337402344,11.643732070922852,3160,1568,"[1.3762028217315674, 1.6734251976013184]"
3178,143,18.0,18,0.979879,3.465540647506714,11.245965003967285,3178,1575,"[1.3010144233703613, 1.4819309711456299]"
3194,144,16.0,16,0.9797776666666667,3.845329999923706,12.27029037475586,3194,1581,"[1.4961801767349243, 1.463215947151184]"
3231,145,37.0,37,0.9795433333333333,3.0471324920654297,11.20767879486084,3231,1600,"[1.177245855331421, 1.4318273067474365]"
3254,146,23.0,23,0.9793976666666666,3.588505983352661,11.789457321166992,3254,1613,"[1.1738157272338867, 1.2435362339019775]"
3278,147,24.0,24,0.9792456666666667,4.173275470733643,11.086520195007324,3278,1626,"[2.054142713546753, 1.864673376083374]"
3299,148,21.0,21,0.9791126666666666,3.7542614936828613,11.267221450805664,3299,1634,"[1.156754493713379, 1.4671895503997803]"
3311,149,12.0,12,0.9790366666666667,3.347743511199951,11.527933120727539,3311,1640,"[3.882068395614624, 2.7759757041931152]"
3334,150,23.0,23,0.978891,3.1807913780212402,10.595662117004395,3334,1648,"[1.2588975429534912, 1.594541311264038]"
3352,151,18.0,18,0.978777,3.362623691558838,11.560543060302734,3352,1659,"[1.7786635160446167, 1.9712674617767334]"
3366,152,14.0,14,0.9786883333333334,3.5181915760040283,10.83146858215332,3366,1665,"[1.6124422550201416, 1.4907147884368896]"
3382,153,16.0,16,0.978587,3.67807936668396,10.309165954589844,3382,1674,"[1.4242010116577148, 1.585988998413086]"
3396,154,14.0,14,0.9784983333333334,2.7576489448547363,10.46472454071045,3396,1685,"[1.5722956657409668, 1.3561872243881226]"
3410,155,14.0,14,0.9784096666666666,3.6148715019226074,11.014430046081543,3410,1690,"[1.3642778396606445, 1.9123674631118774]"
3441,156,31.0,31,0.9782133333333334,3.5279953479766846,11.125519752502441,3441,1710,"[1.3105438947677612, 1.17622971534729]"
3560,157,119.0,119,0.9774596666666666,2.2850539684295654,10.64217758178711,3560,1769,"[1.2770559787750244, 1.171675682067871]"
3573,158,13.0,13,0.9773773333333333,4.27808952331543,12.69502067565918,3573,1773,"[1.464911699295044, 1.6650606393814087]"
3593,159,20.0,20,0.9772506666666667,3.6331825256347656,11.639925956726074,3593,1784,"[2.0690417289733887, 2.3862385749816895]"
3620,160,27.0,27,0.9770796666666667,3.367133617401123,11.952342987060547,3620,1800,"[1.517717957496643, 1.303160548210144]"
3638,161,18.0,18,0.9769656666666666,4.03408670425415,11.560795783996582,3638,1810,"[5.280985355377197, 12.571229934692383]"
3670,162,32.0,32,0.976763,3.7086400985717773,11.951690673828125,3670,1827,"[6.153478145599365, 3.1840388774871826]"
3703,163,33.0,33,0.976554,3.3054327964782715,12.297988891601562,3703,1842,"[2.689419746398926, 2.3752384185791016]"
3721,164,18.0,18,0.97644,3.2731990814208984,11.878334045410156,3721,1852,"[1.4701043367385864, 1.3796266317367554]"
3747,165,26.0,26,0.9762753333333334,4.212438583374023,12.580821990966797,3747,1862,"[1.0, 1.388744592666626]"
3761,166,14.0,14,0.9761866666666666,3.890373468399048,11.848188400268555,3761,1872,"[1.2918248176574707, 1.2771632671356201]"
3773,167,12.0,12,0.9761106666666667,3.506859302520752,11.332849502563477,3773,1876,"[1.6210964918136597, 1.7792803049087524]"
3787,168,14.0,14,0.976022,3.460705041885376,13.153474807739258,3787,1886,"[1.3904035091400146, 1.1664365530014038]"
3831,169,44.0,44,0.9757433333333333,4.29514741897583,12.865653991699219,3831,1909,"[4.88930606842041, 2.6905226707458496]"
3857,170,26.0,26,0.9755786666666667,4.005062103271484,12.377887725830078,3857,1923,"[1.4968366622924805, 1.2790758609771729]"
3871,171,14.0,14,0.97549,3.4160022735595703,12.551162719726562,3871,1930,"[4.663815975189209, 12.107612609863281]"
3886,172,15.0,15,0.975395,3.305072784423828,12.208351135253906,3886,1934,"[1.419933557510376, 1.598508596420288]"
3910,173,24.0,24,0.975243,3.4343690872192383,12.141462326049805,3910,1947,"[1.9861080646514893, 7.187015533447266]"
3945,174,35.0,35,0.9750213333333333,3.0524587631225586,12.474543571472168,3945,1965,"[1.3857872486114502, 1.1769895553588867]"
3959,175,14.0,14,0.9749326666666667,3.425539016723633,12.159238815307617,3959,1976,"[1.5978078842163086, 1.553689956665039]"
3989,176,30.0,30,0.9747426666666666,3.702052593231201,12.24985122680664,3989,1989,"[1.1216198205947876, 1.2535420656204224]"
4023,177,34.0,34,0.9745273333333333,3.4374866485595703,12.592914581298828,4023,2006,"[1.2632328271865845, 1.2669422626495361]"
4045,178,22.0,22,0.974388,5.063231468200684,13.21572494506836,4045,2020,"[1.2591497898101807, 1.156923532485962]"
4058,179,13.0,13,0.9743056666666666,4.128364562988281,13.22994327545166,4058,2028,"[1.637130618095398, 1.416398525238037]"
4073,180,15.0,15,0.9742106666666667,4.549205780029297,12.429085731506348,4073,2035,"[2.060920238494873, 2.7990498542785645]"
4087,181,14.0,14,0.974122,2.656797409057617,12.332207679748535,4087,2042,"[2.2707552909851074, 1.729257583618164]"
4111,182,24.0,24,0.97397,4.014555931091309,12.127742767333984,4111,2054,"[8.467275619506836, 13.97762680053711]"
4134,183,23.0,23,0.9738243333333333,2.897350311279297,11.040864944458008,4134,2066,"[1.7056517601013184, 2.6769022941589355]"
4162,184,28.0,28,0.973647,3.669194221496582,12.259050369262695,4162,2077,"[1.2595913410186768, 1.086553692817688]"
4195,185,33.0,33,0.973438,3.730247974395752,13.493656158447266,4195,2090,"[1.0908935070037842, 1.0755503177642822]"
4252,186,57.0,57,0.973077,3.7300262451171875,13.04433822631836,4252,2120,"[1.1037969589233398, 1.338911533355713]"
4274,187,22.0,22,0.9729376666666667,3.6752142906188965,12.70248794555664,4274,2130,"[1.3010609149932861, 1.1670249700546265]"
4304,188,30.0,30,0.9727476666666667,4.869307518005371,12.497907638549805,4304,2143,"[1.1849613189697266, 1.0758510828018188]"
4316,189,12.0,12,0.9726716666666667,3.6376051902770996,12.275520324707031,4316,2152,"[1.2942190170288086, 1.4667664766311646]"
4328,190,12.0,12,0.9725956666666666,3.223475456237793,12.799104690551758,4328,2161,"[1.2954291105270386, 1.1581876277923584]"
4343,191,15.0,15,0.9725006666666667,3.1182761192321777,12.379764556884766,4343,2166,"[1.3647971153259277, 1.4276944398880005]"
4356,192,13.0,13,0.9724183333333334,3.252737045288086,12.795376777648926,4356,2168,"[1.3755285739898682, 1.3290385007858276]"
4365,193,9.0,9,0.9723613333333333,3.3714981079101562,11.78829574584961,4365,2169,"[1.9963581562042236, 2.265629768371582]"
4404,194,39.0,39,0.9721143333333333,3.3677942752838135,11.867706298828125,4404,2186,"[1.6920706033706665, 1.2581629753112793]"
4417,195,13.0,13,0.972032,4.025430679321289,11.922351837158203,4417,2197,"[1.2820374965667725, 1.244688868522644]"
4440,196,23.0,23,0.9718863333333333,4.181558609008789,13.119186401367188,4440,2209,"[1.7750595808029175, 1.3171342611312866]"
4455,197,15.0,15,0.9717913333333333,2.9604644775390625,11.919851303100586,4455,2221,"[1.295379638671875, 1.1590535640716553]"
4474,198,19.0,19,0.971671,3.749448537826538,11.675163269042969,4474,2232,"[1.2900785207748413, 1.2808992862701416]"
4493,199,19.0,19,0.9715506666666667,3.0759854316711426,11.926862716674805,4493,2241,"[2.7193758487701416, 1.5200368165969849]"
4520,200,27.0,27,0.9713796666666666,3.3904519081115723,11.863508224487305,4520,2249,"[1.4565379619598389, 2.030123233795166]"
4537,201,17.0,17,0.971272,3.758301258087158,11.195053100585938,4537,2261,"[1.0939607620239258, 1.0779443979263306]"
4553,202,16.0,16,0.9711706666666666,3.687349557876587,11.879683494567871,4553,2266,"[1.3929715156555176, 1.173919916152954]"
4562,203,9.0,9,0.9711136666666667,3.8700637817382812,11.583318710327148,4562,2273,"[1.2489750385284424, 1.1940377950668335]"
4590,204,28.0,28,0.9709363333333333,3.644920825958252,12.524913787841797,4590,2291,"[1.3487722873687744, 1.3393819332122803]"
4610,205,20.0,20,0.9708096666666667,2.767911911010742,12.077920913696289,4610,2304,"[1.1035431623458862, 1.572111964225769]"
4623,206,13.0,13,0.9707273333333334,3.379049062728882,12.461548805236816,4623,2309,"[1.6336801052093506, 1.5017642974853516]"
4692,207,69.0,69,0.9702903333333334,3.686403512954712,12.45925235748291,4692,2342,"[1.9937567710876465, 1.8548564910888672]"
4702,208,10.0,10,0.970227,3.2212846279144287,11.686965942382812,4702,2343,"[1.335368275642395, 1.656461238861084]"
4713,209,11.0,11,0.9701573333333333,3.646101236343384,12.32058334350586,4713,2346,"[1.2441132068634033, 1.1501761674880981]"
4725,210,12.0,12,0.9700813333333334,3.866417407989502,12.464759826660156,4725,2356,"[1.2568538188934326, 1.0870810747146606]"
4747,211,22.0,22,0.969942,3.1500954627990723,11.162652015686035,4747,2365,"[1.2914817333221436, 0.9999999403953552]"
4765,212,18.0,18,0.969828,3.8150601387023926,12.202071189880371,4765,2374,"[3.157968521118164, 5.229907989501953]"
4807,213,42.0,42,0.969562,5.000458240509033,12.774801254272461,4807,2393,"[1.7853929996490479, 1.670592188835144]"
4825,214,18.0,18,0.969448,2.8699676990509033,12.203727722167969,4825,2400,"[1.1683604717254639, 1.1762466430664062]"
4856,215,31.0,31,0.9692516666666666,3.5468993186950684,11.935209274291992,4856,2412,"[1.3685476779937744, 1.2705061435699463]"
4892,216,36.0,36,0.9690236666666666,4.278587818145752,11.956452369689941,4892,2431,"[2.3546571731567383, 3.5983524322509766]"
4905,217,13.0,13,0.9689413333333333,3.996873378753662,11.740184783935547,4905,2436,"[1.92397141456604, 1.7514240741729736]"
4986,218,81.0,81,0.9684283333333333,3.701483964920044,12.120481491088867,4986,2472,"[1.4492825269699097, 1.484705924987793]"
5006,219,20.0,20,0.9683016666666666,4.766295433044434,12.648697853088379,5006,2480,"[1.2735435962677002, 1.0851911306381226]"
5023,220,17.0,17,0.968194,3.880171060562134,12.04283332824707,5023,2487,"[1.1814281940460205, 1.0784436464309692]"
5067,221,44.0,44,0.9679153333333333,3.7079122066497803,11.941581726074219,5067,2510,"[1.5949950218200684, 1.7043601274490356]"
5101,222,34.0,34,0.9677,4.0559282302856445,12.764362335205078,5101,2527,"[2.1809139251708984, 1.3800545930862427]"
5122,223,21.0,21,0.967567,4.251111030578613,13.708381652832031,5122,2541,"[1.9668406248092651, 1.5689170360565186]"
5163,224,41.0,41,0.9673073333333333,3.8276290893554688,12.565896987915039,5163,2559,"[1.0853612422943115, 1.0]"
5199,225,36.0,36,0.9670793333333333,4.533807754516602,13.86966323852539,5199,2580,"[1.3035027980804443, 1.6418113708496094]"
5218,226,19.0,19,0.966959,3.9861488342285156,13.445548057556152,5218,2588,"[1.6246498823165894, 1.479331135749817]"
5231,227,13.0,13,0.9668766666666667,4.274107456207275,13.614917755126953,5231,2596,"[1.4693816900253296, 1.5039308071136475]"
5256,228,25.0,25,0.9667183333333333,3.3284921646118164,13.966972351074219,5256,2612,"[1.0873985290527344, 1.0781090259552002]"
5324,229,68.0,68,0.9662876666666667,4.106388092041016,12.206650733947754,5324,2648,"[1.2969284057617188, 1.5593883991241455]"
5335,230,11.0,11,0.966218,4.4798197746276855,13.493162155151367,5335,2652,"[1.1965394020080566, 1.0879313945770264]"
5349,231,14.0,14,0.9661293333333333,4.227077007293701,12.295408248901367,5349,2656,"[1.223332166671753, 1.1425106525421143]"
5367,232,18.0,18,0.9660153333333333,5.020114898681641,13.379996299743652,5367,2665,"[1.9572546482086182, 2.9096760749816895]"
