global_step,episode,episode_return,episode_length,exploration_noise,critic_loss,actor_loss,mean_q1_value
15079,67,-55.90667380600057,517,0.1,10.681380271911621,13.993843078613281,-16.21285629272461
15732,68,-27.992642473597357,653,0.1,17.37624740600586,16.970325469970703,-18.92660140991211
16088,69,-46.09749370753223,356,0.1,54.965301513671875,12.553199768066406,-15.243819236755371
16499,70,-23.365183260178526,411,0.1,11.320720672607422,16.100351333618164,-14.664467811584473
17499,71,-303.1336969618781,1000,0.1,16.919525146484375,14.890957832336426,-18.96002960205078
18067,72,-119.93762097206555,568,0.1,13.138259887695312,13.36755657196045,-17.4918212890625
19060,73,124.82374449122041,993,0.1,38.603370666503906,14.396504402160645,-16.97831916809082
19344,74,-66.41678830097797,284,0.1,36.85169219970703,19.673675537109375,-22.52776336669922
20344,75,-127.03528606184939,1000,0.1,28.490337371826172,12.603073120117188,-14.845069885253906
21344,76,-23.42311182514003,1000,0.1,22.778697967529297,18.622114181518555,-22.083839416503906
22232,77,-171.91144533066142,888,0.1,35.94761657714844,14.767187118530273,-17.477176666259766
22412,78,-69.62287445378449,180,0.1,22.198097229003906,13.870816230773926,-16.719993591308594
22546,79,-90.01387075022083,134,0.1,21.881671905517578,14.366703987121582,-16.919145584106445
22796,80,-137.76687398071414,250,0.1,22.23944091796875,18.45977783203125,-21.118633270263672
22849,81,-196.72441864867108,53,0.1,19.530780792236328,15.255417823791504,-16.830501556396484
23575,82,-208.74876350331303,726,0.1,188.1409912109375,17.589759826660156,-19.015363693237305
24575,83,-386.84191460462347,1000,0.1,27.53915786743164,19.70192527770996,-23.667129516601562
24789,84,-11.547875574996027,214,0.1,29.191043853759766,17.50526237487793,-19.926979064941406
25153,85,-248.78992329420285,364,0.1,28.94590187072754,17.56835174560547,-16.169721603393555
25826,86,203.9506177370722,673,0.1,21.825956344604492,17.99357032775879,-20.587068557739258
26402,87,-746.3059502185256,576,0.1,37.88072204589844,18.29926300048828,-20.63446044921875
26497,88,-84.49584608680546,95,0.1,33.459903717041016,18.340246200561523,-19.9249210357666
27252,89,-574.9803498446047,755,0.1,166.78353881835938,14.102901458740234,-17.364009857177734
28252,90,-516.4943993554906,1000,0.1,26.339176177978516,7.791744709014893,-11.082390785217285
28852,91,-763.4083491464518,600,0.1,186.42840576171875,12.54256820678711,-15.056902885437012
29852,92,-180.49789400233414,1000,0.1,19.621370315551758,13.652770042419434,-16.342247009277344
30123,93,24.187306867843844,271,0.1,24.45684051513672,8.169280052185059,-15.825301170349121
31123,94,-157.78955006971592,1000,0.1,16.802818298339844,9.91276741027832,-17.887861251831055
32123,95,-106.59984342220204,1000,0.1,23.790929794311523,15.989336013793945,-20.869062423706055
33123,96,-129.31971332873428,1000,0.1,40.15666580200195,13.3156156539917,-15.252141952514648
34123,97,-128.88194490926418,1000,0.1,25.93187141418457,13.86897087097168,-13.847683906555176
35123,98,-84.71428370809818,1000,0.1,9.336343765258789,13.801733016967773,-19.156314849853516
36123,99,-47.7447329269134,1000,0.1,18.457595825195312,14.834961891174316,-14.056660652160645
36437,100,-43.06420296418779,314,0.1,8.112850189208984,16.9528865814209,-11.44253921508789
36876,101,-24.59035629364753,439,0.1,17.83600616455078,14.915117263793945,-17.701908111572266
37620,102,-98.14205020919249,744,0.1,25.917552947998047,17.750125885009766,-20.305875778198242
38108,103,-71.16341092451025,488,0.1,17.523780822753906,11.580789566040039,-14.192212104797363
38431,104,-195.80357016293928,323,0.1,34.11894989013672,18.793203353881836,-17.57663345336914
38989,105,-85.13249124045636,558,0.1,78.05349731445312,14.413615226745605,-19.959430694580078
39049,106,-145.11018632581428,60,0.1,24.733360290527344,17.125492095947266,-21.229970932006836
39697,107,-97.50941583714261,648,0.1,21.64829444885254,16.048742294311523,-15.264586448669434
40445,108,-122.83861688196913,748,0.1,14.839456558227539,15.412850379943848,-21.77684783935547
40545,109,-209.94244727122566,100,0.1,12.497262001037598,14.933066368103027,-18.939212799072266
40638,110,-210.15020287518308,93,0.1,16.880245208740234,14.186898231506348,-16.523496627807617
41624,111,-301.4706630435344,986,0.1,29.141895294189453,17.813962936401367,-20.357839584350586
41847,112,-54.493722183443104,223,0.1,12.190863609313965,18.241418838500977,-16.05159568786621
42590,113,-111.51114309339414,743,0.1,20.8099422454834,18.943979263305664,-21.72402572631836
43319,114,-139.1883540407863,729,0.1,13.592761993408203,16.411861419677734,-20.444669723510742
44319,115,-55.647483174531516,1000,0.1,13.541431427001953,18.197927474975586,-18.449077606201172
44418,116,-215.0475275979525,99,0.1,15.423898696899414,16.235937118530273,-18.48639488220215
45418,117,-86.054471301421,1000,0.1,42.80748748779297,19.856998443603516,-22.491533279418945
45545,118,-39.05603655847137,127,0.1,11.558749198913574,17.179235458374023,-18.429601669311523
45663,119,-235.35719647230337,118,0.1,29.282024383544922,16.376197814941406,-20.881093978881836
46330,120,-157.9849396889299,667,0.1,20.853870391845703,18.211612701416016,-20.3376522064209
46726,121,-242.9380764575283,396,0.1,20.170066833496094,17.73033332824707,-21.082115173339844
47435,122,-117.52399720496655,709,0.1,11.441102981567383,16.907899856567383,-16.17823028564453
48425,123,-330.3322925925328,990,0.1,37.104736328125,14.913548469543457,-21.253578186035156
49425,124,-62.199536439972874,1000,0.1,14.459711074829102,19.701541900634766,-23.617555618286133
49815,125,-199.49613917515148,390,0.1,9.552522659301758,17.653169631958008,-18.435993194580078
50815,126,-80.29902419746976,1000,0.1,49.77135467529297,22.724292755126953,-20.382749557495117
51815,127,-100.87944169730176,1000,0.1,12.614603042602539,19.268321990966797,-19.220905303955078
52815,128,-67.96820660472733,1000,0.1,15.309829711914062,14.657882690429688,-19.59853172302246
53815,129,-81.91279741439219,1000,0.1,95.41293334960938,19.627464294433594,-19.09956169128418
54293,130,-68.83370727020208,478,0.1,55.58409881591797,20.96576499938965,-19.82061195373535
54832,131,-27.54467449719226,539,0.1,35.82122802734375,19.03725242614746,-21.215496063232422
55801,132,132.93478194965675,969,0.1,21.147735595703125,19.542821884155273,-23.237815856933594
56055,133,-8.64143869545731,254,0.1,11.85864543914795,23.802444458007812,-21.839181900024414
56571,134,-63.10361394019668,516,0.1,10.313035011291504,21.222393035888672,-26.2893123626709
57220,135,-201.22996167955196,649,0.1,56.770103454589844,22.851688385009766,-24.5916748046875
57786,136,-104.88977014452124,566,0.1,18.263504028320312,22.66192626953125,-25.113086700439453
57921,137,5.181170991943091,135,0.1,36.7054328918457,28.498727798461914,-25.41464614868164
58678,138,-188.22194319354728,757,0.1,28.45163917541504,23.11563491821289,-24.709598541259766
58925,139,-35.968105347709994,247,0.1,10.557550430297852,20.889623641967773,-25.654827117919922
59541,140,-234.2757032915907,616,0.1,26.88532829284668,24.91192054748535,-28.9937801361084
60089,141,-328.7878091280886,548,0.1,14.027196884155273,25.432077407836914,-28.04726219177246
60604,142,-103.82423410696443,515,0.1,17.674819946289062,25.63788604736328,-27.522912979125977
60780,143,-6.923648981316944,176,0.1,10.162139892578125,24.62685203552246,-26.370418548583984
61622,144,125.68969057713643,842,0.1,14.327136039733887,23.521188735961914,-25.060840606689453
61997,145,-44.15631553479611,375,0.1,12.16822624206543,25.90283966064453,-28.798049926757812
62306,146,3.229848565080374,309,0.1,16.36932373046875,25.31247329711914,-27.327383041381836
62703,147,27.154744109353402,397,0.1,16.6739501953125,27.370189666748047,-28.097900390625
63294,148,-202.49904621777412,591,0.1,9.431526184082031,24.67066192626953,-27.347116470336914
63729,149,-66.97044700601214,435,0.1,11.879558563232422,26.25865936279297,-25.53044891357422
64156,150,-96.87164655876191,427,0.1,36.55439758300781,27.03012466430664,-29.32156753540039
64936,151,-113.85786925936281,780,0.1,11.404870986938477,26.238622665405273,-28.132963180541992
65130,152,-36.616425787273585,194,0.1,12.206809997558594,24.7037353515625,-26.53924560546875
65367,153,-241.41514568363166,237,0.1,25.723175048828125,28.763750076293945,-29.350303649902344
65492,154,-97.62661661211172,125,0.1,13.563594818115234,26.518510818481445,-29.135860443115234
65969,155,-42.110908706221394,477,0.1,12.270475387573242,26.966461181640625,-31.729036331176758
66198,156,-13.327163888333615,229,0.1,14.407745361328125,27.453487396240234,-30.45001792907715
66642,157,-36.65356232577184,444,0.1,13.97194766998291,27.60118293762207,-29.66274642944336
66930,158,5.211680617798947,288,0.1,10.445608139038086,26.916467666625977,-29.259889602661133
67076,159,-31.465639202697005,146,0.1,11.16870403289795,31.32786750793457,-32.9473762512207
67306,160,-218.7968824916,230,0.1,21.843141555786133,26.026214599609375,-28.605194091796875
67751,161,228.22862171325897,445,0.1,9.720489501953125,30.015941619873047,-31.26472282409668
68371,162,-380.40274730449914,620,0.1,14.954607963562012,26.702974319458008,-29.205503463745117
68762,163,-8.700467396025473,391,0.1,224.8838348388672,31.502479553222656,-33.62528991699219
69176,164,-247.9042900399785,414,0.1,7.708052635192871,28.433948516845703,-30.362991333007812
69642,165,-53.88050982586183,466,0.1,14.412284851074219,30.29381561279297,-32.35542297363281
70642,166,-143.11958390038558,1000,0.1,11.048164367675781,27.610309600830078,-29.67182731628418
70807,167,-54.025905743361804,165,0.1,14.228370666503906,31.152236938476562,-32.851165771484375
71426,168,-288.272286701659,619,0.1,9.464086532592773,32.46330261230469,-34.318641662597656
72114,169,168.8275946402401,688,0.1,14.643970489501953,26.38573455810547,-28.923866271972656
72454,170,-137.53785962280534,340,0.1,11.081430435180664,31.208660125732422,-33.4919319152832
73256,171,-471.8723844784275,802,0.1,14.212525367736816,28.634822845458984,-31.132686614990234
73758,172,-193.64243109924922,502,0.1,12.924683570861816,30.874685287475586,-32.26784133911133
74287,173,214.67889909084772,529,0.1,14.33534049987793,27.135446548461914,-32.54045867919922
75187,174,107.744528720874,900,0.1,9.444469451904297,32.697532653808594,-30.61278533935547
75706,175,232.78861509018904,519,0.1,16.518463134765625,33.364463806152344,-35.54698944091797
76209,176,217.33607740508776,503,0.1,11.503198623657227,27.40082550048828,-29.81597137451172
77029,177,-170.12358016906023,820,0.1,11.017919540405273,29.386608123779297,-29.765060424804688
77757,178,159.91999869586778,728,0.1,14.718694686889648,29.57901382446289,-31.662302017211914
78459,179,152.3131983872218,702,0.1,13.358870506286621,28.941225051879883,-27.949785232543945
79459,180,-83.67990448529979,1000,0.1,9.203292846679688,27.230693817138672,-29.23662757873535
80459,181,-49.02514254487882,1000,0.1,15.127765655517578,24.4763126373291,-26.2304744720459
80928,182,233.02637271180487,469,0.1,16.975894927978516,25.058956146240234,-27.475528717041016
81466,183,208.02393528690504,538,0.1,9.9374361038208,26.692832946777344,-28.511802673339844
82024,184,-47.542451516046974,558,0.1,13.210417747497559,26.823196411132812,-28.543996810913086
82412,185,-81.59672333276747,388,0.1,8.385948181152344,20.698083877563477,-22.29425621032715
83245,186,-219.21341148198292,833,0.1,13.891047477722168,29.776138305664062,-29.381874084472656
84245,187,-207.2802081591959,1000,0.1,10.427318572998047,28.625349044799805,-28.333703994750977
85245,188,-143.69482515350498,1000,0.1,9.88109016418457,23.49028778076172,-27.563268661499023
86245,189,-123.16549686992408,1000,0.1,21.775972366333008,27.52400016784668,-26.196977615356445
87245,190,-116.92328221052881,1000,0.1,15.53598690032959,26.230087280273438,-27.87912368774414
88245,191,-115.52253590011556,1000,0.1,10.27184009552002,24.27853775024414,-26.842893600463867
88881,192,-14.151003102493704,636,0.1,7.570687294006348,22.388973236083984,-22.706689834594727
89881,193,-122.35392810035952,1000,0.1,12.288692474365234,20.744291305541992,-27.299179077148438
90881,194,-71.45562053144272,1000,0.1,8.819765090942383,27.041555404663086,-21.922645568847656
91881,195,-145.03943331421004,1000,0.1,11.299955368041992,20.4246883392334,-24.47865104675293
92341,196,-25.421307560320372,460,0.1,8.661087036132812,21.512863159179688,-23.45175552368164
93341,197,-138.39026939191632,1000,0.1,12.626579284667969,17.48859977722168,-23.763751983642578
94341,198,-83.42525401790782,1000,0.1,8.439996719360352,21.867456436157227,-22.84506607055664
95341,199,-98.56914936132569,1000,0.1,8.984031677246094,21.775545120239258,-24.64313316345215
95623,200,225.85345600427027,282,0.1,27.384124755859375,18.964458465576172,-22.774009704589844
96623,201,-151.20008549552242,1000,0.1,8.932942390441895,19.123050689697266,-21.798851013183594
97623,202,-130.7166320394861,1000,0.1,8.997798919677734,17.93079376220703,-20.200851440429688
98623,203,-125.62761381473342,1000,0.1,11.767824172973633,18.606922149658203,-19.30791473388672
99623,204,-143.79074345463337,1000,0.1,176.02560424804688,16.908130645751953,-24.831356048583984
100623,205,-63.84947856342387,1000,0.1,15.502997398376465,19.296939849853516,-20.23567771911621
101357,206,126.776071303455,734,0.1,8.422382354736328,17.749866485595703,-17.493621826171875
102357,207,-41.39365783631876,1000,0.1,12.098359107971191,15.851927757263184,-18.496950149536133
102638,208,-56.44614032787899,281,0.1,17.35218620300293,14.968053817749023,-17.11239242553711
103300,209,-91.51826586340954,662,0.1,12.243694305419922,17.990873336791992,-19.77411460876465
104300,210,-138.42215294327877,1000,0.1,26.108776092529297,16.50199317932129,-17.7918701171875
105126,211,57.4566902297454,826,0.1,10.30764389038086,16.2863826751709,-17.767345428466797
106126,212,16.20273920137008,1000,0.1,11.29106616973877,17.52513885498047,-19.582759857177734
106338,213,-89.89777510298985,212,0.1,5.885175704956055,17.481502532958984,-19.86441993713379
107338,214,-98.78808817819791,1000,0.1,15.331436157226562,17.339027404785156,-18.743377685546875
108338,215,-108.56904159564532,1000,0.1,9.728694915771484,14.964757919311523,-16.349170684814453
109338,216,-52.07301698011717,1000,0.1,9.963534355163574,17.051794052124023,-18.80158805847168
110338,217,-94.95918368489022,1000,0.1,127.27313232421875,15.95644760131836,-18.18829917907715
111338,218,-109.97659823091317,1000,0.1,9.531441688537598,18.48775863647461,-20.29290199279785
112338,219,-72.00365905530761,1000,0.1,9.897653579711914,19.387479782104492,-21.096582412719727
113338,220,-86.3500119356803,1000,0.1,40.58464050292969,13.313682556152344,-15.303265571594238
114338,221,-86.97428758164187,1000,0.1,6.40578556060791,17.350261688232422,-18.446931838989258
115338,222,-34.10471180027481,1000,0.1,8.81749153137207,14.175237655639648,-15.68563461303711
115993,223,-221.22727197242392,655,0.1,11.505447387695312,14.669425964355469,-15.965545654296875
116796,224,-266.7070115016935,803,0.1,4.077121734619141,12.692129135131836,-14.123510360717773
117796,225,-74.52463450277428,1000,0.1,11.29110336303711,17.023773193359375,-19.387744903564453
118500,226,126.93867584243995,704,0.1,16.63936996459961,15.326205253601074,-16.82229232788086
119500,227,-73.95456629757365,1000,0.1,10.726078033447266,15.064997673034668,-16.55900764465332
119943,228,-197.78848284521257,443,0.1,12.937789916992188,17.892072677612305,-18.24291229248047
120943,229,-93.63328410300471,1000,0.1,10.77995491027832,17.225574493408203,-16.449613571166992
121527,230,167.0950944233792,584,0.1,21.513614654541016,12.642387390136719,-19.60698127746582
122219,231,90.65573615968232,692,0.1,9.344857215881348,14.917646408081055,-16.91443634033203
122942,232,-243.98109853308625,723,0.1,7.9152421951293945,14.907890319824219,-16.46897315979004
123316,233,169.1378809462833,374,0.1,5.043392181396484,14.447505950927734,-15.964472770690918
123997,234,-225.34746873977923,681,0.1,8.261905670166016,17.09341812133789,-16.54857063293457
124302,235,-19.34996858713717,305,0.1,7.661192893981934,15.385625839233398,-16.728120803833008
124874,236,-171.740289681815,572,0.1,14.109687805175781,20.19877815246582,-21.826648712158203
125416,237,185.90271929274655,542,0.1,8.663825988769531,15.05892562866211,-16.59712791442871
125961,238,-125.16921751852884,545,0.1,17.405784606933594,15.229850769042969,-17.428916931152344
126961,239,-5.29946619034845,1000,0.1,15.953059196472168,16.13455581665039,-17.00851821899414
127385,240,173.6719664086121,424,0.1,15.607799530029297,14.526576042175293,-16.84178924560547
127803,241,-84.2553742794174,418,0.1,18.597206115722656,15.057502746582031,-19.171039581298828
128442,242,141.25066459125983,639,0.1,6.505272388458252,15.045361518859863,-16.476150512695312
129442,243,-126.31143190538461,1000,0.1,36.702842712402344,17.86488914489746,-19.148603439331055
130039,244,-188.9323125981943,597,0.1,11.43618392944336,16.41755485534668,-20.553760528564453
130611,245,-120.38352745580352,572,0.1,8.737405776977539,16.43053436279297,-15.487411499023438
131510,246,-197.768399928598,899,0.1,10.312108039855957,16.484819412231445,-18.334980010986328
132510,247,-126.97830959744896,1000,0.1,9.700488090515137,18.5929012298584,-20.596818923950195
132864,248,229.38713287164748,354,0.1,12.299888610839844,16.284568786621094,-17.89617156982422
133836,249,-219.457168763501,972,0.1,14.277463912963867,15.736572265625,-16.98161506652832
134758,250,-206.40318652737312,922,0.1,17.44274139404297,14.362809181213379,-15.969083786010742
135583,251,-141.95467079120704,825,0.1,9.989102363586426,14.067183494567871,-17.489337921142578
136583,252,-109.51637631924977,1000,0.1,5.735886573791504,13.405736923217773,-14.244171142578125
137583,253,-79.19393481580511,1000,0.1,9.34339714050293,16.42207145690918,-15.875752449035645
138583,254,-71.9800285935589,1000,0.1,6.837228775024414,13.501198768615723,-13.29555892944336
139583,255,-48.36517324734743,1000,0.1,14.35493278503418,12.804317474365234,-17.621034622192383
139721,256,-179.05171567806752,138,0.1,8.459600448608398,14.4967622756958,-16.085140228271484
140688,257,-496.24999296184933,967,0.1,13.143966674804688,12.576218605041504,-14.293306350708008
141688,258,-44.40342249854432,1000,0.1,5.632837295532227,13.538458824157715,-15.024995803833008
141974,259,160.85966490639254,286,0.1,7.386146545410156,12.694703102111816,-14.387105941772461
142280,260,-176.060759491036,306,0.1,11.639659881591797,11.099802017211914,-12.388662338256836
142777,261,185.52784457961508,497,0.1,7.666640281677246,14.405346870422363,-15.956578254699707
143777,262,-36.129314366900346,1000,0.1,8.908966064453125,15.093748092651367,-14.286746978759766
144777,263,-123.77023033788937,1000,0.1,58.85423278808594,13.277912139892578,-13.459339141845703
145032,264,193.66734615788474,255,0.1,100.74969482421875,15.357637405395508,-16.845550537109375
146032,265,-4.912457836928462,1000,0.1,6.118967056274414,13.11436653137207,-14.221962928771973
147032,266,-130.56228584745338,1000,0.1,5.9961724281311035,14.340023040771484,-15.40036392211914
148032,267,60.94343289569962,1000,0.1,8.604754447937012,10.601672172546387,-12.136734008789062
149032,268,8.179404930984408,1000,0.1,8.604635238647461,12.561298370361328,-13.988407135009766
