global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.015198418401996604,45.655993127822875,0.6856823550537229,0.007257798800128512,0.089599609375,1.1525567559059708,8.769909858703613,4.201523303985596,8.784967422485352,-2.5510787963867188e-05
4096,2,2048,0.000295904,2048,64,320,10,False,-0.018225276365410537,54.76918755769729,0.6597994768992066,0.008757690379570703,0.088330078125,0.7729204790433869,9.617061614990234,4.55391263961792,9.9308443069458,0.006628215312957764
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.016092350051621906,82.6782078742981,0.6345916016027331,0.005638290793285705,0.060986328125,0.8071417959523387,12.172687530517578,4.680903434753418,12.972797393798828,0.00391000509262085
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.014558666762604843,97.96282048225403,0.6097046718001365,0.0051000724168261515,0.0509765625,0.8623836995568126,13.501516342163086,4.347585201263428,14.67361831665039,0.025814831256866455
10240,5,8192,0.000283616,2048,64,320,10,False,-0.009497978980652988,110.68999981880188,0.5962986098602414,0.00439007278328063,0.04443359375,0.9503956850268878,14.625487327575684,3.6319963932037354,16.173816680908203,0.025710225105285645
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.010787706130940933,113.89150390625,0.5940794978290797,0.004578972551098559,0.04736328125,0.988972373388242,14.917187690734863,3.3311548233032227,16.85144805908203,0.062036216259002686
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.004565834370441735,113.93826179504394,0.5664106572046876,0.0037146878996281883,0.036328125,1.0416998395463453,14.903800964355469,3.4039525985717773,17.174175262451172,0.046079158782958984
16384,8,14336,0.000271328,2048,64,320,10,False,-0.003626840715878643,118.88492136001587,0.5548880929127336,0.003674780428991653,0.033740234375,1.1468567301286385,15.358423233032227,2.8101589679718018,17.918052673339844,0.06852936744689941
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.003918540944141569,119.75969936847687,0.5697846371680498,0.003061543047078885,0.03896484375,1.161545166594442,15.468538284301758,2.510615587234497,18.46333885192871,0.10894632339477539
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.002112039770872798,113.78803930282592,0.5676908068358898,0.00453249720740132,0.026123046875,1.3183875461574643,14.974332809448242,3.0359439849853516,18.602413177490234,0.18827402591705322
