global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
1012,1,-19.0,1012,0,0.0003,,,,
1860,2,-21.0,848,0,0.0003,,,,
2678,3,-21.0,818,1,0.0002987712,-0.0012384728877805173,0.06828352080774494,1.787471941486001,0.004376203208812513
3634,4,-19.0,956,1,0.0002987712,-0.0012384728877805173,0.06828352080774494,1.787471941486001,0.004376203208812513
4628,5,-19.0,994,2,0.0002975424,-0.0028287755412748083,0.06422481084009632,1.7775359462946654,0.007081200645188801
5554,6,-20.0,926,2,0.0002975424,-0.0028287755412748083,0.06422481084009632,1.7775359462946654,0.007081200645188801
6371,7,-21.0,817,3,0.00029631359999999997,-0.005183665794902481,0.05840743056614883,1.7655321337282657,0.008135297321132384
7332,8,-19.0,961,3,0.00029631359999999997,-0.005183665794902481,0.05840743056614883,1.7655321337282657,0.008135297321132384
8196,9,-20.0,864,4,0.0002950848,-0.0038194455613847823,0.052466669055866076,1.7421263441443444,0.008914035317138769
9271,10,-18.0,1075,4,0.0002950848,-0.0038194455613847823,0.052466669055866076,1.7421263441443444,0.008914035317138769
10140,11,-20.0,869,4,0.0002950848,-0.0038194455613847823,0.052466669055866076,1.7421263441443444,0.008914035317138769
10920,12,-21.0,780,5,0.00029385599999999995,-0.0015902617233223282,0.044888163782889026,1.7386794954538345,0.007379510745522566
11881,13,-21.0,961,5,0.00029385599999999995,-0.0015902617233223282,0.044888163782889026,1.7386794954538345,0.007379510745522566
12758,14,-21.0,877,6,0.00029262719999999996,-0.007234587334824028,0.030306897722766735,1.7370263837277888,0.00804983219713904
13623,15,-20.0,865,6,0.00029262719999999996,-0.007234587334824028,0.030306897722766735,1.7370263837277888,0.00804983219713904
14413,16,-21.0,790,7,0.0002913984,-0.006887379343243083,0.025947221656679176,1.7112862277776002,0.008103498807759024
15250,17,-21.0,837,7,0.0002913984,-0.006887379343243083,0.025947221656679176,1.7112862277776002,0.008103498807759024
