global_step,loss,mean_q_value,epsilon,dictionary_entries
1000,0.4975684583187103,-46.12518310546875,0.9873333333333333,1000
1001,9.334207534790039,-48.12409973144531,0.9873206666666666,1000
1002,9.101944923400879,-47.508995056152344,0.987308,1000
1003,8.416894912719727,-47.91234588623047,0.9872953333333333,1000
1004,9.031379699707031,-48.333763122558594,0.9872826666666666,1000
1005,7.741612434387207,-47.34002685546875,0.98727,1000
1006,7.720826148986816,-47.02177429199219,0.9872573333333333,1000
1007,9.52442741394043,-46.960105895996094,0.9872446666666667,1000
1008,7.717681884765625,-46.783203125,0.987232,1000
1009,7.851954460144043,-47.24262237548828,0.9872193333333333,1000
1010,7.801231384277344,-47.226768493652344,0.9872066666666667,1000
1011,7.463705062866211,-47.17059326171875,0.987194,1000
1012,8.555917739868164,-47.21036148071289,0.9871813333333334,1000
1013,8.475849151611328,-47.74601745605469,0.9871686666666667,1000
1014,7.73802375793457,-47.28485870361328,0.987156,1000
1015,7.504861354827881,-48.3356819152832,0.9871433333333334,1000
1016,7.901906490325928,-47.67909240722656,0.9871306666666667,1000
1017,6.797320365905762,-47.279273986816406,0.987118,1000
1018,7.351678848266602,-46.91972351074219,0.9871053333333333,1000
1019,7.105721473693848,-47.463417053222656,0.9870926666666666,1000
1020,7.070348739624023,-47.48870849609375,0.98708,1000
1021,6.743763446807861,-46.35470199584961,0.9870673333333333,1000
1022,7.4884867668151855,-47.144676208496094,0.9870546666666666,1000
1023,7.382850170135498,-46.61973571777344,0.987042,1000
1024,6.844754219055176,-46.28746032714844,0.9870293333333333,1000
1025,5.905564308166504,-47.073387145996094,0.9870166666666667,1000
1026,6.20902156829834,-46.45604705810547,0.987004,1000
1027,5.789994716644287,-47.49980163574219,0.9869913333333333,1000
1028,6.382040500640869,-47.327247619628906,0.9869786666666667,1000
1029,5.856106758117676,-46.076255798339844,0.986966,1000
1030,5.589845657348633,-47.70851135253906,0.9869533333333333,1000
1031,6.652595520019531,-47.16680908203125,0.9869406666666667,1000
1032,6.053109645843506,-47.8018684387207,0.986928,1000
1033,5.578680038452148,-47.050506591796875,0.9869153333333334,1000
1034,5.609222412109375,-47.29467010498047,0.9869026666666667,1000
1035,6.09276819229126,-47.042999267578125,0.98689,1000
