global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
8000,16,-500.0,500,0.8986793333333334,5.559548854827881,-67.83998107910156,8000,2651,"[-66.95919799804688, -54.900962829589844, -60.12400817871094]"
8500,17,-500.0,500,0.892346,6.308075428009033,-66.742431640625,8500,2827,"[-68.82450866699219, -59.49604034423828, -66.16636657714844]"
9000,18,-500.0,500,0.8860126666666667,5.732185363769531,-67.49357604980469,9000,2978,"[-69.04737854003906, -62.64739990234375, -64.83821105957031]"
9500,19,-500.0,500,0.8796793333333334,6.36826229095459,-67.94139099121094,9500,3153,"[-58.430213928222656, -59.628692626953125, -71.637451171875]"
10000,20,-500.0,500,0.873346,6.752418041229248,-67.82627868652344,10000,3325,"[-77.17696380615234, -67.3797378540039, -74.69055938720703]"
10500,21,-500.0,500,0.8670126666666667,8.95132064819336,-66.76031494140625,10500,3493,"[-54.53485107421875, -63.755943298339844, -37.40259552001953]"
11000,22,-500.0,500,0.8606793333333334,7.043875217437744,-67.53974914550781,11000,3655,"[-64.38825988769531, -60.873931884765625, -65.72875213623047]"
11500,23,-500.0,500,0.854346,7.0752668380737305,-68.57486724853516,11500,3819,"[-66.16044616699219, -59.17168045043945, -55.59742736816406]"
12000,24,-500.0,500,0.8480126666666666,6.1076507568359375,-69.23582458496094,12000,3991,"[-68.32273864746094, -66.73469543457031, -67.55754089355469]"
12500,25,-500.0,500,0.8416793333333333,7.403768062591553,-69.1723403930664,12500,4157,"[-55.333595275878906, -56.488712310791016, -55.005821228027344]"
13000,26,-500.0,500,0.835346,6.451757431030273,-69.77873229980469,13000,4326,"[-72.498779296875, -68.27499389648438, -70.5989761352539]"
13500,27,-500.0,500,0.8290126666666666,8.606659889221191,-67.99836730957031,13500,4492,"[-65.26311492919922, -66.9779052734375, -68.78845977783203]"
14000,28,-500.0,500,0.8226793333333333,7.154542446136475,-70.15216064453125,14000,4649,"[-66.97819519042969, -68.05333709716797, -67.03917694091797]"
14500,29,-500.0,500,0.816346,6.4755988121032715,-69.40499114990234,14500,4817,"[-79.00997161865234, -77.90235900878906, -57.004791259765625]"
15000,30,-500.0,500,0.8100126666666667,7.596240043640137,-69.57251739501953,15000,4991,"[-64.17180633544922, -72.31631469726562, -65.82893371582031]"
15500,31,-500.0,500,0.8036793333333333,7.527190208435059,-68.57972717285156,15500,5155,"[-44.26648712158203, -72.59510040283203, -57.64545440673828]"
16000,32,-500.0,500,0.797346,7.1267852783203125,-69.17111206054688,16000,5316,"[-60.3625602722168, -64.11810302734375, -64.67021179199219]"
16500,33,-500.0,500,0.7910126666666667,6.907623291015625,-68.68468475341797,16500,5473,"[-61.77507400512695, -74.98161315917969, -68.10118865966797]"
17000,34,-500.0,500,0.7846793333333333,7.178264141082764,-69.5635757446289,17000,5645,"[-67.87649536132812, -48.81938934326172, -72.47625732421875]"
17500,35,-500.0,500,0.778346,8.576736450195312,-69.06402587890625,17500,5799,"[-53.429473876953125, -61.615272521972656, -48.01573944091797]"
17825,36,-324.0,325,0.7742293333333333,8.561875343322754,-69.11265563964844,17825,5907,"[-55.14678192138672, -68.71452331542969, -57.525718688964844]"
18325,37,-500.0,500,0.767896,7.570831298828125,-69.65813446044922,18325,6072,"[-67.28959655761719, -72.7608642578125, -74.01907348632812]"
18825,38,-500.0,500,0.7615626666666666,7.496029853820801,-69.78972625732422,18825,6246,"[-63.341278076171875, -69.35892486572266, -59.57929229736328]"
19325,39,-500.0,500,0.7552293333333333,7.253408432006836,-70.64720153808594,19325,6412,"[-73.38762664794922, -55.14623260498047, -65.41280364990234]"
19825,40,-500.0,500,0.748896,6.7832770347595215,-69.85541534423828,19825,6562,"[-65.26054382324219, -67.4788589477539, -69.84957885742188]"
20325,41,-500.0,500,0.7425626666666667,7.996372699737549,-69.88191986083984,20325,6715,"[-63.388824462890625, -52.03093719482422, -73.4287109375]"
20825,42,-500.0,500,0.7362293333333334,8.132696151733398,-70.47135925292969,20825,6899,"[-76.20960998535156, -72.90582275390625, -78.77909851074219]"
21325,43,-500.0,500,0.729896,7.18289852142334,-70.61648559570312,21325,7068,"[-67.82744598388672, -63.13520050048828, -68.94760131835938]"
21825,44,-500.0,500,0.7235626666666667,6.937809467315674,-71.93620300292969,21825,7246,"[-69.46836853027344, -54.490943908691406, -74.46239471435547]"
22241,45,-415.0,416,0.7182933333333333,6.938105583190918,-70.20169067382812,22241,7375,"[-43.7060546875, -65.79592895507812, -43.16999816894531]"
22741,46,-500.0,500,0.7119599999999999,8.268451690673828,-69.7211685180664,22741,7538,"[-51.793548583984375, -63.238807678222656, -60.036338806152344]"
23241,47,-500.0,500,0.7056266666666666,6.855310440063477,-71.49464416503906,23241,7709,"[-61.60505676269531, -61.0493278503418, -76.32797241210938]"
23741,48,-500.0,500,0.6992933333333333,7.100773811340332,-70.61955261230469,23741,7881,"[-63.08079528808594, -60.198028564453125, -65.72648620605469]"
24241,49,-500.0,500,0.69296,7.485730171203613,-70.10333251953125,24241,8040,"[-60.22661590576172, -62.641788482666016, -48.3166618347168]"
24741,50,-500.0,500,0.6866266666666667,7.336426734924316,-70.27278900146484,24741,8199,"[-52.963287353515625, -57.860958099365234, -70.59146118164062]"
25241,51,-500.0,500,0.6802933333333333,7.732568740844727,-70.04600524902344,25241,8364,"[-73.29951477050781, -70.82713317871094, -72.05572509765625]"
25741,52,-500.0,500,0.67396,5.569787502288818,-72.93624877929688,25741,8530,"[-74.52696990966797, -70.13186645507812, -61.30293273925781]"
26241,53,-500.0,500,0.6676266666666666,6.141402244567871,-71.89530944824219,26241,8703,"[-69.9530258178711, -77.76615142822266, -76.76847839355469]"
26741,54,-500.0,500,0.6612933333333333,7.621090888977051,-70.90715026855469,26741,8861,"[-67.38716125488281, -53.15018844604492, -67.15542602539062]"
27241,55,-500.0,500,0.65496,7.979550361633301,-69.9360580444336,27241,9026,"[-58.13813400268555, -59.008445739746094, -65.91105651855469]"
27741,56,-500.0,500,0.6486266666666667,6.948482513427734,-70.97447204589844,27741,9171,"[-65.84746551513672, -64.28585052490234, -70.70523071289062]"
28241,57,-500.0,500,0.6422933333333334,6.805661678314209,-70.95109558105469,28241,9341,"[-51.696250915527344, -47.082435607910156, -50.602806091308594]"
28741,58,-500.0,500,0.63596,8.407054901123047,-70.60360717773438,28741,9502,"[-75.31513977050781, -47.735511779785156, -57.344966888427734]"
29241,59,-500.0,500,0.6296266666666667,7.438199996948242,-70.18489074707031,29241,9673,"[-68.0841064453125, -53.00466537475586, -70.9356460571289]"
29741,60,-500.0,500,0.6232933333333333,7.519418716430664,-70.56018829345703,29741,9855,"[-52.4644775390625, -59.8173828125, -61.25580596923828]"
30054,61,-312.0,313,0.6193286666666666,6.499703884124756,-70.67254638671875,29966,9966,"[-55.697574615478516, -58.26665496826172, -67.71607971191406]"
30554,62,-500.0,500,0.6129953333333333,7.277837753295898,-70.3854751586914,30000,10000,"[-72.89466857910156, -72.78208923339844, -69.26239013671875]"
31054,63,-500.0,500,0.606662,7.71506404876709,-70.87841796875,30000,10000,"[-80.11518859863281, -79.41991424560547, -76.8185043334961]"
31554,64,-500.0,500,0.6003286666666667,7.6757097244262695,-70.17398834228516,30000,10000,"[-68.72096252441406, -76.85391235351562, -78.10424041748047]"
32054,65,-500.0,500,0.5939953333333333,7.026326656341553,-71.76527404785156,30000,10000,"[-69.99317932128906, -67.07268524169922, -77.0107421875]"
32554,66,-500.0,500,0.587662,7.606640815734863,-71.90657043457031,30000,10000,"[-63.2353401184082, -51.434112548828125, -56.37232971191406]"
33054,67,-500.0,500,0.5813286666666666,7.315150260925293,-71.3616943359375,30000,10000,"[-75.85504913330078, -68.96104431152344, -70.29122161865234]"
33533,68,-478.0,479,0.5752613333333334,7.16394567489624,-71.4713134765625,30000,10000,"[-53.03521728515625, -55.062416076660156, -66.10722351074219]"
34033,69,-500.0,500,0.568928,6.561873435974121,-71.66091918945312,30000,10000,"[-71.58494567871094, -76.56282043457031, -70.86933898925781]"
34533,70,-500.0,500,0.5625946666666667,7.115206718444824,-70.77310180664062,30000,10000,"[-68.53345489501953, -72.67496490478516, -59.80027770996094]"
35033,71,-500.0,500,0.5562613333333333,9.170432090759277,-70.29512786865234,30000,10000,"[-73.61943054199219, -75.44166564941406, -65.51979064941406]"
35533,72,-500.0,500,0.549928,8.230202674865723,-70.83921813964844,30000,10000,"[-57.30571746826172, -67.91116333007812, -64.5816879272461]"
36033,73,-500.0,500,0.5435946666666667,11.105430603027344,-70.21656799316406,30000,10000,"[-71.703369140625, -70.53811645507812, -67.76871490478516]"
36533,74,-500.0,500,0.5372613333333334,7.307711601257324,-70.94355010986328,30000,10000,"[-67.3980712890625, -59.84635543823242, -71.52098083496094]"
37033,75,-500.0,500,0.5309280000000001,8.56293773651123,-72.17583465576172,30000,10000,"[-78.0940170288086, -69.45619201660156, -73.40914916992188]"
37533,76,-500.0,500,0.5245946666666667,9.788480758666992,-69.99856567382812,30000,10000,"[-65.05320739746094, -64.85257720947266, -65.57664489746094]"
38033,77,-500.0,500,0.5182613333333334,8.238321304321289,-71.0997314453125,30000,10000,"[-71.23748779296875, -75.49647521972656, -48.28194046020508]"
38533,78,-500.0,500,0.5119279999999999,7.381629943847656,-73.23223114013672,30000,10000,"[-68.14065551757812, -59.622962951660156, -69.71287536621094]"
39033,79,-500.0,500,0.5055946666666666,7.983037948608398,-70.96954345703125,30000,10000,"[-70.94398498535156, -60.52016830444336, -72.33859252929688]"
39533,80,-500.0,500,0.49926133333333333,9.270662307739258,-69.59465789794922,30000,10000,"[-64.04149627685547, -61.815826416015625, -62.01934051513672]"
40033,81,-500.0,500,0.49292800000000003,8.106645584106445,-71.1661605834961,30000,10000,"[-66.57132720947266, -47.246681213378906, -60.775047302246094]"
40533,82,-500.0,500,0.4865946666666666,8.53492546081543,-71.80116271972656,30000,10000,"[-69.75177764892578, -64.62252807617188, -58.75474548339844]"
41033,83,-500.0,500,0.4802613333333333,9.339319229125977,-70.90413665771484,30000,10000,"[-70.03868103027344, -65.43824768066406, -60.15312194824219]"
41533,84,-500.0,500,0.473928,9.124238967895508,-71.09597778320312,30000,10000,"[-65.37968444824219, -56.797489166259766, -77.09742736816406]"
42033,85,-500.0,500,0.4675946666666667,8.493152618408203,-70.55745697021484,30000,10000,"[-53.363555908203125, -51.70056915283203, -54.34773635864258]"
42533,86,-500.0,500,0.4612613333333333,8.011314392089844,-70.9197998046875,30000,10000,"[-72.9065170288086, -69.05810546875, -59.46796798706055]"
43033,87,-500.0,500,0.454928,6.8951921463012695,-73.03142547607422,30000,10000,"[-69.17218017578125, -62.185943603515625, -43.77493667602539]"
43533,88,-500.0,500,0.4485946666666667,7.797074794769287,-71.62016296386719,30000,10000,"[-69.45263671875, -77.65851593017578, -78.91402435302734]"
44033,89,-500.0,500,0.4422613333333333,8.632709503173828,-72.03251647949219,30000,10000,"[-69.54615783691406, -77.89262390136719, -49.332237243652344]"
44533,90,-500.0,500,0.435928,10.681690216064453,-69.914306640625,30000,10000,"[-49.08309555053711, -52.59040832519531, -67.08329772949219]"
45033,91,-500.0,500,0.4295946666666667,9.2836332321167,-71.17263793945312,30000,10000,"[-67.30267333984375, -77.6087646484375, -75.06936645507812]"
45533,92,-500.0,500,0.4232613333333334,9.003066062927246,-70.67115783691406,30000,10000,"[-60.240787506103516, -76.5982666015625, -68.99923706054688]"
46033,93,-500.0,500,0.41692799999999997,8.028616905212402,-70.08052062988281,30000,10000,"[-69.13497924804688, -42.71503448486328, -62.501197814941406]"
46533,94,-500.0,500,0.41059466666666666,7.329370498657227,-72.74197387695312,30000,10000,"[-51.04306411743164, -72.18199157714844, -63.17527770996094]"
47009,95,-475.0,476,0.40456533333333333,8.731130599975586,-72.61030578613281,30000,10000,"[-61.46339416503906, -67.62271118164062, -64.98731994628906]"
47509,96,-500.0,500,0.39823200000000003,10.134531021118164,-70.91400146484375,30000,10000,"[-61.39995574951172, -72.39906311035156, -60.575469970703125]"
48009,97,-500.0,500,0.3918986666666666,9.294646263122559,-70.70503234863281,30000,10000,"[-57.44795608520508, -64.25555419921875, -58.816856384277344]"
48509,98,-500.0,500,0.3855653333333333,7.985420227050781,-70.47980499267578,30000,10000,"[-78.35590362548828, -77.48686218261719, -78.473876953125]"
49009,99,-500.0,500,0.379232,9.896082878112793,-70.80313110351562,30000,10000,"[-66.76641845703125, -76.1757583618164, -71.06585693359375]"
49509,100,-500.0,500,0.3728986666666667,9.527767181396484,-72.09552764892578,30000,10000,"[-54.06544494628906, -66.91183471679688, -75.78913116455078]"
50009,101,-500.0,500,0.3665653333333333,8.61794662475586,-71.28972625732422,30000,10000,"[-70.67628479003906, -63.674652099609375, -59.48609924316406]"
50509,102,-500.0,500,0.360232,8.563129425048828,-71.18780517578125,30000,10000,"[-55.08762741088867, -70.94780731201172, -76.23207092285156]"
51009,103,-500.0,500,0.3538986666666667,8.017409324645996,-72.14945983886719,30000,10000,"[-55.075897216796875, -60.421016693115234, -58.554595947265625]"
51509,104,-500.0,500,0.3475653333333333,7.144103527069092,-72.21591186523438,30000,10000,"[-79.2149429321289, -73.97518920898438, -76.36131286621094]"
52009,105,-500.0,500,0.341232,8.158878326416016,-72.02708435058594,30000,10000,"[-51.58591079711914, -57.73496627807617, -74.65495300292969]"
52509,106,-500.0,500,0.3348986666666667,8.539037704467773,-71.04554748535156,30000,10000,"[-64.836669921875, -61.86779022216797, -46.0423469543457]"
53009,107,-500.0,500,0.3285653333333334,7.259789943695068,-71.88909912109375,30000,10000,"[-71.28007507324219, -69.76686096191406, -77.8721923828125]"
53509,108,-500.0,500,0.32223199999999996,6.9634690284729,-73.75653076171875,30000,10000,"[-66.97123718261719, -64.41360473632812, -60.69481658935547]"
54009,109,-500.0,500,0.31589866666666666,7.904879570007324,-71.51001739501953,30000,10000,"[-65.17469787597656, -62.18623733520508, -64.38956451416016]"
54509,110,-500.0,500,0.30956533333333336,7.442858695983887,-72.13274383544922,30000,10000,"[-67.37614440917969, -69.66703796386719, -58.565155029296875]"
55009,111,-500.0,500,0.30323199999999995,9.22942066192627,-71.76986694335938,30000,10000,"[-60.026878356933594, -65.56230926513672, -65.28258514404297]"
55509,112,-500.0,500,0.29689866666666664,8.781121253967285,-71.31586456298828,30000,10000,"[-80.30911254882812, -71.01652526855469, -68.8790283203125]"
56009,113,-500.0,500,0.29056533333333334,8.040709495544434,-72.31575775146484,30000,10000,"[-50.18383026123047, -67.31597900390625, -76.70021057128906]"
56509,114,-500.0,500,0.28423200000000004,8.953439712524414,-72.42473602294922,30000,10000,"[-73.69269561767578, -59.110172271728516, -49.081600189208984]"
57009,115,-500.0,500,0.2778986666666666,7.698367118835449,-73.21408081054688,30000,10000,"[-50.56402587890625, -61.24189758300781, -60.8463134765625]"
57509,116,-500.0,500,0.2715653333333333,7.930163383483887,-71.9112548828125,30000,10000,"[-56.15212631225586, -52.78053283691406, -58.73121643066406]"
58009,117,-500.0,500,0.265232,8.300389289855957,-72.24612426757812,30000,10000,"[-72.95857238769531, -43.83626937866211, -69.33955383300781]"
58509,118,-500.0,500,0.2588986666666666,8.868524551391602,-71.80094909667969,30000,10000,"[-55.35911560058594, -51.68220901489258, -47.703208923339844]"
59009,119,-500.0,500,0.2525653333333333,6.975663185119629,-74.30766296386719,30000,10000,"[-67.4378662109375, -78.1986083984375, -61.999122619628906]"
59509,120,-500.0,500,0.246232,8.304810523986816,-71.12654113769531,30000,10000,"[-57.49435043334961, -51.22547149658203, -57.88901901245117]"
60009,121,-500.0,500,0.2398986666666667,6.950923919677734,-73.20419311523438,30000,10000,"[-71.37974548339844, -67.68724822998047, -67.35030364990234]"
60509,122,-500.0,500,0.2335653333333333,7.392575740814209,-73.66127014160156,30000,10000,"[-68.327880859375, -75.72903442382812, -54.42707824707031]"
61009,123,-500.0,500,0.227232,9.290480613708496,-72.47456359863281,30000,10000,"[-50.2833251953125, -61.760746002197266, -57.77296447753906]"
61509,124,-500.0,500,0.2208986666666667,9.389623641967773,-73.13504028320312,30000,10000,"[-59.621986389160156, -65.40693664550781, -75.06338500976562]"
62009,125,-500.0,500,0.21456533333333327,10.093854904174805,-73.25435638427734,30000,10000,"[-64.64422607421875, -59.68236541748047, -68.74150085449219]"
62509,126,-500.0,500,0.20823199999999997,7.419248580932617,-72.98280334472656,30000,10000,"[-67.6146240234375, -63.39516067504883, -69.44622039794922]"
63009,127,-500.0,500,0.20189866666666667,8.056861877441406,-71.83613586425781,30000,10000,"[-68.72734069824219, -73.67017364501953, -65.97416687011719]"
63509,128,-500.0,500,0.19556533333333337,9.612188339233398,-71.63931274414062,30000,10000,"[-78.77833557128906, -66.5215835571289, -74.21044921875]"
64009,129,-500.0,500,0.18923199999999996,8.513221740722656,-72.11981201171875,30000,10000,"[-55.21495819091797, -59.50403594970703, -62.45659637451172]"
64509,130,-500.0,500,0.18289866666666665,7.934607982635498,-74.06187438964844,30000,10000,"[-75.40940856933594, -77.18409729003906, -77.0508041381836]"
65009,131,-500.0,500,0.17656533333333335,7.136268138885498,-73.69551849365234,30000,10000,"[-55.47338104248047, -66.75147247314453, -64.4969482421875]"
65509,132,-500.0,500,0.17023199999999994,8.609241485595703,-73.25532531738281,30000,10000,"[-70.92567443847656, -64.7658920288086, -76.4441146850586]"
66009,133,-500.0,500,0.16389866666666664,8.405011177062988,-73.29196166992188,30000,10000,"[-61.59250259399414, -63.302738189697266, -74.80097961425781]"
66509,134,-500.0,500,0.15756533333333334,8.145721435546875,-71.6507797241211,30000,10000,"[-69.70367431640625, -65.13386535644531, -69.3260269165039]"
67009,135,-500.0,500,0.15123200000000003,7.784846305847168,-73.37315368652344,30000,10000,"[-61.6916618347168, -67.85685729980469, -69.15255737304688]"
67509,136,-500.0,500,0.14489866666666662,8.62246322631836,-72.26310729980469,30000,10000,"[-51.84493637084961, -65.67894744873047, -70.73689270019531]"
68009,137,-500.0,500,0.13856533333333332,9.22185230255127,-73.1478271484375,30000,10000,"[-53.37421417236328, -65.05706024169922, -61.473228454589844]"
68509,138,-500.0,500,0.13223200000000002,8.603330612182617,-74.15277099609375,30000,10000,"[-71.31436920166016, -60.772762298583984, -64.98472595214844]"
69009,139,-500.0,500,0.1258986666666666,8.023026466369629,-71.73454284667969,30000,10000,"[-75.82084655761719, -65.72489929199219, -62.91365051269531]"
69509,140,-500.0,500,0.1195653333333333,9.442890167236328,-71.67047119140625,30000,10000,"[-48.25720977783203, -53.00244903564453, -63.566986083984375]"
70009,141,-500.0,500,0.113232,8.037425994873047,-74.4527587890625,30000,10000,"[-59.678592681884766, -67.42765808105469, -57.51583480834961]"
70509,142,-500.0,500,0.1068986666666667,8.154618263244629,-73.4011459350586,30000,10000,"[-68.1527099609375, -73.52960205078125, -66.73594665527344]"
71009,143,-500.0,500,0.10056533333333328,8.100943565368652,-73.6241226196289,30000,10000,"[-71.61944580078125, -78.65773010253906, -77.78880310058594]"
71509,144,-500.0,500,0.09423199999999998,8.072164535522461,-74.58904266357422,30000,10000,"[-53.556270599365234, -68.67897033691406, -56.752113342285156]"
72009,145,-500.0,500,0.08789866666666668,10.009340286254883,-72.49639892578125,30000,10000,"[-67.63119506835938, -53.30089569091797, -58.14650344848633]"
72509,146,-500.0,500,0.08156533333333338,7.376363754272461,-73.7279052734375,30000,10000,"[-65.33135986328125, -57.01760482788086, -60.92616653442383]"
73009,147,-500.0,500,0.07523199999999997,8.09914779663086,-72.96870422363281,30000,10000,"[-69.91014099121094, -62.792396545410156, -73.89453125]"
73509,148,-500.0,500,0.06889866666666666,6.343127250671387,-73.21239471435547,30000,10000,"[-54.06172180175781, -70.94385528564453, -70.04513549804688]"
74009,149,-500.0,500,0.06256533333333336,7.746284484863281,-73.8419418334961,30000,10000,"[-48.079246520996094, -64.40349578857422, -61.31858825683594]"
74509,150,-500.0,500,0.05623199999999995,8.836307525634766,-72.16450500488281,30000,10000,"[-70.19144439697266, -71.31938171386719, -53.03240966796875]"
74986,151,-476.0,477,0.05018999999999996,7.090353965759277,-73.6756820678711,30000,10000,"[-53.113792419433594, -71.46461486816406, -59.60535430908203]"
75486,152,-500.0,500,0.05,7.9989333152771,-73.63561248779297,30000,10000,"[-49.85078811645508, -57.95127868652344, -58.464622497558594]"
75986,153,-500.0,500,0.05,9.750462532043457,-72.48539733886719,30000,10000,"[-66.2960433959961, -59.17601013183594, -65.27460479736328]"
76486,154,-500.0,500,0.05,7.155330657958984,-74.19619750976562,30000,10000,"[-71.76822662353516, -72.67506408691406, -73.16805267333984]"
76986,155,-500.0,500,0.05,7.930024147033691,-74.44398498535156,30000,10000,"[-81.50452423095703, -79.60267639160156, -75.28253173828125]"
77486,156,-500.0,500,0.05,7.885415077209473,-72.96874237060547,30000,10000,"[-67.26373291015625, -74.34332275390625, -69.30457305908203]"
77986,157,-500.0,500,0.05,7.873947620391846,-74.36622619628906,30000,10000,"[-59.358577728271484, -69.58545684814453, -48.02561950683594]"
78486,158,-500.0,500,0.05,7.997462272644043,-74.23099517822266,30000,10000,"[-69.68745422363281, -63.61878967285156, -60.802947998046875]"
78986,159,-500.0,500,0.05,6.800901889801025,-75.21381378173828,30000,10000,"[-70.87401580810547, -66.66707611083984, -73.66972351074219]"
79486,160,-500.0,500,0.05,8.220840454101562,-73.1064453125,30000,10000,"[-72.47015380859375, -77.87430572509766, -64.9794692993164]"
79986,161,-500.0,500,0.05,8.42156982421875,-73.86393737792969,30000,10000,"[-62.74552536010742, -54.801544189453125, -70.36944580078125]"
80486,162,-500.0,500,0.05,8.339564323425293,-72.21063995361328,30000,10000,"[-63.025657653808594, -49.73109436035156, -64.48339080810547]"
80986,163,-500.0,500,0.05,8.474717140197754,-73.70689392089844,30000,10000,"[-77.9241714477539, -65.57501983642578, -67.4780502319336]"
81486,164,-500.0,500,0.05,8.457773208618164,-74.57449340820312,30000,10000,"[-80.0659408569336, -80.43389129638672, -77.11016845703125]"
81986,165,-500.0,500,0.05,8.339733123779297,-74.89057922363281,30000,10000,"[-64.9383773803711, -80.0844497680664, -77.3062744140625]"
82486,166,-500.0,500,0.05,6.859915733337402,-75.07669067382812,30000,10000,"[-59.547821044921875, -76.77831268310547, -76.91984558105469]"
82986,167,-500.0,500,0.05,8.302265167236328,-73.64630126953125,30000,10000,"[-81.65902709960938, -84.65206909179688, -69.56250762939453]"
83486,168,-500.0,500,0.05,8.030601501464844,-73.92025756835938,30000,10000,"[-77.2469253540039, -79.16007232666016, -75.03788757324219]"
83986,169,-500.0,500,0.05,7.867931842803955,-74.69437408447266,30000,10000,"[-72.62335205078125, -76.55584716796875, -77.38534545898438]"
84486,170,-500.0,500,0.05,7.625137805938721,-74.91902923583984,30000,10000,"[-63.46281433105469, -80.79420471191406, -77.99998474121094]"
84986,171,-500.0,500,0.05,8.932836532592773,-74.79290008544922,30000,10000,"[-72.59331512451172, -80.39674377441406, -83.00764465332031]"
85486,172,-500.0,500,0.05,8.338340759277344,-75.55101013183594,30000,10000,"[-64.25252532958984, -69.2933120727539, -64.36251068115234]"
85986,173,-500.0,500,0.05,8.755390167236328,-73.37687683105469,30000,10000,"[-83.49486541748047, -71.56974792480469, -83.13507843017578]"
86486,174,-500.0,500,0.05,9.197213172912598,-73.92181396484375,30000,10000,"[-76.59072875976562, -71.98792266845703, -74.32588958740234]"
86986,175,-500.0,500,0.05,7.695832252502441,-75.22647094726562,30000,10000,"[-63.5911865234375, -64.886474609375, -47.48552703857422]"
87486,176,-500.0,500,0.05,7.957439422607422,-74.59379577636719,30000,10000,"[-79.05513000488281, -78.54606628417969, -65.26829528808594]"
87986,177,-500.0,500,0.05,7.047550678253174,-76.72491455078125,30000,10000,"[-77.75352478027344, -78.34944152832031, -70.86003112792969]"
88486,178,-500.0,500,0.05,7.666044235229492,-75.30908203125,30000,10000,"[-80.74044799804688, -75.80807495117188, -73.9478530883789]"
88986,179,-500.0,500,0.05,9.10961627960205,-73.93511962890625,30000,10000,"[-81.04574584960938, -76.57540893554688, -63.37525177001953]"
89486,180,-500.0,500,0.05,7.5435638427734375,-75.43742370605469,30000,10000,"[-57.74891662597656, -59.61295700073242, -40.97135925292969]"
89986,181,-500.0,500,0.05,7.521481990814209,-75.69859313964844,30000,10000,"[-73.46839141845703, -50.300132751464844, -75.9980697631836]"
90486,182,-500.0,500,0.05,9.275365829467773,-73.8424301147461,30000,10000,"[-79.14917755126953, -81.57614135742188, -74.165283203125]"
90986,183,-500.0,500,0.05,6.90388298034668,-76.1714859008789,30000,10000,"[-64.76657104492188, -77.62688446044922, -77.79510498046875]"
91486,184,-500.0,500,0.05,6.865245819091797,-76.38732147216797,30000,10000,"[-71.37837982177734, -51.9052848815918, -60.190467834472656]"
91936,185,-449.0,450,0.05,6.9328460693359375,-76.20654296875,30000,10000,"[-72.45034790039062, -54.26136016845703, -60.806365966796875]"
92436,186,-500.0,500,0.05,7.766785144805908,-76.08837890625,30000,10000,"[-64.07574462890625, -76.77923583984375, -73.75665283203125]"
92882,187,-445.0,446,0.05,7.884091377258301,-75.36004638671875,30000,10000,"[-66.47339630126953, -69.80911254882812, -57.073307037353516]"
93382,188,-500.0,500,0.05,7.670860290527344,-76.89093017578125,30000,10000,"[-58.3619270324707, -77.27167510986328, -72.60043334960938]"
93882,189,-500.0,500,0.05,9.388115882873535,-76.28543090820312,30000,10000,"[-72.99446105957031, -78.43949890136719, -59.52256393432617]"
94382,190,-500.0,500,0.05,8.349591255187988,-75.35618591308594,30000,10000,"[-77.99861145019531, -79.16696166992188, -68.55850219726562]"
