global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
671,31,14.0,14,0.9915133333333334,,,671,330,"[2.919952869415283, 1.9561485052108765]"
710,32,39.0,39,0.9910193333333334,,,710,348,"[2.5660252571105957, 2.8418731689453125]"
725,33,15.0,15,0.9908293333333333,,,725,358,"[3.4329354763031006, 2.553699016571045]"
745,34,20.0,20,0.990576,,,745,371,"[2.1293396949768066, 2.262986660003662]"
768,35,23.0,23,0.9902846666666667,,,768,384,"[5.244023323059082, 3.626068592071533]"
781,36,13.0,13,0.99012,,,781,387,"[2.096982479095459, 2.3591103553771973]"
800,37,19.0,19,0.9898793333333333,,,800,399,"[2.2963545322418213, 2.0662336349487305]"
811,38,11.0,11,0.98974,,,811,404,"[1.31370210647583, 2.1585052013397217]"
836,39,25.0,25,0.9894233333333333,,,836,417,"[11.532435417175293, 30.82684326171875]"
855,40,19.0,19,0.9891826666666667,,,855,426,"[2.988070011138916, 4.218262672424316]"
892,41,37.0,37,0.988714,,,892,444,"[5.262144565582275, 3.1330089569091797]"
905,42,13.0,13,0.9885493333333333,,,905,452,"[2.4528896808624268, 2.7836689949035645]"
923,43,18.0,18,0.9883213333333334,,,923,458,"[2.672619342803955, 2.4352850914001465]"
998,44,75.0,75,0.9873713333333334,,,998,498,"[5.8548994064331055, 5.54346227645874]"
1030,45,32.0,32,0.986966,,,1030,511,"[1.7688565254211426, 2.3276498317718506]"
1040,46,10.0,10,0.9868393333333333,5.304842472076416,10.986154556274414,1040,513,"[2.3701295852661133, 1.6881412267684937]"
1062,47,22.0,22,0.9865606666666666,5.6699066162109375,13.241676330566406,1062,523,"[4.238061428070068, 6.389750003814697]"
1077,48,15.0,15,0.9863706666666666,3.7406463623046875,10.338534355163574,1077,532,"[3.3421714305877686, 2.468308448791504]"
1113,49,36.0,36,0.9859146666666667,5.0834221839904785,11.869267463684082,1113,550,"[4.537508487701416, 3.568260908126831]"
1143,50,30.0,30,0.9855346666666667,4.765687465667725,12.397165298461914,1143,567,"[4.454153060913086, 3.70936918258667]"
1156,51,13.0,13,0.98537,4.570306301116943,12.406513214111328,1156,577,"[3.462930679321289, 2.4039969444274902]"
1177,52,21.0,21,0.985104,4.998710632324219,11.700349807739258,1177,587,"[5.4482269287109375, 3.5708394050598145]"
1212,53,35.0,35,0.9846606666666666,4.274907112121582,11.641915321350098,1212,605,"[5.395069122314453, 3.187796115875244]"
1223,54,11.0,11,0.9845213333333334,3.620105743408203,12.085535049438477,1223,609,"[3.4823925495147705, 2.6066901683807373]"
1245,55,22.0,22,0.9842426666666667,3.8744006156921387,11.678659439086914,1245,618,"[3.675727128982544, 2.1210641860961914]"
1267,56,22.0,22,0.983964,3.578883647918701,12.592252731323242,1267,629,"[4.809238910675049, 4.53277587890625]"
1279,57,12.0,12,0.983812,5.692185878753662,11.963082313537598,1279,633,"[3.2550277709960938, 2.2445478439331055]"
1303,58,24.0,24,0.983508,4.205565929412842,12.616881370544434,1303,646,"[4.045933723449707, 2.9312455654144287]"
1318,59,15.0,15,0.983318,4.138803958892822,10.087203025817871,1318,652,"[2.6187987327575684, 2.079136371612549]"
1340,60,22.0,22,0.9830393333333334,5.264610767364502,12.215282440185547,1340,665,"[3.7065646648406982, 2.0683493614196777]"
1378,61,38.0,38,0.982558,4.258456230163574,11.2139253616333,1378,682,"[2.370944023132324, 1.8102138042449951]"
1436,62,58.0,58,0.9818233333333334,4.461858749389648,10.8135347366333,1436,715,"[2.6084976196289062, 2.069715976715088]"
1462,63,26.0,26,0.981494,4.537574291229248,12.136938095092773,1462,730,"[2.7347123622894287, 2.5430126190185547]"
1480,64,18.0,18,0.981266,4.301868915557861,11.77275276184082,1480,736,"[2.3400449752807617, 1.8961498737335205]"
1499,65,19.0,19,0.9810253333333333,4.540008544921875,13.01103401184082,1499,743,"[2.069547653198242, 1.7757179737091064]"
1520,66,21.0,21,0.9807593333333333,4.077845573425293,12.23906135559082,1520,756,"[2.577751636505127, 2.5106911659240723]"
1543,67,23.0,23,0.980468,5.3438334465026855,12.247339248657227,1543,768,"[5.335491180419922, 9.570423126220703]"
1557,68,14.0,14,0.9802906666666666,4.472682952880859,12.207479476928711,1557,776,"[3.336737632751465, 5.061044692993164]"
1595,69,38.0,38,0.9798093333333333,3.3650035858154297,11.616687774658203,1595,792,"[1.984095573425293, 1.53474760055542]"
1610,70,15.0,15,0.9796193333333333,4.7666120529174805,12.99443531036377,1610,801,"[1.8585600852966309, 2.384294271469116]"
1634,71,24.0,24,0.9793153333333333,3.899409532546997,11.51955795288086,1634,816,"[2.2162742614746094, 2.117666244506836]"
1661,72,27.0,27,0.9789733333333334,5.193183422088623,10.964630126953125,1661,829,"[1.854578971862793, 1.6171400547027588]"
1673,73,12.0,12,0.9788213333333333,4.191946983337402,12.475725173950195,1673,833,"[1.612484097480774, 1.5222231149673462]"
1741,74,68.0,68,0.97796,4.541956424713135,11.464458465576172,1741,869,"[2.2826783657073975, 2.13944673538208]"
1764,75,23.0,23,0.9776686666666666,5.086910724639893,12.186688423156738,1764,881,"[2.4474353790283203, 2.1806862354278564]"
1790,76,26.0,26,0.9773393333333333,3.7840185165405273,12.202856063842773,1790,894,"[1.7676371335983276, 1.6476291418075562]"
1806,77,16.0,16,0.9771366666666667,4.269758224487305,12.760830879211426,1806,902,"[2.1049718856811523, 2.081343412399292]"
1827,78,21.0,21,0.9768706666666667,4.606870174407959,11.53816032409668,1827,912,"[2.2277603149414062, 2.2140321731567383]"
1839,79,12.0,12,0.9767186666666666,5.015437602996826,11.997803688049316,1839,919,"[3.3644495010375977, 2.7976973056793213]"
1874,80,35.0,35,0.9762753333333334,4.252376556396484,11.584641456604004,1874,935,"[2.264016628265381, 1.4792625904083252]"
1889,81,15.0,15,0.9760853333333334,5.407102584838867,12.019784927368164,1889,942,"[2.120535135269165, 1.9899966716766357]"
1902,82,13.0,13,0.9759206666666667,4.418752670288086,12.499187469482422,1902,946,"[1.9796336889266968, 1.9010144472122192]"
1929,83,27.0,27,0.9755786666666667,4.122017860412598,12.465929985046387,1929,958,"[2.026235818862915, 1.8743360042572021]"
1957,84,28.0,28,0.975224,4.686701774597168,12.325213432312012,1957,972,"[1.8472148180007935, 1.9790456295013428]"
1974,85,17.0,17,0.9750086666666666,3.3623812198638916,12.330657005310059,1974,977,"[1.4962130784988403, 1.6707499027252197]"
2002,86,28.0,28,0.974654,4.462719917297363,12.04584789276123,2002,991,"[5.4830780029296875, 10.50173568725586]"
2042,87,40.0,40,0.9741473333333334,3.89182710647583,12.31481647491455,2042,1014,"[1.7027878761291504, 1.7834446430206299]"
2054,88,12.0,12,0.9739953333333333,4.72498893737793,12.00193977355957,2054,1023,"[2.086712598800659, 1.5716521739959717]"
2088,89,34.0,34,0.9735646666666666,4.806612491607666,12.896538734436035,2088,1040,"[2.4124410152435303, 5.39903450012207]"
2100,90,12.0,12,0.9734126666666667,4.096188545227051,10.606526374816895,2100,1043,"[1.4701011180877686, 2.239712715148926]"
2112,91,12.0,12,0.9732606666666667,4.03803825378418,12.462050437927246,2112,1046,"[2.5465853214263916, 3.6534481048583984]"
2125,92,13.0,13,0.973096,5.134456157684326,12.950465202331543,2125,1054,"[1.9153348207473755, 1.3749021291732788]"
2136,93,11.0,11,0.9729566666666667,3.855781078338623,12.480035781860352,2136,1058,"[2.2285261154174805, 2.29453182220459]"
2150,94,14.0,14,0.9727793333333333,3.4846832752227783,11.886991500854492,2150,1064,"[1.8570756912231445, 1.9795408248901367]"
2164,95,14.0,14,0.972602,4.932065963745117,12.739810943603516,2164,1070,"[1.7837111949920654, 1.5759419202804565]"
2179,96,15.0,15,0.972412,2.8765506744384766,11.946789741516113,2179,1081,"[2.0032825469970703, 1.3264769315719604]"
2259,97,80.0,80,0.9713986666666666,5.703104019165039,12.311866760253906,2259,1119,"[3.273932933807373, 2.2465779781341553]"
2281,98,22.0,22,0.97112,5.065864086151123,12.124773979187012,2281,1130,"[2.5682859420776367, 1.9957103729248047]"
2310,99,29.0,29,0.9707526666666667,4.802886486053467,12.593274116516113,2310,1143,"[1.8564670085906982, 1.6299412250518799]"
2322,100,12.0,12,0.9706006666666667,3.8219592571258545,11.99933910369873,2322,1147,"[1.9723544120788574, 1.9308900833129883]"
2337,101,15.0,15,0.9704106666666666,5.048497200012207,11.859575271606445,2337,1151,"[2.0202724933624268, 1.7337322235107422]"
2352,102,15.0,15,0.9702206666666666,4.727821350097656,12.67743968963623,2352,1161,"[2.17393159866333, 1.6727735996246338]"
2365,103,13.0,13,0.970056,3.962768077850342,10.958084106445312,2365,1169,"[2.2954440116882324, 1.5427279472351074]"
2376,104,11.0,11,0.9699166666666666,3.9223809242248535,11.461193084716797,2376,1177,"[1.608726978302002, 1.505666732788086]"
2393,105,17.0,17,0.9697013333333333,4.020233154296875,12.427833557128906,2393,1182,"[1.737373948097229, 1.7388246059417725]"
2420,106,27.0,27,0.9693593333333334,3.4460291862487793,10.816938400268555,2420,1198,"[1.3543611764907837, 1.756198763847351]"
2434,107,14.0,14,0.969182,3.895237922668457,12.249837875366211,2434,1202,"[1.6403143405914307, 1.786064624786377]"
2451,108,17.0,17,0.9689666666666666,4.942504405975342,13.642542839050293,2451,1208,"[1.5162944793701172, 1.7137656211853027]"
2481,109,30.0,30,0.9685866666666667,3.404181480407715,10.762367248535156,2481,1220,"[1.862000823020935, 1.9886858463287354]"
2501,110,20.0,20,0.9683333333333334,3.7758939266204834,10.908531188964844,2501,1229,"[1.5625712871551514, 1.5946407318115234]"
2526,111,25.0,25,0.9680166666666666,4.020957946777344,12.434244155883789,2526,1238,"[1.442253828048706, 1.6815966367721558]"
2545,112,19.0,19,0.967776,4.683968544006348,11.97610855102539,2545,1244,"[1.4928441047668457, 1.9481737613677979]"
2561,113,16.0,16,0.9675733333333333,4.301934719085693,11.28076457977295,2561,1253,"[1.7129946947097778, 1.8623470067977905]"
2574,114,13.0,13,0.9674086666666667,4.152030944824219,10.622838973999023,2574,1259,"[3.1222012042999268, 7.795969009399414]"
2611,115,37.0,37,0.96694,3.2542757987976074,11.22249698638916,2611,1282,"[1.1638720035552979, 1.6949712038040161]"
2651,116,40.0,40,0.9664333333333334,4.4271769523620605,12.080846786499023,2651,1308,"[1.2231570482254028, 1.7991178035736084]"
2664,117,13.0,13,0.9662686666666667,3.1500120162963867,11.546765327453613,2664,1312,"[1.4928807020187378, 1.7186706066131592]"
2678,118,14.0,14,0.9660913333333333,5.105188369750977,12.422670364379883,2678,1322,"[1.200818419456482, 1.694034457206726]"
2720,119,42.0,42,0.9655593333333333,5.048885822296143,11.796466827392578,2720,1345,"[3.031540632247925, 2.365022897720337]"
2735,120,15.0,15,0.9653693333333333,3.8780479431152344,13.463991165161133,2735,1350,"[1.5977420806884766, 1.905725121498108]"
2755,121,20.0,20,0.965116,3.9477176666259766,11.988816261291504,2755,1362,"[1.1749484539031982, 1.7921066284179688]"
2782,122,27.0,27,0.964774,5.897112846374512,12.630395889282227,2782,1371,"[1.5335994958877563, 1.501980185508728]"
2815,123,33.0,33,0.964356,4.090301513671875,12.679953575134277,2815,1392,"[1.7955048084259033, 2.0804662704467773]"
2833,124,18.0,18,0.964128,4.553071975708008,11.641435623168945,2833,1404,"[1.1531457901000977, 1.9717295169830322]"
2846,125,13.0,13,0.9639633333333333,4.69957160949707,11.547269821166992,2846,1413,"[1.2109843492507935, 1.983588695526123]"
2881,126,35.0,35,0.96352,4.37471866607666,11.168663024902344,2881,1433,"[2.0085253715515137, 1.9473803043365479]"
2897,127,16.0,16,0.9633173333333334,4.662726402282715,13.257654190063477,2897,1443,"[1.577408790588379, 1.9627593755722046]"
2911,128,14.0,14,0.96314,3.89334774017334,12.109360694885254,2911,1453,"[1.0781985521316528, 1.54330575466156]"
2978,129,67.0,67,0.9622913333333334,5.069883823394775,12.583574295043945,2978,1485,"[2.5233798027038574, 3.1036295890808105]"
3048,130,70.0,70,0.9614046666666667,4.7716288566589355,12.964837074279785,3048,1522,"[1.46049165725708, 1.9509286880493164]"
3071,131,23.0,23,0.9611133333333334,5.014798164367676,12.972001075744629,3071,1533,"[1.3814470767974854, 1.6276204586029053]"
3082,132,11.0,11,0.960974,4.24867582321167,13.19656753540039,3082,1536,"[1.4686386585235596, 1.5812599658966064]"
3093,133,11.0,11,0.9608346666666666,4.492641448974609,12.873583793640137,3093,1544,"[1.087809681892395, 1.582939863204956]"
3110,134,17.0,17,0.9606193333333334,3.702031135559082,12.36948013305664,3110,1551,"[1.560057282447815, 1.5540962219238281]"
3135,135,25.0,25,0.9603026666666666,3.496713638305664,11.392862319946289,3135,1562,"[1.4636677503585815, 1.3277724981307983]"
3157,136,22.0,22,0.960024,4.0480170249938965,12.333414077758789,3157,1570,"[1.2645983695983887, 1.1920963525772095]"
3177,137,20.0,20,0.9597706666666667,5.221273422241211,12.691572189331055,3177,1578,"[1.2317252159118652, 1.1823229789733887]"
3189,138,12.0,12,0.9596186666666666,4.128477096557617,12.316167831420898,3189,1582,"[1.872460126876831, 2.10683536529541]"
3200,139,11.0,11,0.9594793333333334,5.167591094970703,11.948738098144531,3200,1584,"[1.4543250799179077, 1.340571403503418]"
3215,140,15.0,15,0.9592893333333333,4.462021827697754,12.368103981018066,3215,1594,"[1.2864469289779663, 1.7792105674743652]"
3227,141,12.0,12,0.9591373333333333,4.470546722412109,11.947864532470703,3227,1603,"[1.0, 1.6137878894805908]"
3242,142,15.0,15,0.9589473333333334,4.287969589233398,13.019765853881836,3242,1609,"[1.2682061195373535, 1.3301818370819092]"
3316,143,74.0,74,0.95801,6.103402614593506,12.443830490112305,3316,1649,"[23.472007751464844, 26.92085075378418]"
3366,144,50.0,50,0.9573766666666667,4.351169586181641,12.267158508300781,3366,1673,"[2.2569332122802734, 2.8348312377929688]"
3392,145,26.0,26,0.9570473333333334,5.298516273498535,12.577125549316406,3392,1683,"[1.5639640092849731, 1.4770779609680176]"
3407,146,15.0,15,0.9568573333333333,5.216862201690674,13.621210098266602,3407,1688,"[1.2738211154937744, 1.381332278251648]"
3448,147,41.0,41,0.956338,4.682342529296875,12.132352828979492,3448,1710,"[1.3947455883026123, 1.4181493520736694]"
3467,148,19.0,19,0.9560973333333334,5.292316436767578,13.366206169128418,3467,1722,"[1.488523006439209, 1.6702806949615479]"
3484,149,17.0,17,0.955882,4.433225631713867,13.126297950744629,3484,1728,"[1.3312737941741943, 1.1728752851486206]"
3494,150,10.0,10,0.9557553333333333,5.465620517730713,13.911778450012207,3494,1736,"[1.2071415185928345, 1.4971415996551514]"
3522,151,28.0,28,0.9554006666666667,3.448187828063965,12.444014549255371,3522,1750,"[1.9751406908035278, 2.088724136352539]"
3536,152,14.0,14,0.9552233333333333,4.717672348022461,12.95214557647705,3536,1760,"[1.3839302062988281, 1.434034824371338]"
3556,153,20.0,20,0.95497,5.214681625366211,14.438042640686035,3556,1770,"[3.6900691986083984, 3.013432025909424]"
3612,154,56.0,56,0.9542606666666666,3.545734405517578,12.326099395751953,3612,1799,"[1.888169288635254, 1.532500982284546]"
3624,155,12.0,12,0.9541086666666667,4.1117844581604,12.428956031799316,3624,1807,"[1.209563970565796, 1.3553531169891357]"
3636,156,12.0,12,0.9539566666666667,4.635167598724365,11.726217269897461,3636,1811,"[1.350229024887085, 1.7376558780670166]"
3660,157,24.0,24,0.9536526666666667,4.946852207183838,13.245967864990234,3660,1825,"[2.3930585384368896, 1.7938146591186523]"
3718,158,58.0,58,0.952918,4.70347261428833,13.516470909118652,3718,1856,"[1.3069435358047485, 1.646347999572754]"
3730,159,12.0,12,0.952766,4.69659423828125,12.629613876342773,3730,1863,"[1.1770668029785156, 1.5077035427093506]"
3755,160,25.0,25,0.9524493333333334,3.993656635284424,12.775375366210938,3755,1875,"[2.501493453979492, 1.9517335891723633]"
3770,161,15.0,15,0.9522593333333333,3.982719898223877,11.346388816833496,3770,1882,"[1.690117597579956, 2.1311073303222656]"
3805,162,35.0,35,0.951816,4.412924289703369,13.105895042419434,3805,1899,"[1.0927149057388306, 1.272247314453125]"
3818,163,13.0,13,0.9516513333333333,4.139732360839844,11.740118026733398,3818,1903,"[1.4899778366088867, 1.6001427173614502]"
3834,164,16.0,16,0.9514486666666666,3.1593408584594727,12.13525676727295,3834,1909,"[1.444326639175415, 1.4869260787963867]"
3868,165,34.0,34,0.951018,5.226163864135742,12.33531379699707,3868,1924,"[1.8072593212127686, 1.8427499532699585]"
3899,166,31.0,31,0.9506253333333333,4.9267683029174805,12.701691627502441,3899,1939,"[1.1957521438598633, 1.259824275970459]"
3942,167,43.0,43,0.9500806666666667,4.214416027069092,13.349488258361816,3942,1961,"[2.651848793029785, 8.387794494628906]"
3952,168,10.0,10,0.949954,5.155062198638916,12.456969261169434,3952,1964,"[1.549115777015686, 1.2847371101379395]"
3970,169,18.0,18,0.949726,4.409529685974121,12.927264213562012,3970,1972,"[1.7791672945022583, 1.6803362369537354]"
3985,170,15.0,15,0.949536,4.124859809875488,11.38502311706543,3985,1977,"[1.5583714246749878, 1.268296241760254]"
4003,171,18.0,18,0.949308,5.646925926208496,13.280607223510742,4003,1987,"[1.1874732971191406, 1.400284767150879]"
4021,172,18.0,18,0.94908,4.6430768966674805,11.754966735839844,4021,1993,"[1.4323217868804932, 1.2926440238952637]"
4036,173,15.0,15,0.94889,3.0665283203125,11.221961975097656,4036,2001,"[2.0206401348114014, 21.32427215576172]"
4052,174,16.0,16,0.9486873333333333,4.023735046386719,12.265005111694336,4052,2006,"[1.2538044452667236, 1.1884790658950806]"
4089,175,37.0,37,0.9482186666666667,4.391321659088135,13.50009536743164,4089,2024,"[5.044525146484375, 2.2955074310302734]"
4100,176,11.0,11,0.9480793333333333,4.774253845214844,11.74250602722168,4100,2032,"[1.882507085800171, 1.516054630279541]"
4127,177,27.0,27,0.9477373333333333,5.060937881469727,12.854970932006836,4127,2047,"[1.750568151473999, 1.3662405014038086]"
4140,178,13.0,13,0.9475726666666666,4.5896196365356445,13.02340316772461,4140,2051,"[1.2443006038665771, 1.3655891418457031]"
4156,179,16.0,16,0.94737,5.208810806274414,12.009231567382812,4156,2060,"[2.6851491928100586, 1.5798813104629517]"
4171,180,15.0,15,0.94718,4.7536773681640625,12.70092487335205,4171,2070,"[1.7553476095199585, 1.234667420387268]"
4193,181,22.0,22,0.9469013333333334,4.0906524658203125,13.070621490478516,4193,2082,"[2.261171817779541, 1.3757011890411377]"
4213,182,20.0,20,0.946648,4.732904434204102,12.713798522949219,4213,2093,"[2.5826544761657715, 14.67004680633545]"
4230,183,17.0,17,0.9464326666666667,4.617612838745117,12.419551849365234,4230,2099,"[1.394849419593811, 1.2730178833007812]"
4265,184,35.0,35,0.9459893333333333,3.389369010925293,12.112638473510742,4265,2119,"[2.0805230140686035, 1.480147361755371]"
4280,185,15.0,15,0.9457993333333333,4.535265922546387,12.766654014587402,4280,2125,"[1.8045270442962646, 1.8932008743286133]"
4292,186,12.0,12,0.9456473333333333,4.518446445465088,12.67979907989502,4292,2134,"[1.8558013439178467, 1.2251313924789429]"
4309,187,17.0,17,0.945432,3.955320119857788,11.755717277526855,4309,2141,"[1.5888290405273438, 2.0855705738067627]"
4327,188,18.0,18,0.945204,4.081460952758789,12.65252685546875,4327,2150,"[1.7492334842681885, 2.5277154445648193]"
4342,189,15.0,15,0.945014,3.836639404296875,12.125505447387695,4342,2158,"[2.178957462310791, 4.485273361206055]"
4364,190,22.0,22,0.9447353333333334,5.184340000152588,12.408241271972656,4364,2169,"[1.3574974536895752, 1.0]"
4382,191,18.0,18,0.9445073333333334,4.741188049316406,12.106208801269531,4382,2178,"[2.078220844268799, 1.1669821739196777]"
4402,192,20.0,20,0.944254,5.156182765960693,12.184966087341309,4402,2189,"[2.227519989013672, 1.1802235841751099]"
4429,193,27.0,27,0.943912,3.9266695976257324,11.777010917663574,4429,2203,"[1.995177149772644, 1.1723014116287231]"
4477,194,48.0,48,0.943304,4.288283348083496,12.313787460327148,4477,2229,"[2.309922456741333, 1.6521568298339844]"
4495,195,18.0,18,0.943076,4.640181541442871,10.446674346923828,4495,2235,"[1.3544106483459473, 1.2838327884674072]"
4518,196,23.0,23,0.9427846666666667,4.0165791511535645,12.404796600341797,4518,2244,"[1.45979905128479, 1.2912715673446655]"
4590,197,72.0,72,0.9418726666666667,4.7024335861206055,12.611310958862305,4590,2279,"[1.3547698259353638, 1.4511971473693848]"
4619,198,29.0,29,0.9415053333333333,4.787500858306885,13.643619537353516,4619,2293,"[1.2195239067077637, 1.1998045444488525]"
4654,199,35.0,35,0.941062,4.396915912628174,13.085921287536621,4654,2307,"[1.6029185056686401, 1.6094197034835815]"
4692,200,38.0,38,0.9405806666666666,4.282033443450928,13.187053680419922,4692,2328,"[1.721070647239685, 1.1879947185516357]"
4746,201,54.0,54,0.9398966666666667,4.70904541015625,12.9851713180542,4746,2359,"[1.4816855192184448, 1.500135064125061]"
4777,202,31.0,31,0.939504,5.618105888366699,14.622318267822266,4777,2374,"[1.3577176332473755, 1.1182663440704346]"
4801,203,24.0,24,0.9392,4.818306922912598,13.307373046875,4801,2383,"[1.4235587120056152, 1.3162322044372559]"
4821,204,20.0,20,0.9389466666666667,3.818213701248169,12.675811767578125,4821,2394,"[2.6660072803497314, 16.494293212890625]"
4832,205,11.0,11,0.9388073333333333,3.5757088661193848,13.690231323242188,4832,2397,"[1.3889689445495605, 1.4042015075683594]"
4846,206,14.0,14,0.93863,4.294050216674805,13.423309326171875,4846,2407,"[1.6701843738555908, 1.74745774269104]"
4867,207,21.0,21,0.938364,5.446817874908447,12.986772537231445,4867,2415,"[1.1771396398544312, 1.2239904403686523]"
4896,208,29.0,29,0.9379966666666667,3.949309825897217,11.239767074584961,4896,2430,"[1.885788917541504, 2.0279195308685303]"
4929,209,33.0,33,0.9375786666666667,4.846662998199463,13.36733341217041,4929,2447,"[2.5851755142211914, 14.15198040008545]"
4943,210,14.0,14,0.9374013333333333,4.7445220947265625,13.869029998779297,4943,2457,"[1.5595694780349731, 1.3579201698303223]"
4961,211,18.0,18,0.9371733333333333,3.90163516998291,13.746011734008789,4961,2464,"[1.4110592603683472, 1.547063946723938]"
4988,212,27.0,27,0.9368313333333333,5.242471694946289,13.978500366210938,4988,2477,"[8.169804573059082, 16.50545883178711]"
5030,213,42.0,42,0.9362993333333334,5.0598225593566895,13.48859977722168,5030,2499,"[2.3301706314086914, 12.345229148864746]"
5045,214,15.0,15,0.9361093333333333,4.373291969299316,13.32277774810791,5045,2504,"[1.226484775543213, 1.3157938718795776]"
5077,215,32.0,32,0.935704,4.437918663024902,12.149274826049805,5077,2522,"[1.6361188888549805, 1.499254822731018]"
5098,216,21.0,21,0.935438,4.163861274719238,13.052454948425293,5098,2535,"[1.2916879653930664, 1.26461923122406]"
5111,217,13.0,13,0.9352733333333333,4.2015557289123535,13.184471130371094,5111,2539,"[1.191389799118042, 1.3032047748565674]"
5128,218,17.0,17,0.935058,5.069820404052734,13.07180118560791,5128,2548,"[1.090754508972168, 1.5146994590759277]"
5146,219,18.0,18,0.93483,5.709551811218262,13.163564682006836,5146,2559,"[2.280649185180664, 1.6390340328216553]"
5155,220,9.0,9,0.934716,4.283734321594238,12.808115005493164,5155,2561,"[1.6068825721740723, 1.4517626762390137]"
5175,221,20.0,20,0.9344626666666667,5.018857955932617,12.938125610351562,5175,2569,"[1.1983160972595215, 1.3925775289535522]"
5198,222,23.0,23,0.9341713333333334,4.3466901779174805,12.141939163208008,5198,2578,"[1.6183902025222778, 1.2444419860839844]"
5224,223,26.0,26,0.9338420000000001,4.5435285568237305,13.354110717773438,5224,2592,"[1.4791430234909058, 1.2995089292526245]"
5269,224,45.0,45,0.933272,4.897716999053955,13.791793823242188,5269,2617,"[12.375249862670898, 15.926441192626953]"
5278,225,9.0,9,0.933158,4.325816631317139,13.595015525817871,5278,2620,"[1.4586589336395264, 1.6214418411254883]"
5324,226,46.0,46,0.9325753333333333,3.7990379333496094,12.922886848449707,5324,2646,"[1.8219233751296997, 1.4258286952972412]"
5356,227,32.0,32,0.9321699999999999,4.696724891662598,12.940679550170898,5356,2663,"[1.2838597297668457, 1.3639487028121948]"
5373,228,17.0,17,0.9319546666666667,4.4917707443237305,12.677620887756348,5373,2669,"[1.3907172679901123, 1.4972341060638428]"
5385,229,12.0,12,0.9318026666666667,3.3587727546691895,13.34128189086914,5385,2675,"[1.8830218315124512, 2.4502382278442383]"
5443,230,58.0,58,0.931068,4.198793411254883,13.63465404510498,5443,2702,"[2.49141788482666, 3.6095457077026367]"
5482,231,39.0,39,0.930574,4.781358242034912,12.475791931152344,5482,2722,"[2.4718639850616455, 3.2569193840026855]"
5502,232,20.0,20,0.9303206666666667,4.06801700592041,13.172654151916504,5502,2733,"[1.3011856079101562, 1.1874549388885498]"
5547,233,45.0,45,0.9297506666666666,5.411375522613525,12.680839538574219,5547,2759,"[1.846689224243164, 1.5333797931671143]"
