global_step,loss,mean_q_value,epsilon
999,2.276711940765381,0.023509733378887177,0.987346
1000,1.6119639873504639,0.008553028106689453,0.9873333333333333
1001,1.5062485933303833,-0.02014724723994732,0.9873206666666666
1002,2.878782272338867,-0.04161161929368973,0.987308
1003,3.621838092803955,-0.06068950146436691,0.9872953333333333
1004,3.1127758026123047,-0.0792844295501709,0.9872826666666666
1005,1.9152684211730957,-0.10620816051959991,0.98727
1006,2.7620747089385986,-0.1451050043106079,0.9872573333333333
1007,4.273963451385498,-0.15983359515666962,0.9872446666666667
1008,3.785875082015991,-0.20067745447158813,0.987232
1009,1.8637197017669678,-0.22160539031028748,0.9872193333333333
1010,2.0054585933685303,-0.25181859731674194,0.9872066666666667
1011,2.2390246391296387,-0.2759048342704773,0.987194
1012,2.536926031112671,-0.30687829852104187,0.9871813333333334
1013,4.610474586486816,-0.33534887433052063,0.9871686666666667
1014,1.6965593099594116,-0.3580562472343445,0.987156
1015,5.173017501831055,-0.41132545471191406,0.9871433333333334
1016,1.5013175010681152,-0.4558477997779846,0.9871306666666667
1017,3.292174816131592,-0.48498448729515076,0.987118
1018,2.3788623809814453,-0.5478749871253967,0.9871053333333333
1019,3.329225778579712,-0.5806704163551331,0.9870926666666666
1020,2.903244733810425,-0.6063639521598816,0.98708
1021,2.977553367614746,-0.652475893497467,0.9870673333333333
1022,3.162665843963623,-0.7263896465301514,0.9870546666666666
1023,2.0786144733428955,-0.751592755317688,0.987042
1024,2.8476738929748535,-0.7862643003463745,0.9870293333333333
1025,3.7549550533294678,-0.868094801902771,0.9870166666666667
1026,3.0884323120117188,-0.9385440349578857,0.987004
1027,3.694471836090088,-0.9870878458023071,0.9869913333333333
1028,1.0119855403900146,-1.0419285297393799,0.9869786666666667
1029,1.2281579971313477,-1.0851317644119263,0.986966
1030,2.5351152420043945,-1.2081661224365234,0.9869533333333333
1031,2.135887622833252,-1.2294373512268066,0.9869406666666667
1032,4.092731952667236,-1.364122748374939,0.986928
1033,1.4540627002716064,-1.311189889907837,0.9869153333333334
1034,1.3804004192352295,-1.3935158252716064,0.9869026666666667
1035,3.0243120193481445,-1.4747518301010132,0.98689
1036,3.508096694946289,-1.5015050172805786,0.9868773333333334
1037,2.9843485355377197,-1.5213009119033813,0.9868646666666666
1038,2.5142433643341064,-1.6377054452896118,0.986852
1039,2.246915817260742,-1.6382594108581543,0.9868393333333333
1040,2.215294122695923,-1.7302922010421753,0.9868266666666666
1041,3.9612302780151367,-1.7124965190887451,0.986814
1042,1.8174492120742798,-1.6721445322036743,0.9868013333333333
1043,2.2070629596710205,-1.611446738243103,0.9867886666666666
1044,1.208556056022644,-1.7184275388717651,0.986776
1045,2.5048298835754395,-1.6130648851394653,0.9867633333333333
1046,3.537142753601074,-1.653195858001709,0.9867506666666667
1047,2.1358988285064697,-1.676378607749939,0.986738
1048,1.9005944728851318,-1.663924217224121,0.9867253333333333
1049,0.8656174540519714,-1.6899504661560059,0.9867126666666667
1050,1.8710744380950928,-1.7017155885696411,0.9867
1051,2.101454734802246,-1.7632815837860107,0.9866873333333334
1052,0.9133070111274719,-1.750611662864685,0.9866746666666667
1053,1.6551358699798584,-1.579378604888916,0.986662
1054,2.360732078552246,-1.641587734222412,0.9866493333333334
1055,0.9201576113700867,-1.5878567695617676,0.9866366666666667
1056,2.6823248863220215,-1.6139109134674072,0.986624
1057,2.391496419906616,-1.6640032529830933,0.9866113333333333
1058,1.7835760116577148,-1.6354466676712036,0.9865986666666666
1059,0.9396694898605347,-1.3798236846923828,0.986586
1060,1.9117975234985352,-1.6177105903625488,0.9865733333333333
