global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
267,critic,capacity_insert,25,0,242,,-0.0008350288844667375,3.5943168768426403e-05,0.0009996590670198202
320,critic,capacity_insert,48,0,247,,-0.0004999990342184901,0.0002046714216703549,0.0014996589161455631
392,critic,capacity_insert,81,0,238,,0.0,0.00036267333780415356,0.0019996585324406624
472,actor,capacity_insert,26,0,244,"[124, 120]",-0.0015427444595843554,8.396173507208005e-05,0.0024080865550786257
472,critic,capacity_insert,68,0,250,,0.0,0.00043505552457645535,0.0024924620520323515
553,actor,capacity_insert,39,0,242,"[118, 124]",-0.0008020917302928865,0.00023881376546341926,0.0029075462371110916
553,critic,capacity_insert,59,22,250,,0.0,0.0004705506726168096,0.0023720632307231426
644,actor,capacity_insert,39,0,245,"[119, 126]",-0.0007261214777827263,0.0003468398645054549,0.0034060385078191757
644,critic,capacity_insert,65,26,250,,0.0,0.0005479672108776867,0.0028720630798488855
731,actor,capacity_insert,39,0,248,"[120, 128]",-0.0004997044452466071,0.00042214588029310107,0.002906300127506256
731,critic,capacity_insert,64,23,250,,0.0,0.000617399753537029,0.003372060600668192
796,actor,capacity_insert,26,0,243,"[120, 123]",-0.0004996343050152063,0.0004616044170688838,0.0032552173361182213
796,critic,capacity_insert,36,29,250,,0.0,0.0007453993894159794,0.003872060449793935
880,actor,capacity_insert,39,0,249,"[125, 124]",-0.0003849429776892066,0.0005733388243243098,0.0033158366568386555
880,critic,capacity_insert,51,33,250,,0.0,0.0008089343318715692,0.004372060298919678
947,actor,capacity_insert,26,0,246,"[118, 128]",-0.0004990596207790077,0.0006465527694672346,0.0032639538403600454
947,critic,capacity_insert,42,25,250,,0.0,0.0008709338144399226,0.004872059915214777
1020,actor,capacity_insert,39,0,240,"[113, 127]",-2.2412888938561082e-05,0.0006898888968862593,0.0037530618719756603
1020,critic,capacity_insert,40,33,250,,0.0,0.0008949335897341371,0.004372060298919678
1020,actor,scheduled_batch_boundary,12,0,228,"[110, 118]",-1.360895112156868e-07,0.0007266211323440075,0.0037530618719756603
1120,actor,capacity_insert,52,0,242,"[116, 126]",-1.5285128029063344e-05,0.0007392690167762339,0.004227589815855026
1120,critic,capacity_insert,51,49,250,,0.0,0.0009394005173817277,0.004872059915214777
1196,actor,capacity_insert,26,0,249,"[122, 127]",-0.0004988204455003142,0.0007155272178351879,0.003727884730324149
1196,critic,capacity_insert,39,37,250,,0.0,0.001013400498777628,0.0053720599971711636
1265,actor,capacity_insert,26,0,249,"[127, 122]",-0.0004982518148608506,0.0007199342362582684,0.0036126691848039627
1265,critic,capacity_insert,16,53,250,,0.0,0.001065400312654674,0.0053720599971711636
1355,actor,capacity_insert,52,0,244,"[134, 110]",-2.9207178158685565e-05,0.0007887117681093514,0.0041123987175524235
1355,critic,capacity_insert,47,43,250,,0.0,0.0011170906946063042,0.0058720591478049755
1421,actor,capacity_insert,26,0,246,"[139, 107]",-0.0004990486777387559,0.0008346111280843616,0.004612333606928587
1421,critic,capacity_insert,29,37,250,,0.0,0.0011837497586384416,0.006372059229761362
1500,actor,capacity_insert,39,0,239,"[129, 110]",-1.6500858691870235e-05,0.0008535536471754313,0.0050636595115065575
1500,critic,capacity_insert,28,51,250,,0.0,0.001215898199006915,0.006872058380395174
1551,actor,capacity_insert,13,0,241,"[121, 120]",-0.0004998603253625333,0.0008750865235924721,0.00556231988593936
1551,critic,capacity_insert,30,21,250,,0.0,0.0012385578593239188,0.007372057996690273
1624,actor,capacity_insert,26,0,246,"[124, 122]",-9.507444337941706e-05,0.0008926115115173161,0.0054044099524617195
1624,critic,capacity_insert,31,42,250,,0.0,0.001245072577148676,0.006872057914733887
1723,actor,capacity_insert,49,6,250,"[122, 128]",0.0,0.0009265242842957377,0.005903287325054407
1723,critic,capacity_insert,42,57,250,,0.0,0.0012897185515612364,0.007372057531028986
1839,actor,capacity_insert,55,28,250,"[122, 128]",0.0,0.0010377787984907627,0.006402246188372374
1839,critic,capacity_insert,45,71,250,,0.0,0.001288742059841752,0.007372057531028986
1925,actor,capacity_insert,27,24,250,"[124, 126]",0.0,0.001052004168741405,0.006901772692799568
1925,critic,capacity_insert,28,58,250,,0.0,0.0012987158261239529,0.007372057531028986
2044,actor,capacity_insert,45,37,250,"[122, 128]",0.0,0.0011558200931176543,0.006402754224836826
2044,critic,capacity_insert,42,77,250,,0.0,0.0013207149459049106,0.007345188874751329
2132,actor,capacity_insert,36,5,250,"[123, 127]",0.0,0.00115496595390141,0.006233393680304289
2132,critic,capacity_insert,25,63,250,,0.0,0.001405009999871254,0.007372057531028986
2257,actor,capacity_insert,48,39,250,"[118, 132]",0.0,0.0011737316381186247,0.006733202841132879
2257,critic,capacity_insert,47,78,250,,0.0,0.0014530104817822576,0.006872057449072599
2382,actor,capacity_insert,32,40,250,"[108, 142]",0.0,0.0011806071270257235,0.006558161694556475
2382,critic,capacity_insert,35,90,250,,0.0,0.0014990109484642744,0.007372057531028986
2483,actor,capacity_insert,37,14,250,"[105, 145]",0.0,0.001224931445904076,0.006386104971170425
2483,critic,capacity_insert,27,74,250,,0.0,0.0015355217037722468,0.007872057147324085
2568,actor,capacity_insert,21,16,250,"[102, 148]",0.0,0.0012873975792899728,0.006885713431984186
2568,critic,capacity_insert,32,53,250,,0.0,0.0015575221041217446,0.007872057147324085
2687,actor,capacity_insert,32,42,250,"[109, 141]",0.0,0.0013548512943089008,0.006708115804940462
2687,critic,capacity_insert,39,80,250,,0.0,0.0016315304674208164,0.007372057531028986
2806,actor,capacity_insert,30,31,250,"[97, 153]",0.0,0.0014253833796828985,0.007173461839556694
2806,critic,capacity_insert,42,77,250,,0.0,0.0016695306403562427,0.007872057147324085
