global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
6,1,6,-0.010058403015136719,-0.010985785163939,3.377596442533104e-07,0.0009273818577639759,0.001261941040866077,-3.6842989921569824,-0.03174630180001259,True,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,0.0,-0.029912641271948814,3.178914482759865e-07,0.003388806013390422,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,0,mlp,,"[0, 0, 0]",,,
12,1,6,-0.010743455961346626,-0.010986123234033585,-0.0,0.00024266719992738217,0.0005519837141036987,-30.573579788208008,-0.024203523993492126,True,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,0.0,0.014397558756172657,0.0,-0.0017034473130479455,online_value_model,0,0,6,0,0,6,0,0,0,0,0,0.0,0,1,nnknn,6,mlp,,"[3, 1, 2]",0.0,0.0,0.0
18,1,6,-0.008273802697658539,-0.009909220039844513,-1.3907749973895989e-07,0.0016354172257706523,0.00040363057632930577,-7.012652397155762,-0.022804969921708107,True,0.990908145904541,1.0986123085021973,1.0,1.0,1.0,0.0,0.0,0.03923310711979866,-1.1920928955078125e-07,-0.0052877143025398254,online_value_model,0,0,6,0,0,6,0,0,0,0,0,0.0,0,1,nnknn,12,mlp,,"[3, 5, 4]",-0.000999981421045959,-7.2371526549375176e-09,0.0009999923640862107
34,1,16,0.41924357414245605,0.003064516931772232,0.013398345559835434,0.4161790609359741,0.38154253363609314,-0.028894543647766113,0.020330559462308884,True,1.0333828926086426,1.096804141998291,0.810742199420929,0.755078136920929,0.866406261920929,4.999669158678444e-07,0.0625,0.5257567167282104,-3.3527612686157227e-08,0.5132921934127808,online_value_model,0,0,14,0,0,14,0,0,0,0,0,1.0,1,1,nnknn,26,mlp,,"[8, 7, 11]",-0.0007441359921358526,5.847766806255095e-05,0.0017599428538233042
50,1,16,0.3608609735965729,-0.025127800181508064,-0.014815524220466614,0.3859887719154358,0.34649819135665894,0.031219780445098877,0.05751371756196022,True,1.0312275886535645,1.092398762702942,0.6919921636581421,0.6363281011581421,0.7476562261581421,3.8104391819615557e-07,0.0625,0.5028751492500305,5.587935447692871e-08,0.5203912854194641,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,37,mlp,,"[12, 11, 14]",-0.001461712410673499,1.997333311010152e-05,0.0026270386297255754
66,1,16,0.4236155152320862,0.06331822276115417,0.07323139905929565,0.360297292470932,0.3187830448150635,0.018515288829803467,0.10684731602668762,True,0.9913180470466614,1.0792232751846313,0.5732421875,0.517578125,0.62890625,8.188462174985034e-07,0.0625,0.47094717621803284,-9.313225746154785e-08,0.5329065322875977,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,48,mlp,,"[17, 13, 18]",-0.0017173443920910358,1.3373821275308728e-05,0.002858454128727317
72,1,6,0.1940719485282898,0.1868675947189331,0.1965477615594864,0.007204357534646988,0.013866033405065536,-0.2347012758255005,0.12830911576747894,True,0.9680166840553284,1.0695046186447144,0.4916015863418579,0.4730468690395355,0.5101562738418579,8.389221193283447e-07,0.0,-0.08451562374830246,3.178914482759865e-07,0.01082104817032814,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,45,mlp,,"[17, 10, 18]",-0.0021186629310250282,-0.00011763349175453186,0.0038584505673497915
78,1,6,0.09770996123552322,0.080324187874794,0.08972331881523132,0.01738577149808407,0.023153653368353844,-0.5470420122146606,0.16870303452014923,True,0.9399127960205078,1.0511019229888916,0.44707033038139343,0.42851561307907104,0.46562498807907104,1.7627363604333368e-06,0.0,-0.13101989030838013,5.836288323735062e-07,0.017172707244753838,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,45,mlp,,"[17, 10, 18]",-0.002788720652461052,-0.0002005645801546052,0.004667356144636869
84,1,6,-0.04145364463329315,-0.06446069478988647,-0.05486094951629639,0.023007048293948174,0.02547258324921131,-0.3254588842391968,0.17856991291046143,True,0.9599747657775879,1.0500565767288208,0.4025390148162842,0.38398438692092896,0.42109376192092896,3.57009321305668e-06,0.0,-0.1509021669626236,4.818041929866013e-07,0.01966053433716297,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,45,mlp,,"[17, 10, 18]",-0.003306676633656025,-0.00027559345471672714,0.0051566618494689465
90,1,6,-0.13232196867465973,-0.15432581305503845,-0.14445385336875916,0.022003846243023872,0.021935319527983665,-0.04967904090881348,0.1666594296693802,True,0.9871962666511536,1.0566295385360718,0.3580078184604645,0.3394531309604645,0.3765625059604645,5.228611826169072e-06,0.0,-0.14774461090564728,-1.986821445143505e-07,0.01911550760269165,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,45,mlp,,"[17, 10, 18]",-0.0037297620438039303,-0.00028654083143919706,0.005717131309211254
96,1,6,-0.005277974531054497,-0.03040795400738716,-0.020888766273856163,0.025129979476332664,0.022402340546250343,-0.22598159313201904,0.16944341361522675,True,0.9519187808036804,1.0318650007247925,0.3134765625,0.294921875,0.33203125,6.986881999182515e-06,0.0,-0.1577530801296234,-2.8808912588829116e-07,0.02051648683845997,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,45,mlp,,"[17, 10, 18]",-0.004305265378206968,-0.00027559822774492204,0.006395556032657623
112,1,16,0.2795071005821228,-0.024320416152477264,-0.01467190682888031,0.30382752418518066,0.29565832018852234,0.007573127746582031,0.17680631577968597,True,0.9648510813713074,1.0235085487365723,0.23183593153953552,0.17617186903953552,0.2874999940395355,9.06795230548596e-06,0.0625,0.3956489861011505,-1.2665987014770508e-07,0.562637448310852,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,56,mlp,,"[20, 13, 23]",-0.005115525797009468,-0.00020808576664421707,0.007172992452979088
118,1,6,-0.26401636004447937,-0.2895921468734741,-0.2804489731788635,0.0255757924169302,0.026071123778820038,-0.09239828586578369,0.18144440650939941,True,0.9143179059028625,0.9686334133148193,0.15019531548023224,0.13164062798023224,0.16875000298023224,9.494840014667716e-06,0.0,-0.1592477560043335,3.2782554626464844e-07,0.020604997873306274,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,56,mlp,,"[20, 13, 23]",-0.005645642522722483,-0.00016262117424048483,0.007570833433419466
134,1,16,0.27671679854393005,-0.02438918687403202,-0.015630051493644714,0.30110597610473633,0.2897605001926422,0.018007934093475342,0.1847408413887024,True,0.8759137988090515,0.9085995554924011,0.07551269978284836,0.05000000074505806,0.12421874701976776,1.1659843949018978e-05,0.0625,0.39318031072616577,-5.587935447692871e-08,0.5643357634544373,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,67,mlp,,"[21, 15, 31]",-0.006128369830548763,-9.210520511260256e-05,0.00792020745575428
150,1,16,0.18242940306663513,-0.10626509040594101,-0.09626354277133942,0.28869450092315674,0.2717166244983673,0.026551783084869385,0.21580682694911957,True,1.000154733657837,1.0099937915802002,0.05000000447034836,0.05000000074505806,0.05000000074505806,1.011572931020055e-05,0.0625,0.37708204984664917,-5.21540641784668e-08,0.5701637864112854,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,74,mlp,,"[23, 17, 34]",-0.005962064489722252,0.00024192190903704613,0.00892020482569933
166,1,16,0.2586418390274048,-0.02570246532559395,-0.01604299247264862,0.28434431552886963,0.2620432376861572,0.009634733200073242,0.24178454279899597,True,0.9659475088119507,0.9807934165000916,0.05000000447034836,0.05000000074505806,0.05000000074505806,1.0238507456961088e-05,0.0625,0.36505356431007385,1.4901161193847656e-08,0.5760412812232971,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,85,mlp,,"[24, 22, 39]",-0.006632120814174414,0.00018845047452487051,0.009915250353515148
172,1,6,-0.0938524603843689,-0.14227566123008728,-0.13480357825756073,0.04842320457100868,0.05756625533103943,-0.40270769596099854,0.26739197969436646,True,0.7472088932991028,0.7876694202423096,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.0882795322686434e-05,0.0,-0.2189883142709732,-2.2351741790771484e-07,0.028485557064414024,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,85,mlp,,"[24, 22, 39]",-0.007150075398385525,0.00019021306070499122,0.009712789207696915
178,1,6,-0.282030314207077,-0.3387829065322876,-0.330342561006546,0.05675259232521057,0.060777366161346436,-0.4127737283706665,0.27624383568763733,True,0.8440354466438293,0.8733310699462891,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.2008766134385951e-05,0.0,-0.23703722655773163,1.1424223345102291e-07,0.030894922092556953,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,85,mlp,,"[24, 22, 39]",-0.007574351038783789,0.0002099804114550352,0.010092691518366337
184,1,6,0.12726028263568878,0.07164177298545837,0.08018818497657776,0.055618513375520706,0.05547885224223137,0.26019901037216187,0.265035480260849,True,0.8546413779258728,0.8808971047401428,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.3401430805970449e-05,0.0,-0.23518778383731842,-1.1324882507324219e-06,0.030124684795737267,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,85,mlp,,"[24, 22, 39]",-0.00793296005576849,0.00018706542323343456,0.010037907399237156
190,1,6,-0.1755410134792328,-0.23503150045871735,-0.2274031639099121,0.05949048697948456,0.0551861934363842,-0.23040556907653809,0.26534610986709595,True,0.7628335356712341,0.8025801777839661,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.3981994925416075e-05,0.0,-0.24276381731033325,-3.129243850708008e-07,0.03155665844678879,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,85,mlp,,"[24, 22, 39]",-0.008242033421993256,0.0001492225710535422,0.009940517134964466
206,1,16,0.1212739646434784,-0.13540643453598022,-0.1268039345741272,0.2566803991794586,0.2538693845272064,0.033091068267822266,0.27157920598983765,True,0.8602502942085266,0.8871967792510986,0.05000000447034836,0.05000000074505806,0.05000000074505806,1.4734165233676322e-05,0.0625,0.32383018732070923,1.862645149230957e-08,0.5917938947677612,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,96,mlp,,"[28, 26, 42]",-0.008771911263465881,0.00010880752233788371,0.010013067163527012
212,1,6,-0.10292021930217743,-0.1602717638015747,-0.15465869009494781,0.05735154449939728,0.055209558457136154,-0.289669394493103,0.2648380994796753,True,0.5613070130348206,0.6371962428092957,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.150327534560347e-05,0.0,-0.23835699260234833,2.2351741790771484e-07,0.031011303886771202,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,91,mlp,,"[25, 26, 40]",-0.004916001111268997,0.0005186230991967022,0.009325501509010792
218,1,6,-0.21698075532913208,-0.2723091244697571,-0.26508232951164246,0.0553283654153347,0.05062529444694519,-0.2558649778366089,0.2543201744556427,True,0.7226788997650146,0.7719277739524841,0.05000000074505806,0.05000000074505806,0.05000000074505806,1.0371843927714508e-05,0.0,-0.23413707315921783,2.086162567138672e-07,0.030437881126999855,online_value_model,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,nnknn,91,mlp,,"[25, 26, 40]",-0.0059152087196707726,0.0006157411844469607,0.010069631971418858
234,1,16,0.3394584655761719,0.07919032871723175,0.08798548579216003,0.26026812195777893,0.25916579365730286,0.03659170866012573,0.25815004110336304,True,0.8795157670974731,0.9064664244651794,0.05000000447034836,0.05000000074505806,0.05000000074505806,1.0915765415120404e-05,0.0625,0.33135154843330383,-2.60770320892334e-08,0.5887557864189148,online_value_model,0,0,11,0,0,11,0,0,0,0,0,1.0,1,1,nnknn,102,mlp,,"[28, 30, 44]",-0.005797513294965029,0.000594012497458607,0.009664388373494148
256,1,22,1.0196163654327393,0.09892277419567108,0.10769432038068771,0.9206936359405518,0.8861203789710999,0.03698909282684326,0.27607929706573486,True,0.8771545886993408,0.9073072671890259,0.05000000819563866,0.05000000074505806,0.05000000074505806,1.07162104541203e-05,0.09090909361839294,0.9037708640098572,4.06395308516494e-08,1.160757064819336,online_value_model,1,22,22,0,0,22,0,0,0,0,0,2.0,1,1,nnknn,124,mlp,,"[35, 37, 52]",-0.006102205719798803,0.0005261245532892644,0.009674080647528172
