global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.006373556607286446,1207.1184398651124,2.839495573937893,0.003987693905946799,0.047119140625,4.250249936804176,-36.423362731933594,33.1939582824707,-36.689029693603516,-0.00264739990234375
4096,2,2048,0.000295904,2048,64,320,10,False,-0.0011440686357673258,970.48718252182,2.844975674152374,0.0019017305428860709,0.010400390625,6.343859980534762,-30.10297393798828,32.34717559814453,-30.49321174621582,-0.0034700632095336914
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.006728110050607939,1205.9994968414308,2.8537997350096704,0.004046420453232713,0.04736328125,5.067704041395336,-35.27802658081055,34.3667106628418,-35.93613815307617,0.002595186233520508
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.00343513361440273,776.1286783218384,2.865142261981964,0.0020525639585684983,0.015380859375,6.596001636981964,-23.379661560058594,31.853748321533203,-24.224489212036133,0.003018796443939209
10240,5,8192,0.000283616,2048,64,320,10,False,-0.004765179259993602,595.7730028152466,2.869103775173426,0.003336961168679409,0.0306640625,4.596954996231943,-20.685239791870117,27.778404235839844,-21.73925018310547,0.0020540952682495117
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.003928328173788032,671.7037459850311,2.8584178745746613,0.0021316010679583997,0.0162109375,7.093602157011628,-19.60710334777832,31.088279724121094,-20.8294734954834,-0.001513838768005371
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.005348303448408842,610.1457624912262,2.8508519433438777,0.003600141842616722,0.03447265625,6.393805701285601,-16.851926803588867,30.70846939086914,-18.214534759521484,0.0066443681716918945
16384,8,14336,0.000271328,2048,64,320,10,False,-0.005669064805988455,557.822010564804,2.855768030881882,0.0033011054416419937,0.037744140625,7.2970914416015145,-16.843975067138672,28.957015991210938,-18.557680130004883,0.009318351745605469
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.008893390549928881,186.7901473045349,2.8649117052555084,0.006055652289069258,0.07802734375,3.7030886517837645,-6.494659900665283,18.296422958374023,-8.873170852661133,0.012163221836090088
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.007157019573787693,480.7066520690918,2.8722572796046735,0.003977291897172108,0.04443359375,6.059030558355152,-12.359046936035156,28.53105354309082,-14.46904468536377,0.020098865032196045
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.006944618969282601,117.48661259412765,2.883010469377041,0.004391664513968862,0.048583984375,4.023131420649588,-0.2126220464706421,15.4031400680542,-3.121570110321045,0.054588913917541504
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.005969761346932501,137.462660074234,2.8907000467181208,0.003922576375771314,0.04306640625,4.651973199471831,-0.09011988341808319,16.648845672607422,-3.145549774169922,0.06106525659561157
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.010839826088704286,213.55229094028473,2.886919119954109,0.006718164740595967,0.08662109375,6.675755970180035,-4.323598384857178,20.284460067749023,-7.335691928863525,0.04294091463088989
28672,14,26624,0.000246752,2048,64,320,10,False,-0.006351147370878607,113.61378935575485,2.8995299719274046,0.005992950903601013,0.08056640625,4.03765855114907,-1.4385628700256348,15.096661567687988,-5.254911422729492,0.0852515697479248
30720,15,28672,0.00024265599999999998,2048,64,320,10,False,-0.003316298437130172,365.1215093135834,2.9067533679306505,0.002556182653643191,0.017724609375,6.811940394714474,-9.610078811645508,25.35722541809082,-11.531755447387695,0.04502516984939575
32768,16,30720,0.00023856,2048,64,320,10,False,-0.00763390056672506,107.62908618450165,2.91830794736743,0.005435010808287189,0.072119140625,4.828036110661924,0.6791572570800781,14.727234840393066,-2.8327858448028564,0.11559903621673584
34816,17,32768,0.00023446399999999996,2048,64,320,10,False,-0.005293650804378558,157.65578459501268,2.9212868615984915,0.002404235853464343,0.02060546875,5.474346452206373,-2.4228549003601074,17.66046714782715,-5.6758198738098145,0.07176142930984497
36864,18,34816,0.00023036799999999997,2048,64,320,10,False,-0.0052826465078396724,72.72432118058205,2.9229405775666235,0.004445649229455739,0.048193359375,4.518250323645771,1.085509181022644,12.083329200744629,-4.043683052062988,0.1741737723350525
38912,19,36864,0.000226272,2048,64,320,10,False,-0.006309586723364191,98.49183142185211,2.9227698765695096,0.005701835238141939,0.0685546875,3.8491597563028335,0.5042867064476013,14.114590644836426,-3.4545538425445557,0.17962712049484253
40960,20,38912,0.000222176,2048,64,320,10,False,-0.0058332516913651485,25.73670086860657,2.9047086112201215,0.005327421537367627,0.06064453125,1.8818961902521552,2.078479528427124,6.977617263793945,-3.964176654815674,0.4745422601699829
43008,21,40960,0.00021807999999999997,2048,64,320,10,False,-0.007081464638758916,76.72060568332672,2.8891163051128386,0.007923068979289382,0.10712890625,3.616306590475142,0.37072309851646423,12.449190139770508,-2.9637014865875244,0.1750066876411438
45056,22,43008,0.000213984,2048,64,320,10,False,-0.004546350317832548,140.00637987852096,2.883237590640783,0.0036954672454157845,0.04013671875,5.264489900693297,-1.3893990516662598,16.748302459716797,-4.309000015258789,0.08804976940155029
47104,23,45056,0.00020988799999999998,2048,64,320,10,False,-0.006931491260911571,72.22808796167374,2.884001776576042,0.004968514066422358,0.05712890625,3.3236401146277785,1.224704623222351,12.030022621154785,-1.9884623289108276,0.19862258434295654
49152,24,47104,0.00020579199999999997,2048,64,320,10,False,-0.00734243832557695,37.33081426024437,2.877649677544832,0.0072375795483822,0.0970703125,2.2667726185172796,0.6494611501693726,8.673768997192383,-4.951078414916992,0.22909462451934814
51200,25,49152,0.000201696,2048,64,320,10,False,-0.006387560050643515,13.474879263341426,2.866243276745081,0.006103144882945344,0.07998046875,1.9877151071093977,1.9535990953445435,4.907801151275635,-2.9475302696228027,0.5491712093353271
53248,26,51200,0.0001976,2048,64,320,10,False,-0.0009746861083840486,162.08024933934212,2.864653377234936,0.002448314442881383,0.019775390625,3.7193227764219046,-4.225757122039795,17.592670440673828,-5.432183742523193,0.11621242761611938
55296,27,53248,0.00019350399999999997,2048,64,320,10,False,-0.005485054502787534,60.86940824985504,2.865067583322525,0.004062573573901318,0.03740234375,3.777375729382038,0.3435424566268921,11.09428882598877,-2.8841702938079834,0.18417370319366455
57344,28,55296,0.00018940799999999996,2048,64,320,10,False,-0.0030229863128624856,13.395944929122924,2.8642524138092993,0.004040136301773601,0.040380859375,2.1062976205721498,1.3985785245895386,5.068932056427002,-4.074100971221924,0.5782132148742676
59392,29,57344,0.00018531199999999998,2048,64,320,10,False,-0.007690706839639461,84.07956330180168,2.8588833682239057,0.004624676666571759,0.060498046875,4.359881594590843,-1.5219149589538574,12.9558687210083,-4.086522579193115,0.14193135499954224
61440,30,59392,0.000181216,2048,64,320,10,False,-0.0030696461173647547,10.349665547907353,2.858486158400774,0.0029010287922574206,0.025390625,2.5490284651517867,0.8805959224700928,4.549286842346191,-2.368048667907715,0.5051601529121399
63488,31,61440,0.00017711999999999998,2048,64,320,10,False,-0.006475299852900207,21.34212092757225,2.8609932623803616,0.005358377713127993,0.06279296875,2.6283957347273827,1.9432997703552246,6.326861381530762,-2.173400402069092,0.45078349113464355
65536,32,63488,0.000173024,2048,64,320,10,False,-0.006746036038384773,95.4336330205202,2.8618169091641903,0.0034544147783890367,0.03095703125,3.237521545961499,-1.5885419845581055,13.784668922424316,-4.453477382659912,0.03577125072479248
67584,33,65536,0.000168928,2048,64,320,10,False,-0.003240767223178409,52.268899680674075,2.8585762687027456,0.004065835275105201,0.04072265625,3.2796481523662804,-1.307863473892212,10.195728302001953,-4.735204696655273,0.1773325800895691
69632,34,67584,0.00016483199999999996,2048,64,320,10,False,-0.007332805998885306,42.76255630552769,2.8454364225268365,0.005200203222921118,0.05947265625,3.483737845160067,0.19842511415481567,9.311966896057129,-1.670641541481018,0.24296945333480835
71680,35,69632,0.00016073599999999997,2048,64,320,10,False,-0.0062022447888011815,6.748423166573048,2.8285797752439974,0.004540161998011172,0.051953125,2.281598821654916,1.1836154460906982,3.5499536991119385,-2.227642297744751,0.6684426665306091
73728,36,71680,0.00015664,2048,64,320,10,False,-0.006364272721111774,8.778897051513194,2.8124407678842545,0.0029974359000334515,0.02431640625,2.6385807402431967,0.10454985499382019,4.250455856323242,-2.5768465995788574,0.4863169193267822
75776,37,73728,0.000152544,2048,64,320,10,False,-0.00767494271567557,8.266445551812648,2.8042450837790964,0.004960613514413126,0.057763671875,2.443623119033873,-0.3239689767360687,4.126399993896484,-2.499466896057129,0.41131919622421265
77824,38,75776,0.00014844799999999997,2048,64,320,10,False,-0.002718354907119647,7.797983703762293,2.7885887786746024,0.003550643552443944,0.0271484375,2.283418257907033,0.5876157283782959,3.9766879081726074,-2.2253975868225098,0.5825002789497375
79872,39,77824,0.000144352,2048,64,320,10,False,-0.004109661075926851,7.81869278177619,2.7666680589318275,0.003637485092622228,0.038623046875,2.8529581196606157,1.2704029083251953,3.8171114921569824,-0.8522325158119202,0.604178249835968
81920,40,79872,0.000140256,2048,64,320,10,False,-0.008484741768916138,8.129171230643987,2.751680237054825,0.006183087266981602,0.0791015625,2.7133883902803064,0.5047581195831299,4.076787948608398,-2.5056793689727783,0.5965459942817688
