global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,0.0004518868125160225,0.09409869496012106,1.7912736430764198,0.0005114537227200345,0.00283203125,0.41108364920364693,-0.4370310604572296,0.31899788975715637,-0.33166617155075073,0.033744633197784424
4096,2,2048,0.0002987712,2048,64,320,10,False,-0.002850209751341026,0.06711365694645792,1.785885054245591,0.0057381994614843276,0.04052734375,0.34192751757800577,-0.3701813220977783,0.31998884677886963,-0.48531028628349304,0.0373913049697876
6144,3,4096,0.0002975424,2048,64,320,10,False,-0.0031593464416801,0.05708774867234752,1.7739792220294475,0.007430513412691653,0.0419921875,0.4399693175917491,-0.2993727922439575,0.3175181746482849,-0.6174895167350769,0.04147326946258545
8192,4,6144,0.00029631359999999997,2048,64,320,10,False,-0.004576082606217824,0.05195310041308403,1.749675638973713,0.009401057704235428,0.088525390625,0.5653270056471229,-0.28848233819007874,0.3062179684638977,-0.787467360496521,0.1310860514640808
10240,5,8192,0.0002950848,2048,64,320,10,False,-0.0034390933105896693,0.04907804982503876,1.772425178065896,0.007474993509822525,0.05625,0.3925389829557389,-0.22540318965911865,0.3296011686325073,-0.928362250328064,0.4397982358932495
12288,6,10240,0.00029385599999999995,2048,64,320,10,False,-0.0035643891256768256,0.04539995472296141,1.7670226808637381,0.006998217053478584,0.047216796875,0.39134150082245467,-0.16595859825611115,0.3108028471469879,-0.9771462082862854,0.38642770051956177
14336,7,12288,0.00029262719999999996,2048,64,320,10,False,-0.0052701319997140676,0.03556735531310551,1.719331817701459,0.008716499293223023,0.074755859375,0.5609681939706206,-0.22251999378204346,0.273406058549881,-1.2195205688476562,0.5722877383232117
16384,8,14336,0.0002913984,2048,64,320,10,False,-0.0010745744853920768,0.03497567673912272,1.7425570581108332,0.0064456173888174815,0.025732421875,0.4808963953517377,-0.13584935665130615,0.2821277976036072,-1.3067848682403564,0.5357033014297485
18432,9,16384,0.0002901696,2048,64,320,10,False,-0.008779736408905591,0.028893467909074388,1.712570182979107,0.01145427459559869,0.116259765625,0.5621691165026277,-0.1667826920747757,0.2738964557647705,-1.328681468963623,0.6975904703140259
20480,10,18432,0.00028894079999999996,2048,64,320,10,False,-0.00415198860282544,0.029851902229711413,1.7374496094882488,0.008627244329545647,0.074462890625,0.4723246254958212,-0.127876415848732,0.2757315933704376,-1.3962804079055786,0.6924660801887512
22528,11,20480,0.00028771199999999997,2048,64,320,10,False,-0.004190096193633508,0.02064764442620799,1.7334364581853152,0.006993620580760762,0.041552734375,0.4380176484119147,-0.1858557015657425,0.22045153379440308,-1.5101306438446045,0.8129771947860718
24576,12,22528,0.0002864832,2048,64,320,10,False,-0.00415504686316126,0.034900182037381454,1.7523373696953057,0.009458253410412,0.06015625,0.4614506443962455,-0.02348083257675171,0.2921597361564636,-1.5298843383789062,0.7144725918769836
26624,13,24576,0.0002852544,2048,64,320,10,False,-0.00498588668051525,0.03601034648600034,1.7224878411740066,0.008467475100769662,0.059814453125,0.5349874983076006,-0.03265073895454407,0.29442983865737915,-1.6317031383514404,0.7057386040687561
28672,14,26624,0.00028402559999999997,2048,64,320,10,False,-0.003205155808973359,0.0186434339848347,1.7002978064119816,0.007063328617368825,0.0666015625,0.5066160711226985,-0.11271338909864426,0.22431617975234985,-1.6326930522918701,0.8529731035232544
30720,15,28672,0.0002827968,2048,64,320,10,False,-0.010159959843440447,0.026926781539805232,1.6940406005829574,0.012920690549071879,0.12080078125,0.5495026709511877,-0.018665926530957222,0.27498844265937805,-1.7319592237472534,0.7245477437973022
32768,16,30720,0.00028156799999999994,2048,64,320,10,False,-0.008124135395337361,0.014442979099112564,1.6591361802071334,0.010005673044361174,0.10888671875,0.5417399938218296,-0.10827606916427612,0.19117926061153412,-1.8035322427749634,0.8675806522369385
34816,17,32768,0.00028033919999999996,2048,64,320,10,False,-0.005563220043404727,0.012411680303921457,1.5819229226559401,0.011591324559412896,0.112841796875,0.6177376250736415,-0.0863894522190094,0.18413402140140533,-1.9744318723678589,0.9056907296180725
36864,18,34816,0.0002791104,2048,64,320,10,False,-0.004165470752923284,0.017101210843247828,1.4990234896540642,0.009225354919908568,0.1220703125,0.6968744456768036,-0.056415051221847534,0.21754388511180878,-1.9402917623519897,0.8846936225891113
38912,19,36864,0.0002778816,2048,64,320,10,False,-0.0034458574547898023,0.013518619170645252,1.5864774744957686,0.011801788650336676,0.069287109375,0.5944996397476643,-0.0665799081325531,0.18384280800819397,-2.0436995029449463,0.9141252636909485
40960,20,38912,0.00027665279999999995,2048,64,320,10,False,-0.004604686764650978,0.015762247519160156,1.6238190688192844,0.008794634396326727,0.08984375,0.5679664765484631,-0.045777369290590286,0.19738751649856567,-2.014071464538574,0.91543048620224
43008,21,40960,0.00027542399999999997,2048,64,320,10,False,-0.006142758259375114,0.02332369733194355,1.689152368530631,0.009199568841722794,0.089892578125,0.5598164670169353,0.017489558085799217,0.24693645536899567,-2.020481586456299,0.8730480670928955
45056,22,43008,0.0002741952,2048,64,320,10,False,-0.0042967725385096855,0.012358326312096324,1.6773051217198371,0.009843632121919655,0.08916015625,0.5149405866861343,-0.0725235790014267,0.19511188566684723,-2.091106653213501,0.9298458695411682
47104,23,45056,0.0002729664,2048,64,320,10,False,-0.004217363454517909,0.020663396187592296,1.729072255641222,0.008375877965590917,0.066650390625,0.4842564396560192,0.00513008888810873,0.2409244328737259,-2.0088515281677246,0.9176855683326721
49152,24,47104,0.00027173759999999996,2048,64,320,10,False,-0.0048857535832212305,0.008538401821715525,1.7268701560795308,0.007406187747255899,0.043408203125,0.4140039932448417,-0.07574445009231567,0.14823967218399048,-2.0699095726013184,0.9563922882080078
51200,25,49152,0.0002705088,2048,64,320,10,False,-0.004322963267622981,0.009265508790849707,1.6934610109776258,0.008353708015056327,0.048046875,0.44681543903425336,-0.007312173023819923,0.16746345162391663,-2.186814785003662,0.947922945022583
53248,26,51200,0.00026927999999999994,2048,64,320,10,False,-0.0030772303507546894,0.009515858894883423,1.6874793753027917,0.0067744578758720305,0.030859375,0.43501519528217614,-0.02335801161825657,0.17549602687358856,-2.1412150859832764,0.9556519389152527
55296,27,53248,0.00026805119999999996,2048,64,320,10,False,-0.005003536578442436,0.014712428790517151,1.7116566330194474,0.008055251472978853,0.04951171875,0.4505184269044548,0.01465275976806879,0.2198663055896759,-2.1150763034820557,0.8928201198577881
57344,28,55296,0.0002668224,2048,64,320,10,False,-0.0032867035683011637,0.00952048446633853,1.7141769789159298,0.008244033390656113,0.03291015625,0.3899102478288114,0.0015338065568357706,0.1797798126935959,-2.2173800468444824,0.9461135268211365
59392,29,57344,0.0002655936,2048,64,320,10,False,-0.0002832743026374374,0.00839151472246158,1.6983620326966047,0.0018872210843255744,0.00478515625,0.42807460073381665,-0.03549208492040634,0.15307946503162384,-2.1423234939575195,0.9585176706314087
61440,30,59392,0.00026436479999999995,2048,64,320,10,False,-0.002431547957530711,0.01155725798162166,1.710588088259101,0.005273081210907549,0.028076171875,0.42882881946861745,-0.013637827709317207,0.18893472850322723,-2.144585132598877,0.9440494179725647
63488,31,61440,0.00026313599999999997,2048,64,320,10,False,-0.003791754148551263,0.022968956056865865,1.695081041380763,0.004380287360982038,0.041552734375,0.45534568405710163,0.04390642046928406,0.25748327374458313,-2.1677298545837402,0.8918277621269226
65536,32,63488,0.0002619072,2048,64,320,10,False,-0.004976101437932812,0.014874352409970015,1.721967440098524,0.008949633978772908,0.06845703125,0.40910560633055865,0.027414605021476746,0.22115714848041534,-2.144012212753296,0.9315596222877502
67584,33,65536,0.0002606784,2048,64,320,10,False,-0.002656568887323374,0.014505431011639303,1.7322936229407788,0.004290928621776402,0.02236328125,0.4021089321002364,0.00918412022292614,0.22027432918548584,-2.113879680633545,0.9384170174598694
69632,34,67584,0.0002594496,2048,64,320,10,False,-0.005649040776188485,0.00957135808057501,1.6999931804835797,0.008564057433977723,0.05556640625,0.4273398786317557,-0.05921241268515587,0.1737886220216751,-1.9962599277496338,0.9431283473968506
71680,35,69632,0.0002582208,2048,64,320,10,False,-0.0029564651442342436,0.01494301721031661,1.7218476835638286,0.006455366685986519,0.03994140625,0.4048239965457469,0.011642266996204853,0.21535740792751312,-2.1153740882873535,0.9228717088699341
73728,36,71680,0.000256992,2048,64,320,10,False,-0.006780868075293256,0.017298023379407824,1.7219048991799355,0.005616111145354807,0.050048828125,0.45900467024184766,0.03438744693994522,0.2270199954509735,-1.870854377746582,0.9405844807624817
75776,37,73728,0.00025576319999999996,2048,64,320,10,False,-0.011047224047069903,0.01115594044822501,1.7082869555801152,0.0065660347085213285,0.066650390625,0.4511398449540138,-0.043337129056453705,0.20525452494621277,-1.8282606601715088,0.9344536066055298
77824,38,75776,0.0002545344,2048,64,320,10,False,-0.014959449543675873,0.017108060703321826,1.7046042025089263,0.007185913840658031,0.090234375,0.4762676396407187,0.036640048027038574,0.2305559664964676,-1.9162449836730957,0.9230903387069702
79872,39,77824,0.0002533056,2048,64,320,10,False,-0.01815286001074128,0.01901345334481448,1.6961096584796906,0.007355426708818414,0.099755859375,0.521443323045969,0.034320168197155,0.25115159153938293,-2.0131521224975586,0.8920923471450806
81920,40,79872,0.0002520768,2048,64,320,10,False,-0.021637156198266894,0.016516729847353417,1.6845829270780086,0.008846908461418935,0.126025390625,0.5605986759997904,0.020638467743992805,0.23314037919044495,-2.0699145793914795,0.9216293692588806
83968,41,81920,0.00025084799999999997,2048,64,320,10,False,-0.025147700708475895,0.014454114355612547,1.6656545855104923,0.008466826935182326,0.12509765625,0.604339687526226,-0.0014892836334183812,0.22126813232898712,-2.026440143585205,0.9432895183563232
86016,42,83968,0.0002496192,2048,64,320,10,False,-0.03093681339669274,0.025944998767226935,1.6516250010579825,0.010936559760011733,0.171484375,0.68483995674178,0.09115645289421082,0.2805800437927246,-1.9994714260101318,0.882939338684082
88064,43,86016,0.0002483904,2048,64,320,10,False,-0.03383525302633643,0.018666754536388906,1.608979220315814,0.011083322914782912,0.169873046875,0.693443464487791,0.047774434089660645,0.24629969894886017,-1.9612196683883667,0.92442387342453
90112,44,88064,0.00024716159999999996,2048,64,320,10,False,-0.04057703951839357,0.022241966464207508,1.6030617915093899,0.012345171615015716,0.19541015625,0.7292034438811242,0.10533234477043152,0.2607632577419281,-1.9288663864135742,0.9206691980361938
92160,45,90112,0.0002459328,2048,64,320,10,False,-0.04251140068226959,0.018139764835359527,1.596420544013381,0.013092732289806008,0.204931640625,0.8004510900005698,0.06460051983594894,0.24425937235355377,-1.6816272735595703,0.9562439918518066
94208,46,92160,0.000244704,2048,64,320,10,False,-0.04298071216180688,0.019579326240636873,1.5788712192326784,0.01484637158573605,0.233203125,0.8338971739634872,0.06839141994714737,0.2701466381549835,-1.8842463493347168,0.911413311958313
96256,47,94208,0.00024347519999999998,2048,64,320,10,False,-0.042314666952006516,0.02268841496115783,1.5581375509500504,0.013941065457765944,0.2150390625,0.8724562025628984,0.09769652038812637,0.2665679454803467,-1.9324541091918945,0.8785210251808167
98304,48,96256,0.00024224639999999997,2048,64,320,10,False,-0.04678733105392894,0.02837226962146815,1.5597010035067798,0.015050510576111264,0.231494140625,0.8534741116687655,0.12149203568696976,0.29259592294692993,-1.8155421018600464,0.8674191236495972
100352,49,98304,0.0002410176,2048,64,320,10,False,-0.05174309582944261,0.015800469907117077,1.5525552771985531,0.017331650192500093,0.268798828125,0.951706104259938,0.0836932510137558,0.23427626490592957,-1.865752935409546,0.9166297316551208
102400,50,100352,0.00023978879999999998,2048,64,320,10,False,-0.05077760529529769,0.021347795611654875,1.487780599296093,0.01899448946933262,0.268310546875,1.029844679310918,0.09877811372280121,0.2593150734901428,-1.7422800064086914,0.9174337387084961
104448,51,102400,0.00023856,2048,64,320,10,False,-0.05471663401258411,0.028450327095924877,1.4533007927238941,0.021307284286012872,0.309814453125,1.0335742983967067,0.13192737102508545,0.28962215781211853,-1.7126259803771973,0.889850914478302
106496,52,104448,0.00023733119999999998,2048,64,320,10,False,-0.051010272739222276,0.017452850865083747,1.4359165471047164,0.018238703306997193,0.26748046875,0.9902082417160273,0.00401872955262661,0.261341392993927,-1.587599277496338,0.9034119844436646
108544,53,106496,0.0002361024,2048,64,320,10,False,-0.04715330145409098,0.014736889293999411,1.343696641549468,0.020878633373649792,0.28427734375,1.0413600035011767,0.08176238089799881,0.2377462536096573,-1.7073051929473877,0.9353713393211365
110592,54,108544,0.0002348736,2048,64,320,10,False,-0.04870873246109113,0.018693642801372333,1.3846515405923128,0.021588283221353775,0.286376953125,1.0077867780812084,0.0611589290201664,0.2620444595813751,-1.703401803970337,0.8739737868309021
112640,55,110592,0.00023364479999999998,2048,64,320,10,False,-0.050435124739306045,0.021064187726005913,1.3778597965836525,0.020520098326960577,0.267919921875,1.0055895586498083,0.10096706449985504,0.2612113356590271,-1.6216626167297363,0.9016112685203552
114688,56,112640,0.00023241599999999996,2048,64,320,10,False,-0.05052072135149501,0.013739768607047153,1.3433872774243354,0.02162230802932754,0.287060546875,1.1207912378944456,0.0384531207382679,0.2276122272014618,-1.6244256496429443,0.9102197289466858
116736,57,114688,0.00023118719999999998,2048,64,320,10,False,-0.055080733334762044,0.013948644274205436,1.3172339536249638,0.02296835517627187,0.312060546875,1.065578097011894,0.04080613702535629,0.23044179379940033,-1.4476878643035889,0.9417174458503723
118784,58,116736,0.00022995839999999997,2048,64,320,10,False,-0.05611681315349415,0.024254132731584832,1.3429135732352733,0.02396326820307877,0.3140625,0.9955229600891471,0.09627650678157806,0.2895013093948364,-1.4102783203125,0.8545945882797241
120832,59,118784,0.00022872959999999999,2048,64,320,10,False,-0.055598677303350996,0.019407572178170084,1.3397824980318547,0.02341382097220048,0.2998046875,0.9681426702998579,0.12859715521335602,0.25060492753982544,-1.5191495418548584,0.8949047327041626
