global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
159,actor,capacity_insert,35,0,100,"[40, 60]",-0.0004989855806343257,8.996677934192121e-05,0.0004999676602892578
159,critic,capacity_insert,26,33,100,,0.0,0.00014999991981312633,0.0005000000237487257
280,actor,capacity_insert,46,39,100,"[52, 48]",0.0,0.00021974515402689576,0.0009997788583859801
280,critic,capacity_insert,38,83,100,,0.0,0.00025999994250014424,0.0009999998146668077
337,actor,capacity_insert,10,0,99,"[48, 51]",-0.0004994688788428903,0.0002106857136823237,0.0014991197967901826
337,critic,capacity_insert,28,29,100,,0.0,0.0003249999135732651,0.0014999996637925506
392,actor,capacity_insert,25,0,96,"[47, 49]",-2.4461187422275543e-06,0.00036038519465364516,0.0019989972934126854
392,critic,capacity_insert,30,25,100,,0.0,0.0004999996745027602,0.0019999996293336153
472,actor,capacity_insert,25,14,100,"[44, 56]",0.0,0.0004381126491352916,0.0024971209932118654
472,critic,capacity_insert,26,54,100,,0.0,0.000620004313532263,0.0024999973829835653
554,actor,capacity_insert,34,5,100,"[50, 50]",0.0,0.0004800100577995181,0.002992181573063135
554,critic,capacity_insert,23,59,100,,0.0,0.0007250036578625441,0.002999996766448021
642,actor,capacity_insert,32,17,100,"[49, 51]",0.0,0.0005003865226171911,0.0024969796650111675
642,critic,capacity_insert,24,64,100,,0.0,0.0007700045243836939,0.003499996615573764
700,actor,capacity_insert,23,4,100,"[46, 54]",0.0,0.0005332115106284618,0.002996702678501606
700,critic,capacity_insert,16,42,100,,0.0,0.0008150044595822692,0.003499999176710844
760,actor,capacity_insert,20,0,99,"[50, 49]",-0.00016813483671285212,0.0005691195256076753,0.003496526274830103
760,critic,capacity_insert,17,43,100,,0.0,0.0008350338321179152,0.003999998793005943
861,actor,capacity_insert,37,26,100,"[54, 46]",0.0,0.000586684443987906,0.003996273968368769
861,critic,capacity_insert,19,82,100,,0.0,0.0008600340224802494,0.003999998793005943
947,actor,capacity_insert,32,24,100,"[48, 52]",0.0,0.0005646946956403553,0.0034964706283062696
947,critic,capacity_insert,23,63,100,,0.0,0.0009150347323156893,0.003999997861683369
1026,actor,capacity_insert,34,9,100,"[62, 38]",0.0,0.0006646622787229717,0.002996525028720498
1026,critic,capacity_insert,22,57,100,,0.0,0.0009950344683602452,0.004499997943639755
1120,actor,capacity_insert,20,36,100,"[54, 46]",0.0,0.0006664099637418985,0.003484976477921009
1120,critic,capacity_insert,22,72,100,,0.0,0.001050031860359013,0.0049999975599348545
1195,actor,capacity_insert,14,19,100,"[52, 48]",0.0,0.0007522782543674111,0.0039849188178777695
1195,critic,capacity_insert,17,58,100,,0.0,0.001100026536732912,0.0049999975599348545
1367,actor,capacity_insert,34,94,100,"[55, 45]",0.0,0.0007445666706189513,0.004484848584979773
1367,critic,capacity_insert,21,151,100,,0.0,0.0011800257489085197,0.005499997641891241
1442,actor,capacity_insert,25,12,100,"[56, 44]",0.0,0.0008167094783857465,0.00498464098200202
1442,critic,capacity_insert,17,58,100,,0.0,0.0012899691937491298,0.0049999975599348545
1526,actor,capacity_insert,21,34,100,"[50, 50]",0.0,0.0009243945823982358,0.005470997653901577
1526,critic,capacity_insert,19,65,100,,0.0,0.0013399672461673617,0.004499997943639755
1613,actor,capacity_insert,23,28,100,"[49, 51]",0.0,0.0009309117449447513,0.005970935802906752
1613,critic,capacity_insert,11,76,100,,0.0,0.001419966691173613,0.004499999340623617
1695,actor,capacity_insert,21,21,100,"[43, 57]",0.0,0.0010555360931903124,0.006469610147178173
1695,critic,capacity_insert,12,70,100,,0.0,0.0014499675016850233,0.004499997477978468
1753,actor,capacity_insert,10,0,99,"[44, 55]",-0.0004932984011247754,0.0011792397126555443,0.006969560403376818
1753,critic,capacity_insert,14,44,100,,0.0,0.0014699671883136034,0.003999997861683369
1834,actor,capacity_insert,22,22,100,"[50, 50]",0.0,0.0011197535786777735,0.007469435688108206
1834,critic,capacity_insert,14,67,100,,0.0,0.0015399662079289556,0.004499997943639755
1918,actor,capacity_insert,20,30,100,"[56, 44]",0.0,0.0012608919059857726,0.007969352416694164
1918,critic,capacity_insert,10,74,100,,0.0,0.0015549659729003906,0.004499996080994606
2011,actor,capacity_insert,21,39,100,"[53, 47]",0.0,0.0012038425775244832,0.007469900418072939
2011,critic,capacity_insert,16,77,100,,0.0,0.0015449663624167442,0.004999995697289705
2089,actor,capacity_insert,22,15,100,"[56, 44]",0.0,0.0012592080747708678,0.007969803176820278
2089,critic,capacity_insert,12,66,100,,0.0,0.0015299665974453092,0.004999997094273567
2243,actor,capacity_insert,14,101,100,"[50, 50]",0.0,0.0014102102722972631,0.008469643071293831
2243,critic,capacity_insert,12,142,100,,0.0,0.0016049667028710246,0.005499996244907379
2304,actor,capacity_insert,22,3,100,"[53, 47]",0.0,0.0013049268163740635,0.007969792932271957
2304,critic,capacity_insert,9,52,100,,0.0,0.0016249669715762138,0.005999995861202478
2378,actor,capacity_insert,16,16,100,"[54, 46]",0.0,0.001346616423688829,0.007471277378499508
2378,critic,capacity_insert,5,69,100,,0.0,0.0016099668573588133,0.005499999038875103
2451,actor,capacity_insert,16,19,100,"[47, 53]",0.0,0.0014625960029661655,0.007971192710101604
2451,critic,capacity_insert,13,60,100,,0.0,0.0016249680193141103,0.0059999991208314896
2572,actor,capacity_insert,18,63,100,"[45, 55]",0.0,0.0014937188243493438,0.007471475284546614
2572,critic,capacity_insert,15,106,100,,0.0,0.0016499679768458009,0.0059999991208314896
2664,actor,capacity_insert,16,34,100,"[49, 51]",0.0,0.0015618330799043179,0.007969437167048454
2664,critic,capacity_insert,13,79,100,,0.0,0.001789967529475689,0.006499999202787876
2750,actor,capacity_insert,9,26,100,"[53, 47]",0.0,0.0016131342854350805,0.007478083483874798
2750,critic,capacity_insert,12,74,100,,0.0,0.0018849686020985246,0.006999999284744263
2838,actor,capacity_insert,9,40,100,"[50, 50]",0.0,0.0015931964153423905,0.006978324148803949
2838,critic,capacity_insert,15,73,100,,0.0,0.0018699676729738712,0.006500000134110451
2941,actor,capacity_insert,12,51,100,"[50, 50]",0.0,0.0017030287999659777,0.0074780662544071674
2941,critic,capacity_insert,24,79,100,,0.0,0.0019249683246016502,0.007000000216066837
3023,actor,capacity_insert,9,30,100,"[48, 52]",0.0,0.0018432621145620942,0.00797794759273529
3023,critic,capacity_insert,15,67,100,,0.0,0.0019899685867130756,0.007499999366700649
3086,actor,capacity_insert,10,14,100,"[44, 56]",0.0,0.0018711425364017487,0.007478042505681515
3086,critic,capacity_insert,9,54,100,,0.0,0.0020300226751714945,0.007999999448657036
3155,actor,capacity_insert,5,25,100,"[43, 57]",0.0,0.0017974271904677153,0.006978198885917664
3155,critic,capacity_insert,10,59,100,,0.0,0.0020050224848091602,0.007999999448657036
3281,actor,capacity_insert,15,68,100,"[46, 54]",0.0,0.0018390434561297297,0.0064782691188156605
3281,critic,capacity_insert,12,114,100,,0.0,0.002100022742524743,0.007499999366700649
3370,actor,capacity_insert,10,34,100,"[46, 54]",0.0,0.00177752913441509,0.006978162098675966
3370,critic,capacity_insert,5,84,100,,0.0,0.00213502231054008,0.007999999448657036
3480,actor,capacity_insert,12,55,100,"[43, 57]",0.0,0.0018386496230959892,0.007477414328604937
3480,critic,capacity_insert,20,90,100,,0.0,0.002230022568255663,0.008499999530613422
3545,actor,capacity_insert,8,15,100,"[46, 54]",0.0,0.0019261246779933572,0.007976751774549484
3545,critic,capacity_insert,16,49,100,,0.0,0.0022700228728353977,0.008499999530613422
3651,actor,capacity_insert,7,64,100,"[46, 54]",0.0,0.0019755717366933823,0.008476664312183857
3651,critic,capacity_insert,13,93,100,,0.0,0.0022750229109078646,0.008499869145452976
3716,actor,capacity_insert,8,15,100,"[45, 55]",0.0,0.0018877217080444098,0.007976771332323551
3716,critic,capacity_insert,12,53,100,,0.0,0.002345022978261113,0.008999866433441639
3779,actor,capacity_insert,15,11,100,"[44, 56]",0.0,0.0018584623467177153,0.007744256407022476
3779,critic,capacity_insert,8,55,100,,0.0,0.002385023282840848,0.008499999530613422
3860,actor,capacity_insert,12,42,100,"[43, 57]",0.0,0.0018082617316395044,0.008244168013334274
3860,critic,capacity_insert,21,60,100,,0.0,0.0023700224701315165,0.008999999612569809
3939,actor,capacity_insert,5,32,100,"[41, 59]",0.0,0.0018001210410147905,0.007744251284748316
3939,critic,capacity_insert,6,73,100,,0.0,0.0023850230500102043,0.008999999612569809
4088,actor,capacity_insert,11,92,100,"[40, 60]",0.0,0.0018548867665231228,0.007975582033395767
4088,critic,capacity_insert,17,132,100,,0.0,0.0024750223383307457,0.009499999694526196
4179,actor,capacity_insert,10,33,100,"[40, 60]",0.0,0.0019695323426276445,0.0084755290299654
4179,critic,capacity_insert,16,75,100,,0.0,0.002570022363215685,0.009999999776482582
4255,actor,capacity_insert,9,30,100,"[42, 58]",0.0,0.0019775456748902798,0.008975210599601269
