global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
128,1,-293.7450187022215,128,0,0.0003,,,,
253,2,-100.97004778989412,125,0,0.0003,,,,
364,3,-170.24453633408348,111,0,0.0003,,,,
447,4,-116.00091989838405,83,0,0.0003,,,,
526,5,-98.72701467395895,79,0,0.0003,,,,
629,6,-162.11744791821224,103,0,0.0003,,,,
756,7,-102.93233713807142,127,0,0.0003,,,,
841,8,-8.819413855339747,85,0,0.0003,,,,
906,9,-201.39441156475155,65,0,0.0003,,,,
993,10,-252.87319375263294,87,0,0.0003,,,,
1115,11,-2.5068317075234177,122,0,0.0003,,,,
1247,12,-168.94753053637157,132,0,0.0003,,,,
1344,13,-444.6639877532853,97,0,0.0003,,,,
1455,14,-266.31063742436186,111,0,0.0003,,,,
1555,15,-353.6496128725462,100,0,0.0003,,,,
1647,16,-154.70936505234164,92,0,0.0003,,,,
1713,17,-189.89975043346504,66,0,0.0003,,,,
1777,18,-209.1454129964642,64,0,0.0003,,,,
1853,19,-225.77278911649427,76,0,0.0003,,,,
1969,20,-113.34515837119466,116,0,0.0003,,,,
2029,21,-193.7969880236528,60,0,0.0003,,,,
2130,22,-80.5664968708961,101,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2214,23,-295.11898364264937,84,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2347,24,-231.29074027808454,133,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2442,25,-400.05585002890024,95,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2536,26,-362.5680801922696,94,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2608,27,-103.73258049491076,72,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2678,28,-70.7570470754649,70,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2788,29,-213.73793360654798,110,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2859,30,-129.25556315785488,71,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
2950,31,47.47509352331184,91,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3013,32,-307.99349562180646,63,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3133,33,-447.4643823063992,120,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3212,34,-276.4205963597856,79,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3307,35,-368.47156411621415,95,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3408,36,-285.7796260259488,101,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3474,37,-182.63160409138732,66,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3575,38,-100.34335748624729,101,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3693,39,-307.3111120804299,118,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3782,40,-98.89070453513092,89,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3882,41,-408.3477668256206,100,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
3992,42,-393.4684078791544,110,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
4057,43,-106.78802758070535,65,1,0.000295904,-0.0040891499374993145,868.0915781021118,1.3830289673060179,0.0034106586390407756
4171,44,-228.60149017535167,114,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4262,45,-216.604138180128,91,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4385,46,-119.35393889291916,123,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4444,47,-187.46681759805887,59,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4537,48,-358.37657045220914,93,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4618,49,-402.1048245676226,81,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4721,50,-237.7507821568526,103,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4798,51,-363.85401833134637,77,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4880,52,-328.64971646574384,82,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
4946,53,-97.42732443083995,66,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5048,54,-282.03228547291104,102,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5121,55,-122.58264628994743,73,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5216,56,-316.0179771951293,95,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5325,57,-133.2709557363774,109,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5425,58,-134.21054785839164,100,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5511,59,-273.5508351284917,86,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5600,60,-375.3671094929368,89,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5680,61,-59.32065001124514,80,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5774,62,-208.2697439483224,94,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5877,63,-241.9528845667204,103,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
5989,64,-480.88560057457624,112,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
6084,65,-307.1044731157983,95,2,0.00029180799999999995,-0.005980998144514161,1448.4646795272827,1.3791963309049606,0.004575129767181352
6184,66,-239.53899956561995,100,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6253,67,-187.8832337433467,69,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6375,68,-377.13631913755984,122,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6471,69,-99.12890097550789,96,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6615,70,-179.82507146317002,144,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6750,71,-307.78728655170676,135,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6835,72,-105.00927852144025,85,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6912,73,-114.91631420563519,77,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
6993,74,-127.21426045870125,81,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7102,75,-90.60489926615347,109,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7166,76,-112.80733082574663,64,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7245,77,-95.39258006475032,79,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7362,78,-372.80062280928473,117,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7421,79,-159.2035066564104,59,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7519,80,-411.5891186759039,98,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7616,81,-62.686898101213515,97,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7726,82,-213.8756611825454,110,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7822,83,-66.96234106337035,96,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7888,84,-192.99198594036955,66,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
7968,85,-95.01286641965359,80,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
8043,86,-146.76599259100416,75,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
8143,87,-293.58746472825305,100,3,0.00028771199999999997,-0.0071399292173737194,1387.1566246032714,1.3562940370291472,0.008616358492872678
8252,88,-117.26048836268883,109,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8358,89,-172.898312053177,106,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8452,90,-432.11378999540824,94,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8526,91,-81.09594579436364,74,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8679,92,-180.99372403098664,153,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8782,93,-117.54317608808152,103,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8907,94,-119.68190822043374,125,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
8991,95,-102.51337518119239,84,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9095,96,-113.92259855650028,104,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9198,97,-394.9356214129324,103,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9268,98,-29.42484737851339,70,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9361,99,-197.53159975729625,93,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9542,100,-117.71848272223157,181,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9681,101,-142.15941949960248,139,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9771,102,-140.01584787208702,90,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9846,103,-172.0180065760649,75,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9910,104,-126.16686545229946,64,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
9996,105,-113.94040473146795,86,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
10089,106,-176.11309742972662,93,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
10189,107,-241.3633549489393,100,4,0.000283616,-0.008683642021787818,976.6733588218689,1.3522228926420212,0.007998359954217448
10279,108,-415.09183877688235,90,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10408,109,-143.4318614839226,129,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10499,110,-469.07181188691686,91,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10592,111,-49.38567123062629,93,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10680,112,-332.49839097019117,88,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10794,113,-171.20582794320154,114,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10883,114,-329.8290221488933,89,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
10995,115,-71.92694577836687,112,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11097,116,-418.2207803447736,102,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11169,117,-186.2862648159155,72,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11273,118,-112.13110313167714,104,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11359,119,-146.4026274580665,86,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11446,120,-260.20540806683175,87,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11538,121,-113.7689520561579,92,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11640,122,-431.4532734343067,102,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11733,123,-435.5915254898925,93,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
11852,124,-180.31500053010637,119,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
12024,125,-301.386614021111,172,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
12107,126,-440.1221285041345,83,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
12198,127,-46.11887074970906,91,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
12271,128,-99.7251354131092,73,5,0.00027951999999999995,-0.007339442757074721,702.2123620986938,1.3146659340709448,0.008275723981205374
12443,129,-226.16723056011568,172,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
12602,130,-44.91785244796398,159,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
12685,131,-341.6350862938889,83,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
12811,132,-178.07436296858845,126,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
12929,133,-276.285764920356,118,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13053,134,-62.72889558387668,124,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13140,135,-263.69412427810016,87,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13243,136,-263.75589531855945,103,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13338,137,-301.2189374050688,95,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13450,138,-191.71527462574392,112,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13582,139,-239.59266945268342,132,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13705,140,-301.7975105544433,123,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13796,141,-81.07030269465753,91,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
13909,142,-140.52724019173485,113,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
14015,143,-167.90644894506931,106,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
14092,144,28.09520493333963,77,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
14171,145,-220.2040633483565,79,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
14275,146,-104.21256071377786,104,6,0.00027542399999999997,-0.0051493657236278524,1464.9494470596314,1.3077319864183665,0.005064515964477323
14378,147,-251.00415903826783,103,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
14478,148,-202.92929292371429,100,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
14590,149,-229.24390888170606,112,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
14724,150,-120.44765793729978,134,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
14823,151,-298.7728852108073,99,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
14900,152,-93.17467086198833,77,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15035,153,-185.3734385503371,135,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15171,154,-90.54674932920567,136,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15250,155,-28.791020991189257,79,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15360,156,-218.719290289264,110,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15457,157,-112.53873247463636,97,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15574,158,-106.61524327453786,117,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15725,159,-325.02337722733694,151,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15814,160,-128.99690157280756,89,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
15924,161,-208.19925157311928,110,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
16035,162,-87.31852075367082,111,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
16142,163,-327.40693282093423,107,7,0.000271328,-0.008307684519968462,783.4228693962098,1.3231746893376113,0.0074041848885826765
