global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
500,1,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.34347569942474365, 0.33328482508659363, 0.3232395052909851]","[0.34347569942474365, 0.33328482508659363, 0.3232395052909851]",,,,
1000,2,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3731035888195038, 0.3104232847690582, 0.31647318601608276]","[0.3731035888195038, 0.3104232847690582, 0.31647318601608276]",,,,
1500,3,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3125222623348236, 0.36284926533699036, 0.32462841272354126]","[0.3125222623348236, 0.36284926533699036, 0.32462841272354126]",,,,
2000,4,-500.0,500,269.1691589355469,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.337259978055954, 0.3302256166934967, 0.3325144052505493]","[0.337259978055954, 0.3302256166934967, 0.3325144052505493]",,,,
2500,5,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3801031708717346, 0.3150600492954254, 0.30483680963516235]","[0.3801031708717346, 0.3150600492954254, 0.30483680963516235]",,,,
3000,6,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.34005171060562134, 0.3286632001399994, 0.3312850296497345]","[0.34005171060562134, 0.3286632001399994, 0.3312850296497345]",,,,
3500,7,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3525186777114868, 0.3392620086669922, 0.308219313621521]","[0.3525186777114868, 0.3392620086669922, 0.308219313621521]",,,,
4000,8,-500.0,500,268.5373229980469,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3820188343524933, 0.3067617416381836, 0.3112194538116455]","[0.3820188343524933, 0.3067617416381836, 0.3112194538116455]",,,,
4500,9,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.35941562056541443, 0.31313246488571167, 0.3274519145488739]","[0.35941562056541443, 0.31313246488571167, 0.3274519145488739]",,,,
5000,10,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.40491077303886414, 0.2880699932575226, 0.3070192337036133]","[0.40491077303886414, 0.2880699932575226, 0.3070192337036133]",,,,
5500,11,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3524084985256195, 0.31756892800331116, 0.3300226032733917]","[0.3524084985256195, 0.31756892800331116, 0.3300226032733917]",,,,
6000,12,-500.0,500,268.0170593261719,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4127403795719147, 0.28367888927459717, 0.30358073115348816]","[0.4127403795719147, 0.28367888927459717, 0.30358073115348816]",,,,
6500,13,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.32742422819137573, 0.4109399616718292, 0.26163578033447266]","[0.32742422819137573, 0.4109399616718292, 0.26163578033447266]",,,,
7000,14,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.38707834482192993, 0.2943933606147766, 0.31852826476097107]","[0.38707834482192993, 0.2943933606147766, 0.31852826476097107]",,,,
7500,15,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3533289134502411, 0.32381531596183777, 0.32285574078559875]","[0.3533289134502411, 0.32381531596183777, 0.32285574078559875]",,,,
8000,16,-500.0,500,267.3641052246094,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.33468174934387207, 0.3345590829849243, 0.3307591676712036]","[0.33468174934387207, 0.3345590829849243, 0.3307591676712036]",,,,
8500,17,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3470715582370758, 0.34265774488449097, 0.31027066707611084]","[0.3470715582370758, 0.34265774488449097, 0.31027066707611084]",,,,
9000,18,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.37668535113334656, 0.3205641210079193, 0.3027505576610565]","[0.37668535113334656, 0.3205641210079193, 0.3027505576610565]",,,,
9500,19,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.30699214339256287, 0.3901803493499756, 0.3028275668621063]","[0.30699214339256287, 0.3901803493499756, 0.3028275668621063]",,,,
10000,20,-500.0,500,266.7727966308594,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.33203980326652527, 0.33758148550987244, 0.33037877082824707]","[0.33203980326652527, 0.33758148550987244, 0.33037877082824707]",,,,
10500,21,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.36644330620765686, 0.3614533841609955, 0.27210330963134766]","[0.36644330620765686, 0.3614533841609955, 0.27210330963134766]",,,,
11000,22,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.33046963810920715, 0.478560209274292, 0.19097015261650085]","[0.33046963810920715, 0.478560209274292, 0.19097015261650085]",,,,
11500,23,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.37986528873443604, 0.31756770610809326, 0.3025670051574707]","[0.37986528873443604, 0.31756770610809326, 0.3025670051574707]",,,,
12000,24,-500.0,500,266.15277099609375,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3323456943035126, 0.35091713070869446, 0.31673717498779297]","[0.3323456943035126, 0.35091713070869446, 0.31673717498779297]",,,,
12500,25,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.33924272656440735, 0.3747768700122833, 0.28598037362098694]","[0.33924272656440735, 0.3747768700122833, 0.28598037362098694]",,,,
13000,26,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3428613841533661, 0.3467967212200165, 0.3103419244289398]","[0.3428613841533661, 0.3467967212200165, 0.3103419244289398]",,,,
13500,27,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3616923987865448, 0.3107619285583496, 0.3275456726551056]","[0.3616923987865448, 0.3107619285583496, 0.3275456726551056]",,,,
14000,28,-500.0,500,265.6363525390625,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.39151138067245483, 0.2897065579891205, 0.31878209114074707]","[0.39151138067245483, 0.2897065579891205, 0.31878209114074707]",,,,
14500,29,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3640725910663605, 0.3517642021179199, 0.284163236618042]","[0.3640725910663605, 0.3517642021179199, 0.284163236618042]",,,,
15000,30,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3421553075313568, 0.33375564217567444, 0.324088990688324]","[0.3421553075313568, 0.33375564217567444, 0.324088990688324]",,,,
15500,31,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4090536832809448, 0.2825230062007904, 0.3084232807159424]","[0.4090536832809448, 0.2825230062007904, 0.3084232807159424]",,,,
16000,32,-500.0,500,264.8714599609375,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.37252023816108704, 0.40139055252075195, 0.2260892242193222]","[0.37252023816108704, 0.40139055252075195, 0.2260892242193222]",,,,
16500,33,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.36714527010917664, 0.3267412483692169, 0.3061135411262512]","[0.36714527010917664, 0.3267412483692169, 0.3061135411262512]",,,,
17000,34,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.34849873185157776, 0.33393600583076477, 0.31756529211997986]","[0.34849873185157776, 0.33393600583076477, 0.31756529211997986]",,,,
17500,35,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.380925714969635, 0.3744061291217804, 0.2446681708097458]","[0.380925714969635, 0.3744061291217804, 0.2446681708097458]",,,,
18000,36,-500.0,500,264.5395812988281,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3488187789916992, 0.3154314160346985, 0.3357498049736023]","[0.3488187789916992, 0.3154314160346985, 0.3357498049736023]",,,,
18371,37,-370.0,371,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3710954785346985, 0.3479578495025635, 0.2809467017650604]","[0.3710954785346985, 0.3479578495025635, 0.2809467017650604]",,,,
18871,38,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.40651094913482666, 0.3065134882926941, 0.28697553277015686]","[0.40651094913482666, 0.3065134882926941, 0.28697553277015686]",,,,
19371,39,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.467812716960907, 0.35318419337272644, 0.17900313436985016]","[0.467812716960907, 0.35318419337272644, 0.17900313436985016]",,,,
19871,40,-500.0,500,262.8162536621094,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.40130242705345154, 0.4227229952812195, 0.1759745329618454]","[0.40130242705345154, 0.4227229952812195, 0.1759745329618454]",,,,
20371,41,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.40365129709243774, 0.29407721757888794, 0.30227142572402954]","[0.40365129709243774, 0.29407721757888794, 0.30227142572402954]",,,,
20871,42,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3579999804496765, 0.37315693497657776, 0.2688431143760681]","[0.3579999804496765, 0.37315693497657776, 0.2688431143760681]",,,,
21371,43,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.400753378868103, 0.2766575217247009, 0.32258906960487366]","[0.400753378868103, 0.2766575217247009, 0.32258906960487366]",,,,
21871,44,-500.0,500,262.8166198730469,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3912324905395508, 0.3383945822715759, 0.2703728973865509]","[0.3912324905395508, 0.3383945822715759, 0.2703728973865509]",,,,
22320,45,-448.0,449,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3892073929309845, 0.329008013010025, 0.28178462386131287]","[0.3892073929309845, 0.329008013010025, 0.28178462386131287]",,,,
22820,46,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3409890830516815, 0.32712522149086, 0.3318856656551361]","[0.3409890830516815, 0.32712522149086, 0.3318856656551361]",,,,
23320,47,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.347796231508255, 0.3576923906803131, 0.2945113480091095]","[0.347796231508255, 0.3576923906803131, 0.2945113480091095]",,,,
23820,48,-500.0,500,261.105712890625,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.320802241563797, 0.33788493275642395, 0.3413127660751343]","[0.320802241563797, 0.33788493275642395, 0.3413127660751343]",,,,
24320,49,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.42145633697509766, 0.32449284195899963, 0.25405076146125793]","[0.42145633697509766, 0.32449284195899963, 0.25405076146125793]",,,,
24820,50,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.39234039187431335, 0.34636446833610535, 0.26129522919654846]","[0.39234039187431335, 0.34636446833610535, 0.26129522919654846]",,,,
25320,51,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.40778908133506775, 0.3080745339393616, 0.2841363549232483]","[0.40778908133506775, 0.3080745339393616, 0.2841363549232483]",,,,
25820,52,-500.0,500,261.56610107421875,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.38289710879325867, 0.3279845416545868, 0.28911834955215454]","[0.38289710879325867, 0.3279845416545868, 0.28911834955215454]",,,,
26320,53,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3561016917228699, 0.3110571503639221, 0.33284109830856323]","[0.3561016917228699, 0.3110571503639221, 0.33284109830856323]",,,,
26820,54,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3763978183269501, 0.3002403974533081, 0.32336175441741943]","[0.3763978183269501, 0.3002403974533081, 0.32336175441741943]",,,,
27320,55,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.47876766324043274, 0.3571782112121582, 0.16405418515205383]","[0.47876766324043274, 0.3571782112121582, 0.16405418515205383]",,,,
27820,56,-500.0,500,261.3778381347656,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.4053093492984772, 0.295470654964447, 0.2992199659347534]","[0.4053093492984772, 0.295470654964447, 0.2992199659347534]",,,,
28320,57,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.45691975951194763, 0.3128916323184967, 0.23018856346607208]","[0.45691975951194763, 0.3128916323184967, 0.23018856346607208]",,,,
28801,58,-480.0,481,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.42084360122680664, 0.3430882394313812, 0.23606817424297333]","[0.42084360122680664, 0.3430882394313812, 0.23606817424297333]",,,,
29301,59,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.3940906524658203, 0.2995719015598297, 0.30633747577667236]","[0.3940906524658203, 0.2995719015598297, 0.30633747577667236]",,,,
29801,60,-500.0,500,260.1077575683594,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.33584535121917725, 0.33979323506355286, 0.3243614137172699]","[0.33584535121917725, 0.33979323506355286, 0.3243614137172699]",,,,
