global_step,episode,episode_return,episode_length,exploration_noise,critic_loss,actor_loss,mean_q1_value
184,1,-299.19147912226606,184,0.1,,,
306,2,-89.2138269785458,122,0.1,,,
434,3,-267.8591293855367,128,0.1,,,
583,4,-443.7277128830461,149,0.1,,,
751,5,-383.84221189478893,168,0.1,,,
842,6,-293.6098794583121,91,0.1,,,
931,7,-235.435117887461,89,0.1,,,
1020,8,-172.85221830163977,89,0.1,70.69685363769531,1.1154170036315918,-1.1260184049606323
1109,9,-256.50752361723653,89,0.1,342.9582214355469,2.482290744781494,-2.728119134902954
1189,10,-103.3736643539931,80,0.1,131.10035705566406,2.668570041656494,-2.921644687652588
1314,11,-342.0575939007572,125,0.1,79.160400390625,2.3454554080963135,-3.165029525756836
1450,12,-388.03737365146634,136,0.1,147.64248657226562,3.0612895488739014,-4.095516204833984
1593,13,-682.6347752933256,143,0.1,116.4168701171875,3.1788322925567627,-4.9242377281188965
1717,14,-517.5872783400355,124,0.1,19.95998191833496,3.721296787261963,-4.599396705627441
1829,15,-501.4489920263444,112,0.1,214.67413330078125,4.806676387786865,-5.691919326782227
1918,16,-665.2331789729549,89,0.1,52.756561279296875,6.013722896575928,-7.716328144073486
2007,17,-508.72608458282497,89,0.1,13.523290634155273,6.582887649536133,-9.119111061096191
2090,18,-736.1103159364226,83,0.1,33.270721435546875,6.313033103942871,-7.840898513793945
2190,19,-201.1384577495907,100,0.1,9.910417556762695,7.226418972015381,-8.905244827270508
2293,20,-185.17789851019245,103,0.1,48.327693939208984,5.896677017211914,-10.194771766662598
2381,21,-589.1857017000907,88,0.1,16.969482421875,8.64992618560791,-9.885152816772461
2576,22,-115.4449483524828,195,0.1,50.272727966308594,8.397496223449707,-10.107244491577148
2717,23,-483.80062160388917,141,0.1,49.395294189453125,11.374778747558594,-12.628419876098633
2802,24,-270.3192598983811,85,0.1,24.606098175048828,10.152509689331055,-12.131749153137207
3047,25,-522.6204834784513,245,0.1,10.771034240722656,11.139067649841309,-12.49365234375
3145,26,-331.8419053382816,98,0.1,140.12118530273438,10.048511505126953,-13.645691871643066
3262,27,-57.96582800432081,117,0.1,22.39678955078125,13.694893836975098,-15.353231430053711
3356,28,-243.09472865952608,94,0.1,40.62823486328125,13.795158386230469,-15.582022666931152
3464,29,-263.1480278602837,108,0.1,33.7442626953125,12.56020736694336,-14.241499900817871
3566,30,-217.6711381074765,102,0.1,44.13752746582031,18.264036178588867,-19.867036819458008
3785,31,-309.9371569433846,219,0.1,80.77545166015625,14.582441329956055,-14.718085289001465
4523,32,-351.5189135741939,738,0.1,13.18282699584961,16.252580642700195,-16.488826751708984
4689,33,-121.80332567998661,166,0.1,42.80274963378906,16.73866844177246,-18.307369232177734
4807,34,-92.71609181588204,118,0.1,59.32109451293945,13.209392547607422,-17.111007690429688
4902,35,-192.50867378377643,95,0.1,34.02555847167969,15.699155807495117,-17.564926147460938
5171,36,-439.3271290610711,269,0.1,21.248374938964844,14.394168853759766,-16.154579162597656
5400,37,-109.63132269920484,229,0.1,11.527273178100586,16.099590301513672,-18.086387634277344
5606,38,-88.09477705287235,206,0.1,127.43180847167969,17.525529861450195,-19.780197143554688
5897,39,-121.471800126965,291,0.1,11.390987396240234,16.421159744262695,-17.565717697143555
6176,40,-85.55105910294655,279,0.1,62.62091827392578,16.710847854614258,-19.3774471282959
6479,41,-162.5076301955333,303,0.1,10.486471176147461,15.252857208251953,-15.091893196105957
6773,42,-45.19832562959714,294,0.1,11.701725959777832,15.58742904663086,-16.399864196777344
7033,43,-321.9828448320129,260,0.1,31.394149780273438,17.520984649658203,-19.025392532348633
7301,44,6.806215486906623,268,0.1,59.08811950683594,17.089200973510742,-15.103727340698242
7680,45,-42.92226023118303,379,0.1,18.712177276611328,13.055404663085938,-15.261916160583496
7971,46,-74.17089810713117,291,0.1,20.19420623779297,13.80164623260498,-17.147945404052734
8410,47,-106.39676016043269,439,0.1,11.359381675720215,15.22347640991211,-17.654634475708008
8803,48,-176.50131796065648,393,0.1,13.426490783691406,13.87789249420166,-18.162817001342773
9280,49,-508.8424324164277,477,0.1,13.669678688049316,22.405128479003906,-24.95397186279297
9598,50,-103.25015379421637,318,0.1,11.876083374023438,18.02400779724121,-20.882606506347656
9844,51,-197.65438235431245,246,0.1,87.9074478149414,16.565885543823242,-18.974164962768555
10244,52,-176.21367974755083,400,0.1,14.271927833557129,16.880592346191406,-19.358272552490234
10438,53,-124.27130094658355,194,0.1,17.84705352783203,13.148531913757324,-15.950550079345703
10610,54,-42.668804254700355,172,0.1,19.037307739257812,17.609094619750977,-19.577869415283203
10821,55,-52.794598050410464,211,0.1,24.352031707763672,20.819482803344727,-20.221981048583984
10874,56,-130.87029795929234,53,0.1,15.25706672668457,10.967512130737305,-13.48236083984375
10967,57,-197.02150887033423,93,0.1,27.805309295654297,16.6426944732666,-16.819839477539062
11033,58,-90.82240064073653,66,0.1,295.97772216796875,15.730295181274414,-17.571260452270508
11408,59,-70.93668235785415,375,0.1,409.2626037597656,16.420917510986328,-18.86785888671875
11604,60,-93.82600190338864,196,0.1,85.88059997558594,14.234076499938965,-16.587411880493164
11752,61,-63.372163448575776,148,0.1,26.25933837890625,11.740079879760742,-13.881582260131836
12007,62,-83.48847153903746,255,0.1,17.962310791015625,13.156659126281738,-19.328874588012695
12357,63,-80.1948660972575,350,0.1,20.42121124267578,18.421829223632812,-18.601314544677734
12733,64,-65.58061744507313,376,0.1,26.26913070678711,13.960498809814453,-20.47591209411621
12812,65,-148.2291943731522,79,0.1,10.571563720703125,15.59160327911377,-18.102649688720703
13159,66,-264.8859184951614,347,0.1,12.963024139404297,12.701513290405273,-22.580514907836914
13251,67,-32.743122431924974,92,0.1,19.018138885498047,14.71068286895752,-16.667638778686523
13327,68,-58.28305672022741,76,0.1,25.26729393005371,18.86629295349121,-15.988837242126465
13408,69,-117.51774683564588,81,0.1,32.11228942871094,17.72674560546875,-20.24463653564453
13538,70,-39.83442034139465,130,0.1,195.23794555664062,15.508047103881836,-17.709266662597656
13743,71,-54.60174596159821,205,0.1,13.213115692138672,18.49689483642578,-19.164308547973633
14116,72,-111.95984503025252,373,0.1,19.331188201904297,16.055622100830078,-18.253734588623047
14920,73,-175.05657887798304,804,0.1,22.107444763183594,16.944942474365234,-19.23699378967285
15175,74,-151.37482503052593,255,0.1,12.165359497070312,12.887120246887207,-19.665159225463867
15450,75,7.211673716255049,275,0.1,11.848834037780762,15.360334396362305,-16.93313980102539
15994,76,-104.1933201938582,544,0.1,66.73954010009766,22.926549911499023,-24.851444244384766
16503,77,-62.1792326517265,509,0.1,17.582073211669922,18.135372161865234,-19.006446838378906
16715,78,-176.57774065718863,212,0.1,11.520837783813477,14.382665634155273,-14.544341087341309
17022,79,-335.4552581751707,307,0.1,12.284564971923828,14.693634986877441,-16.763195037841797
