global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
14,1,14.0,14,,nnknn,0,0,0,0,0,0,0,0,0,0.9998353333333333,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
102,2,88.0,88,,nnknn,0,0,0,0,0,0,0,0,0,0.9987206666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
132,3,30.0,30,,nnknn,0,0,0,0,0,0,0,0,0,0.9983406666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
169,4,37.0,37,156.03953552246094,nnknn,169,0,0,0,0,0,0,0,0,0.997872,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[81, 88]",0.0,0.0,0.0
184,5,15.0,15,,nnknn,169,0,0,0,0,0,0,0,0,0.997682,0.997682,True,"[0.6068049669265747, 0.3931950330734253]","[0.500247597694397, 0.4997524321079254]","[81, 88]",0.0,0.0,0.0
201,6,17.0,17,,nnknn,169,0,0,0,0,0,0,0,0,0.9974666666666666,0.9974666666666666,True,"[0.5132483243942261, 0.4867516756057739]","[0.5000335574150085, 0.49996644258499146]","[81, 88]",0.0,0.0,0.0
217,7,16.0,16,,nnknn,169,0,0,0,0,0,0,0,0,0.997264,0.997264,True,"[0.19555272161960602, 0.8044472932815552]","[0.4991670548915863, 0.5008329749107361]","[81, 88]",0.0,0.0,0.0
234,8,17.0,17,12.871723175048828,nnknn,192,0,0,0,0,0,0,0,0,0.9970486666666667,0.9970486666666667,True,"[0.6107227802276611, 0.38927721977233887]","[0.5003267526626587, 0.4996732175350189]","[91, 101]",-0.000499908986967057,-4.682880899053998e-05,0.0004999572411179543
251,9,17.0,17,,nnknn,192,0,0,0,0,0,0,0,0,0.9968333333333333,0.9968333333333333,True,"[0.2088785022497177, 0.7911214828491211]","[0.4990781247615814, 0.500921905040741]","[91, 101]",-0.000499908986967057,-4.682880899053998e-05,0.0004999572411179543
267,10,16.0,16,,nnknn,192,0,0,0,0,0,0,0,0,0.9966306666666667,0.9966306666666667,True,"[0.38680997490882874, 0.6131899952888489]","[0.49961861968040466, 0.500381350517273]","[91, 101]",-0.000499908986967057,-4.682880899053998e-05,0.0004999572411179543
281,11,14.0,14,,nnknn,192,0,0,0,0,0,0,0,0,0.9964533333333333,0.9964533333333333,True,"[0.1919025182723999, 0.8080974817276001]","[0.49890729784965515, 0.5010927319526672]","[91, 101]",-0.000499908986967057,-4.682880899053998e-05,0.0004999572411179543
319,12,38.0,38,29.760530471801758,nnknn,241,0,0,0,0,0,0,0,0,0.995972,0.995972,True,"[0.4077383577823639, 0.5922616124153137]","[0.49962836503982544, 0.5003716349601746]","[114, 127]",-0.00099791563116014,-6.137804302852601e-05,0.0009947833605110645
340,13,21.0,21,,nnknn,241,0,0,0,0,0,0,0,0,0.995706,0.995706,True,"[0.6196215748786926, 0.38037845492362976]","[0.5005136728286743, 0.49948635697364807]","[114, 127]",-0.00099791563116014,-6.137804302852601e-05,0.0009947833605110645
371,14,31.0,31,,nnknn,241,0,0,0,0,0,0,0,0,0.9953133333333334,0.9953133333333334,True,"[0.10361573100090027, 0.8963842391967773]","[0.498142272233963, 0.5018576979637146]","[114, 127]",-0.00099791563116014,-6.137804302852601e-05,0.0009947833605110645
386,15,15.0,15,,nnknn,241,0,0,0,0,0,0,0,0,0.9951233333333334,0.9951233333333334,True,"[0.20303891599178314, 0.7969611287117004]","[0.4985518157482147, 0.5014481544494629]","[114, 127]",-0.00099791563116014,-6.137804302852601e-05,0.0009947833605110645
428,16,42.0,42,38.078739166259766,nnknn,312,0,0,0,0,0,0,0,0,0.9945913333333334,0.9945913333333334,True,"[0.806229829788208, 0.19377018511295319]","[0.5016562938690186, 0.49834370613098145]","[150, 162]",-0.0013913654256612062,-7.778487633913755e-05,0.0013967081904411316
444,17,16.0,16,,nnknn,312,0,0,0,0,0,0,0,0,0.9943886666666667,0.9943886666666667,True,"[0.5983219742774963, 0.40167805552482605]","[0.500551700592041, 0.4994482696056366]","[150, 162]",-0.0013913654256612062,-7.778487633913755e-05,0.0013967081904411316
463,18,19.0,19,,nnknn,312,0,0,0,0,0,0,0,0,0.994148,0.994148,True,"[0.1280359923839569, 0.8719639778137207]","[0.4978232681751251, 0.5021767020225525]","[150, 162]",-0.0013913654256612062,-7.778487633913755e-05,0.0013967081904411316
500,19,37.0,37,,nnknn,312,0,0,0,0,0,0,0,0,0.9936793333333334,0.9936793333333334,True,"[0.6045135855674744, 0.395486444234848]","[0.5006605982780457, 0.49933940172195435]","[150, 162]",-0.0013913654256612062,-7.778487633913755e-05,0.0013967081904411316
516,20,16.0,16,22.338335037231445,nnknn,347,25,0,0,0,25,0,0,0,0.9934766666666667,0.9934766666666667,True,"[0.6069398522377014, 0.3930601477622986]","[0.5006976127624512, 0.49930238723754883]","[168, 179]",-0.0018160026520490646,-0.00010538189962971956,0.0017776757013052702
559,21,43.0,43,,nnknn,347,25,0,0,0,25,0,0,0,0.992932,0.992932,True,"[0.21001923084259033, 0.7899808287620544]","[0.4979504346847534, 0.5020495653152466]","[168, 179]",-0.0018160026520490646,-0.00010538189962971956,0.0017776757013052702
578,22,19.0,19,,nnknn,347,25,0,0,0,25,0,0,0,0.9926913333333334,0.9926913333333334,True,"[0.7004100680351257, 0.29958996176719666]","[0.5014647245407104, 0.49853527545928955]","[168, 179]",-0.0018160026520490646,-0.00010538189962971956,0.0017776757013052702
592,23,14.0,14,,nnknn,347,25,0,0,0,25,0,0,0,0.992514,0.992514,True,"[0.8942698240280151, 0.10573016107082367]","[0.5029515027999878, 0.4970484972000122]","[168, 179]",-0.0018160026520490646,-0.00010538189962971956,0.0017776757013052702
603,24,11.0,11,32.37532424926758,nnknn,385,121,0,0,0,121,0,0,0,0.9923746666666666,0.9923746666666666,True,"[0.8019049763679504, 0.19809502363204956]","[0.5023021101951599, 0.4976978600025177]","[191, 194]",-0.0022344132885336876,-0.00012307663564570248,0.0020783895161002874
618,25,15.0,15,,nnknn,385,121,0,0,0,121,0,0,0,0.9921846666666667,0.9921846666666667,True,"[0.3913177251815796, 0.6086822748184204]","[0.4991506040096283, 0.5008493661880493]","[191, 194]",-0.0022344132885336876,-0.00012307663564570248,0.0020783895161002874
635,26,17.0,17,,nnknn,385,121,0,0,0,121,0,0,0,0.9919693333333334,0.9919693333333334,True,"[0.8931585550308228, 0.10684146732091904]","[0.5031573176383972, 0.4968426823616028]","[191, 194]",-0.0022344132885336876,-0.00012307663564570248,0.0020783895161002874
666,27,31.0,31,,nnknn,385,121,0,0,0,121,0,0,0,0.9915766666666667,0.9915766666666667,True,"[0.5071709156036377, 0.4928290843963623]","[0.5000603795051575, 0.49993959069252014]","[191, 194]",-0.0022344132885336876,-0.00012307663564570248,0.0020783895161002874
736,28,70.0,70,76.74958038330078,nnknn,467,253,0,0,0,253,0,0,0,0.99069,0.99069,True,"[0.602361798286438, 0.3976382613182068]","[0.500952959060669, 0.49904701113700867]","[234, 233]",-0.002570611424744129,-0.00012760331446770579,0.002344198524951935
757,29,21.0,21,,nnknn,467,253,0,0,0,253,0,0,0,0.990424,0.990424,True,"[0.29749512672424316, 0.7025048732757568]","[0.49806082248687744, 0.5019391775131226]","[234, 233]",-0.002570611424744129,-0.00012760331446770579,0.002344198524951935
787,30,30.0,30,,nnknn,467,253,0,0,0,253,0,0,0,0.990044,0.990044,True,"[0.3864685595035553, 0.6135314702987671]","[0.4988696873188019, 0.5011303424835205]","[234, 233]",-0.002570611424744129,-0.00012760331446770579,0.002344198524951935
856,31,69.0,69,,nnknn,467,253,0,0,0,253,0,0,0,0.98917,0.98917,True,"[0.6180106401443481, 0.38198935985565186]","[0.5012780427932739, 0.4987219572067261]","[234, 233]",-0.002570611424744129,-0.00012760331446770579,0.002344198524951935
870,32,14.0,14,68.38684844970703,nnknn,496,408,12,50,0,358,12,0,0,0.9889926666666666,0.9889926666666666,True,"[0.8130233883857727, 0.1869765967130661]","[0.503445565700531, 0.4965544641017914]","[251, 245]",-0.001567617291584611,7.113512401701882e-05,0.002574893878772855
897,33,27.0,27,,nnknn,496,408,12,50,0,358,12,0,0,0.9886506666666667,0.9886506666666667,True,"[0.20084750652313232, 0.7991524934768677]","[0.4966048300266266, 0.5033951997756958]","[251, 245]",-0.001567617291584611,7.113512401701882e-05,0.002574893878772855
930,34,33.0,33,,nnknn,496,408,12,50,0,358,12,0,0,0.9882326666666666,0.9882326666666666,True,"[0.19462668895721436, 0.8053733706474304]","[0.49640658497810364, 0.5035934448242188]","[251, 245]",-0.001567617291584611,7.113512401701882e-05,0.002574893878772855
967,35,37.0,37,,nnknn,496,408,12,50,0,358,12,0,0,0.987764,0.987764,True,"[0.3847348392009735, 0.6152651906013489]","[0.4985896050930023, 0.5014103651046753]","[251, 245]",-0.001567617291584611,7.113512401701882e-05,0.002574893878772855
1010,36,43.0,43,34.61016082763672,nnknn,461,609,76,175,0,434,76,0,0,0.9872193333333333,0.9872193333333333,True,"[0.29784315824508667, 0.7021568417549133]","[0.49741628766059875, 0.5025836825370789]","[216, 245]",-0.0004994836053811014,0.00030816669459454715,0.0024789527524262667
