global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
132,1,-320.6870763609212,132,0,0.0003,,,,
244,2,-180.3658693809645,112,0,0.0003,,,,
338,3,-112.13948710255578,94,0,0.0003,,,,
452,4,-78.417022086028,114,0,0.0003,,,,
569,5,-276.53368355547616,117,0,0.0003,,,,
719,6,-184.28551549418256,150,0,0.0003,,,,
800,7,-96.70039470363707,81,0,0.0003,,,,
881,8,-262.61649763053185,81,0,0.0003,,,,
973,9,-261.3697551279106,92,0,0.0003,,,,
1091,10,-165.49359799909226,118,0,0.0003,,,,
1176,11,-241.54522150664866,85,0,0.0003,,,,
1250,12,-73.18572611756998,74,0,0.0003,,,,
1320,13,-193.7949713876659,70,0,0.0003,,,,
1426,14,-87.31151903548414,106,0,0.0003,,,,
1555,15,-253.29566915267827,129,0,0.0003,,,,
1657,16,-262.4112116746347,102,0,0.0003,,,,
1760,17,-269.04609640225715,103,0,0.0003,,,,
1879,18,-163.5370300488425,119,0,0.0003,,,,
1972,19,-108.75352509404715,93,0,0.0003,,,,
2039,20,-62.82322044991149,67,0,0.0003,,,,
2103,21,-88.02734580778754,64,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2187,22,-101.04300457650181,84,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2278,23,-121.33097714077381,91,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2339,24,-81.26089012774293,61,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2464,25,-134.03321890987647,125,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2550,26,-310.3213270287921,86,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2651,27,-155.1288142773063,101,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2718,28,-60.151424801566506,67,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2813,29,-230.68387986404448,95,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
2918,30,-380.16994190743503,105,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3001,31,-103.19398745877882,83,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3122,32,-235.68747395035487,121,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3198,33,-113.66525434389953,76,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3265,34,-92.44890139833728,67,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3353,35,-615.1017418513821,88,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3481,36,-86.57698435543719,128,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3559,37,-104.83654702180789,78,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3678,38,-240.3761006127868,119,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3789,39,-19.76659583984832,111,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3858,40,-34.24025100242525,69,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
3961,41,-83.8587941864048,103,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
4069,42,-259.0111253154372,108,1,0.000295904,-0.007297593171824701,745.0427224159241,1.3813787069171668,0.004897699225693941
4155,43,-65.7667418142216,86,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4272,44,-256.9753174030609,117,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4368,45,-95.43736601708285,96,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4439,46,-45.246072987667816,71,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4573,47,-74.3667561417142,134,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4657,48,-141.51111130856657,84,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4759,49,-147.167158327253,102,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4828,50,-96.60901226795667,69,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4937,51,-227.14669671591938,109,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
4996,52,-106.8813049514021,59,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5087,53,-135.15644756356988,91,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5157,54,-121.39849960598224,70,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5242,55,-82.57239783982754,85,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5302,56,-207.2519117600429,60,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5447,57,-44.24795570035883,145,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5540,58,-29.331334169948462,93,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5624,59,-112.96774941619398,84,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5736,60,-110.06944911376554,112,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5849,61,-244.1957105127365,113,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
5933,62,-90.05832087707893,84,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
6021,63,-294.3875380810823,88,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
6094,64,-69.57845542650094,73,2,0.00029180799999999995,-0.004263085658021737,1059.158128643036,1.3782578945159911,0.0026255258708260953
6191,65,-286.2599426707932,97,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7191,66,90.21320580553072,1000,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7345,67,-53.441283124687416,154,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7440,68,-126.98600144727595,95,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7566,69,-269.2390382150394,126,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7632,70,-69.52727827486633,66,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7752,71,-112.85760654697133,120,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7860,72,-104.50616938190862,108,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
7988,73,-90.19034941895086,128,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
8127,74,-228.95388801527827,139,3,0.00028771199999999997,-0.00657980175310513,566.1443309783936,1.3699125148355962,0.0023564289120258765
8196,75,-101.59168789371296,69,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8277,76,-75.43249229271422,81,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8409,77,52.966783200273625,132,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8535,78,-247.24103190129767,126,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8599,79,-86.45587289880461,64,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8711,80,13.242705396850951,112,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8863,81,-346.74285001923465,152,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
8932,82,-73.09441640385664,69,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9028,83,-154.11062453055487,96,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9110,84,-95.972095583926,82,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9236,85,-186.1935656809784,126,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9341,86,-137.02065122187315,105,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9409,87,-102.0425287720375,68,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9502,88,-100.34543470451796,93,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9587,89,-81.51448636712958,85,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9754,90,-182.2094185939597,167,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9854,91,-93.47017057182025,100,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
9946,92,-147.63219698835132,92,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
10061,93,-167.7108098161512,115,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
10135,94,-121.3932716131667,74,4,0.000283616,-0.010709300421149237,310.19391641616824,1.3551892768591642,0.006457194805261679
10274,95,-308.8200647378614,139,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10362,96,-101.0379281508736,88,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10518,97,-112.82852148731726,156,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10609,98,-241.77571755020563,91,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10731,99,-95.38509083626164,122,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10866,100,-284.52563573427574,135,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
10939,101,-65.16076130258557,73,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11046,102,-409.4228136049166,107,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11234,103,-301.1630739504741,188,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11363,104,-137.47115837547128,129,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11461,105,-76.51752911446998,98,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11559,106,-141.2216553991322,98,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11626,107,-57.26071099925555,67,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11708,108,-37.79181001500206,82,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11793,109,-21.649564414278558,85,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
11902,110,-131.61637572439096,109,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
12010,111,-231.25926516746733,108,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
12095,112,-309.85889414803336,85,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
12182,113,-147.38577485885102,87,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
12275,114,-105.25088201088721,93,5,0.00027951999999999995,-0.005908251431537792,479.41884474754335,1.3284978665411473,0.002689066040329635
12373,115,-77.35501409719686,98,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
12473,116,-189.03214894282576,100,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
12590,117,-211.1409718410097,117,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
12698,118,-97.38536865564633,108,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
12809,119,-212.12655887606843,111,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
12884,120,-97.13675196474277,75,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13009,121,-334.8445296295582,125,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13089,122,-65.26431740343466,80,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13170,123,-209.54121503814815,81,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13257,124,-218.53249822934697,87,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13400,125,-187.7819483154586,143,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13506,126,-341.9749175263818,106,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13612,127,-220.99998235007604,106,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13762,128,-135.97335230400313,150,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13869,129,-274.5492469642917,107,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
13958,130,-59.25434338493042,89,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
14029,131,-103.14542177864983,71,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
14209,132,-134.53312116641274,180,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
14319,133,-201.8107106965179,110,6,0.00027542399999999997,-0.004104855192417744,728.8243272781372,1.3097824085503817,0.00344619465759024
14398,134,-114.88989852347329,79,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
14542,135,-359.815711638746,144,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
14642,136,-227.82098906933504,100,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
14803,137,-259.4467947755842,161,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
14910,138,20.771087876514883,107,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15079,139,-302.4153014866295,169,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15187,140,-44.32359173687952,108,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15331,141,-379.7297567157135,144,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15452,142,-294.3912069638749,121,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15596,143,-246.3240027361574,144,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15714,144,-291.91192309935917,118,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15848,145,-76.16953666539982,134,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
15967,146,-212.45939808268525,119,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
16033,147,-117.34079857585934,66,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
16141,148,-157.4592608080497,108,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
16245,149,-198.43847562873572,104,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
16384,150,-235.8098560738721,139,7,0.000271328,-0.00991440953948768,776.2083225250244,1.2848340652883052,0.00839837541570887
16494,151,-64.73781410790684,110,8,0.00026723199999999995,-0.0030196536186849698,852.8965899467469,1.272032753750682,0.003281935630366206
