global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
15,1,15.0,15,,nnknn,0,0,0,0,0,0,0,0,0,0.9998226666666666,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
33,2,18.0,18,,nnknn,0,0,0,0,0,0,0,0,0,0.9995946666666666,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
74,3,41.0,41,,nnknn,0,0,0,0,0,0,0,0,0,0.9990753333333333,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
96,4,22.0,22,92.37677764892578,nnknn,96,0,0,0,0,0,0,0,0,0.9987966666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[49, 47]",0.0,0.0,0.0
120,5,24.0,24,,nnknn,96,0,0,0,0,0,0,0,0,0.9984926666666667,0.9984926666666667,True,"[0.32162219285964966, 0.6783778071403503]","[0.4997311234474182, 0.5002688765525818]","[49, 47]",0.0,0.0,0.0
138,6,18.0,18,,nnknn,96,0,0,0,0,0,0,0,0,0.9982646666666667,0.9982646666666667,True,"[0.40259310603141785, 0.5974069237709045]","[0.499830961227417, 0.500169038772583]","[49, 47]",0.0,0.0,0.0
155,7,17.0,17,,nnknn,96,0,0,0,0,0,0,0,0,0.9980493333333333,0.9980493333333333,True,"[0.6450462937355042, 0.35495373606681824]","[0.5002829432487488, 0.4997170567512512]","[49, 47]",0.0,0.0,0.0
168,8,13.0,13,9.019007682800293,nnknn,136,0,0,0,0,0,0,0,0,0.9978846666666666,0.9978846666666666,True,"[0.6524956822395325, 0.34750431776046753]","[0.5003225803375244, 0.4996774196624756]","[69, 67]",-0.0004998860531486571,-5.889184831175953e-05,0.0004999366938136518
201,9,33.0,33,,nnknn,136,0,0,0,0,0,0,0,0,0.9974666666666666,0.9974666666666666,True,"[0.6371002197265625, 0.3628997802734375]","[0.5003473162651062, 0.4996526837348938]","[69, 67]",-0.0004998860531486571,-5.889184831175953e-05,0.0004999366938136518
254,10,53.0,53,,nnknn,136,0,0,0,0,0,0,0,0,0.9967953333333334,0.9967953333333334,True,"[0.6063469648361206, 0.3936530351638794]","[0.5003408193588257, 0.4996592104434967]","[69, 67]",-0.0004998860531486571,-5.889184831175953e-05,0.0004999366938136518
271,11,17.0,17,,nnknn,136,0,0,0,0,0,0,0,0,0.99658,0.99658,True,"[0.3814685344696045, 0.6185314655303955]","[0.49959462881088257, 0.5004053711891174]","[69, 67]",-0.0004998860531486571,-5.889184831175953e-05,0.0004999366938136518
283,12,12.0,12,51.90114212036133,nnknn,219,0,0,0,0,0,0,0,0,0.996428,0.996428,True,"[0.6182631254196167, 0.3817368745803833]","[0.5004224181175232, 0.4995775520801544]","[105, 114]",-0.0009978854795917869,-6.760818359907717e-05,0.0009936831193044782
298,13,15.0,15,,nnknn,219,0,0,0,0,0,0,0,0,0.996238,0.996238,True,"[0.3926839530467987, 0.6073160767555237]","[0.4995962679386139, 0.5004037022590637]","[105, 114]",-0.0009978854795917869,-6.760818359907717e-05,0.0009936831193044782
344,14,46.0,46,,nnknn,219,0,0,0,0,0,0,0,0,0.9956553333333333,0.9956553333333333,True,"[0.3071199953556061, 0.6928800344467163]","[0.4991620182991028, 0.5008379817008972]","[105, 114]",-0.0009978854795917869,-6.760818359907717e-05,0.0009936831193044782
395,15,51.0,51,,nnknn,219,0,0,0,0,0,0,0,0,0.9950093333333333,0.9950093333333333,True,"[0.596514880657196, 0.40348511934280396]","[0.5004816651344299, 0.49951833486557007]","[105, 114]",-0.0009978854795917869,-6.760818359907717e-05,0.0009936831193044782
427,16,32.0,32,57.8434944152832,nnknn,320,0,0,0,0,0,0,0,0,0.994604,0.994604,True,"[0.397361159324646, 0.6026389002799988]","[0.49944615364074707, 0.5005538463592529]","[155, 165]",-0.0014528152532875538,-6.888197822263464e-05,0.001443231594748795
451,17,24.0,24,,nnknn,320,0,0,0,0,0,0,0,0,0.9943,0.9943,True,"[0.6939022541046143, 0.30609774589538574]","[0.5011052489280701, 0.49889475107192993]","[155, 165]",-0.0014528152532875538,-6.888197822263464e-05,0.001443231594748795
476,18,25.0,25,,nnknn,320,0,0,0,0,0,0,0,0,0.9939833333333333,0.9939833333333333,True,"[0.2894967794418335, 0.7105032205581665]","[0.4987334609031677, 0.5012665390968323]","[155, 165]",-0.0014528152532875538,-6.888197822263464e-05,0.001443231594748795
491,19,15.0,15,,nnknn,320,0,0,0,0,0,0,0,0,0.9937933333333333,0.9937933333333333,True,"[0.2963888943195343, 0.7036110758781433]","[0.49873626232147217, 0.5012637376785278]","[155, 165]",-0.0014528152532875538,-6.888197822263464e-05,0.001443231594748795
504,20,13.0,13,20.597665786743164,nnknn,344,25,0,0,0,25,0,0,0,0.9936286666666667,0.9936286666666667,True,"[0.8914176821708679, 0.10858234763145447]","[0.5024938583374023, 0.49750614166259766]","[169, 175]",-0.001839668839238584,-9.394484368385747e-05,0.001868905033916235
512,21,8.0,8,,nnknn,344,25,0,0,0,25,0,0,0,0.9935273333333333,0.9935273333333333,True,"[0.8152681589126587, 0.1847318410873413]","[0.5020406246185303, 0.4979593753814697]","[169, 175]",-0.001839668839238584,-9.394484368385747e-05,0.001868905033916235
531,22,19.0,19,,nnknn,344,25,0,0,0,25,0,0,0,0.9932866666666667,0.9932866666666667,True,"[0.29757747054100037, 0.702422559261322]","[0.49864107370376587, 0.5013589262962341]","[169, 175]",-0.001839668839238584,-9.394484368385747e-05,0.001868905033916235
543,23,12.0,12,,nnknn,344,25,0,0,0,25,0,0,0,0.9931346666666667,0.9931346666666667,True,"[0.20933452248573303, 0.7906654477119446]","[0.4980044960975647, 0.5019955039024353]","[169, 175]",-0.001839668839238584,-9.394484368385747e-05,0.001868905033916235
558,24,15.0,15,29.959016799926758,nnknn,353,75,0,0,0,75,0,0,0,0.9929446666666667,0.9929446666666667,True,"[0.8144526481628418, 0.1855473518371582]","[0.5022185444831848, 0.4977814257144928]","[174, 179]",-0.002269925782456994,-0.00012200827768538147,0.002273529302328825
566,25,8.0,8,,nnknn,353,75,0,0,0,75,0,0,0,0.9928433333333333,0.9928433333333333,True,"[0.8153394460678101, 0.18466055393218994]","[0.5022567510604858, 0.4977432191371918]","[174, 179]",-0.002269925782456994,-0.00012200827768538147,0.002273529302328825
583,26,17.0,17,,nnknn,353,75,0,0,0,75,0,0,0,0.992628,0.992628,True,"[0.3020356595516205, 0.6979643702507019]","[0.49854061007499695, 0.5014594197273254]","[174, 179]",-0.002269925782456994,-0.00012200827768538147,0.002273529302328825
596,27,13.0,13,,nnknn,353,75,0,0,0,75,0,0,0,0.9924633333333334,0.9924633333333334,True,"[0.3992724120616913, 0.6007275581359863]","[0.49924084544181824, 0.5007591247558594]","[174, 179]",-0.002269925782456994,-0.00012200827768538147,0.002273529302328825
612,28,16.0,16,10.835658073425293,nnknn,361,124,0,0,0,124,0,0,0,0.9922606666666667,0.9922606666666667,True,"[0.5907886028289795, 0.4092113971710205]","[0.5007026195526123, 0.4992973506450653]","[179, 182]",-0.0027036385145038366,-0.0001435681915609166,0.002663835883140564
626,29,14.0,14,,nnknn,361,124,0,0,0,124,0,0,0,0.9920833333333333,0.9920833333333333,True,"[0.3134315609931946, 0.6865684986114502]","[0.4985229969024658, 0.5014770030975342]","[179, 182]",-0.0027036385145038366,-0.0001435681915609166,0.002663835883140564
670,30,44.0,44,,nnknn,361,124,0,0,0,124,0,0,0,0.991526,0.991526,True,"[0.3122364580631256, 0.6877635717391968]","[0.49840888381004333, 0.5015910863876343]","[179, 182]",-0.0027036385145038366,-0.0001435681915609166,0.002663835883140564
689,31,19.0,19,,nnknn,361,124,0,0,0,124,0,0,0,0.9912853333333334,0.9912853333333334,True,"[0.6105520129203796, 0.38944801688194275]","[0.5009634494781494, 0.499036580324173]","[179, 182]",-0.0027036385145038366,-0.0001435681915609166,0.002663835883140564
712,32,23.0,23,29.67152976989746,nnknn,418,221,0,0,0,221,0,0,0,0.990994,0.990994,True,"[0.40351879596710205, 0.5964812636375427]","[0.49913108348846436, 0.5008689165115356]","[208, 210]",-0.0030969614163041115,-0.00014969577023293823,0.0030199321918189526
727,33,15.0,15,,nnknn,418,221,0,0,0,221,0,0,0,0.990804,0.990804,True,"[0.41329413652420044, 0.5867058634757996]","[0.4992026686668396, 0.5007973313331604]","[208, 210]",-0.0030969614163041115,-0.00014969577023293823,0.0030199321918189526
745,34,18.0,18,,nnknn,418,221,0,0,0,221,0,0,0,0.990576,0.990576,True,"[0.39872610569000244, 0.6012738943099976]","[0.49904561042785645, 0.5009543895721436]","[208, 210]",-0.0030969614163041115,-0.00014969577023293823,0.0030199321918189526
758,35,13.0,13,,nnknn,418,221,0,0,0,221,0,0,0,0.9904113333333333,0.9904113333333333,True,"[0.707878589630127, 0.29212138056755066]","[0.5019932985305786, 0.4980067312717438]","[208, 210]",-0.0030969614163041115,-0.00014969577023293823,0.0030199321918189526
821,36,63.0,63,59.349884033203125,nnknn,483,328,0,0,0,328,0,0,0,0.9896133333333333,0.9896133333333333,True,"[0.7093700170516968, 0.290630042552948]","[0.5021746754646301, 0.49782535433769226]","[239, 244]",-0.0034884538035839796,-0.00015252652519848198,0.0033967976924031973
835,37,14.0,14,,nnknn,483,328,0,0,0,328,0,0,0,0.989436,0.989436,True,"[0.4904855191707611, 0.5095145106315613]","[0.4998994767665863, 0.5001004934310913]","[239, 244]",-0.0034884538035839796,-0.00015252652519848198,0.0033967976924031973
852,38,17.0,17,,nnknn,483,328,0,0,0,328,0,0,0,0.9892206666666666,0.9892206666666666,True,"[0.8977852463722229, 0.1022147610783577]","[0.504287838935852, 0.49571213126182556]","[239, 244]",-0.0034884538035839796,-0.00015252652519848198,0.0033967976924031973
