global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
63,1,-143.40543323602935,63,0.53984375,,,63,8,"[0.0, 0.0, 0.0, 0.0]"
191,2,-724.368566467649,128,0.05,3.721095561981201,-37.5516242980957,191,13,"[-10.429397583007812, -16.314868927001953, -7.430913925170898, -10.358783721923828]"
