global_step,loss,mean_q_value,epsilon,dictionary_entries
63,0.2276214212179184,-34.538482666015625,0.532421875,63
64,2.642211437225342,-42.90211486816406,0.525,63
65,3.4034483432769775,-33.71734619140625,0.517578125,63
66,4.409091472625732,-36.99531173706055,0.5101562500000001,63
67,4.384210586547852,-41.13506317138672,0.502734375,63
68,5.656276702880859,-37.06117630004883,0.49531250000000004,63
69,3.585562229156494,-34.99925994873047,0.487890625,63
70,2.5432918071746826,-42.11232376098633,0.48046875,63
71,7.64750862121582,-41.60643768310547,0.473046875,63
72,4.887813568115234,-36.51408004760742,0.46562500000000007,63
73,3.7260451316833496,-38.54074478149414,0.45820312500000004,63
74,1.8568401336669922,-43.55293273925781,0.45078125,63
75,3.780487060546875,-35.0078125,0.443359375,63
76,2.383622169494629,-37.10446548461914,0.4359375,63
77,3.312547445297241,-31.6436767578125,0.42851562500000007,63
78,3.8148722648620605,-50.18669128417969,0.42109375000000004,63
79,2.5665364265441895,-35.544830322265625,0.413671875,63
80,2.0436413288116455,-43.37765884399414,0.40625,63
81,3.4918384552001953,-39.113162994384766,0.398828125,63
82,2.2065253257751465,-39.47011947631836,0.39140625000000007,63
83,2.1399948596954346,-30.577842712402344,0.38398437500000004,63
84,2.6157326698303223,-42.32421875,0.3765625,63
85,2.094590425491333,-42.487403869628906,0.369140625,63
86,2.1402506828308105,-36.29348373413086,0.36171875,63
87,1.6409910917282104,-39.59693908691406,0.35429687500000007,63
88,2.1781418323516846,-38.6761474609375,0.34687500000000004,63
89,3.6072068214416504,-40.09222412109375,0.339453125,63
90,2.4004664421081543,-38.99842071533203,0.33203125,63
91,3.1527562141418457,-43.881717681884766,0.324609375,63
92,3.356667995452881,-40.80959701538086,0.31718750000000007,63
93,2.214714527130127,-36.57757568359375,0.30976562500000004,63
94,2.248905658721924,-36.41144561767578,0.30234375,63
95,2.2433199882507324,-38.73480224609375,0.294921875,63
96,2.18257474899292,-39.29588317871094,0.2875000000000001,63
97,1.4610968828201294,-29.64309310913086,0.28007812500000007,63
98,3.3178937435150146,-44.33677291870117,0.27265625000000004,63
99,1.645948886871338,-42.212158203125,0.265234375,63
100,2.739628314971924,-35.77699279785156,0.2578125,63
101,2.3518526554107666,-36.67185974121094,0.2503906250000001,63
102,2.1900317668914795,-40.278343200683594,0.24296875000000007,63
103,0.6297850608825684,-33.981014251708984,0.23554687500000004,63
104,1.4604299068450928,-40.91952133178711,0.22812500000000002,63
105,1.3290300369262695,-41.38803482055664,0.220703125,63
106,1.8247740268707275,-37.7994499206543,0.2132812500000001,63
107,1.5774186849594116,-32.50764846801758,0.20585937500000007,63
108,2.100998640060425,-35.2353630065918,0.19843750000000004,63
109,1.986384391784668,-30.002748489379883,0.19101562500000002,63
110,3.459932327270508,-42.29435348510742,0.18359375,63
111,2.035987138748169,-37.446998596191406,0.1761718750000001,63
112,1.3206926584243774,-33.14923858642578,0.16875000000000007,63
113,1.0133600234985352,-42.413936614990234,0.16132812500000004,63
114,2.1506316661834717,-41.60938262939453,0.15390625000000002,63
115,1.3181785345077515,-47.33848571777344,0.146484375,63
116,1.1605088710784912,-41.279056549072266,0.1390625000000001,63
117,1.8115167617797852,-36.09008026123047,0.13164062500000007,63
118,2.4323244094848633,-32.7494010925293,0.12421875000000004,63
119,3.2943427562713623,-39.64677047729492,0.11679687500000002,63
120,2.0136568546295166,-43.289371490478516,0.109375,63
121,1.0346146821975708,-37.458351135253906,0.10195312500000009,63
122,3.622854471206665,-41.50434494018555,0.09453125000000007,63
123,1.8847633600234985,-41.05049133300781,0.08710937500000004,63
124,2.045518636703491,-39.909095764160156,0.07968750000000002,63
125,1.8677237033843994,-43.98323440551758,0.072265625,63
126,0.6594517230987549,-38.38542938232422,0.06484375000000009,63
127,2.1105546951293945,-45.121097564697266,0.05742187500000007,63
128,0.9182958006858826,-38.473968505859375,0.050000000000000044,63
129,3.1143016815185547,-38.394474029541016,0.05,63
130,1.7278647422790527,-45.2421875,0.05,63
131,1.3890918493270874,-40.525230407714844,0.05,63
132,1.3889038562774658,-43.59638595581055,0.05,63
133,1.8035587072372437,-34.02314376831055,0.05,63
134,1.0734628438949585,-33.060020446777344,0.05,63
135,3.3322367668151855,-39.394981384277344,0.05,63
136,1.3211666345596313,-36.908531188964844,0.05,63
137,3.736459493637085,-46.99536895751953,0.05,63
138,2.216280937194824,-40.48826217651367,0.05,63
139,1.276917815208435,-29.79621124267578,0.05,63
140,4.446075439453125,-45.090721130371094,0.05,63
141,3.3042173385620117,-43.53947448730469,0.05,63
142,2.3456430435180664,-39.887939453125,0.05,63
143,5.128909111022949,-42.0943603515625,0.05,63
144,1.83589768409729,-46.723663330078125,0.05,63
145,2.7269673347473145,-35.169158935546875,0.05,63
146,2.96696138381958,-34.09528350830078,0.05,63
147,3.6292197704315186,-43.71287536621094,0.05,63
148,1.3529467582702637,-43.14041519165039,0.05,63
149,1.6698271036148071,-33.56438446044922,0.05,63
150,1.8701660633087158,-45.62577438354492,0.05,63
151,1.2702445983886719,-43.89354705810547,0.05,63
152,1.9264217615127563,-41.0386848449707,0.05,63
153,4.3782243728637695,-40.23460006713867,0.05,63
154,1.1693261861801147,-38.37192916870117,0.05,63
155,1.349797010421753,-42.934104919433594,0.05,63
156,1.5571576356887817,-34.51212692260742,0.05,63
157,3.568950653076172,-38.517425537109375,0.05,63
158,1.243222713470459,-39.014957427978516,0.05,63
159,1.01875638961792,-40.40608596801758,0.05,63
160,0.9225587248802185,-36.97304916381836,0.05,63
161,1.6868369579315186,-40.15784454345703,0.05,63
162,2.14042329788208,-34.34230041503906,0.05,63
163,1.4150584936141968,-40.736968994140625,0.05,63
164,3.364487409591675,-44.76647186279297,0.05,63
165,2.9725821018218994,-47.99070739746094,0.05,63
166,1.9107919931411743,-42.57733917236328,0.05,63
167,1.6868336200714111,-39.436527252197266,0.05,63
168,3.082785129547119,-44.626075744628906,0.05,63
169,2.270181179046631,-34.269676208496094,0.05,63
170,4.4633355140686035,-41.26576232910156,0.05,63
171,3.2054033279418945,-39.86895751953125,0.05,63
172,1.8911187648773193,-47.311161041259766,0.05,63
173,2.443143606185913,-37.18198013305664,0.05,63
174,3.2314329147338867,-40.018951416015625,0.05,63
175,3.159442901611328,-34.02340316772461,0.05,63
176,3.374018907546997,-31.778831481933594,0.05,63
177,4.709569454193115,-39.99574661254883,0.05,63
178,2.394068479537964,-45.29290771484375,0.05,63
179,1.9533400535583496,-33.640159606933594,0.05,63
180,1.6331713199615479,-44.69999694824219,0.05,63
181,1.6517744064331055,-35.2149772644043,0.05,63
182,2.532350540161133,-45.30934524536133,0.05,63
183,3.3710949420928955,-35.4609489440918,0.05,63
184,3.0126867294311523,-38.280757904052734,0.05,63
185,1.8994882106781006,-32.83747100830078,0.05,63
186,1.3703080415725708,-40.86856460571289,0.05,63
187,0.6129727959632874,-37.312381744384766,0.05,63
188,2.3071494102478027,-39.90882873535156,0.05,63
189,1.6832846403121948,-38.8375244140625,0.05,63
190,3.721095561981201,-37.5516242980957,0.05,63
191,6.06166410446167,-77.30845642089844,0.05,191
192,8.435893058776855,-81.06450653076172,0.05,191
193,5.28180456161499,-78.28412628173828,0.05,191
194,7.877541542053223,-99.91732788085938,0.05,191
195,12.052401542663574,-93.66706848144531,0.05,191
196,17.463937759399414,-117.934814453125,0.05,191
197,9.484945297241211,-88.81541442871094,0.05,191
198,9.252593994140625,-92.74337768554688,0.05,191
199,5.154296875,-87.83522033691406,0.05,191
