global_step,episode,episode_return,episode_length,exploration_noise,critic_loss,actor_loss,mean_q1_value
49174,147,101.75262300641485,1000,0.1,157.60687255859375,12.6234769821167,-14.445173263549805
49936,148,254.95510878711565,762,0.1,8.708175659179688,12.280885696411133,-13.798824310302734
50239,149,24.37387875156807,303,0.1,18.23748016357422,13.783414840698242,-10.772926330566406
50598,150,235.03246702961954,359,0.1,38.490692138671875,8.402636528015137,-10.333382606506348
51075,151,180.71251199964857,477,0.1,122.82907104492188,12.646162033081055,-14.854259490966797
51787,152,199.51283737086965,712,0.1,10.077068328857422,8.294988632202148,-13.765996932983398
52787,153,123.93217527885032,1000,0.1,13.856152534484863,9.794961929321289,-11.571412086486816
53787,154,4.47165637205463,1000,0.1,26.41790008544922,9.496910095214844,-8.53901195526123
54594,155,250.70008897876085,807,0.1,11.930578231811523,12.04664134979248,-14.086296081542969
55594,156,50.148838436464935,1000,0.1,13.107254028320312,10.887341499328613,-12.839887619018555
56044,157,-343.33060962045454,450,0.1,9.256539344787598,7.511907577514648,-8.906901359558105
57044,158,34.73480066550188,1000,0.1,13.868308067321777,6.506714820861816,-8.559778213500977
57704,159,177.6034483759414,660,0.1,6.430583953857422,6.85523796081543,-8.682727813720703
58246,160,-217.71616731651312,542,0.1,10.162425994873047,4.241148948669434,-6.019590377807617
58601,161,-239.74648559970427,355,0.1,8.960598945617676,8.35116195678711,-9.428523063659668
58899,162,14.164625377125802,298,0.1,171.64089965820312,8.528409957885742,-7.9713215827941895
59125,163,-125.95333573521015,226,0.1,12.496517181396484,7.6298627853393555,-11.324199676513672
59400,164,-203.47626697013948,275,0.1,6.7158098220825195,7.04315185546875,-8.405216217041016
59590,165,-127.29536834719919,190,0.1,31.917987823486328,10.34382152557373,-11.716638565063477
60366,166,183.30744896360795,776,0.1,137.7217254638672,8.298697471618652,-10.328142166137695
60819,167,-262.6187521441858,453,0.1,9.309341430664062,1.3263027667999268,-11.815547943115234
61610,168,184.27280841682006,791,0.1,28.13678550720215,5.1993327140808105,-6.921273231506348
62184,169,-191.27792461657805,574,0.1,5.921331882476807,5.92752742767334,-8.004766464233398
63184,170,23.212084568446304,1000,0.1,135.33615112304688,10.229095458984375,-11.981584548950195
63560,171,-140.8846372864917,376,0.1,7.320920467376709,9.123778343200684,-11.303462982177734
64560,172,14.87426265708221,1000,0.1,11.561431884765625,3.6257705688476562,-5.154095649719238
65550,173,-116.18510249046214,990,0.1,46.523536682128906,7.205536365509033,-8.561141014099121
66550,174,54.27512657204101,1000,0.1,122.36807250976562,8.647176742553711,-10.855310440063477
67550,175,85.23521715709424,1000,0.1,10.692747116088867,7.406007289886475,-9.243314743041992
67735,176,-177.74649864525014,185,0.1,6.320225238800049,10.95010757446289,-9.160808563232422
68398,177,202.20735715750155,663,0.1,8.259593963623047,10.456650733947754,-12.285624504089355
69039,178,162.16308671813903,641,0.1,149.20632934570312,7.038597583770752,-4.451009273529053
69659,179,190.01719916688634,620,0.1,15.51618480682373,3.4387054443359375,-5.447254657745361
70336,180,165.89347899543705,677,0.1,12.365571975708008,6.284526348114014,-7.894252300262451
70911,181,198.811565299231,575,0.1,43.762447357177734,5.3083415031433105,-7.892804145812988
71454,182,-35.750318477879986,543,0.1,116.25196838378906,1.3744158744812012,-2.85845947265625
71949,183,-228.3725801566288,495,0.1,101.43457794189453,6.3094658851623535,-5.054108619689941
72117,184,-185.17448225479723,168,0.1,8.67387866973877,5.919457912445068,-6.292219638824463
73117,185,123.41446659180423,1000,0.1,117.36293029785156,6.434255599975586,-1.6243373155593872
73276,186,-283.75150706872716,159,0.1,124.97897338867188,7.1866278648376465,-8.911420822143555
74026,187,190.15814030131918,750,0.1,7.067314147949219,4.590061664581299,-6.037732124328613
74607,188,-421.8791072082113,581,0.1,7.390363693237305,4.357150077819824,-5.739540100097656
75025,189,-321.89351636965034,418,0.1,34.76140594482422,5.249563217163086,-7.256012916564941
75717,190,-353.6230669253803,692,0.1,7.6008405685424805,1.619593620300293,-4.579734802246094
76096,191,-252.4736814748327,379,0.1,9.218389511108398,4.620471477508545,-6.881727695465088
76543,192,-268.7653308853147,447,0.1,41.854087829589844,5.925556182861328,-7.163516521453857
77526,193,144.46081575567933,983,0.1,13.365389823913574,0.16049256920814514,-1.6752655506134033
77946,194,-73.74222052501435,420,0.1,7.90469217300415,1.912052869796753,-3.690253734588623
78449,195,136.01792645303343,503,0.1,21.249839782714844,5.0894269943237305,-9.893685340881348
78878,196,-221.76834593312157,429,0.1,6.633749008178711,5.457785129547119,-7.052886962890625
79878,197,-61.668357274004954,1000,0.1,14.14937686920166,6.370207786560059,-8.213127136230469
80377,198,168.829995032002,499,0.1,19.496173858642578,2.1770715713500977,-2.4086620807647705
81377,199,-100.06097108437909,1000,0.1,11.060892105102539,4.868037700653076,-2.998457193374634
82172,200,168.04518341240743,795,0.1,7.929839134216309,2.754298210144043,-4.706792831420898
82678,201,-118.8118791381375,506,0.1,7.878268241882324,5.048562526702881,-6.353731155395508
83678,202,64.17358233749574,1000,0.1,14.481938362121582,3.141075372695923,-5.2610979080200195
84678,203,-264.31689691204843,1000,0.1,7.5224995613098145,0.18355101346969604,-1.6933331489562988
85678,204,-167.09113397068933,1000,0.1,35.541404724121094,2.150728940963745,-3.719054698944092
86678,205,93.50321204237711,1000,0.1,28.70963478088379,2.6016111373901367,-4.148380756378174
87359,206,178.21142978864947,681,0.1,19.668426513671875,-1.9133085012435913,-4.843568325042725
87853,207,-145.61446262204834,494,0.1,26.010650634765625,1.3451619148254395,-5.92990255355835
88428,208,-170.4671718778054,575,0.1,17.34526252746582,0.41512414813041687,-2.0127060413360596
89291,209,-60.9438438906482,863,0.1,102.8284912109375,0.2695329785346985,-4.913188457489014
90291,210,59.508442733555455,1000,0.1,96.62255859375,1.1181423664093018,0.3529651463031769
91019,211,-205.66607291945053,728,0.1,32.04254150390625,-1.2724992036819458,-0.2715839743614197
92019,212,-56.69229745855888,1000,0.1,17.139816284179688,2.290714979171753,0.4129793047904968
93019,213,-95.8232162827977,1000,0.1,197.7159423828125,2.3264236450195312,-5.719578742980957
94019,214,-49.631595607398346,1000,0.1,90.88276672363281,2.3739609718322754,-1.1971930265426636
95019,215,-38.52010509718153,1000,0.1,9.458824157714844,-0.2199859619140625,0.12875866889953613
96019,216,-53.08798450916129,1000,0.1,90.95103454589844,0.4675307273864746,-3.448974847793579
97019,217,-155.0970572102921,1000,0.1,21.197107315063477,-0.35031557083129883,1.0956276655197144
98019,218,-15.925624384661484,1000,0.1,86.39804077148438,-2.0125420093536377,-1.2682678699493408
98667,219,138.98604051260125,648,0.1,8.158376693725586,-0.5238714218139648,-5.101269721984863
99667,220,34.42329027270813,1000,0.1,16.225357055664062,0.12254738807678223,-0.9787938594818115
100482,221,-99.90039088473237,815,0.1,8.016914367675781,2.08160662651062,-4.2619099617004395
101482,222,-56.7593559257426,1000,0.1,34.01748275756836,0.05517148971557617,-1.8482568264007568
102482,223,-38.5936855930895,1000,0.1,87.34835815429688,-3.145850896835327,1.0072261095046997
103482,224,1.7152605958913787,1000,0.1,13.060234069824219,-4.252945423126221,2.424797534942627
104482,225,-10.94767342146223,1000,0.1,69.86832427978516,-0.42357248067855835,-1.691813349723816
105467,226,-130.4609521624186,985,0.1,9.275199890136719,-0.16437920928001404,-2.996443510055542
106467,227,-88.97038228780045,1000,0.1,7.474451065063477,1.1335365772247314,-5.290317058563232
107467,228,-102.85231750068495,1000,0.1,6.705999851226807,3.7871294021606445,-3.7390594482421875
108467,229,-42.092906565512905,1000,0.1,15.372072219848633,-1.2275378704071045,-1.968381404876709
109266,230,130.82428885892014,799,0.1,10.161041259765625,-1.9483239650726318,0.33859115839004517
110049,231,139.59581540429463,783,0.1,10.420587539672852,-2.948338508605957,1.098115086555481
110642,232,138.55120112964556,593,0.1,7.081615924835205,-1.0755324363708496,-0.7190054059028625
110999,233,238.82446570872042,357,0.1,11.756287574768066,-2.291259288787842,0.4479385316371918
111242,234,278.45151259656336,243,0.1,6.651603698730469,-1.8412494659423828,0.5797122716903687
112216,235,-113.42627910166804,974,0.1,6.456053733825684,-1.0535227060317993,-0.7302244305610657
113216,236,-8.888539460745958,1000,0.1,12.05665397644043,-1.9747868776321411,0.0764109194278717
114216,237,-39.94711076941613,1000,0.1,13.420312881469727,-0.517608642578125,-0.9918025732040405
115216,238,-3.4337362392768296,1000,0.1,57.07197570800781,0.6736887097358704,-2.508864402770996
116216,239,2.474723745282004,1000,0.1,10.437478065490723,-0.1153121292591095,-1.3386199474334717
117216,240,-27.140683119837288,1000,0.1,4.914008140563965,-1.7033168077468872,-0.3286558985710144
118216,241,-19.70390463654403,1000,0.1,7.587467193603516,0.25499600172042847,-2.517874002456665
118723,242,216.17478015537714,507,0.1,8.816324234008789,-2.8667333126068115,-2.1932668685913086
119569,243,192.9900222124118,846,0.1,22.912883758544922,-0.8452364206314087,-2.3743362426757812
120569,244,-21.88812990949364,1000,0.1,6.066147804260254,0.7903558015823364,-1.269665002822876
121569,245,-49.213843443753824,1000,0.1,5.261673927307129,-1.2871766090393066,-2.987807035446167
122569,246,-20.546477712722304,1000,0.1,7.432828903198242,-0.47473958134651184,0.16030660271644592
123569,247,-62.46238256497905,1000,0.1,8.518962860107422,2.287973642349243,-1.252692461013794
124084,248,-2.1875849884989407,515,0.1,9.408941268920898,1.5107457637786865,-3.1832122802734375
125084,249,-22.998873812647716,1000,0.1,7.153125286102295,0.1786806583404541,-1.4712202548980713
126084,250,-36.775730725118386,1000,0.1,5.469463348388672,-1.1578340530395508,-0.37958747148513794
127084,251,-17.912227474335705,1000,0.1,6.878565788269043,2.256274700164795,-3.3870584964752197
128084,252,-31.211637646517413,1000,0.1,6.987665176391602,2.1706383228302,-3.8302836418151855
128217,253,-45.61666827246496,133,0.1,9.760207176208496,0.6535385847091675,-1.201596975326538
128992,254,112.48037291536377,775,0.1,15.273094177246094,0.16986411809921265,-1.5183701515197754
129992,255,-81.23766751391592,1000,0.1,6.674229145050049,2.967165946960449,-4.2301225662231445
130702,256,116.66494020694468,710,0.1,3.6061859130859375,2.0679993629455566,-3.5596425533294678
131410,257,234.27501145542718,708,0.1,18.86133575439453,2.9317588806152344,-4.227805137634277
132410,258,-54.99043754217903,1000,0.1,34.41429901123047,2.1219372749328613,-3.294783592224121
133331,259,-539.9549547115068,921,0.1,8.850088119506836,3.5017547607421875,-3.6370437145233154
133765,260,-23.955431388371764,434,0.1,5.256832122802734,3.6994497776031494,-3.847938299179077
134259,261,192.72665054266696,494,0.1,7.591271877288818,3.442605495452881,-4.294670104980469
135259,262,38.793095716629395,1000,0.1,5.842151641845703,1.8089717626571655,-2.8085577487945557
135628,263,229.71133846400141,369,0.1,70.16062927246094,2.3827133178710938,-3.9806079864501953
136258,264,204.1190826129047,630,0.1,10.301212310791016,2.5039546489715576,-3.517760992050171
137258,265,-88.99250072377176,1000,0.1,5.282497882843018,3.0598912239074707,-4.49213981628418
137598,266,274.086554974199,340,0.1,5.21429443359375,1.794872522354126,-2.774261474609375
138598,267,-46.62140729092454,1000,0.1,7.241520881652832,3.3319997787475586,-5.148777961730957
138938,268,241.29112203103804,340,0.1,9.199223518371582,3.4298744201660156,-4.621428489685059
139173,269,270.9215719513356,235,0.1,5.866304397583008,3.826399326324463,-3.882204532623291
139671,270,-149.51875825401765,498,0.1,17.042808532714844,3.315338611602783,-5.270786285400391
140671,271,144.12622373265847,1000,0.1,6.976403713226318,3.9217634201049805,-5.119809627532959
141244,272,204.00150717696425,573,0.1,3.7763471603393555,1.4601783752441406,-2.6321213245391846
141668,273,243.4990057206632,424,0.1,4.894420623779297,4.2814130783081055,-5.297417640686035
141973,274,262.84135891004723,305,0.1,4.387763977050781,1.902165174484253,-2.9347739219665527
142593,275,258.7865539990614,620,0.1,12.652532577514648,5.284468173980713,-7.954165458679199
143134,276,200.362361827674,541,0.1,4.059471130371094,2.8155317306518555,-3.8400068283081055
143479,277,246.37328465356924,345,0.1,47.14937973022461,3.282414674758911,-3.2801826000213623
143786,278,221.26383930842474,307,0.1,3.805187225341797,4.608718395233154,-5.9541826248168945
144106,279,221.40459819462183,320,0.1,9.475723266601562,2.3809239864349365,-3.8582000732421875
145021,280,97.60806707970214,915,0.1,4.22848653793335,2.822780132293701,-2.7375617027282715
146021,281,-117.61068005667073,1000,0.1,6.668490409851074,1.7252042293548584,-4.467998504638672
146990,282,122.38543593681712,969,0.1,7.113920211791992,2.4696969985961914,-3.4287211894989014
147386,283,244.94557130646322,396,0.1,14.573740005493164,2.873570203781128,-4.311162948608398
147602,284,263.2459385061128,216,0.1,5.981501579284668,3.188011407852173,-4.562586307525635
148602,285,-186.36857338840866,1000,0.1,15.71999740600586,1.076829433441162,-2.3840110301971436
148987,286,268.0783973599796,385,0.1,4.604523658752441,2.708636522293091,-1.919887900352478
149987,287,-70.65603046326775,1000,0.1,6.892938137054443,5.859825134277344,-6.05138635635376
