global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
500,1,-500.0,500,0.9936793333333334,,
1000,2,-500.0,500,0.987346,0.42249980568885803,0.022310607135295868
1500,3,-500.0,500,0.9810126666666666,0.00021933173411525786,-1.9742467403411865
2000,4,-500.0,500,0.9746793333333333,0.0002651655813679099,-3.8758692741394043
2500,5,-500.0,500,0.968346,0.00048743520164862275,-5.761445045471191
3000,6,-500.0,500,0.9620126666666666,0.0007051310385577381,-7.639571666717529
3500,7,-500.0,500,0.9556793333333333,0.000984890852123499,-9.444692611694336
4000,8,-500.0,500,0.949346,0.0007762768655084074,-11.223259925842285
4500,9,-500.0,500,0.9430126666666667,0.001110616372898221,-12.916461944580078
5000,10,-500.0,500,0.9366793333333333,0.0008812500163912773,-14.655074119567871
5500,11,-500.0,500,0.930346,0.0012950594536960125,-16.34246253967285
6000,12,-500.0,500,0.9240126666666667,0.0016274088993668556,-17.923669815063477
6500,13,-500.0,500,0.9176793333333333,0.0034791631624102592,-19.606948852539062
7000,14,-500.0,500,0.911346,0.002272107405588031,-21.072586059570312
7500,15,-500.0,500,0.9050126666666667,0.002818282227963209,-22.594669342041016
8000,16,-500.0,500,0.8986793333333334,0.004121327772736549,-24.043785095214844
8500,17,-500.0,500,0.892346,0.006003403104841709,-25.448612213134766
9000,18,-500.0,500,0.8860126666666667,0.0037434592377394438,-26.927978515625
9500,19,-500.0,500,0.8796793333333334,0.004583790898323059,-28.400062561035156
10000,20,-500.0,500,0.873346,0.004605667199939489,-29.79745101928711
10420,21,-419.0,420,0.868026,0.007764151785522699,-31.141788482666016
10891,22,-470.0,471,0.86206,0.009561347775161266,-32.279136657714844
11391,23,-500.0,500,0.8557266666666666,0.004205263219773769,-33.49030685424805
11891,24,-500.0,500,0.8493933333333333,0.008744191378355026,-34.71874237060547
12391,25,-500.0,500,0.84306,0.007817944511771202,-35.88031768798828
12891,26,-500.0,500,0.8367266666666666,0.009174184873700142,-37.010581970214844
13308,27,-416.0,417,0.8314446666666666,0.00856955349445343,-38.172950744628906
13808,28,-500.0,500,0.8251113333333333,0.011051028966903687,-39.47103500366211
14308,29,-500.0,500,0.818778,0.028882810845971107,-40.319122314453125
14750,30,-441.0,442,0.8131793333333334,0.01071812491863966,-40.87103271484375
15250,31,-500.0,500,0.806846,0.014278086833655834,-41.83521270751953
15750,32,-500.0,500,0.8005126666666667,0.008253609761595726,-42.88531494140625
16075,33,-324.0,325,0.796396,0.019408881664276123,-43.857032775878906
16575,34,-500.0,500,0.7900626666666667,0.3414789140224457,-44.83797836303711
16893,35,-317.0,318,0.7860346666666667,0.01747257634997368,-45.14314270019531
17210,36,-316.0,317,0.7820193333333334,0.015604197047650814,-45.47719955444336
17695,37,-484.0,485,0.775876,0.020174555480480194,-46.1533203125
18047,38,-351.0,352,0.7714173333333334,0.019397243857383728,-47.314388275146484
18326,39,-278.0,279,0.7678833333333334,0.03568051755428314,-47.90904235839844
18689,40,-362.0,363,0.7632853333333334,0.01877632923424244,-48.14319610595703
19088,41,-398.0,399,0.7582313333333334,0.01339673064649105,-48.965599060058594
19366,42,-277.0,278,0.75471,0.028051337227225304,-49.34974670410156
19654,43,-287.0,288,0.751062,0.027438661083579063,-49.47265625
19867,44,-212.0,213,0.748364,0.018020879477262497,-49.826812744140625
20227,45,-359.0,360,0.743804,0.024496037513017654,-50.20851516723633
20535,46,-307.0,308,0.7399026666666666,0.026191560551524162,-51.46101760864258
20746,47,-210.0,211,0.73723,0.020662952214479446,-51.009239196777344
21055,48,-308.0,309,0.7333160000000001,0.01791895367205143,-51.940460205078125
21431,49,-375.0,376,0.7285533333333334,0.028705164790153503,-51.79484558105469
21656,50,-224.0,225,0.7257033333333334,0.027041930705308914,-51.979732513427734
21875,51,-218.0,219,0.7229293333333333,0.0473581925034523,-52.81315231323242
22148,52,-272.0,273,0.7194713333333334,0.017029309645295143,-52.959228515625
22397,53,-248.0,249,0.7163173333333333,0.41848164796829224,-52.746253967285156
22588,54,-190.0,191,0.7138979999999999,0.43512171506881714,-53.529170989990234
22841,55,-252.0,253,0.7106933333333334,0.019589003175497055,-54.308441162109375
23238,56,-396.0,397,0.7056646666666666,0.0349084809422493,-53.997432708740234
23543,57,-304.0,305,0.7018013333333333,0.0339282862842083,-54.826499938964844
23782,58,-238.0,239,0.698774,0.03543167561292648,-54.83406066894531
24067,59,-284.0,285,0.695164,0.041036613285541534,-55.397987365722656
24371,60,-303.0,304,0.6913133333333333,0.0606098510324955,-55.07526397705078
24532,61,-160.0,161,0.6892739999999999,0.04528879001736641,-55.10082244873047
24744,62,-211.0,212,0.6865886666666667,0.6993482112884521,-54.99623107910156
24912,63,-167.0,168,0.6844606666666666,0.05149358510971069,-55.954200744628906
25126,64,-213.0,214,0.6817500000000001,0.4573071599006653,-54.77857971191406
25293,65,-166.0,167,0.6796346666666666,0.4700455963611603,-56.399784088134766
25490,66,-196.0,197,0.6771393333333333,0.05788828805088997,-55.76356506347656
25955,67,-464.0,465,0.6712493333333334,0.15895605087280273,-56.24331283569336
26149,68,-193.0,194,0.668792,0.07525232434272766,-57.217628479003906
26502,69,-352.0,353,0.6643206666666667,0.4301856756210327,-57.4326057434082
26813,70,-310.0,311,0.6603813333333333,0.1240692213177681,-57.800994873046875
27200,71,-386.0,387,0.6554793333333333,0.529772937297821,-58.076759338378906
27465,72,-264.0,265,0.6521226666666666,0.1351783573627472,-57.76291275024414
27695,73,-229.0,230,0.6492093333333333,1.1121020317077637,-57.863319396972656
27831,74,-135.0,136,0.6474866666666667,0.485825777053833,-58.606483459472656
28068,75,-236.0,237,0.6444846666666666,0.5828007459640503,-58.12031936645508
28568,76,-500.0,500,0.6381513333333333,0.2993013858795166,-57.819091796875
28718,77,-149.0,150,0.6362513333333333,0.14965277910232544,-56.554725646972656
28948,78,-229.0,230,0.633338,0.24868144094944,-55.114044189453125
29214,79,-265.0,266,0.6299686666666666,0.18664512038230896,-57.377540588378906
29496,80,-281.0,282,0.6263966666666667,0.49971824884414673,-55.376487731933594
29746,81,-249.0,250,0.62323,0.2888966202735901,-55.0187873840332
29923,82,-176.0,177,0.620988,0.21049585938453674,-56.16883087158203
30134,83,-210.0,211,0.6183153333333333,0.19703149795532227,-57.123291015625
30275,84,-140.0,141,0.6165293333333333,0.2583191990852356,-54.978424072265625
