global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
72,4,72,68.32059478759766,-0.006931348703801632,1.2252066028395348e-07,68.32752990722656,,,,False,0.6931471228599548,0.6931471228599548,1.0,1.0,1.0,0.0,1.0,7.398905277252197,1.7219119285982742e-07,7.398905277252197,nnknn_target_value_model,0,0,72,0,0,72,72,0,0,0,0,18.0,0,4,nnknn,72,nnknn,72,"[39, 33]",0.0,0.0,0.0
159,4,87,41.96797180175781,-0.00626072334125638,4.9613674491411075e-05,41.9742317199707,,,,False,0.631033718585968,0.6931470036506653,0.998543381690979,0.9979986548423767,0.9990879893302917,0.0,1.0,3.272550344467163,3.4255542402661376e-08,11.714390754699707,nnknn_target_value_model,0,0,63,0,0,63,87,0,0,0,0,21.75,0,4,nnknn,135,nnknn,159,"[68, 67]",-0.0004999425145797431,-6.292625766946003e-05,0.0004999676602892578
280,4,121,41.017906188964844,-0.0065684192813932896,5.375994078349322e-05,41.02447509765625,40.78828430175781,0.4385230541229248,9.639357566833496,True,0.6622179746627808,0.6931468844413757,0.9972259402275085,0.9964659810066223,0.9979860186576843,1.2014905337309756e-07,1.0,4.016277313232422,-3.990063035530511e-08,13.638836860656738,nnknn_target_value_model,0,0,93,0,0,93,121,33,0,0,0,30.25,0,4,nnknn,228,nnknn,247,"[118, 110]",-0.0009991989936679602,-8.285119838546962e-05,0.0009867476765066385
337,4,57,10.079888343811035,-0.006011743098497391,-0.00029284076299518347,10.08590030670166,,,,False,0.5718902349472046,0.6931455135345459,0.9960986375808716,0.995743989944458,0.9964533448219299,2.498834419384366e-07,1.0,-1.6513025760650635,1.777682356873811e-08,8.129587173461914,nnknn_target_value_model,0,0,17,0,0,17,57,59,0,0,0,14.25,0,4,nnknn,245,nnknn,245,"[125, 120]",-0.0014830792788416147,-0.00012665103713516146,0.001424213289283216
392,4,55,5.182391166687012,-0.0064784265123307705,-0.0001477111509302631,5.188869476318359,4.998556137084961,0.6825346946716309,7.989185810089111,True,0.6330715417861938,0.6931459307670593,0.9953893423080444,0.9950473308563232,0.9957313537597656,5.27211000189709e-07,1.0,-0.6872283816337585,1.3004649801473533e-08,7.345213890075684,nnknn_target_value_model,0,0,22,26,0,22,55,50,0,0,0,13.75,0,4,nnknn,241,nnknn,250,"[118, 123]",-0.0014194188406690955,7.058099072310142e-06,0.0018791543552652001
472,4,80,26.62247657775879,-0.006582501344382763,-0.00016086995310615748,26.629058837890625,,,,False,0.6421631574630737,0.6931458115577698,0.9945343136787415,0.9940339922904968,0.9950346946716309,6.25870256953931e-07,1.0,0.7722885012626648,2.2351741790771484e-08,10.960497856140137,nnknn_target_value_model,0,0,42,39,0,42,80,68,12,0,0,20.0,0,4,nnknn,244,nnknn,250,"[119, 125]",-0.0009926736820489168,0.00018486229237169027,0.002378766192123294
554,4,82,13.466711044311523,-0.006853195838630199,-0.0006545425858348608,13.473564147949219,,,,False,0.619865357875824,0.6931442022323608,0.9935083389282227,0.9929953217506409,0.9940213561058044,5.315506541592185e-07,1.0,0.05358613282442093,1.8172148230632956e-08,11.16770076751709,nnknn_target_value_model,0,0,38,39,0,38,82,50,32,0,0,20.5,0,4,nnknn,243,nnknn,250,"[116, 127]",-0.0005404780386015773,0.00029710892704315484,0.0022129605058580637
642,4,88,25.672069549560547,-0.00710736308246851,-0.000845691713038832,25.679176330566406,25.667560577392578,0.6183340549468994,10.778046607971191,True,0.6261671781539917,0.6931437849998474,0.992431640625,0.9918806552886963,0.9929826855659485,5.279952688397316e-07,1.0,1.9458378553390503,-1.2191859077859135e-08,12.718527793884277,nnknn_target_value_model,0,0,51,52,0,51,88,53,35,0,0,22.0,0,4,nnknn,242,nnknn,250,"[115, 127]",-0.00046113706775940955,0.0004407722153700888,0.0025929994881153107
700,4,58,9.058775901794434,-0.006799925118684769,-0.0010247970931231976,9.06557559967041,,,,False,0.577512800693512,0.6931401491165161,0.9915069937705994,0.9911460280418396,0.9918680191040039,5.929262556492176e-07,1.0,-0.837108850479126,-1.2331995868919421e-08,8.21345329284668,nnknn_target_value_model,0,0,22,26,0,22,58,53,5,0,0,14.5,0,4,nnknn,238,nnknn,250,"[110, 128]",-0.00044278136920183897,0.0004836851148866117,0.003092618193477392
761,4,61,7.370001316070557,-0.0069069769233465195,-0.0012897243723273277,7.376908302307129,7.201861381530762,0.7328990697860718,9.310281753540039,True,0.5617252588272095,0.6931372880935669,0.9907533526420593,0.9903733134269714,0.9911333322525024,6.438269224418036e-07,1.0,-0.6783155202865601,2.6382384277212623e-08,8.659161567687988,nnknn_target_value_model,0,0,24,13,0,24,61,42,19,0,0,15.25,0,4,nnknn,249,nnknn,250,"[115, 134]",-0.0004998590447939932,0.0004189122701063752,0.0029551407787948847
