global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
11,1,11.0,11,0.9998733333333333,,
31,2,20.0,20,0.99962,,
46,3,15.0,15,0.99943,,
60,4,14.0,14,0.9992526666666667,,
72,5,12.0,12,0.9991006666666666,,
83,6,11.0,11,0.9989613333333334,,
121,7,38.0,38,0.99848,,
138,8,17.0,17,0.9982646666666667,,
155,9,17.0,17,0.9980493333333333,,
171,10,16.0,16,0.9978466666666667,,
190,11,19.0,19,0.997606,,
202,12,12.0,12,0.997454,,
218,13,16.0,16,0.9972513333333334,,
244,14,26.0,26,0.996922,,
258,15,14.0,14,0.9967446666666666,,
277,16,19.0,19,0.996504,,
291,17,14.0,14,0.9963266666666667,,
330,18,39.0,39,0.9958326666666667,,
358,19,28.0,28,0.995478,,
383,20,25.0,25,0.9951613333333333,,
398,21,15.0,15,0.9949713333333333,,
410,22,12.0,12,0.9948193333333333,,
422,23,12.0,12,0.9946673333333333,,
444,24,22.0,22,0.9943886666666667,,
460,25,16.0,16,0.994186,,
480,26,20.0,20,0.9939326666666667,,
501,27,21.0,21,0.9936666666666667,,
528,28,27.0,27,0.9933246666666666,,
552,29,24.0,24,0.9930206666666667,,
571,30,19.0,19,0.99278,,
594,31,23.0,23,0.9924886666666667,,
633,32,39.0,39,0.9919946666666667,,
648,33,15.0,15,0.9918046666666667,,
663,34,15.0,15,0.9916146666666666,,
675,35,12.0,12,0.9914626666666667,,
686,36,11.0,11,0.9913233333333333,,
718,37,32.0,32,0.990918,,
729,38,11.0,11,0.9907786666666667,,
757,39,28.0,28,0.990424,,
800,40,43.0,43,0.9898793333333333,,
814,41,14.0,14,0.989702,,
829,42,15.0,15,0.989512,,
848,43,19.0,19,0.9892713333333333,,
858,44,10.0,10,0.9891446666666667,,
878,45,20.0,20,0.9888913333333333,,
912,46,34.0,34,0.9884606666666667,,
940,47,28.0,28,0.988106,,
950,48,10.0,10,0.9879793333333333,,
979,49,29.0,29,0.987612,,
998,50,19.0,19,0.9873713333333334,,
