global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
1012,1,-19.0,1012,0,0.0003,,,,
1860,2,-21.0,848,0,0.0003,,,,
2824,3,-21.0,964,1,0.0002987712,-0.001124566660655546,0.06811940682237036,1.787623281404376,0.004227590200025588
3704,4,-21.0,880,1,0.0002987712,-0.001124566660655546,0.06811940682237036,1.787623281404376,0.004227590200025588
4729,5,-18.0,1025,2,0.0002975424,-0.004166054390952923,0.057026839355239646,1.7896931875497102,0.006419966462999582
5579,6,-21.0,850,2,0.0002975424,-0.004166054390952923,0.057026839355239646,1.7896931875497102,0.006419966462999582
6488,7,-21.0,909,3,0.00029631359999999997,-0.002228161544917384,0.052745117014274,1.7903790585696697,0.0031949788564816116
7494,8,-20.0,1006,3,0.00029631359999999997,-0.002228161544917384,0.052745117014274,1.7903790585696697,0.0031949788564816116
8372,9,-21.0,878,4,0.0002950848,-0.005660553992493078,0.04404891465092078,1.7859182078391314,0.00640388633182738
9364,10,-19.0,992,4,0.0002950848,-0.005660553992493078,0.04404891465092078,1.7859182078391314,0.00640388633182738
10370,11,-20.0,1006,5,0.00029385599999999995,-0.0013306642038514837,0.0482716343132779,1.7874537423253058,0.005213890082086436
11248,12,-21.0,878,5,0.00029385599999999995,-0.0013306642038514837,0.0482716343132779,1.7874537423253058,0.005213890082086436
12166,13,-20.0,918,5,0.00029385599999999995,-0.0013306642038514837,0.0482716343132779,1.7874537423253058,0.005213890082086436
13338,14,-19.0,1172,6,0.00029262719999999996,-0.002366650153271621,0.033224737364798786,1.7860746070742608,0.0050713480275589974
14343,15,-20.0,1005,7,0.0002913984,-0.006184722945909016,0.03690220667049289,1.7892770409584045,0.009794130219961516
15306,16,-20.0,963,7,0.0002913984,-0.006184722945909016,0.03690220667049289,1.7892770409584045,0.009794130219961516
16301,17,-21.0,995,7,0.0002913984,-0.006184722945909016,0.03690220667049289,1.7892770409584045,0.009794130219961516
