global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
220,25,0.0,6,0.997226,,,220,63,"[0.07807248085737228, 0.3403078019618988, 0.2062186300754547]"
236,26,1.0,16,0.9970233333333334,,,236,70,"[0.2898188829421997, 0.2732841372489929, 0.2764090299606323]"
262,27,2.0,26,0.996694,,,262,80,"[0.409170925617218, 0.2806529700756073, 0.18998365104198456]"
268,28,0.0,6,0.996618,,,268,82,"[0.41476717591285706, 1.5639007091522217, 0.04055618494749069]"
274,29,0.0,6,0.996542,,,274,85,"[0.49263888597488403, 0.5815109610557556, 0.17550553381443024]"
280,30,0.0,6,0.996466,,,280,85,"[0.4249117970466614, 0.4528183341026306, 0.17785188555717468]"
286,31,0.0,6,0.99639,,,286,88,"[0.3878517150878906, 0.3638767898082733, 0.21559664607048035]"
302,32,1.0,16,0.9961873333333333,,,302,92,"[0.026387536898255348, 0.2584725022315979, 0.2712673246860504]"
318,33,1.0,16,0.9959846666666666,,,318,99,"[0.1907186210155487, 0.5605040192604065, 0.5355582237243652]"
324,34,0.0,6,0.9959086666666667,,,324,101,"[0.48717227578163147, 0.36721622943878174, 0.038943007588386536]"
340,35,1.0,16,0.995706,,,340,106,"[0.16488733887672424, 0.7390050888061523, 0.5373514294624329]"
346,36,0.0,6,0.99563,,,346,106,"[0.0984276831150055, 0.3638767898082733, 0.32149094343185425]"
352,37,0.0,6,0.995554,,,352,111,"[0.10032766312360764, 1.544137716293335, 0.04027501493692398]"
358,38,0.0,6,0.995478,,,358,112,"[0.31130775809288025, 0.08234014362096786, 0.038154155015945435]"
364,39,0.0,6,0.995402,,,364,112,"[0.41745641827583313, 0.058713532984256744, 0.1731458157300949]"
370,40,0.0,6,0.995326,,,370,116,"[0.0559462234377861, 1.5169696807861328, 0.04027501493692398]"
376,41,0.0,6,0.99525,,,376,117,"[0.05709152668714523, 0.3296588361263275, 0.06414847820997238]"
382,42,0.0,6,0.995174,,,382,117,"[0.07969558238983154, 0.03273531049489975, 0.07200103253126144]"
388,43,0.0,6,0.995098,,,388,119,"[0.2733711898326874, 0.5797750949859619, 0.869607150554657]"
394,44,0.0,6,0.995022,,,394,121,"[0.07907946407794952, 0.03273531049489975, 0.04067433997988701]"
410,45,1.0,16,0.9948193333333333,,,410,125,"[0.016002260148525238, 0.1760045439004898, 0.17547455430030823]"
416,46,0.0,6,0.9947433333333333,,,416,126,"[0.038787841796875, 1.4972766637802124, 0.04027501493692398]"
422,47,0.0,6,0.9946673333333333,,,422,128,"[0.09121774882078171, 0.0406043604016304, 0.8701196908950806]"
428,48,0.0,6,0.9945913333333334,,,428,130,"[0.01946789212524891, 1.4972766637802124, 0.04027501493692398]"
444,49,1.0,16,0.9943886666666667,,,444,136,"[0.10049060732126236, 0.2693027853965759, 0.28568512201309204]"
450,50,0.0,6,0.9943126666666666,,,450,141,"[0.07907946407794952, 0.030377570539712906, 0.053918465971946716]"
456,51,0.0,6,0.9942366666666667,,,456,142,"[0.044316329061985016, 0.030377570539712906, 0.053918465971946716]"
462,52,0.0,6,0.9941606666666667,,,462,144,"[0.04304003715515137, 0.41196727752685547, 0.9009801149368286]"
468,53,0.0,6,0.9940846666666666,,,468,146,"[0.8681663274765015, 0.8392804265022278, 0.008324623107910156]"
484,54,1.0,16,0.993882,,,484,150,"[0.17362478375434875, 0.22556254267692566, 0.339565634727478]"
490,55,0.0,6,0.993806,,,490,152,"[0.02593054063618183, 1.4972766637802124, 0.012133528478443623]"
496,56,0.0,6,0.99373,,,496,155,"[0.8198150992393494, 0.2672007083892822, 0.7454859018325806]"
524,57,2.0,28,0.9933753333333334,,,524,162,"[0.27776873111724854, 0.5453304648399353, 0.2991989850997925]"
540,58,1.0,16,0.9931726666666667,,,540,167,"[0.3182910084724426, 0.24516963958740234, 0.03465721756219864]"
546,59,0.0,6,0.9930966666666666,,,546,170,"[0.03173230588436127, 1.2549432516098022, 0.008458422496914864]"
552,60,0.0,6,0.9930206666666667,,,552,172,"[0.020489977672696114, 1.2549432516098022, 0.008458422496914864]"
558,61,0.0,6,0.9929446666666667,,,558,173,"[0.012815237045288086, 1.2549432516098022, 0.008458422496914864]"
586,62,2.0,28,0.99259,,,586,183,"[0.6757561564445496, 0.19115367531776428, 0.09177283942699432]"
592,63,0.0,6,0.992514,,,592,186,"[0.2593522071838379, 0.5715087652206421, 0.43455368280410767]"
598,64,0.0,6,0.992438,,,598,188,"[0.27468186616897583, 0.0698380246758461, 0.031040241941809654]"
604,65,0.0,6,0.992362,,,604,189,"[0.769694983959198, 0.528652548789978, 0.8369648456573486]"
610,66,0.0,6,0.992286,,,610,191,"[0.018455343320965767, 0.030236274003982544, 0.0655946210026741]"
616,67,0.0,6,0.99221,,,616,193,"[0.012902818620204926, 0.38704320788383484, 0.9075533747673035]"
622,68,0.0,6,0.992134,,,622,194,"[1.116168737411499, 0.8581094741821289, 0.006377753335982561]"
628,69,0.0,6,0.992058,,,628,196,"[0.0038241599686443806, 1.4357781410217285, 0.008458422496914864]"
634,70,0.0,6,0.991982,,,634,198,"[0.0388365238904953, 0.06947427988052368, 0.031040241941809654]"
640,71,0.0,6,0.991906,,,640,201,"[0.09284307062625885, 0.8805752396583557, 0.46404486894607544]"
646,72,0.0,6,0.99183,,,646,203,"[0.7553433179855347, 0.1227143406867981, 0.745158851146698]"
652,73,0.0,6,0.991754,,,652,205,"[0.09284307062625885, 0.880739152431488, 0.08241976797580719]"
680,74,2.0,28,0.9913993333333333,,,680,215,"[0.27376168966293335, 0.0905647724866867, 0.34363362193107605]"
686,75,0.0,6,0.9913233333333333,,,686,217,"[0.027480239048600197, 0.008536510169506073, 0.053769465535879135]"
692,76,0.0,6,0.9912473333333334,,,692,219,"[1.2340914011001587, 0.08660528063774109, 0.8344594240188599]"
698,77,0.0,6,0.9911713333333333,,,698,222,"[0.7553433179855347, 0.06964332610368729, 0.745158851146698]"
724,78,2.0,26,0.990842,,,724,229,"[0.12087912857532501, 0.13365110754966736, 0.10837355256080627]"
740,79,1.0,16,0.9906393333333333,,,740,235,"[0.27540814876556396, 0.4617663025856018, 0.2743258774280548]"
768,80,2.0,28,0.9902846666666667,,,768,246,"[0.16936270892620087, 0.08931516855955124, 0.6543595790863037]"
774,81,0.0,6,0.9902086666666666,,,774,247,"[1.090229868888855, 1.2892457246780396, 0.0]"
780,82,0.0,6,0.9901326666666667,,,780,249,"[1.0902297496795654, 1.2892457246780396, 0.0]"
786,83,0.0,6,0.9900566666666667,,,786,250,"[0.6885548233985901, 0.09920482337474823, 0.0]"
792,84,0.0,6,0.9899806666666666,,,792,252,"[0.060405876487493515, 0.8595454692840576, 0.06176498532295227]"
808,85,1.0,16,0.989778,,,808,256,"[0.018733177334070206, 0.4256473779678345, 0.2935510277748108]"
814,86,0.0,6,0.989702,,,814,257,"[0.03696461766958237, 0.020663700997829437, 0.03761988878250122]"
820,87,0.0,6,0.989626,,,820,259,"[0.03509148210287094, 0.3066021203994751, 0.8969037532806396]"
836,88,1.0,16,0.9894233333333333,,,836,264,"[0.3639792799949646, 0.2078944891691208, 0.2619888484477997]"
842,89,0.0,6,0.9893473333333334,,,842,266,"[0.03696461766958237, 0.020663700997829437, 0.029069311916828156]"
848,90,0.0,6,0.9892713333333333,,,848,268,"[1.090229868888855, 1.2892457246780396, 0.0]"
854,91,0.0,6,0.9891953333333333,,,854,271,"[0.019168322905898094, 0.051396165043115616, 0.859000027179718]"
860,92,0.0,6,0.9891193333333334,,,860,271,"[0.08121877163648605, 0.8216036558151245, 0.023578524589538574]"
866,93,0.0,6,0.9890433333333334,,,866,275,"[0.03696461766958237, 0.00651243282482028, 0.029069311916828156]"
872,94,0.0,6,0.9889673333333333,,,872,276,"[0.20253583788871765, 0.06087543070316315, 0.04751310124993324]"
878,95,0.0,6,0.9888913333333333,,,878,279,"[0.0, 0.45001572370529175, 0.05497458204627037]"
894,96,1.0,16,0.9886886666666667,,,894,284,"[0.0, 0.6659362316131592, 0.25862032175064087]"
900,97,0.0,6,0.9886126666666667,,,900,286,"[0.03696461766958237, 0.01280873641371727, 0.029069311916828156]"
916,98,1.0,16,0.98841,,,916,291,"[0.36657536029815674, 0.30533096194267273, 0.0]"
922,99,0.0,6,0.988334,,,922,292,"[0.013130214996635914, 0.15492376685142517, 0.9220755100250244]"
928,100,0.0,6,0.988258,,,928,295,"[0.6832904815673828, 0.09903518110513687, 0.0]"
934,101,0.0,6,0.988182,,,934,297,"[0.006927636452019215, 0.0861816480755806, 0.7431365847587585]"
940,102,0.0,6,0.988106,,,940,300,"[0.018972788006067276, 0.0356057807803154, 0.869329571723938]"
956,103,1.0,16,0.9879033333333334,,,956,304,"[0.6078974008560181, 0.6441173553466797, 0.0]"
972,104,1.0,16,0.9877006666666667,,,972,309,"[0.29826992750167847, 0.9365413784980774, 0.05826183035969734]"
988,105,1.0,16,0.987498,,,988,314,"[0.2741839587688446, 0.09441885352134705, 0.022041181102395058]"
994,106,0.0,6,0.987422,,,994,314,"[0.02848193049430847, 0.0052643707022070885, 0.029200760647654533]"
1000,107,0.0,6,0.987346,,,1000,315,"[0.0765291228890419, 0.0691143125295639, 0.03494163975119591]"
1026,108,2.0,26,0.9870166666666667,0.17934758961200714,0.33266961574554443,1026,325,"[0.2663562595844269, 0.37149274349212646, 0.2761308550834656]"
1032,109,0.0,6,0.9869406666666667,0.22083890438079834,0.7423251271247864,1032,328,"[0.7235415577888489, 0.67497718334198, 0.8482236862182617]"
1038,110,0.0,6,0.9868646666666666,0.15543636679649353,0.5188874006271362,1038,329,"[0.3905095160007477, 0.6309928894042969, 0.5394818186759949]"
1044,111,0.0,6,0.9867886666666666,0.1346261352300644,0.4227639138698578,1044,331,"[0.3292263150215149, 0.4637579321861267, 0.38529592752456665]"
1050,112,0.0,6,0.9867126666666667,0.20629525184631348,0.2000705748796463,1050,334,"[0.14526641368865967, 0.18192830681800842, 0.2433648705482483]"
1056,113,0.0,6,0.9866366666666667,0.14411339163780212,0.3164893686771393,1056,336,"[0.10014008730649948, 0.21888059377670288, 0.3073057234287262]"
1062,114,0.0,6,0.9865606666666666,0.11620732396841049,0.40578946471214294,1062,338,"[0.2570644021034241, 0.5799936652183533, 0.28349268436431885]"
1068,115,0.0,6,0.9864846666666667,0.11384963989257812,0.21080893278121948,1068,340,"[0.14946171641349792, 0.15552523732185364, 0.24373328685760498]"
1074,116,0.0,6,0.9864086666666667,0.13167259097099304,0.48582178354263306,1074,342,"[0.4640701413154602, 0.49896490573883057, 0.40426087379455566]"
1080,117,0.0,6,0.9863326666666666,0.1074257642030716,0.3652016222476959,1080,345,"[0.24986973404884338, 0.3031228482723236, 0.2820028066635132]"
1086,118,0.0,6,0.9862566666666667,0.1352410763502121,0.273881733417511,1086,349,"[0.05807654559612274, 0.05262141302227974, 0.3107636570930481]"
1092,119,0.0,6,0.9861806666666667,0.08799948543310165,0.2571897804737091,1092,350,"[0.0, 0.06844660639762878, 0.06723389774560928]"
1098,120,0.0,6,0.9861046666666666,0.10799437761306763,0.37352219223976135,1098,354,"[0.2183552384376526, 0.06243862956762314, 0.26678135991096497]"
1104,121,0.0,6,0.9860286666666667,0.11658884584903717,0.3845033347606659,1104,354,"[0.08055702596902847, 0.2610161602497101, 0.17542651295661926]"
1110,122,0.0,6,0.9859526666666667,0.11975058913230896,0.38947415351867676,1110,356,"[0.20363393425941467, 0.30001533031463623, 0.08111550658941269]"
1116,123,0.0,6,0.9858766666666666,0.1283935010433197,0.3272254467010498,1116,360,"[0.19457334280014038, 0.20548349618911743, 0.18609681725502014]"
1122,124,0.0,6,0.9858006666666667,0.14620496332645416,0.36082470417022705,1122,362,"[0.23390504717826843, 0.46786755323410034, 0.34830209612846375]"
1128,125,0.0,6,0.9857246666666667,0.11385224014520645,0.43355676531791687,1128,362,"[0.5012179613113403, 0.4431384801864624, 0.3123548626899719]"
1134,126,0.0,6,0.9856486666666666,0.1402910053730011,0.22673320770263672,1134,365,"[0.47884601354599, 0.27719223499298096, 0.24113237857818604]"
1140,127,0.0,6,0.9855726666666667,0.11485447734594345,0.4295811355113983,1140,368,"[0.44675469398498535, 0.580910861492157, 0.2494494765996933]"
1146,128,0.0,6,0.9854966666666667,0.10001861304044724,0.33865100145339966,1146,370,"[0.23929058015346527, 0.35935476422309875, 0.19027186930179596]"
1152,129,0.0,6,0.9854206666666667,0.1048378199338913,0.34033438563346863,1152,373,"[0.17031008005142212, 0.2389783412218094, 0.20127590000629425]"
1158,130,0.0,6,0.9853446666666666,0.1256784200668335,0.374500036239624,1158,375,"[0.48548322916030884, 0.5758569240570068, 0.34234219789505005]"
1164,131,0.0,6,0.9852686666666667,0.07688245177268982,0.22206740081310272,1164,375,"[0.0, 0.09369869530200958, 0.0]"
1170,132,0.0,6,0.9851926666666667,0.10585609823465347,0.2868964672088623,1170,377,"[0.341371089220047, 0.48778435587882996, 0.29502713680267334]"
1176,133,0.0,6,0.9851166666666666,0.12333772331476212,0.31962722539901733,1176,378,"[0.17745837569236755, 0.0, 0.0836261510848999]"
1202,134,2.0,26,0.9847873333333333,0.07959598302841187,0.38650673627853394,1202,386,"[0.09224972128868103, 0.18984146416187286, 0.08824225515127182]"
1230,135,2.0,28,0.9844326666666666,0.12511922419071198,0.1608535349369049,1230,394,"[0.0, 0.0, 0.0]"
1236,136,0.0,6,0.9843566666666667,0.14425483345985413,0.6530864238739014,1236,395,"[0.47897517681121826, 0.3716961443424225, 0.5991848111152649]"
1242,137,0.0,6,0.9842806666666667,0.1551510989665985,0.41530686616897583,1242,397,"[0.44386324286460876, 0.2213476598262787, 0.4218347668647766]"
1270,138,2.0,28,0.983926,0.09221157431602478,0.38801291584968567,1270,408,"[0.2519666850566864, 0.16340796649456024, 0.2609073519706726]"
1276,139,0.0,6,0.98385,0.1419335901737213,0.4356606602668762,1276,412,"[0.4919722080230713, 0.2586398720741272, 0.35273903608322144]"
1314,140,3.0,38,0.9833686666666667,0.10606881976127625,0.4209558963775635,1314,420,"[1.205737829208374, 1.1609528064727783, 1.0558582544326782]"
1320,141,0.0,6,0.9832926666666667,0.3073856234550476,0.9955067038536072,1320,421,"[0.632419228553772, 0.980442225933075, 0.9442400932312012]"
1326,142,0.0,6,0.9832166666666666,0.21870863437652588,0.7791352868080139,1326,426,"[0.7279967069625854, 0.8548994064331055, 0.39456331729888916]"
1342,143,1.0,16,0.983014,0.12017878144979477,0.516314685344696,1342,428,"[0.19766661524772644, 0.5715069770812988, 0.4233444333076477]"
1348,144,0.0,6,0.982938,0.1311732530593872,0.500359058380127,1348,431,"[0.28906604647636414, 0.13011246919631958, 0.4512522518634796]"
1354,145,0.0,6,0.982862,0.13729146122932434,0.48980334401130676,1354,432,"[0.34201619029045105, 0.4064476490020752, 0.33312439918518066]"
1360,146,0.0,6,0.982786,0.13797861337661743,0.2777019143104553,1360,433,"[0.06303060054779053, 0.05325718969106674, 0.1528119146823883]"
1376,147,1.0,16,0.9825833333333334,0.1426171064376831,0.24573968350887299,1376,440,"[0.21579492092132568, 0.0687689483165741, 0.05931306257843971]"
1382,148,0.0,6,0.9825073333333333,0.10166241228580475,0.5001631379127502,1382,441,"[0.2510780692100525, 0.26872408390045166, 0.1483229249715805]"
1388,149,0.0,6,0.9824313333333333,0.12244534492492676,0.3965817093849182,1388,443,"[0.24532732367515564, 0.3391929864883423, 0.3772505521774292]"
1394,150,0.0,6,0.9823553333333334,0.14236338436603546,0.4810560941696167,1394,445,"[0.41093963384628296, 0.5124514698982239, 0.4447042644023895]"
1400,151,0.0,6,0.9822793333333333,0.12489143013954163,0.35452181100845337,1400,447,"[0.2876724600791931, 0.20940032601356506, 0.1071522906422615]"
1406,152,0.0,6,0.9822033333333333,0.16642773151397705,0.46801185607910156,1406,449,"[0.17249849438667297, 0.1660456657409668, 0.256902277469635]"
1412,153,0.0,6,0.9821273333333334,0.09114411473274231,0.2918041944503784,1412,450,"[0.31723248958587646, 0.21458764374256134, 0.11547551304101944]"
1418,154,0.0,6,0.9820513333333334,0.13707897067070007,0.30231741070747375,1418,452,"[0.08949992805719376, 0.16788733005523682, 0.17742407321929932]"
1446,155,2.0,28,0.9816966666666667,0.13266678154468536,0.36479341983795166,1446,460,"[0.30625805258750916, 0.22238579392433167, 0.08747357875108719]"
1452,156,0.0,6,0.9816206666666667,0.11205903440713882,0.3013002872467041,1452,462,"[0.32328876852989197, 0.21961739659309387, 0.0]"
1468,157,1.0,16,0.981418,0.10229978710412979,0.38952624797821045,1468,467,"[0.16008009016513824, 0.0834612250328064, 0.18993917107582092]"
1484,158,1.0,16,0.9812153333333333,0.12775355577468872,0.36003997921943665,1484,472,"[0.28435802459716797, 0.18189400434494019, 0.290236234664917]"
1500,159,1.0,16,0.9810126666666666,0.10976909101009369,0.3997763395309448,1500,474,"[0.3534497022628784, 0.26285019516944885, 0.37000370025634766]"
1506,160,0.0,6,0.9809366666666667,0.10422006249427795,0.4639594852924347,1506,476,"[0.17931270599365234, 0.08070185035467148, 0.32123175263404846]"
1512,161,0.0,6,0.9808606666666667,0.19303734600543976,0.308866024017334,1512,477,"[0.2535984516143799, 0.24776500463485718, 0.31173020601272583]"
1528,162,1.0,16,0.980658,0.13705815374851227,0.3732455372810364,1528,483,"[0.26653093099594116, 0.09611117839813232, 0.18867123126983643]"
1534,163,0.0,6,0.980582,0.1445128321647644,0.3974299728870392,1534,486,"[0.34664931893348694, 0.33650243282318115, 0.19659563899040222]"
1540,164,0.0,6,0.980506,0.10257599502801895,0.45309731364250183,1540,489,"[0.3750440180301666, 0.38025331497192383, 0.27369850873947144]"
1546,165,0.0,6,0.98043,0.16042500734329224,0.3504146635532379,1546,491,"[0.0, 0.17006856203079224, 0.0]"
1562,166,1.0,16,0.9802273333333333,0.11477629840373993,0.4476787745952606,1562,497,"[0.1875716745853424, 0.26397520303726196, 0.26701754331588745]"
1578,167,1.0,16,0.9800246666666667,0.13892173767089844,0.5005351305007935,1578,506,"[0.08814442902803421, 0.07875512540340424, 0.16868749260902405]"
1584,168,0.0,6,0.9799486666666667,0.1475204974412918,0.3970613181591034,1584,509,"[0.1322149634361267, 0.10425272583961487, 0.07864131778478622]"
1590,169,0.0,6,0.9798726666666666,0.10178948938846588,0.36956238746643066,1590,510,"[0.19746798276901245, 0.23123228549957275, 0.14725586771965027]"
1596,170,0.0,6,0.9797966666666666,0.132341668009758,0.39747464656829834,1596,512,"[0.19210748374462128, 0.15899327397346497, 0.3490927815437317]"
1602,171,0.0,6,0.9797206666666667,0.10995309799909592,0.4063009023666382,1602,514,"[0.2055690586566925, 0.16246876120567322, 0.31551671028137207]"
1608,172,0.0,6,0.9796446666666667,0.10941917449235916,0.3524644374847412,1608,516,"[0.3661636412143707, 0.6264211535453796, 0.5686352849006653]"
1624,173,1.0,16,0.979442,0.12632982432842255,0.4015975594520569,1624,519,"[0.09159079939126968, 0.09137331694364548, 0.0807868242263794]"
1640,174,1.0,16,0.9792393333333334,0.14089541137218475,0.3186607360839844,1640,527,"[0.461652934551239, 0.2609545588493347, 0.09534110873937607]"
1646,175,0.0,6,0.9791633333333334,0.1124245673418045,0.42648857831954956,1646,529,"[0.19497261941432953, 0.10097221285104752, 0.0]"
1662,176,1.0,16,0.9789606666666667,0.09352573752403259,0.4046231806278229,1662,535,"[0.17176873981952667, 0.0778844878077507, 0.0]"
1668,177,0.0,6,0.9788846666666666,0.10587093979120255,0.3240669369697571,1668,537,"[0.3651531934738159, 0.2825091779232025, 0.4971175193786621]"
1684,178,1.0,16,0.978682,0.12223638594150543,0.38943785429000854,1684,544,"[0.08473898470401764, 0.19064092636108398, 0.1732403188943863]"
1690,179,0.0,6,0.978606,0.09223292022943497,0.3986000418663025,1690,548,"[0.4650534987449646, 0.2796744406223297, 0.5415142178535461]"
1706,180,1.0,16,0.9784033333333333,0.15328733623027802,0.3968762457370758,1706,553,"[0.08816078305244446, 0.08624166250228882, 0.08303026854991913]"
1722,181,1.0,16,0.9782006666666667,0.1236540824174881,0.33872562646865845,1722,557,"[0.1835847645998001, 0.17872528731822968, 0.1827864944934845]"
1728,182,0.0,6,0.9781246666666666,0.127068892121315,0.3886077105998993,1728,560,"[0.0, 0.23303070664405823, 0.35932913422584534]"
1734,183,0.0,6,0.9780486666666667,0.10706718266010284,0.3822943866252899,1734,562,"[0.29096102714538574, 0.5975214242935181, 0.6344773173332214]"
1750,184,1.0,16,0.977846,0.09686212241649628,0.4457148313522339,1750,566,"[0.0, 0.1783587634563446, 0.2817245423793793]"
1756,185,0.0,6,0.97777,0.10944786667823792,0.35618162155151367,1756,568,"[0.27325424551963806, 0.16235028207302094, 0.27482157945632935]"
1762,186,0.0,6,0.977694,0.1068342924118042,0.42880669236183167,1762,568,"[0.3058440685272217, 0.33125990629196167, 0.49999362230300903]"
1768,187,0.0,6,0.977618,0.08772817254066467,0.41103458404541016,1768,570,"[0.2986166179180145, 0.17012467980384827, 0.43203264474868774]"
1784,188,1.0,16,0.9774153333333333,0.12597733736038208,0.3473106026649475,1784,572,"[0.2358982414007187, 0.08346777409315109, 0.0817091166973114]"
1790,189,0.0,6,0.9773393333333333,0.10521180182695389,0.3703698515892029,1790,573,"[0.3566400408744812, 0.18230491876602173, 0.07569023221731186]"
1796,190,0.0,6,0.9772633333333334,0.12595434486865997,0.39097753167152405,1796,573,"[0.3057518005371094, 0.39937177300453186, 0.44074803590774536]"
1802,191,0.0,6,0.9771873333333333,0.1703449934720993,0.40872594714164734,1802,573,"[0.23819607496261597, 0.3588561713695526, 0.28577864170074463]"
1808,192,0.0,6,0.9771113333333333,0.11233966052532196,0.3466498851776123,1808,577,"[0.25869935750961304, 0.22090764343738556, 0.2632667124271393]"
1814,193,0.0,6,0.9770353333333334,0.10170456767082214,0.33600255846977234,1814,579,"[0.23837149143218994, 0.18074098229408264, 0.296631395816803]"
1820,194,0.0,6,0.9769593333333333,0.1201620027422905,0.36515378952026367,1820,580,"[0.13842453062534332, 0.0855785682797432, 0.29080450534820557]"
1826,195,0.0,6,0.9768833333333333,0.1434638500213623,0.31541508436203003,1826,581,"[0.08785274624824524, 0.0, 0.08365889638662338]"
1832,196,0.0,6,0.9768073333333334,0.17065657675266266,0.29342958331108093,1832,581,"[0.17465947568416595, 0.15940499305725098, 0.18756890296936035]"
1838,197,0.0,6,0.9767313333333333,0.08939296007156372,0.29486972093582153,1838,582,"[0.18497592210769653, 0.0, 0.0]"
1844,198,0.0,6,0.9766553333333333,0.14215309917926788,0.31703150272369385,1844,583,"[0.4145958423614502, 0.5761210918426514, 0.532909095287323]"
1860,199,1.0,16,0.9764526666666666,0.11718868464231491,0.3172470033168793,1860,586,"[0.08166095614433289, 0.19736889004707336, 0.08770650625228882]"
1866,200,0.0,6,0.9763766666666667,0.11061318963766098,0.35329532623291016,1866,590,"[0.1865583211183548, 0.10564523190259933, 0.27722227573394775]"
1872,201,0.0,6,0.9763006666666667,0.1070365309715271,0.35978612303733826,1872,591,"[0.16539666056632996, 0.0, 0.0]"
1878,202,0.0,6,0.9762246666666666,0.09241119027137756,0.3871591091156006,1878,592,"[0.1845083236694336, 0.0, 0.0]"
1884,203,0.0,6,0.9761486666666667,0.1135478988289833,0.3154338300228119,1884,595,"[0.1314203143119812, 0.16815584897994995, 0.1953490674495697]"
1900,204,1.0,16,0.975946,0.09680336713790894,0.30788493156433105,1900,599,"[0.07962900400161743, 0.0, 0.09415478259325027]"
1906,205,0.0,6,0.97587,0.10426948964595795,0.3803931474685669,1906,601,"[0.07872947305440903, 0.5139493942260742, 0.3887951374053955]"
1922,206,1.0,16,0.9756673333333333,0.12598200142383575,0.4162360429763794,1922,606,"[0.07451437413692474, 0.17038995027542114, 0.0874200239777565]"
1928,207,0.0,6,0.9755913333333334,0.0857725590467453,0.42672574520111084,1928,608,"[0.09266433864831924, 0.26690182089805603, 0.10865875333547592]"
1944,208,1.0,16,0.9753886666666667,0.0996878445148468,0.4062426686286926,1944,613,"[0.08171631395816803, 0.0, 0.10015179216861725]"
1950,209,0.0,6,0.9753126666666667,0.0827021449804306,0.36960241198539734,1950,614,"[0.0, 0.0, 0.0]"
1966,210,1.0,16,0.97511,0.11023744195699692,0.4126012325286865,1966,621,"[0.07833259552717209, 0.0, 0.06942404061555862]"
1972,211,0.0,6,0.975034,0.08188432455062866,0.40966978669166565,1972,622,"[0.8400658965110779, 0.17211231589317322, 0.574097216129303]"
1988,212,1.0,16,0.9748313333333334,0.0908442884683609,0.33941709995269775,1988,626,"[0.09339071065187454, 0.3033364415168762, 0.11694496124982834]"
2004,213,1.0,16,0.9746286666666667,0.09954307228326797,0.38751405477523804,2004,634,"[0.0741109624505043, 0.1940171718597412, 0.0]"
2020,214,1.0,16,0.974426,0.07347072660923004,0.4884985089302063,2020,638,"[0.07833261787891388, 0.0, 0.08171676099300385]"
2036,215,1.0,16,0.9742233333333333,0.07147211581468582,0.4537533223628998,2036,645,"[0.08835265040397644, 0.4454944133758545, 0.2914761006832123]"
2074,216,3.0,38,0.973742,0.1413530856370926,0.43216952681541443,2074,663,"[0.0, 0.0, 0.1881450116634369]"
