global_step,loss,mean_q_value,epsilon,dictionary_entries
1000,0.21563825011253357,-47.98639678955078,0.9873333333333333,1000
1001,7.8999857902526855,-49.46311950683594,0.9873206666666666,1000
1002,7.194640159606934,-48.936973571777344,0.987308,1000
1003,7.045963287353516,-48.40956115722656,0.9872953333333333,1000
1004,7.9602508544921875,-49.23287582397461,0.9872826666666666,1000
1005,7.627867698669434,-48.45472717285156,0.98727,1000
1006,6.999846458435059,-47.97321319580078,0.9872573333333333,1000
1007,6.395318984985352,-48.321014404296875,0.9872446666666667,1000
1008,8.41935920715332,-48.53266906738281,0.987232,1000
1009,6.990887641906738,-47.93220901489258,0.9872193333333333,1000
1010,7.071091175079346,-47.61558151245117,0.9872066666666667,1000
1011,7.919379234313965,-48.63018798828125,0.987194,1000
1012,7.264857292175293,-48.494712829589844,0.9871813333333334,1000
1013,8.050117492675781,-46.93138122558594,0.9871686666666667,1000
1014,6.46504545211792,-47.6832160949707,0.987156,1000
1015,6.724503517150879,-48.68412780761719,0.9871433333333334,1000
1016,5.465946197509766,-48.088706970214844,0.9871306666666667,1000
1017,6.728492736816406,-48.479087829589844,0.987118,1000
1018,5.725637435913086,-47.187225341796875,0.9871053333333333,1000
1019,6.227794170379639,-48.647789001464844,0.9870926666666666,1000
1020,6.190245151519775,-48.1313362121582,0.98708,1000
1021,5.7249603271484375,-48.09443664550781,0.9870673333333333,1000
1022,5.394015312194824,-48.347984313964844,0.9870546666666666,1000
1023,5.643216609954834,-48.80801010131836,0.987042,1000
1024,5.77065372467041,-47.639522552490234,0.9870293333333333,1000
1025,6.394308090209961,-47.5277099609375,0.9870166666666667,1000
1026,4.941943645477295,-47.9931755065918,0.987004,1000
1027,5.301325798034668,-47.970436096191406,0.9869913333333333,1000
1028,4.891238212585449,-48.64240264892578,0.9869786666666667,1000
1029,5.16238260269165,-48.863868713378906,0.986966,1000
1030,4.7977728843688965,-48.47601318359375,0.9869533333333333,1000
1031,4.915118217468262,-48.406272888183594,0.9869406666666667,1000
1032,4.976957321166992,-48.40208435058594,0.986928,1000
1033,4.238895893096924,-48.12145233154297,0.9869153333333334,1000
1034,4.259104251861572,-47.922584533691406,0.9869026666666667,1000
1035,4.32858943939209,-48.135093688964844,0.98689,1000
1036,5.0524373054504395,-47.35131072998047,0.9868773333333334,1000
