global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
18,1,18.0,18,0.873828125,,,18,8,"[0.0, 0.0]"
28,2,10.0,10,0.799609375,,,28,11,"[3.4177966117858887, 3.6284799575805664]"
59,3,31.0,31,0.56953125,,,59,29,"[10.410198211669922, 8.62622356414795]"
136,4,77.0,77,0.05,1.1794562339782715,13.265568733215332,136,67,"[11.344376564025879, 10.755899429321289]"
189,5,53.0,53,0.05,4.50630521774292,20.554332733154297,189,94,"[4.212493896484375, 2.5840556621551514]"
