global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
24,4,24,-0.010986123234033585,-0.010986123234033585,-0.0,0.0,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,nnknn_target_value_model,0,0,0,0,0,0,24,0,0,0,0,0.0,0,4,nnknn,0,nnknn,24,"[0, 0, 0]",,,
78,4,54,0.3453889489173889,-0.010986171662807465,-4.856674706843478e-08,0.356375128030777,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,0.0555555559694767,0.4581994116306305,-4.4151590827823384e-08,0.4581994116306305,nnknn_target_value_model,0,0,33,0,0,33,42,0,0,13,12,0.75,3,4,nnknn,33,nnknn,66,"[10, 10, 13]",0.0,0.0,0.0
102,4,24,0.06916771829128265,-0.009435576386749744,-1.994768899749033e-05,0.07860329747200012,0.07829280197620392,-31.144412994384766,0.2691051661968231,True,0.941562831401825,1.0986121892929077,0.9988664388656616,0.998720645904541,0.9990119934082031,0.0,0.0,-0.20260481536388397,5.960464477539063e-08,0.036036595702171326,nnknn_target_value_model,0,0,7,0,0,7,19,0,0,3,5,0.0,0,4,nnknn,40,nnknn,85,"[12, 12, 16]",-0.000499978952575475,7.492867734981701e-05,0.0004999743541702628
136,4,34,0.14998380839824677,-0.009361118078231812,-0.00015064197941683233,0.15934492647647858,,,,False,0.9210476279258728,1.0986119508743286,0.9984990358352661,0.9982900023460388,0.9987080097198486,1.9976255316578317e-07,0.029411764815449715,0.13014285266399384,-1.051846698629788e-08,0.2811782956123352,nnknn_target_value_model,0,0,15,0,0,15,22,0,0,10,12,0.25,1,4,nnknn,55,nnknn,107,"[14, 19, 22]",-0.001000434858724475,4.141793033340946e-05,0.0009996090084314346
202,4,66,0.37557220458984375,-0.009164996445178986,2.947901339211967e-05,0.38473719358444214,0.35032162070274353,0.09887224435806274,0.24821461737155914,True,0.9194476008415222,1.09861159324646,0.9978656768798828,0.9974539875984192,0.9982773065567017,4.1978992726399156e-07,0.06060606241226196,0.44643455743789673,-1.9868215517249155e-08,0.6287069916725159,nnknn_target_value_model,0,0,44,0,0,44,54,0,0,10,12,1.0,3,4,nnknn,99,nnknn,161,"[26, 37, 36]",-0.0014748383546248078,-1.4075468243390787e-05,0.0014794778544455767
226,4,24,0.05510541424155235,-0.009584871120750904,-0.0003428856725804508,0.06469028443098068,,,,False,0.9241985082626343,1.0986111164093018,0.9972957372665405,0.9971500039100647,0.9974413514137268,4.595594873535447e-07,0.0,-0.18979644775390625,1.390775139498146e-07,0.030895685777068138,nnknn_target_value_model,0,0,0,0,0,0,10,0,0,8,14,0.0,0,4,nnknn,99,nnknn,171,"[26, 37, 36]",-0.00190559565089643,-3.693230974022299e-05,0.0018892815569415689
250,4,24,0.04008084535598755,-0.009536937810480595,-4.905710738967173e-05,0.04961778223514557,,,,False,0.948788046836853,1.0986109972000122,0.9969916343688965,0.9968460202217102,0.9971373081207275,7.801966717124742e-07,0.0,-0.14290954172611237,-3.476937848745365e-08,0.022184109315276146,nnknn_target_value_model,0,0,1,0,0,1,9,0,0,17,15,0.0,0,4,nnknn,100,nnknn,180,"[27, 37, 36]",-0.0023272063117474318,-6.437290721805766e-05,0.002268446609377861
294,4,44,0.14126135408878326,-0.010334723629057407,-0.0007059953641146421,0.1515960842370987,0.1458497792482376,0.31466442346572876,0.3046438694000244,True,0.9628728032112122,1.0986108779907227,0.9965609908103943,0.9962886571884155,0.996833324432373,1.1937186172872316e-06,0.04545454680919647,0.1960103064775467,3.2511625391862253e-08,0.4428740441799164,nnknn_target_value_model,0,0,23,0,0,23,19,0,0,29,25,0.5,2,4,nnknn,123,nnknn,199,"[38, 44, 41]",-0.0027161117177456617,-6.959387246752158e-05,0.0026297857984900475
340,4,46,0.2793959677219391,-0.00991866271942854,-0.0006536504370160401,0.2893146276473999,,,,False,0.9265012741088867,1.0986098051071167,0.9959909319877625,0.9957060217857361,0.9962760210037231,1.3963996252641664e-06,0.043478261679410934,0.29094135761260986,1.036602537141107e-08,0.5437474846839905,nnknn_target_value_model,0,0,22,0,0,22,25,0,0,24,21,0.5,1,4,nnknn,145,nnknn,224,"[47, 49, 49]",-0.0031152614392340183,-8.043736306717619e-05,0.0029276523273438215
364,4,24,0.07052095979452133,-0.008921085856854916,1.7841657609096728e-05,0.07944204658269882,0.07844017446041107,-65.47197723388672,0.26500964164733887,True,0.893892765045166,1.0986080169677734,0.9955476522445679,0.9954019784927368,0.9956933259963989,1.5880452792771393e-06,0.0,-0.14769738912582397,2.9802322387695312e-08,0.01857026293873787,nnknn_target_value_model,0,0,0,0,0,0,7,0,0,9,17,0.0,0,4,nnknn,145,nnknn,231,"[47, 49, 49]",-0.003303206292912364,-0.00010601771646179259,0.003230645786970854
