global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
6,1,0.0,6,,nnknn,0,0,0,0,0,0,0,0,0,0.9999366666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
12,2,0.0,6,,nnknn,0,0,0,0,0,0,0,0,0,0.9998606666666666,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
18,3,0.0,6,,nnknn,0,0,0,0,0,0,0,0,0,0.9997846666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
24,4,0.0,6,-0.010986123234033585,nnknn,0,0,0,0,0,0,0,0,0,0.9997086666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
40,5,1.0,16,,nnknn,0,0,0,0,0,0,0,0,0,0.999506,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
56,6,1.0,16,,nnknn,0,0,0,0,0,0,0,0,0,0.9993033333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
72,7,1.0,16,,nnknn,0,0,0,0,0,0,0,0,0,0.9991006666666666,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
78,8,0.0,6,0.3453889489173889,nnknn,33,0,0,0,0,0,0,13,12,0.9990246666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[10, 10, 13]",0.0,0.0,0.0
84,9,0.0,6,,nnknn,33,0,0,0,0,0,0,13,12,0.9989486666666667,0.9989486666666667,True,"[0.2600347399711609, 0.12577179074287415, 0.6141934394836426]","[0.3332562744617462, 0.3331151306629181, 0.3336285948753357]","[10, 10, 13]",0.0,0.0,0.0
90,10,0.0,6,,nnknn,33,0,0,0,0,0,0,13,12,0.9988726666666666,0.9988726666666666,True,"[0.17387068271636963, 0.2415902018547058, 0.5845391154289246]","[0.3331535756587982, 0.3332299292087555, 0.33361655473709106]","[10, 10, 13]",0.0,0.0,0.0
96,11,0.0,6,,nnknn,33,0,0,0,0,0,0,13,12,0.9987966666666667,0.9987966666666667,True,"[0.2600347399711609, 0.12577179074287415, 0.6141934394836426]","[0.3332451581954956, 0.3330835700035095, 0.33367133140563965]","[10, 10, 13]",0.0,0.0,0.0
102,12,0.0,6,0.06916771829128265,nnknn,40,0,0,0,0,0,0,16,17,0.9987206666666667,0.9987206666666667,True,"[0.28218787908554077, 0.3504312038421631, 0.36738091707229614]","[0.3332679271697998, 0.33335521817207336, 0.3333769142627716]","[12, 12, 16]",-0.000499978952575475,7.492867734981701e-05,0.0004999743541702628
108,13,0.0,6,,nnknn,40,0,0,0,0,0,0,16,17,0.9986446666666666,0.9986446666666666,True,"[0.0, 0.23184847831726074, 0.7681515216827393]","[0.3328815698623657, 0.3331958055496216, 0.33392268419265747]","[12, 12, 16]",-0.000499978952575475,7.492867734981701e-05,0.0004999743541702628
114,14,0.0,6,,nnknn,40,0,0,0,0,0,0,16,17,0.9985686666666667,0.9985686666666667,True,"[0.2589312791824341, 0.08634258061647415, 0.6547261476516724]","[0.33322685956954956, 0.33297982811927795, 0.33379337191581726]","[12, 12, 16]",-0.000499978952575475,7.492867734981701e-05,0.0004999743541702628
120,15,0.0,6,,nnknn,40,0,0,0,0,0,0,16,17,0.9984926666666667,0.9984926666666667,True,"[0.08079592883586884, 0.24244916439056396, 0.6767549514770508]","[0.33295267820358276, 0.33319637179374695, 0.33385100960731506]","[12, 12, 16]",-0.000499978952575475,7.492867734981701e-05,0.0004999743541702628
136,16,1.0,16,0.14998380839824677,nnknn,55,0,0,0,0,0,0,26,29,0.99829,0.99829,True,"[0.08337805420160294, 0.2501927614212036, 0.6664292216300964]","[0.33290591835975647, 0.3331911861896515, 0.33390292525291443]","[14, 19, 22]",-0.001000434858724475,4.141793033340946e-05,0.0009996090084314346
142,17,0.0,6,,nnknn,55,0,0,0,0,0,0,26,29,0.998214,0.998214,True,"[0.2823997735977173, 0.41912779211997986, 0.2984723746776581]","[0.33324238657951355, 0.33348655700683594, 0.3332710862159729]","[14, 19, 22]",-0.001000434858724475,4.141793033340946e-05,0.0009996090084314346
158,18,1.0,16,,nnknn,55,0,0,0,0,0,0,26,29,0.9980113333333334,0.9980113333333334,True,"[0.19996461272239685, 0.30016323924064636, 0.4998721480369568]","[0.3330681025981903, 0.33326736092567444, 0.33366450667381287]","[14, 19, 22]",-0.001000434858724475,4.141793033340946e-05,0.0009996090084314346
186,19,2.0,28,,nnknn,55,0,0,0,0,0,0,26,29,0.9976566666666666,0.9976566666666666,True,"[0.500119686126709, 0.1001954972743988, 0.3996848165988922]","[0.33372417092323303, 0.33278700709342957, 0.3334888219833374]","[14, 19, 22]",-0.001000434858724475,4.141793033340946e-05,0.0009996090084314346
202,20,1.0,16,0.37557220458984375,nnknn,99,0,0,0,0,0,0,36,41,0.997454,0.997454,True,"[0.40915438532829285, 0.5908456444740295, 0.0]","[0.3335263729095459, 0.3339889645576477, 0.3324846625328064]","[26, 37, 36]",-0.0014748383546248078,-1.4075468243390787e-05,0.0014794778544455767
208,21,0.0,6,,nnknn,99,0,0,0,0,0,0,36,41,0.997378,0.997378,True,"[0.35633522272109985, 0.0686643198132515, 0.5750004649162292]","[0.3333936333656311, 0.3326393663883209, 0.333967000246048]","[26, 37, 36]",-0.0014748383546248078,-1.4075468243390787e-05,0.0014794778544455767
214,22,0.0,6,,nnknn,99,0,0,0,0,0,0,36,41,0.997302,0.997302,True,"[0.30651211738586426, 0.24249981343746185, 0.45098811388015747]","[0.33326098322868347, 0.3330882787704468, 0.33365076780319214]","[26, 37, 36]",-0.0014748383546248078,-1.4075468243390787e-05,0.0014794778544455767
220,23,0.0,6,,nnknn,99,0,0,0,0,0,0,36,41,0.997226,0.997226,True,"[0.35633522272109985, 0.0686643198132515, 0.5750004649162292]","[0.33339715003967285, 0.33259913325309753, 0.3340037167072296]","[26, 37, 36]",-0.0014748383546248078,-1.4075468243390787e-05,0.0014794778544455767
226,24,0.0,6,0.05510541424155235,nnknn,99,0,0,0,0,0,0,44,55,0.99715,0.99715,True,"[0.32557541131973267, 0.19554907083511353, 0.4788755476474762]","[0.3333112299442291, 0.33294063806533813, 0.33374813199043274]","[26, 37, 36]",-0.00190559565089643,-3.693230974022299e-05,0.0018892815569415689
232,25,0.0,6,,nnknn,99,0,0,0,0,0,0,44,55,0.997074,0.997074,True,"[0.30354613065719604, 0.21221859753131866, 0.48423531651496887]","[0.3332461714744568, 0.3329789638519287, 0.3337748646736145]","[26, 37, 36]",-0.00190559565089643,-3.693230974022299e-05,0.0018892815569415689
238,26,0.0,6,,nnknn,99,0,0,0,0,0,0,44,55,0.996998,0.996998,True,"[0.15196317434310913, 0.2881227135658264, 0.5599141716957092]","[0.3327888548374176, 0.33319762349128723, 0.33401352167129517]","[26, 37, 36]",-0.00190559565089643,-3.693230974022299e-05,0.0018892815569415689
244,27,0.0,6,,nnknn,99,0,0,0,0,0,0,44,55,0.996922,0.996922,True,"[0.3067808151245117, 0.24215906858444214, 0.45106014609336853]","[0.33325159549713135, 0.33305269479751587, 0.3336956799030304]","[26, 37, 36]",-0.00190559565089643,-3.693230974022299e-05,0.0018892815569415689
250,28,0.0,6,0.04008084535598755,nnknn,100,0,0,0,0,0,0,61,70,0.996846,0.996846,True,"[0.40055567026138306, 0.1429922878742218, 0.45645207166671753]","[0.33354535698890686, 0.33273300528526306, 0.3337216377258301]","[27, 37, 36]",-0.0023272063117474318,-6.437290721805766e-05,0.002268446609377861
256,29,0.0,6,,nnknn,100,0,0,0,0,0,0,61,70,0.99677,0.99677,True,"[0.40060365200042725, 0.1430678814649582, 0.45632851123809814]","[0.3335506021976471, 0.33271878957748413, 0.3337306082248688]","[27, 37, 36]",-0.0023272063117474318,-6.437290721805766e-05,0.002268446609377861
272,30,1.0,16,,nnknn,100,0,0,0,0,0,0,61,70,0.9965673333333334,0.9965673333333334,True,"[0.39983466267585754, 0.30023476481437683, 0.2999305725097656]","[0.33356162905693054, 0.3332197368144989, 0.33321869373321533]","[27, 37, 36]",-0.0023272063117474318,-6.437290721805766e-05,0.002268446609377861
