global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
500,1,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.2962593138217926, 0.3417198956012726, 0.3620207607746124]","[0.2962593138217926, 0.3417198956012726, 0.3620207607746124]",,,,
1000,2,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.2655077278614044, 0.2696220576763153, 0.46487027406692505]","[0.2655077278614044, 0.2696220576763153, 0.46487027406692505]",,,,
1500,3,-500.0,500,,mlp,,0,0,0,0,0,0,0,0,0.0,0.0,True,"[0.30881166458129883, 0.29084017872810364, 0.40034815669059753]","[0.30881166458129883, 0.29084017872810364, 0.40034815669059753]",,,,
2000,4,-500.0,500,268.9033508300781,mlp,,0,1500,0,0,0,1500,0,0,0.0,0.0,True,"[0.2927950620651245, 0.35382264852523804, 0.35338228940963745]","[0.2927950620651245, 0.35382264852523804, 0.35338228940963745]",,,,
2500,5,-500.0,500,,mlp,,0,1500,0,0,0,1500,0,0,0.0,0.0,True,"[0.29227685928344727, 0.30648374557495117, 0.4012393355369568]","[0.29227685928344727, 0.30648374557495117, 0.4012393355369568]",,,,
3000,6,-500.0,500,,mlp,,0,1500,0,0,0,1500,0,0,0.0,0.0,True,"[0.30380961298942566, 0.35569116473197937, 0.34049922227859497]","[0.30380961298942566, 0.35569116473197937, 0.34049922227859497]",,,,
3500,7,-500.0,500,,mlp,,0,1500,0,0,0,1500,0,0,0.0,0.0,True,"[0.2886773347854614, 0.3292240798473358, 0.38209855556488037]","[0.2886773347854614, 0.3292240798473358, 0.38209855556488037]",,,,
4000,8,-500.0,500,187.3175048828125,mlp,,72,3428,0,0,72,3428,0,0,0.0,0.0,True,"[0.2915801703929901, 0.3456888198852539, 0.362731009721756]","[0.2915801703929901, 0.3456888198852539, 0.362731009721756]",,,,
4500,9,-500.0,500,,mlp,,72,3428,0,0,72,3428,0,0,0.0,0.0,True,"[0.3080849349498749, 0.3255710303783417, 0.36634403467178345]","[0.3080849349498749, 0.3255710303783417, 0.36634403467178345]",,,,
5000,10,-500.0,500,,mlp,,72,3428,0,0,72,3428,0,0,0.0,0.0,True,"[0.33142611384391785, 0.3414703905582428, 0.32710352540016174]","[0.33142611384391785, 0.3414703905582428, 0.32710352540016174]",,,,
5500,11,-500.0,500,,mlp,,72,3428,0,0,72,3428,0,0,0.0,0.0,True,"[0.30814987421035767, 0.3591481149196625, 0.33270201086997986]","[0.30814987421035767, 0.3591481149196625, 0.33270201086997986]",,,,
6000,12,-500.0,500,184.83761596679688,mlp,,321,5179,0,0,321,5179,0,0,0.0,0.0,True,"[0.25606948137283325, 0.3094381093978882, 0.4344923496246338]","[0.25606948137283325, 0.3094381093978882, 0.4344923496246338]",,,,
6500,13,-500.0,500,,mlp,,321,5179,0,0,321,5179,0,0,0.0,0.0,True,"[0.29545482993125916, 0.35562530159950256, 0.3489198684692383]","[0.29545482993125916, 0.35562530159950256, 0.3489198684692383]",,,,
7000,14,-500.0,500,,mlp,,321,5179,0,0,321,5179,0,0,0.0,0.0,True,"[0.2729213535785675, 0.3433539867401123, 0.3837246596813202]","[0.2729213535785675, 0.3433539867401123, 0.3837246596813202]",,,,
7500,15,-500.0,500,,mlp,,321,5179,0,0,321,5179,0,0,0.0,0.0,True,"[0.2969982922077179, 0.3088955879211426, 0.3941061496734619]","[0.2969982922077179, 0.3088955879211426, 0.3941061496734619]",,,,
8000,16,-500.0,500,168.5077667236328,mlp,,448,7052,0,0,448,7052,0,0,0.0,0.0,True,"[0.28193384408950806, 0.35115623474121094, 0.366909921169281]","[0.28193384408950806, 0.35115623474121094, 0.366909921169281]",,,,
8500,17,-500.0,500,,mlp,,448,7052,0,0,448,7052,0,0,0.0,0.0,True,"[0.2918468117713928, 0.3257344365119934, 0.38241875171661377]","[0.2918468117713928, 0.3257344365119934, 0.38241875171661377]",,,,
9000,18,-500.0,500,,mlp,,448,7052,0,0,448,7052,0,0,0.0,0.0,True,"[0.30379462242126465, 0.3053857982158661, 0.3908195495605469]","[0.30379462242126465, 0.3053857982158661, 0.3908195495605469]",,,,
9500,19,-500.0,500,,mlp,,448,7052,0,0,448,7052,0,0,0.0,0.0,True,"[0.30194851756095886, 0.28657129406929016, 0.411480188369751]","[0.30194851756095886, 0.28657129406929016, 0.411480188369751]",,,,
10000,20,-500.0,500,157.06044006347656,mlp,,582,8918,0,0,582,8918,0,0,0.0,0.0,True,"[0.2676551342010498, 0.3539441227912903, 0.3784007132053375]","[0.2676551342010498, 0.3539441227912903, 0.3784007132053375]",,,,
10500,21,-500.0,500,,mlp,,582,8918,0,0,582,8918,0,0,0.0,0.0,True,"[0.3076525628566742, 0.34272700548171997, 0.34962040185928345]","[0.3076525628566742, 0.34272700548171997, 0.34962040185928345]",,,,
11000,22,-500.0,500,,mlp,,582,8918,0,0,582,8918,0,0,0.0,0.0,True,"[0.30498766899108887, 0.36340799927711487, 0.33160433173179626]","[0.30498766899108887, 0.36340799927711487, 0.33160433173179626]",,,,
11500,23,-500.0,500,,mlp,,582,8918,0,0,582,8918,0,0,0.0,0.0,True,"[0.30595335364341736, 0.35350358486175537, 0.34054309129714966]","[0.30595335364341736, 0.35350358486175537, 0.34054309129714966]",,,,
12000,24,-500.0,500,112.34590148925781,mlp,,753,10747,0,0,753,10747,0,0,0.0,0.0,True,"[0.3119131028652191, 0.35217171907424927, 0.33591514825820923]","[0.3119131028652191, 0.35217171907424927, 0.33591514825820923]",,,,
12500,25,-500.0,500,,mlp,,753,10747,0,0,753,10747,0,0,0.0,0.0,True,"[0.3023918867111206, 0.33602985739707947, 0.3615782856941223]","[0.3023918867111206, 0.33602985739707947, 0.3615782856941223]",,,,
13000,26,-500.0,500,,mlp,,753,10747,0,0,753,10747,0,0,0.0,0.0,True,"[0.27719369530677795, 0.37543827295303345, 0.347368061542511]","[0.27719369530677795, 0.37543827295303345, 0.347368061542511]",,,,
13500,27,-500.0,500,,mlp,,753,10747,0,0,753,10747,0,0,0.0,0.0,True,"[0.2831568121910095, 0.40040385723114014, 0.31643936038017273]","[0.2831568121910095, 0.40040385723114014, 0.31643936038017273]",,,,
14000,28,-500.0,500,90.21244049072266,mlp,,842,12658,0,0,842,12658,0,0,0.0,0.0,True,"[0.2712995409965515, 0.32178813219070435, 0.40691235661506653]","[0.2712995409965515, 0.32178813219070435, 0.40691235661506653]",,,,
14500,29,-500.0,500,,mlp,,842,12658,0,0,842,12658,0,0,0.0,0.0,True,"[0.2816864848136902, 0.34628432989120483, 0.37202921509742737]","[0.2816864848136902, 0.34628432989120483, 0.37202921509742737]",,,,
15000,30,-500.0,500,,mlp,,842,12658,0,0,842,12658,0,0,0.0,0.0,True,"[0.2984805405139923, 0.3631029725074768, 0.33841651678085327]","[0.2984805405139923, 0.3631029725074768, 0.33841651678085327]",,,,
15500,31,-500.0,500,,mlp,,842,12658,0,0,842,12658,0,0,0.0,0.0,True,"[0.29555773735046387, 0.3649066984653473, 0.33953553438186646]","[0.29555773735046387, 0.3649066984653473, 0.33953553438186646]",,,,
16000,32,-500.0,500,84.61121368408203,mlp,,931,14569,0,0,931,14569,0,0,0.0,0.0,True,"[0.277190625667572, 0.3735308349132538, 0.3492785692214966]","[0.277190625667572, 0.3735308349132538, 0.3492785692214966]",,,,
16500,33,-500.0,500,,mlp,,931,14569,0,0,931,14569,0,0,0.0,0.0,True,"[0.28302237391471863, 0.3692947328090668, 0.3476829528808594]","[0.28302237391471863, 0.3692947328090668, 0.3476829528808594]",,,,
17000,34,-500.0,500,,mlp,,931,14569,0,0,931,14569,0,0,0.0,0.0,True,"[0.2984626293182373, 0.3287959694862366, 0.3727414608001709]","[0.2984626293182373, 0.3287959694862366, 0.3727414608001709]",,,,
17500,35,-500.0,500,,mlp,,931,14569,0,0,931,14569,0,0,0.0,0.0,True,"[0.28791743516921997, 0.32127881050109863, 0.390803724527359]","[0.28791743516921997, 0.32127881050109863, 0.390803724527359]",,,,
18000,36,-500.0,500,81.3661117553711,mlp,,1034,16466,0,0,1034,16466,0,0,0.0,0.0,True,"[0.28788644075393677, 0.30598562955856323, 0.4061279296875]","[0.28788644075393677, 0.30598562955856323, 0.4061279296875]",,,,
18500,37,-500.0,500,,mlp,,1034,16466,0,0,1034,16466,0,0,0.0,0.0,True,"[0.3088865876197815, 0.32030045986175537, 0.37081289291381836]","[0.3088865876197815, 0.32030045986175537, 0.37081289291381836]",,,,
19000,38,-500.0,500,,mlp,,1034,16466,0,0,1034,16466,0,0,0.0,0.0,True,"[0.31177666783332825, 0.3543238341808319, 0.3338995575904846]","[0.31177666783332825, 0.3543238341808319, 0.3338995575904846]",,,,
19500,39,-500.0,500,,mlp,,1034,16466,0,0,1034,16466,0,0,0.0,0.0,True,"[0.2669764459133148, 0.3957923352718353, 0.33723127841949463]","[0.2669764459133148, 0.3957923352718353, 0.33723127841949463]",,,,
20000,40,-500.0,500,75.34907531738281,mlp,,1073,18427,0,0,1073,18427,0,0,0.0,0.0,True,"[0.3040294647216797, 0.36574065685272217, 0.33022987842559814]","[0.3040294647216797, 0.36574065685272217, 0.33022987842559814]",,,,
20500,41,-500.0,500,,mlp,,1073,18427,0,0,1073,18427,0,0,0.0,0.0,True,"[0.3142636716365814, 0.3523775339126587, 0.3333587646484375]","[0.3142636716365814, 0.3523775339126587, 0.3333587646484375]",,,,
