global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value,dictionary_entries,dictionary_min_entries,q_values
489,25,14.0,14,0.9938186666666666,,,489,232,"[2.8707895278930664, 8.14917278289795]"
500,26,11.0,11,0.9936793333333334,,,500,240,"[2.944375991821289, 1.7822282314300537]"
525,27,25.0,25,0.9933626666666666,,,525,251,"[4.646538734436035, 2.6300461292266846]"
541,28,16.0,16,0.99316,,,541,262,"[3.0626907348632812, 1.892122507095337]"
553,29,12.0,12,0.993008,,,553,266,"[2.163114070892334, 2.5993080139160156]"
568,30,15.0,15,0.992818,,,568,270,"[1.7675411701202393, 2.1331281661987305]"
609,31,41.0,41,0.9922986666666667,,,609,288,"[2.342893600463867, 2.5540714263916016]"
620,32,11.0,11,0.9921593333333333,,,620,297,"[2.833401918411255, 1.8706088066101074]"
644,33,24.0,24,0.9918553333333333,,,644,306,"[1.6983089447021484, 2.031254529953003]"
656,34,12.0,12,0.9917033333333334,,,656,310,"[1.8139616250991821, 2.511399507522583]"
673,35,17.0,17,0.991488,,,673,320,"[2.4729437828063965, 2.2724926471710205]"
694,36,21.0,21,0.991222,,,694,329,"[2.5495553016662598, 2.4700403213500977]"
705,37,11.0,11,0.9910826666666667,,,705,337,"[2.3032970428466797, 3.219597578048706]"
728,38,23.0,23,0.9907913333333334,,,728,346,"[1.7478231191635132, 2.5313923358917236]"
769,39,41.0,41,0.990272,,,769,366,"[4.826794624328613, 6.687833786010742]"
778,40,9.0,9,0.990158,,,778,369,"[2.856935977935791, 2.3476197719573975]"
813,41,35.0,35,0.9897146666666666,,,813,384,"[2.660350799560547, 2.5544514656066895]"
846,42,33.0,33,0.9892966666666667,,,846,400,"[3.9065442085266113, 11.678096771240234]"
859,43,13.0,13,0.989132,,,859,409,"[2.7324295043945312, 1.813439965248108]"
888,44,29.0,29,0.9887646666666666,,,888,423,"[7.962651252746582, 4.637384414672852]"
907,45,19.0,19,0.988524,,,907,432,"[7.7142510414123535, 3.2540836334228516]"
920,46,13.0,13,0.9883593333333334,,,920,437,"[2.533891201019287, 2.151825428009033]"
942,47,22.0,22,0.9880806666666667,,,942,447,"[4.892135143280029, 3.8591156005859375]"
956,48,14.0,14,0.9879033333333334,,,956,453,"[2.1950550079345703, 1.8732552528381348]"
978,49,22.0,22,0.9876246666666667,,,978,464,"[4.359525203704834, 2.8009281158447266]"
1018,50,40.0,40,0.987118,,,1018,486,"[1.9940505027770996, 3.173285484313965]"
1032,51,14.0,14,0.9869406666666667,4.227170467376709,10.160547256469727,1032,498,"[2.4635701179504395, 2.0791516304016113]"
1065,52,33.0,33,0.9865226666666667,4.372995853424072,9.85073184967041,1065,516,"[5.914956092834473, 11.612834930419922]"
1113,53,48.0,48,0.9859146666666667,4.114050388336182,11.275800704956055,1113,538,"[3.2453482151031494, 8.575559616088867]"
1123,54,10.0,10,0.985788,5.367611885070801,13.230810165405273,1123,545,"[2.6316354274749756, 15.482723236083984]"
1141,55,18.0,18,0.98556,4.691084861755371,9.032076835632324,1141,554,"[6.6409711837768555, 3.909273624420166]"
1164,56,23.0,23,0.9852686666666667,4.293039321899414,11.211347579956055,1164,566,"[8.916439056396484, 5.048245429992676]"
1192,57,28.0,28,0.984914,4.335782051086426,10.553705215454102,1192,579,"[4.2196855545043945, 2.996640205383301]"
1211,58,19.0,19,0.9846733333333333,4.5307230949401855,11.254815101623535,1211,586,"[3.4449167251586914, 3.2396440505981445]"
1225,59,14.0,14,0.984496,4.397374153137207,11.205188751220703,1225,596,"[2.862745761871338, 4.996794700622559]"
1236,60,11.0,11,0.9843566666666667,4.644343376159668,10.080381393432617,1236,603,"[2.8614797592163086, 4.018627643585205]"
1254,61,18.0,18,0.9841286666666667,4.451586723327637,10.69822883605957,1254,616,"[3.3690598011016846, 2.5595855712890625]"
1266,62,12.0,12,0.9839766666666667,4.634387969970703,9.988531112670898,1266,620,"[2.7388861179351807, 3.5650737285614014]"
1312,63,46.0,46,0.983394,4.063967704772949,11.03355598449707,1312,640,"[2.7341623306274414, 2.6466469764709473]"
1343,64,31.0,31,0.9830013333333333,3.7999634742736816,11.24026107788086,1343,656,"[3.1543431282043457, 3.038992404937744]"
1358,65,15.0,15,0.9828113333333334,4.085967540740967,11.203600883483887,1358,666,"[2.753582000732422, 2.630094528198242]"
1368,66,10.0,10,0.9826846666666667,3.6690940856933594,11.451915740966797,1368,674,"[2.5431599617004395, 2.252561092376709]"
1393,67,25.0,25,0.982368,4.4021220207214355,11.707589149475098,1393,688,"[2.531582832336426, 2.7252368927001953]"
1415,68,22.0,22,0.9820893333333334,3.8873844146728516,10.598450660705566,1415,697,"[2.4049246311187744, 2.6030404567718506]"
1437,69,22.0,22,0.9818106666666666,4.097437858581543,10.76191520690918,1437,711,"[2.2357213497161865, 2.085756540298462]"
1470,70,33.0,33,0.9813926666666667,4.022111892700195,10.441682815551758,1470,730,"[3.426054000854492, 4.235587120056152]"
1512,71,42.0,42,0.9808606666666667,4.592262268066406,11.788627624511719,1512,749,"[4.023823261260986, 7.995044708251953]"
1526,72,14.0,14,0.9806833333333334,5.008573055267334,10.300735473632812,1526,758,"[1.5756891965866089, 2.3784542083740234]"
1549,73,23.0,23,0.980392,3.977908134460449,9.757796287536621,1549,770,"[2.838900566101074, 3.1386771202087402]"
1563,74,14.0,14,0.9802146666666667,3.9099669456481934,11.208776473999023,1563,775,"[2.4179563522338867, 2.984257221221924]"
1580,75,17.0,17,0.9799993333333333,4.374954700469971,10.436299324035645,1580,783,"[3.038118362426758, 2.982551097869873]"
1597,76,17.0,17,0.979784,4.099001884460449,10.29945182800293,1597,789,"[1.775132656097412, 2.506592273712158]"
1615,77,18.0,18,0.979556,4.252403736114502,10.597686767578125,1615,798,"[2.0287885665893555, 2.706521511077881]"
1635,78,20.0,20,0.9793026666666667,3.8033714294433594,9.70249080657959,1635,804,"[2.1738200187683105, 2.3985772132873535]"
1672,79,37.0,37,0.978834,4.990745544433594,10.687566757202148,1672,822,"[4.187073707580566, 7.113183975219727]"
1705,80,33.0,33,0.978416,3.9223976135253906,12.680173873901367,1705,842,"[2.35949969291687, 2.0503711700439453]"
1717,81,12.0,12,0.978264,3.801811695098877,10.562969207763672,1717,851,"[2.27103328704834, 3.0272350311279297]"
1747,82,30.0,30,0.977884,5.015380859375,11.930683135986328,1747,867,"[2.535348415374756, 3.848139762878418]"
1767,83,20.0,20,0.9776306666666666,3.762727737426758,11.438003540039062,1767,877,"[2.2809696197509766, 1.874226450920105]"
1787,84,20.0,20,0.9773773333333333,3.7973875999450684,11.509456634521484,1787,885,"[2.108760356903076, 2.3701508045196533]"
1804,85,17.0,17,0.977162,3.654872417449951,11.456244468688965,1804,895,"[3.0191092491149902, 4.016143798828125]"
1828,86,24.0,24,0.976858,3.363281726837158,10.680950164794922,1828,909,"[1.9320943355560303, 3.2260279655456543]"
1846,87,18.0,18,0.97663,2.8813977241516113,10.556517601013184,1846,916,"[1.7686611413955688, 1.9574191570281982]"
1860,88,14.0,14,0.9764526666666666,3.2471923828125,10.40865707397461,1860,924,"[2.306539535522461, 2.9650797843933105]"
1870,89,10.0,10,0.976326,2.901017189025879,9.164312362670898,1870,926,"[1.57968270778656, 1.8701683282852173]"
1903,90,33.0,33,0.975908,3.2497541904449463,11.224836349487305,1903,943,"[2.8426384925842285, 4.383563995361328]"
1923,91,20.0,20,0.9756546666666667,3.2906575202941895,12.076580047607422,1923,954,"[2.043588161468506, 2.284512996673584]"
1947,92,24.0,24,0.9753506666666667,3.676760673522949,11.637909889221191,1947,964,"[2.1764883995056152, 2.0894274711608887]"
1961,93,14.0,14,0.9751733333333333,3.672074556350708,10.505960464477539,1961,971,"[2.3049542903900146, 2.096668243408203]"
2007,94,46.0,46,0.9745906666666667,2.9280996322631836,11.250694274902344,2007,994,"[2.082454204559326, 2.8080644607543945]"
2020,95,13.0,13,0.974426,3.8660686016082764,10.501384735107422,2020,1003,"[1.9840437173843384, 2.0143494606018066]"
2039,96,19.0,19,0.9741853333333333,3.2636637687683105,10.960052490234375,2039,1010,"[2.048250198364258, 1.7685248851776123]"
2056,97,17.0,17,0.97397,3.760178565979004,10.778276443481445,2056,1022,"[2.0446903705596924, 1.539563536643982]"
2091,98,35.0,35,0.9735266666666667,3.7071704864501953,10.804642677307129,2091,1039,"[2.1875953674316406, 4.686892986297607]"
2125,99,34.0,34,0.973096,3.930300235748291,11.772659301757812,2125,1051,"[3.284822463989258, 2.104966640472412]"
2145,100,20.0,20,0.9728426666666666,3.521657943725586,9.954036712646484,2145,1059,"[1.7244820594787598, 1.3368854522705078]"
2194,101,49.0,49,0.972222,3.270967483520508,10.91982650756836,2194,1084,"[1.818793535232544, 1.4275455474853516]"
2211,102,17.0,17,0.9720066666666667,3.6759047508239746,10.9544677734375,2211,1091,"[2.5707931518554688, 1.7814748287200928]"
2243,103,32.0,32,0.9716013333333333,3.6832916736602783,11.26711368560791,2243,1105,"[2.1990275382995605, 2.138749599456787]"
2253,104,10.0,10,0.9714746666666667,4.272359848022461,11.632387161254883,2253,1107,"[2.2719624042510986, 2.469801902770996]"
2277,105,24.0,24,0.9711706666666666,3.6073620319366455,10.454238891601562,2277,1120,"[1.8966336250305176, 2.405777931213379]"
2296,106,19.0,19,0.97093,4.549954891204834,11.788087844848633,2296,1127,"[2.384945869445801, 2.9123010635375977]"
2328,107,32.0,32,0.9705246666666667,4.7459259033203125,12.224266052246094,2328,1142,"[2.8249764442443848, 2.7498936653137207]"
2342,108,14.0,14,0.9703473333333333,4.086080551147461,10.956235885620117,2342,1150,"[1.8724650144577026, 1.57558274269104]"
2379,109,37.0,37,0.9698786666666667,3.9125659465789795,10.683155059814453,2379,1171,"[1.5797948837280273, 1.1850509643554688]"
2397,110,18.0,18,0.9696506666666667,3.2783775329589844,11.10921859741211,2397,1176,"[2.3485333919525146, 2.72365140914917]"
2414,111,17.0,17,0.9694353333333333,3.6990718841552734,11.580636024475098,2414,1182,"[2.365272045135498, 2.0977063179016113]"
2433,112,19.0,19,0.9691946666666666,3.53932523727417,10.527397155761719,2433,1194,"[1.8534104824066162, 1.2636855840682983]"
2451,113,18.0,18,0.9689666666666666,4.1898369789123535,10.36589241027832,2451,1199,"[2.0603365898132324, 1.954864501953125]"
2479,114,28.0,28,0.968612,4.137945175170898,11.864045143127441,2479,1215,"[1.660566806793213, 1.7077524662017822]"
2517,115,38.0,38,0.9681306666666667,3.196068048477173,10.78631591796875,2517,1235,"[1.7045186758041382, 1.0869420766830444]"
2544,116,27.0,27,0.9677886666666666,5.059698104858398,10.850292205810547,2544,1251,"[1.6423580646514893, 1.3676773309707642]"
2572,117,28.0,28,0.967434,4.326011657714844,11.422907829284668,2572,1263,"[2.1739726066589355, 2.149918556213379]"
2586,118,14.0,14,0.9672566666666667,3.965742826461792,10.98069953918457,2586,1268,"[1.9550423622131348, 2.0348620414733887]"
2626,119,40.0,40,0.96675,3.4135375022888184,11.099006652832031,2626,1292,"[1.7790274620056152, 1.3308064937591553]"
2643,120,17.0,17,0.9665346666666667,3.3568332195281982,11.296079635620117,2643,1304,"[1.5684919357299805, 1.1106051206588745]"
2669,121,26.0,26,0.9662053333333334,3.018221378326416,10.612137794494629,2669,1319,"[1.8078935146331787, 1.4036701917648315]"
2698,122,29.0,29,0.965838,4.640016555786133,12.625268936157227,2698,1333,"[1.618640422821045, 2.362417697906494]"
2708,123,10.0,10,0.9657113333333334,3.4728522300720215,11.370828628540039,2708,1336,"[1.914394497871399, 2.0036277770996094]"
2730,124,22.0,22,0.9654326666666667,3.952338457107544,12.181778907775879,2730,1347,"[1.560333013534546, 1.1951392889022827]"
2745,125,15.0,15,0.9652426666666667,3.7995550632476807,11.796442985534668,2745,1352,"[1.6834263801574707, 1.5871148109436035]"
2768,126,23.0,23,0.9649513333333334,3.481471538543701,10.169703483581543,2768,1365,"[1.3443992137908936, 1.3118066787719727]"
2787,127,19.0,19,0.9647106666666667,3.2423856258392334,10.400516510009766,2787,1378,"[1.579150676727295, 1.4830150604248047]"
2808,128,21.0,21,0.9644446666666666,3.7296693325042725,11.733369827270508,2808,1389,"[1.9506100416183472, 1.959446907043457]"
2824,129,16.0,16,0.964242,3.266481399536133,11.230236053466797,2824,1395,"[1.9696065187454224, 1.8432071208953857]"
2842,130,18.0,18,0.964014,3.1203365325927734,10.66319751739502,2842,1405,"[3.280407428741455, 4.266749382019043]"
2871,131,29.0,29,0.9636466666666667,3.6275033950805664,11.215045928955078,2871,1423,"[1.911251425743103, 1.535478115081787]"
2883,132,12.0,12,0.9634946666666666,3.2509913444519043,11.450292587280273,2883,1427,"[1.8658769130706787, 1.6139943599700928]"
2902,133,19.0,19,0.963254,3.145020008087158,11.255282402038574,2902,1439,"[1.5646436214447021, 1.4478302001953125]"
2913,134,11.0,11,0.9631146666666667,3.1976261138916016,11.243642807006836,2913,1442,"[1.6043384075164795, 1.5146547555923462]"
2941,135,28.0,28,0.96276,3.2624871730804443,10.846406936645508,2941,1452,"[1.4681079387664795, 1.5291398763656616]"
3000,136,59.0,59,0.9620126666666666,3.4799256324768066,11.621931076049805,3000,1484,"[2.0502161979675293, 1.8383561372756958]"
3010,137,10.0,10,0.961886,3.7645082473754883,11.287615776062012,3010,1492,"[1.5665580034255981, 1.3415274620056152]"
3042,138,32.0,32,0.9614806666666667,4.108449935913086,11.402692794799805,3042,1510,"[1.7481447458267212, 1.1921193599700928]"
3071,139,29.0,29,0.9611133333333334,3.792426586151123,11.114322662353516,3071,1523,"[2.705160140991211, 1.963294506072998]"
3098,140,27.0,27,0.9607713333333333,3.884821653366089,10.127861022949219,3098,1538,"[1.747032880783081, 1.4467905759811401]"
3149,141,51.0,51,0.9601253333333333,4.451064109802246,12.476211547851562,3149,1565,"[1.9418931007385254, 1.1708743572235107]"
3196,142,47.0,47,0.95953,4.598221778869629,11.501138687133789,3196,1588,"[1.544814109802246, 1.4727106094360352]"
3208,143,12.0,12,0.959378,4.398458480834961,11.907201766967773,3208,1597,"[2.3023531436920166, 1.8229446411132812]"
3226,144,18.0,18,0.95915,3.9007251262664795,11.982344627380371,3226,1602,"[1.3989160060882568, 1.5747255086898804]"
3237,145,11.0,11,0.9590106666666667,3.965254783630371,11.3186616897583,3237,1605,"[1.2000641822814941, 1.7371001243591309]"
3271,146,34.0,34,0.95858,3.3890912532806396,9.407720565795898,3271,1621,"[1.476731538772583, 1.9975624084472656]"
3283,147,12.0,12,0.9584280000000001,4.102855682373047,12.101020812988281,3283,1623,"[1.2352757453918457, 1.910828709602356]"
3324,148,41.0,41,0.9579086666666666,4.4831647872924805,12.080955505371094,3324,1643,"[2.4582700729370117, 2.690629482269287]"
3332,149,8.0,8,0.9578073333333333,3.5373754501342773,11.059928894042969,3332,1643,"[1.3977866172790527, 1.9124755859375]"
3341,150,9.0,9,0.9576933333333333,4.327898025512695,11.973937034606934,3341,1645,"[1.4268118143081665, 1.6589014530181885]"
3353,151,12.0,12,0.9575413333333334,3.954341411590576,11.12207317352295,3353,1651,"[1.5740923881530762, 2.290631055831909]"
3365,152,12.0,12,0.9573893333333333,3.632497549057007,13.026611328125,3365,1654,"[1.7270846366882324, 1.8604109287261963]"
3374,153,9.0,9,0.9572753333333334,3.9668729305267334,11.786357879638672,3374,1656,"[1.5281347036361694, 1.4209086894989014]"
3389,154,15.0,15,0.9570853333333333,3.723365306854248,11.090805053710938,3389,1666,"[1.9243175983428955, 1.591863751411438]"
3402,155,13.0,13,0.9569206666666666,3.1527204513549805,11.149433135986328,3402,1671,"[2.0281155109405518, 2.0172617435455322]"
3462,156,60.0,60,0.9561606666666667,3.782496929168701,11.048074722290039,3462,1708,"[1.902849793434143, 1.5252046585083008]"
3500,157,38.0,38,0.9556793333333333,4.506540775299072,12.195337295532227,3500,1727,"[1.7731678485870361, 1.3151793479919434]"
3516,158,16.0,16,0.9554766666666666,3.972682476043701,12.65256404876709,3516,1732,"[1.2716014385223389, 1.5401428937911987]"
3546,159,30.0,30,0.9550966666666667,5.14995002746582,11.655132293701172,3546,1749,"[1.6191588640213013, 1.349806547164917]"
3563,160,17.0,17,0.9548813333333334,3.3650949001312256,9.758933067321777,3563,1758,"[1.988800287246704, 1.6803749799728394]"
3597,161,34.0,34,0.9544506666666667,3.347477436065674,11.624446868896484,3597,1773,"[1.2790361642837524, 1.7927258014678955]"
3625,162,28.0,28,0.954096,3.657132387161255,11.922880172729492,3625,1787,"[1.756122350692749, 1.3348476886749268]"
3639,163,14.0,14,0.9539186666666667,4.239489555358887,11.090354919433594,3639,1795,"[1.6612308025360107, 1.781055212020874]"
3652,164,13.0,13,0.953754,3.3037872314453125,11.902158737182617,3652,1805,"[1.4999381303787231, 1.5641542673110962]"
3668,165,16.0,16,0.9535513333333333,3.7426366806030273,11.691549301147461,3668,1815,"[1.4115560054779053, 1.568144679069519]"
3685,166,17.0,17,0.953336,4.079254150390625,11.749040603637695,3685,1826,"[1.3419091701507568, 1.568021297454834]"
3712,167,27.0,27,0.952994,4.395544052124023,10.93010139465332,3712,1839,"[1.991626501083374, 2.320641040802002]"
3723,168,11.0,11,0.9528546666666666,3.7275471687316895,12.118990898132324,3723,1847,"[1.4335819482803345, 1.6411101818084717]"
3739,169,16.0,16,0.952652,3.682086944580078,11.702552795410156,3739,1853,"[1.7397993803024292, 1.7006769180297852]"
3755,170,16.0,16,0.9524493333333334,3.6499598026275635,11.959630966186523,3755,1864,"[1.232618808746338, 1.495958924293518]"
3803,171,48.0,48,0.9518413333333333,3.325437545776367,11.251651763916016,3803,1890,"[1.5600762367248535, 1.8802111148834229]"
3882,172,79.0,79,0.9508406666666667,3.7508716583251953,11.151313781738281,3882,1932,"[1.1125726699829102, 1.6312085390090942]"
3902,173,20.0,20,0.9505873333333333,3.9527549743652344,10.815417289733887,3902,1940,"[1.8023409843444824, 1.4714105129241943]"
3920,174,18.0,18,0.9503593333333333,3.596407413482666,12.223013877868652,3920,1947,"[2.0366616249084473, 1.3193315267562866]"
3964,175,44.0,44,0.949802,3.2856929302215576,10.985690116882324,3964,1971,"[1.1880483627319336, 2.0328617095947266]"
3986,176,22.0,22,0.9495233333333333,4.357738494873047,13.334774017333984,3986,1980,"[1.9306280612945557, 1.4469443559646606]"
4004,177,18.0,18,0.9492953333333334,4.276626110076904,12.528474807739258,4004,1992,"[1.3076674938201904, 1.4776060581207275]"
4034,178,30.0,30,0.9489153333333333,3.6014604568481445,11.65169620513916,4034,2008,"[1.708204746246338, 1.6571576595306396]"
4059,179,25.0,25,0.9485986666666667,3.8947784900665283,11.680116653442383,4059,2020,"[2.1265270709991455, 2.253089427947998]"
4080,180,21.0,21,0.9483326666666667,4.2288007736206055,12.310396194458008,4080,2028,"[1.809171199798584, 1.2963080406188965]"
4131,181,51.0,51,0.9476866666666667,3.800222158432007,11.990230560302734,4131,2049,"[1.91401207447052, 1.492605447769165]"
4151,182,20.0,20,0.9474333333333333,4.349048614501953,13.202506065368652,4151,2059,"[1.8741942644119263, 2.7418148517608643]"
4168,183,17.0,17,0.947218,3.6013290882110596,10.940986633300781,4168,2069,"[1.2828176021575928, 2.0050110816955566]"
4193,184,25.0,25,0.9469013333333334,3.979950428009033,13.050033569335938,4193,2079,"[1.6657953262329102, 1.2191991806030273]"
4206,185,13.0,13,0.9467366666666667,4.2681145668029785,12.297380447387695,4206,2087,"[1.4108343124389648, 1.878948450088501]"
4265,186,59.0,59,0.9459893333333333,4.372110366821289,11.956096649169922,4265,2111,"[1.4156477451324463, 1.3289837837219238]"
4284,187,19.0,19,0.9457486666666667,3.539783239364624,11.398542404174805,4284,2119,"[2.1467244625091553, 1.7306233644485474]"
4300,188,16.0,16,0.945546,3.9599452018737793,11.817869186401367,4300,2129,"[1.2935729026794434, 2.3418383598327637]"
4366,189,66.0,66,0.94471,4.625682353973389,11.002336502075195,4366,2161,"[1.5234383344650269, 1.3104004859924316]"
4384,190,18.0,18,0.944482,3.784311294555664,12.337635040283203,4384,2172,"[1.70280122756958, 1.8925825357437134]"
4396,191,12.0,12,0.94433,4.185990810394287,12.113121032714844,4396,2175,"[1.3273370265960693, 1.2495310306549072]"
4416,192,20.0,20,0.9440766666666667,4.569688320159912,12.81779670715332,4416,2187,"[1.2652301788330078, 1.4347739219665527]"
4467,193,51.0,51,0.9434306666666666,3.7171998023986816,11.73109245300293,4467,2217,"[1.3855624198913574, 1.3946516513824463]"
4513,194,46.0,46,0.942848,4.785114765167236,12.42768669128418,4513,2244,"[1.6524090766906738, 1.8211547136306763]"
4533,195,20.0,20,0.9425946666666667,4.904121398925781,12.571878433227539,4533,2253,"[1.4735512733459473, 1.2715847492218018]"
4547,196,14.0,14,0.9424173333333333,5.219357013702393,12.750652313232422,4547,2257,"[1.7068524360656738, 1.9146270751953125]"
4557,197,10.0,10,0.9422906666666666,4.850345611572266,12.363029479980469,4557,2260,"[2.2739853858947754, 2.177668333053589]"
4572,198,15.0,15,0.9421006666666667,3.0099542140960693,11.37923526763916,4572,2269,"[2.3851306438446045, 3.0200612545013428]"
4591,199,19.0,19,0.94186,3.072334051132202,11.69961929321289,4591,2280,"[1.4961862564086914, 1.8515162467956543]"
4613,200,22.0,22,0.9415813333333334,5.055553913116455,12.709667205810547,4613,2294,"[1.1769983768463135, 1.4845088720321655]"
4629,201,16.0,16,0.9413786666666667,4.352422714233398,11.877323150634766,4629,2300,"[1.6302318572998047, 2.28035306930542]"
4678,202,49.0,49,0.940758,4.6229448318481445,13.272140502929688,4678,2326,"[1.598853588104248, 1.3925375938415527]"
4720,203,42.0,42,0.940226,4.565770149230957,13.234356880187988,4720,2349,"[1.5090456008911133, 1.911656379699707]"
4739,204,19.0,19,0.9399853333333333,4.990442276000977,11.41904067993164,4739,2356,"[1.5824369192123413, 2.2760403156280518]"
4753,205,14.0,14,0.939808,5.028014183044434,12.390464782714844,4753,2360,"[1.6677558422088623, 2.0542898178100586]"
4780,206,27.0,27,0.939466,5.092138767242432,12.062950134277344,4780,2372,"[1.6415021419525146, 1.6209466457366943]"
4810,207,30.0,30,0.939086,4.08804988861084,12.588089942932129,4810,2389,"[11.067720413208008, 7.748561859130859]"
4828,208,18.0,18,0.938858,3.9368836879730225,11.85869026184082,4828,2396,"[1.7685115337371826, 1.6999925374984741]"
4839,209,11.0,11,0.9387186666666667,4.339892387390137,13.23265266418457,4839,2404,"[1.293159008026123, 2.032768726348877]"
4856,210,17.0,17,0.9385033333333334,4.734257698059082,12.52187728881836,4856,2410,"[1.8696298599243164, 1.5609149932861328]"
4878,211,22.0,22,0.9382246666666667,3.699148178100586,11.668659210205078,4878,2421,"[1.4522182941436768, 1.9631965160369873]"
4902,212,24.0,24,0.9379206666666666,3.7807748317718506,11.00786018371582,4902,2434,"[1.1949717998504639, 1.6222082376480103]"
4918,213,16.0,16,0.937718,3.965965747833252,14.02420711517334,4918,2443,"[1.410733938217163, 2.2541909217834473]"
4939,214,21.0,21,0.937452,4.538890838623047,12.675366401672363,4939,2456,"[1.304685354232788, 1.5057809352874756]"
4956,215,17.0,17,0.9372366666666667,4.69433069229126,11.421968460083008,4956,2466,"[1.4903199672698975, 1.9072177410125732]"
4971,216,15.0,15,0.9370466666666667,5.020321369171143,13.223295211791992,4971,2476,"[1.5030357837677002, 1.8638226985931396]"
4986,217,15.0,15,0.9368566666666667,3.7544491291046143,12.081694602966309,4986,2480,"[1.612748622894287, 1.7572855949401855]"
4996,218,10.0,10,0.93673,4.2596893310546875,12.45608139038086,4996,2489,"[1.2578942775726318, 1.2281403541564941]"
5015,219,19.0,19,0.9364893333333333,3.7923080921173096,11.464715003967285,5015,2493,"[1.5359089374542236, 1.7130680084228516]"
5029,220,14.0,14,0.936312,5.188607692718506,11.59740924835205,5029,2496,"[1.5885299444198608, 1.587012529373169]"
5072,221,43.0,43,0.9357673333333333,4.155942916870117,12.709125518798828,5072,2516,"[1.4781272411346436, 1.585270881652832]"
5090,222,18.0,18,0.9355393333333333,4.646302223205566,12.415910720825195,5090,2526,"[1.4607675075531006, 1.4158217906951904]"
5109,223,19.0,19,0.9352986666666667,3.5973236560821533,10.66525936126709,5109,2537,"[1.653340220451355, 2.281136989593506]"
5120,224,11.0,11,0.9351593333333333,5.183651447296143,11.352241516113281,5120,2542,"[2.4193332195281982, 2.0688962936401367]"
5138,225,18.0,18,0.9349313333333333,4.106268882751465,12.755800247192383,5138,2548,"[1.2722247838974, 1.5168025493621826]"
5152,226,14.0,14,0.934754,3.6746864318847656,11.617816925048828,5152,2553,"[1.6210412979125977, 1.8581832647323608]"
5184,227,32.0,32,0.9343486666666667,3.443756580352783,11.377355575561523,5184,2568,"[1.9536778926849365, 1.9857755899429321]"
5226,228,42.0,42,0.9338166666666666,4.382293701171875,11.468570709228516,5226,2588,"[1.4968888759613037, 1.6324822902679443]"
5330,229,104.0,104,0.9324993333333333,4.568053722381592,11.873701095581055,5330,2640,"[3.4455699920654297, 4.573983669281006]"
5359,230,29.0,29,0.932132,4.331841468811035,12.510137557983398,5359,2656,"[1.287153959274292, 1.3303825855255127]"
5375,231,16.0,16,0.9319293333333334,4.5316267013549805,12.971983909606934,5375,2668,"[1.2565968036651611, 1.2996306419372559]"
5399,232,24.0,24,0.9316253333333333,3.866633176803589,12.331640243530273,5399,2683,"[1.2908968925476074, 1.2758926153182983]"
5414,233,15.0,15,0.9314353333333334,4.674252510070801,12.408245086669922,5414,2693,"[1.580911636352539, 1.5465514659881592]"
5427,234,13.0,13,0.9312706666666667,5.11612606048584,12.257784843444824,5427,2697,"[1.5610933303833008, 1.5680744647979736]"
