global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
14,1,14.0,14,,nnknn,0,0,0,0,0,0,0,0,0,0.9998353333333333,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
102,2,88.0,88,,nnknn,0,0,0,0,0,0,0,0,0,0.9987206666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
132,3,30.0,30,,nnknn,0,0,0,0,0,0,0,0,0,0.9983406666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
169,4,37.0,37,156.03953552246094,nnknn,100,0,138,0,69,0,69,0,0,0.997872,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[49, 51]",0.0,0.0,0.0
184,5,15.0,15,,nnknn,100,0,138,0,69,0,69,0,0,0.997682,0.997682,True,"[0.6068049669265747, 0.3931950330734253]","[0.500247597694397, 0.4997524321079254]","[49, 51]",0.0,0.0,0.0
201,6,17.0,17,,nnknn,100,0,138,0,69,0,69,0,0,0.9974666666666666,0.9974666666666666,True,"[0.4130382239818573, 0.5869618058204651]","[0.49977970123291016, 0.5002202987670898]","[49, 51]",0.0,0.0,0.0
217,7,16.0,16,,nnknn,100,0,138,0,69,0,69,0,0,0.997264,0.997264,True,"[0.35144364833831787, 0.6485563516616821]","[0.4995935559272766, 0.5004064440727234]","[49, 51]",0.0,0.0,0.0
234,8,17.0,17,12.387704849243164,nnknn,100,54,179,30,69,24,110,0,0,0.9970486666666667,0.9970486666666667,True,"[0.6107228398323059, 0.3892771899700165]","[0.5003267526626587, 0.4996732175350189]","[45, 55]",-0.0004986872663721442,9.48039087234065e-05,0.0004999495577067137
251,9,17.0,17,,nnknn,100,54,179,30,69,24,110,0,0,0.9968333333333333,0.9968333333333333,True,"[0.38714614510536194, 0.6128538846969604]","[0.49964264035224915, 0.5003573894500732]","[45, 55]",-0.0004986872663721442,9.48039087234065e-05,0.0004999495577067137
267,10,16.0,16,,nnknn,100,54,179,30,69,24,110,0,0,0.9966306666666667,0.9966306666666667,True,"[0.41518551111221313, 0.5848145484924316]","[0.4997142255306244, 0.5002857446670532]","[45, 55]",-0.0004986872663721442,9.48039087234065e-05,0.0004999495577067137
281,11,14.0,14,,nnknn,100,54,179,30,69,24,110,0,0,0.9964533333333333,0.9964533333333333,True,"[0.36271435022354126, 0.6372857093811035]","[0.49951308965682983, 0.5004869103431702]","[45, 55]",-0.0004986872663721442,9.48039087234065e-05,0.0004999495577067137
319,12,38.0,38,27.334665298461914,nnknn,100,119,253,63,90,56,163,0,0,0.995972,0.995972,True,"[0.3172498941421509, 0.6827501058578491]","[0.4992638826370239, 0.5007361173629761]","[52, 48]",0.0,0.00016487114771734923,0.0009997144807130098
340,13,21.0,21,,nnknn,100,119,253,63,90,56,163,0,0,0.995706,0.995706,True,"[0.637924313545227, 0.3620757460594177]","[0.5005922317504883, 0.4994077682495117]","[52, 48]",0.0,0.00016487114771734923,0.0009997144807130098
371,14,31.0,31,,nnknn,100,119,253,63,90,56,163,0,0,0.9953133333333334,0.9953133333333334,True,"[0.2843194007873535, 0.7156805992126465]","[0.49898916482925415, 0.5010108351707458]","[52, 48]",0.0,0.00016487114771734923,0.0009997144807130098
402,15,31.0,31,,nnknn,100,119,253,63,90,56,163,0,0,0.9949206666666667,0.9949206666666667,True,"[0.6179631948471069, 0.38203683495521545]","[0.5005991458892822, 0.4994008243083954]","[52, 48]",0.0,0.00016487114771734923,0.0009997144807130098
426,16,24.0,24,42.43415451049805,nnknn,100,182,353,101,108,81,245,0,0,0.9946166666666667,0.9946166666666667,True,"[0.5991121530532837, 0.4008878767490387]","[0.5005335807800293, 0.4994664490222931]","[49, 51]",0.0,0.0002195836277678609,0.001498691737651825
444,17,18.0,18,,nnknn,100,182,353,101,108,81,245,0,0,0.9943886666666667,0.9943886666666667,True,"[0.2953938841819763, 0.7046061754226685]","[0.4988518953323364, 0.5011481046676636]","[49, 51]",0.0,0.0002195836277678609,0.001498691737651825
463,18,19.0,19,,nnknn,100,182,353,101,108,81,245,0,0,0.994148,0.994148,True,"[0.33533796668052673, 0.6646620631217957]","[0.49903640151023865, 0.5009636282920837]","[49, 51]",0.0,0.0002195836277678609,0.001498691737651825
500,19,37.0,37,,nnknn,100,182,353,101,108,81,245,0,0,0.9936793333333334,0.9936793333333334,True,"[0.2885130047798157, 0.7114870548248291]","[0.4986632764339447, 0.5013367533683777]","[49, 51]",0.0,0.0002195836277678609,0.001498691737651825
516,20,16.0,16,20.089256286621094,nnknn,99,236,424,136,108,100,316,0,0,0.9934766666666667,0.9934766666666667,True,"[0.2730036675930023, 0.7269963622093201]","[0.49851924180984497, 0.501480758190155]","[43, 56]",-3.6729034036397934e-08,0.00025470746913924813,0.0009998107561841607
559,21,43.0,43,,nnknn,99,236,424,136,108,100,316,0,0,0.992932,0.992932,True,"[0.6534555554389954, 0.346544474363327]","[0.5010846257209778, 0.4989153742790222]","[43, 56]",-3.6729034036397934e-08,0.00025470746913924813,0.0009998107561841607
578,22,19.0,19,,nnknn,99,236,424,136,108,100,316,0,0,0.9926913333333334,0.9926913333333334,True,"[0.37384921312332153, 0.6261507868766785]","[0.49907800555229187, 0.5009219646453857]","[43, 56]",-3.6729034036397934e-08,0.00025470746913924813,0.0009998107561841607
592,23,14.0,14,,nnknn,99,236,424,136,108,100,316,0,0,0.992514,0.992514,True,"[0.3442305326461792, 0.6557694673538208]","[0.49883392453193665, 0.5011661052703857]","[43, 56]",-3.6729034036397934e-08,0.00025470746913924813,0.0009998107561841607
603,24,11.0,11,33.35417556762695,nnknn,98,291,491,171,108,120,383,0,0,0.9923746666666666,0.9923746666666666,True,"[0.3526141941547394, 0.6473857760429382]","[0.4988761246204376, 0.50112384557724]","[40, 58]",0.0,0.0003096605360042304,0.0014997628750279546
618,25,15.0,15,,nnknn,98,291,491,171,108,120,383,0,0,0.9921846666666667,0.9921846666666667,True,"[0.532181978225708, 0.4678180515766144]","[0.5002515316009521, 0.49974849820137024]","[40, 58]",0.0,0.0003096605360042304,0.0014997628750279546
635,26,17.0,17,,nnknn,98,291,491,171,108,120,383,0,0,0.9919693333333334,0.9919693333333334,True,"[0.8006134629249573, 0.1993865966796875]","[0.5024141073226929, 0.49758589267730713]","[40, 58]",0.0,0.0003096605360042304,0.0014997628750279546
666,27,31.0,31,,nnknn,98,291,491,171,108,120,383,0,0,0.9915766666666667,0.9915766666666667,True,"[0.620807409286499, 0.379192590713501]","[0.5010175704956055, 0.49898239970207214]","[40, 58]",0.0,0.0003096605360042304,0.0014997628750279546
736,28,70.0,70,82.70881652832031,nnknn,100,353,640,206,151,147,489,0,0,0.99069,0.99069,True,"[0.6119152307510376, 0.3880847692489624]","[0.5010419487953186, 0.4989580810070038]","[43, 57]",0.0,0.0003239262441638857,0.001999082276597619
757,29,21.0,21,,nnknn,100,353,640,206,151,147,489,0,0,0.990424,0.990424,True,"[0.22836151719093323, 0.7716384530067444]","[0.4973987936973572, 0.5026012063026428]","[43, 57]",0.0,0.0003239262441638857,0.001999082276597619
787,30,30.0,30,,nnknn,100,353,640,206,151,147,489,0,0,0.990044,0.990044,True,"[0.23769763112068176, 0.7623023390769958]","[0.4973885118961334, 0.5026114583015442]","[43, 57]",0.0,0.0003239262441638857,0.001999082276597619
856,31,69.0,69,,nnknn,100,353,640,206,151,147,489,0,0,0.98917,0.98917,True,"[0.28595101833343506, 0.7140489816665649]","[0.4976818561553955, 0.5023181438446045]","[43, 57]",0.0,0.0003239262441638857,0.001999082276597619
870,32,14.0,14,77.61446380615234,nnknn,100,410,793,241,192,169,601,0,0,0.9889926666666666,0.9889926666666666,True,"[0.6827034950256348, 0.31729650497436523]","[0.5020110607147217, 0.4979889392852783]","[49, 51]",0.0,0.0003738054947461933,0.00149977533146739
897,33,27.0,27,,nnknn,100,410,793,241,192,169,601,0,0,0.9886506666666667,0.9886506666666667,True,"[0.0, 1.0]","[0.49432533979415894, 0.5056746602058411]","[49, 51]",0.0,0.0003738054947461933,0.00149977533146739
930,34,33.0,33,,nnknn,100,410,793,241,192,169,601,0,0,0.9882326666666666,0.9882326666666666,True,"[0.30735594034194946, 0.6926441192626953]","[0.49773308634757996, 0.5022668838500977]","[49, 51]",0.0,0.0003738054947461933,0.00149977533146739
967,35,37.0,37,,nnknn,100,410,793,241,192,169,601,0,0,0.987764,0.987764,True,"[0.2992343008518219, 0.7007657289505005]","[0.49754342436790466, 0.502456545829773]","[49, 51]",0.0,0.0003738054947461933,0.00149977533146739
1010,36,43.0,43,56.392494201660156,nnknn,100,448,985,268,255,180,730,0,0,0.9872193333333333,0.9872193333333333,True,"[0.29826080799102783, 0.7017391920089722]","[0.49742165207862854, 0.5025783777236938]","[54, 46]",0.0,0.000410351378377527,0.0015018749982118607
1031,37,21.0,21,,nnknn,100,448,985,268,255,180,730,0,0,0.9869533333333333,0.9869533333333333,True,"[0.1284511536359787, 0.8715488314628601]","[0.4951525330543518, 0.5048474669456482]","[54, 46]",0.0,0.000410351378377527,0.0015018749982118607
