global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
169,actor,capacity_insert,0,69,100,"[49, 51]",0.0,0.0,0.0
169,critic,capacity_insert,0,69,100,,0.0,0.0,0.0
234,actor,capacity_insert,30,0,100,"[45, 55]",-0.0004986872663721442,9.48039087234065e-05,0.0004999495577067137
234,critic,capacity_insert,24,41,100,,0.0,0.00017499990644864738,0.0005000000237487257
319,actor,capacity_insert,33,21,100,"[52, 48]",0.0,0.00016487114771734923,0.0009997144807130098
319,critic,capacity_insert,32,53,100,,0.0,0.00024500006111338735,0.0009999996982514858
426,actor,capacity_insert,38,18,100,"[49, 51]",0.0,0.0002195836277678609,0.001498691737651825
426,critic,capacity_insert,25,82,100,,0.0,0.00044499998330138624,0.0014999995473772287
516,actor,capacity_insert,35,0,99,"[43, 56]",-3.6729034036397934e-08,0.00025470746913924813,0.0009998107561841607
516,critic,capacity_insert,19,71,100,,0.0,0.0005299998447299004,0.0019999993965029716
603,actor,capacity_insert,35,0,98,"[40, 58]",0.0,0.0003096605360042304,0.0014997628750279546
603,critic,capacity_insert,20,67,100,,0.0,0.0005599998985417187,0.001999999862164259
736,actor,capacity_insert,35,43,100,"[43, 57]",0.0,0.0003239262441638857,0.001999082276597619
736,critic,capacity_insert,27,106,100,,0.0,0.000704997917637229,0.002499999012798071
870,actor,capacity_insert,35,41,100,"[49, 51]",0.0,0.0003738054947461933,0.00149977533146739
870,critic,capacity_insert,22,112,100,,0.0,0.0007099981885403395,0.002999998861923814
1010,actor,capacity_insert,27,63,100,"[54, 46]",0.0,0.000410351378377527,0.0015018749982118607
1010,critic,capacity_insert,11,129,100,,0.0,0.0007249981281347573,0.0034999987110495567
1086,actor,capacity_insert,15,0,99,"[57, 42]",-0.0004987022839486599,0.00039910138002596796,0.002001490443944931
1086,critic,capacity_insert,23,53,100,,0.0,0.0008899979293346405,0.003999998793005943
1155,actor,capacity_insert,30,0,96,"[52, 44]",-3.5727862268686295e-07,0.0005303241196088493,0.002499822061508894
1155,critic,capacity_insert,13,56,100,,0.0,0.0009299979428760707,0.0034999989438802004
1234,actor,capacity_insert,24,11,100,"[49, 51]",0.0,0.00048120561405085027,0.002882532775402069
1234,critic,capacity_insert,14,65,100,,0.0,0.0009299981757067144,0.003999998793005943
1300,actor,capacity_insert,19,10,100,"[52, 48]",0.0,0.0006176344468258321,0.002699689706787467
1300,critic,capacity_insert,17,49,100,,0.0,0.0010299977147951722,0.00449999887496233
1399,actor,capacity_insert,21,34,100,"[50, 50]",0.0,0.0005712418933399022,0.003199558239430189
1399,critic,capacity_insert,24,75,100,,0.0,0.001094998326152563,0.004999997094273567
1453,actor,capacity_insert,15,3,100,"[53, 47]",0.0,0.0006131138070486486,0.002699688309803605
1453,critic,capacity_insert,13,41,100,,0.0,0.0011449981248006225,0.005499997176229954
1533,actor,capacity_insert,18,22,100,"[53, 47]",0.0,0.0006654636817984283,0.0031992103904485703
1533,critic,capacity_insert,19,61,100,,0.0,0.0012699977960437536,0.0049999975599348545
1610,actor,capacity_insert,18,12,100,"[57, 43]",0.0,0.0006997997406870127,0.0028527912218123674
1610,critic,capacity_insert,8,69,100,,0.0,0.0013349977089092135,0.0045000044628977776
1676,actor,capacity_insert,23,8,100,"[59, 41]",0.0,0.000816002837382257,0.003352285362780094
1676,critic,capacity_insert,12,54,100,,0.0,0.001299997908063233,0.00449999887496233
1793,actor,capacity_insert,15,69,100,"[61, 39]",0.0,0.0008588553755544126,0.003362212562933564
1793,critic,capacity_insert,11,106,100,,0.0,0.0013349982909858227,0.004499999340623617
1886,actor,capacity_insert,20,37,100,"[62, 38]",0.0,0.0009399366099387407,0.0038603954017162323
1886,critic,capacity_insert,15,78,100,,0.0,0.0014099979307502508,0.004999999422580004
1944,actor,capacity_insert,8,8,100,"[59, 41]",0.0,0.0010053061414510012,0.004357201978564262
1944,critic,capacity_insert,2,56,100,,0.0,0.001449998002499342,0.005499998573213816
2030,actor,capacity_insert,13,28,100,"[59, 41]",0.0,0.0010269790655001998,0.0048568593338131905
