global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.006286624424683395,0.08407245028065517,1.782929264381528,0.008863971449318341,0.084375,0.6776098262984306,-0.41802704334259033,0.32608529925346375,-0.10080452263355255,0.03869551420211792
4096,2,2048,0.0002987712,2048,64,320,10,False,-0.0005666510754963383,0.06731846226612107,1.7758592907339334,0.00532380475779064,0.0453125,0.4799517899053171,-0.37524572014808655,0.3194378912448883,-0.28145164251327515,0.04659092426300049
6144,3,4096,0.0002975424,2048,64,320,10,False,-0.0024148410389898344,0.0648823105613701,1.763572171702981,0.007510373555123806,0.07021484375,0.5334651646669955,-0.3566756844520569,0.3162257969379425,-0.4641975164413452,0.045596957206726074
8192,4,6144,0.00029631359999999997,2048,64,320,10,False,-0.003640137279580813,0.06593685676343738,1.7649360351264476,0.009609177923994138,0.094970703125,0.4688900129403919,-0.29027557373046875,0.35028886795043945,-0.6247262358665466,0.08876419067382812
10240,5,8192,0.0002950848,2048,64,320,10,False,-0.005074831016827375,0.05190574605949223,1.7838345419615507,0.013246112171327696,0.052392578125,0.2793998426059261,-0.2845180332660675,0.3085505962371826,-0.7915966510772705,0.1738436222076416
12288,6,10240,0.00029385599999999995,2048,64,320,10,False,-0.003931702389672864,0.04955616992665455,1.7704768162220716,0.0063337880827020855,0.052197265625,0.4062760680913925,-0.23708054423332214,0.32926714420318604,-0.93158358335495,0.4331395626068115
14336,7,12288,0.00029262719999999996,2048,64,320,10,False,-0.005877027342648944,0.03586324721982237,1.7836707755923271,0.008567411432159134,0.053857421875,0.2953468439634889,-0.24281108379364014,0.2729836702346802,-1.0882782936096191,0.6322966814041138
16384,8,14336,0.0002913984,2048,64,320,10,False,-0.007860736988368444,0.033221375779248774,1.771020259335637,0.008345812448533252,0.0904296875,0.3616020760498941,-0.24953368306159973,0.2576182186603546,-1.0894238948822021,0.6384574174880981
18432,9,16384,0.0002901696,2048,64,320,10,False,-0.007541356906585861,0.029766668516094795,1.772988610342145,0.010182362355408259,0.08515625,0.34201342668384316,-0.19257862865924835,0.26811689138412476,-1.2347564697265625,0.6698603630065918
20480,10,18432,0.00028894079999999996,2048,64,320,10,False,-0.009089632510585944,0.02529753254784737,1.7597763255238532,0.011124384353752247,0.098974609375,0.42260635406710206,-0.16549617052078247,0.26820725202560425,-1.346646785736084,0.7333872318267822
22528,11,20480,0.00028771199999999997,2048,64,320,10,False,-0.008408615083317273,0.023158481929567643,1.7427798263728618,0.00963303013413679,0.10029296875,0.45933621800504626,-0.13788795471191406,0.2537641227245331,-1.4374343156814575,0.7990139126777649
24576,12,22528,0.0002864832,2048,64,320,10,False,-0.002232636764529161,0.024778986105229706,1.755190785601735,0.006545869255205616,0.02314453125,0.41483613289892673,-0.1059047281742096,0.2576190233230591,-1.5926908254623413,0.7845306992530823
26624,13,24576,0.0002852544,2048,64,320,10,False,-0.007553206732700346,0.030119293357711286,1.7499031938612462,0.00965127799718175,0.0900390625,0.43268173579126595,-0.07487257570028305,0.2827056348323822,-1.5002872943878174,0.8153694272041321
28672,14,26624,0.00028402559999999997,2048,64,320,10,False,-0.005667308473493904,0.021536909710266627,1.7546921379864215,0.010103347399854102,0.06083984375,0.3983217575121671,-0.08801822364330292,0.23914483189582825,-1.6774955987930298,0.8114675879478455
30720,15,28672,0.0002827968,2048,64,320,10,False,-0.000440882307884749,0.016648705568513833,1.7672812178730966,0.0027980507496977226,0.011474609375,0.3169025261187926,-0.09669306874275208,0.22537676990032196,-1.774604082107544,0.8641323447227478
